,Delta_C1,Delta_C2,Delta_C3,Delta_C4
1,1736.6084822157843,76.03295708533057,9183.49342335126,4581.46807776298
2,2572.1286735998874,43.01125614480303,11385.744722071902,5898.643824074134
3,1034.9410503249103,16.99616799665542,11793.478435538213,6481.338950025718
7,826.2365963203821,13.79122379670859,2390.2438949959737,2239.30911648853
8,668.5050241228483,20.779548832869366,2319.179759373532,2177.3968281259204
9,1212.6047542757826,13.749200772460236,3571.1473090460377,3847.0927020167937
10,450.33202335442303,16.452380488100058,2347.7141334210464,2011.140100335929
11,522.8047233634697,28.37291813063356,2215.4035694252398,2259.5436210850085
12,398.7338333519229,13.242278268224116,1467.8948561251252,1230.6732908763315
13,802.2913455943051,17.48364283886421,2647.148771710129,2317.418674010366
14,1402.3810071687365,21.866406218691324,4611.137954877249,4710.739578485072
15,1893.5599873079072,58.22784877726551,4820.183167247024,5885.511247799272
16,1623.0294274075611,11.67931997885961,4995.4820840848415,3762.562912196088
17,999.0285992099368,16.789509065521734,3406.762315260491,2648.2663871491936
18,1613.6729239905508,37.66900960156835,4221.1953579770825,3484.9494369413533
21,1927.7870724849213,27.441538813428004,8083.562811028427,5283.859478709767
22,1684.3968299220269,28.559014702065056,6182.245468210308,3062.5848091005164
23,1771.50310893916,46.22730126565018,4403.3043326448815,4529.803281771813
24,1504.2327131284674,34.8012244776784,2907.8917450005074,3183.025044845207
27,1049.2523729550176,26.354595181647618,5388.258753014032,2330.469420526577
29,2844.099969486237,25.97571937064372,7058.794235244056,5596.472441343913
30,3903.691002524265,69.42693154725309,9660.179728062947,8744.610193365981
35,3793.085105746362,44.59330591241506,9852.151784807827,7184.603636983621
36,2213.174413606916,18.336352905814337,5043.516112267407,4104.2819442562495
37,2240.113405583217,33.870474639607735,6785.495104675889,3199.8629739796925
39,1608.9369705147074,38.27802301691539,2989.269448760949,3753.2244772144536
40,624.5107888692146,25.854543449177317,2311.954536735391,2709.9524972585414
41,680.6331678390507,26.022274553972107,1643.9374488613994,1797.4821034545585
42,733.6906853891553,34.90637696491614,1665.0167185007426,1034.2916800442204
43,1780.1795523796957,34.34054378111754,2788.852839901422,2077.5889284841114
44,1580.203093645209,32.03074139597586,4532.196758812499,2805.399756323989
45,1012.82365828725,29.485411483873108,2043.1300556239005,2441.477972699112
46,1302.8990567176822,26.15111543206192,3486.0660559185885,1252.3054433252064
47,1590.5380406642544,22.752499592660328,2141.796623451861,2743.1234448023224
48,1655.7339081922687,42.81305789339803,2062.389352114137,1914.557894368486
53,1577.4260834822076,27.08780219802588,2513.8021600933325,3282.239346064601
54,3368.7416505003007,50.49068988895239,3632.624596486533,5628.691722348086
55,1962.8181050959988,24.75663184033301,4762.305640690074,3793.482286830411
56,381.6061931731225,30.422018243123063,1225.7202770659062,865.4110798474056
57,931.843286872085,10.053102134197596,2587.689582925609,1590.8506780387638
58,969.911298021716,14.565050597906492,1749.485064854961,1880.0522597970369
59,2016.474738078532,8.968909850961337,5583.064894430563,3107.092886111801
61,1528.6072916137557,12.941818645365288,3964.686219830749,2315.57665296171
62,3062.9554533318064,15.38568181896554,4121.661342027451,3869.127801355461
63,1867.1719872228116,38.65819984569239,2130.490168727194,2883.5731395990438
64,899.0151989280117,22.52471420189755,1521.1989146923888,1491.210730707772
65,1078.271752959205,55.5146031048625,1773.9674333347302,1709.9863089463413
66,611.7791416442151,20.066024564444547,1510.3419720009936,931.0853319448696
67,1908.452084479695,40.06858449947197,2830.5131430449,2544.72887978587
69,4442.556794772605,51.50112131510801,5843.9354344630165,6769.687028346179
70,3244.5654352612246,13.760241977410912,9851.05779143007,6414.910194940975
71,2319.5475057803064,15.40228721296987,3539.0028463025465,3018.244183946239
72,1629.549350741406,18.63467791563613,1859.1352508349096,1535.459543525776
73,1708.1704662482214,38.363697715330446,4749.422497817499,3270.0653851667403
74,639.1990706840214,9.950567477149171,2519.733663845685,2672.68092867259
75,994.0622146030656,11.614918840830311,2202.1713261417426,1490.807303541499
76,792.194088166232,13.804178207632788,1744.7988648858466,1205.345791079891
77,299.865145903044,10.723482986000093,5143.604152623261,959.6433010435636
78,1189.7780439119974,16.077038199621256,3140.26529176759,1458.037714414707
79,664.072316020107,7.933024605077412,1354.3136609059577,651.909660993135
80,357.8279000171409,23.860005293779334,1998.5810137737903,854.9880112290787
81,824.1049973154782,12.357327721812826,2899.549438605317,1226.660331888634
82,551.7719645676303,8.03873535699587,3876.1859596040063,1059.1329783187134
83,1100.6236431112388,8.905666045439151,5729.394328052432,1443.9868842719482
84,662.7830817714746,12.129616179108693,1661.465180418894,972.1380987371806
85,960.486125339198,9.793637201981907,2715.8769279534545,1610.7528149025652
86,2044.6694440959477,22.663586368896915,5729.8430306705095,3391.7830054783976
87,281.8360651918621,4.148425284597471,2561.0344434317617,465.4323771034855
88,1509.3238670369874,60.489553811555325,9639.737680852422,2745.4146613355724
89,699.4744728271166,9.407910621368398,1774.7528982978156,827.5541165881633
90,2923.863334121628,21.351123139031436,5849.000335578943,4610.534443933285
92,2174.500227230553,12.181898100414331,1895.4487733013436,2202.820029428678
97,1186.0051081862755,21.21949113866625,1909.8137546127568,1517.5838797269355
98,1262.6161044351245,28.049325282830267,2827.837804318917,1652.847188090936
99,1045.1796913212174,24.766062510551716,2067.775080586071,1188.3829012964388
100,522.4626882770125,17.551101230188397,944.579801403067,681.4056026404994
101,874.0504016152277,32.41047063907692,1567.893648493568,1508.8611769830227
102,1718.2870347936755,27.47946360686891,2479.477471412247,2511.440577900773
103,1367.6990271528998,24.760904197703944,2216.431882086559,2741.165732284633
104,1186.1849982940105,19.763430577311183,1445.9556867999786,2163.507388502907
105,750.5528877181563,16.07152432330398,988.925693221661,1267.4192081477202
106,1659.1259053807648,16.95399334580358,2353.3889801375926,2337.0956696480494
107,1336.8251269873251,14.699648582533914,2907.769801528597,2875.7048161586763
108,490.31589119239175,15.632106532935744,1167.8241393597234,1363.4797132138713
109,2177.352783021709,23.62108912554811,2621.0566895593875,2557.462468858971
110,2178.8261332383872,40.67262564659092,2848.331365385401,1635.5592428323794
112,2636.7223000992008,11.481144082278036,2700.2003049035,1626.726085281493
113,980.1748061710792,28.60976906559865,1759.6921486067067,1274.5478421448242
114,1337.019812027545,11.769218474955204,3069.6482450807,2410.874077996341
115,922.4392250313524,13.848154521733392,2182.0527164942087,1547.051568222171
116,736.2289245946608,12.030277963436992,1536.5249646456389,1371.1823118022476
117,901.1213907101032,24.07341906174605,2119.4455661907023,1805.7643654463227
118,817.3827632768921,16.21337927805604,1411.356630435095,1224.1589236733043
119,857.2163958084257,22.38256771955153,1448.8605508164933,1610.2621347074798
120,1661.287571849516,22.323061049360103,2897.612265538573,3107.51758049778
121,1762.2587670360451,31.70840937344153,2132.867093107391,2524.827473836185
122,955.3547103615132,22.209812363410343,1433.5672358948868,1599.34990297257
123,1254.07678781121,14.60282835764363,2233.899418031502,2342.2597113772204
124,1231.8784414250435,26.02952093760873,1952.4023051286763,1522.934964912453
125,500.42417101390674,10.304552187238434,1109.949529106134,1568.844463447002
126,815.2285588266684,10.911317931620673,844.6639177773802,1368.3584112877415
127,1777.782194397741,15.849239180158207,1978.1468559506843,2756.82379620591
129,1287.9984967496682,10.629838327960034,1618.282985714381,1381.883812482426
130,2243.3679723365326,20.58090193811749,2723.348892542658,2946.768997512741
131,2140.9446520744423,12.134491742817314,2268.541682559659,1889.233350297758
134,1356.6449262746191,29.499584847666547,4904.872047675766,1612.0005779197409
136,3931.705826415166,30.5915003269238,5323.408066247845,4410.272331753735
137,2334.368777197412,22.178691832894547,3941.676952488224,4645.60123870227
138,2373.5144148150885,40.51358255135286,3217.1407813907795,3980.6766501326783
139,2242.6667073272265,37.22481715144022,3194.258004473398,3712.758355846374
140,1040.7975082908565,13.050611865004177,1389.1403611269325,1398.8213376921872
141,1349.592617394891,27.9255705189617,1380.0681140999484,2080.5416894598766
145,731.434269215957,21.094402824389228,5813.485830116735,1731.0112065975118
146,1444.323069397029,18.273311012961127,7002.2304032808615,2097.942989816825
147,663.4888306743919,12.160878391171572,7642.124263631282,1842.9586819688304
148,741.5376856277439,17.37547626519451,6090.540096883979,1247.002031723622
149,1542.1768986663888,24.451472705332737,7101.30441221495,1782.1411651370076
150,524.0058524656708,11.267959247392486,4266.963403978639,1012.3079651131076
151,1000.5491854080952,29.20000318928212,4482.410926313035,1890.21354485402
152,681.3487654286246,14.563484316816972,4304.286758943545,1430.328707796171
153,872.2545150639255,15.50190965441595,5017.993338419471,1054.0314597893837
154,369.2244783410788,7.884217804173138,3464.521378519704,549.1523601475245
155,763.3311244513044,10.743367624740568,6214.7233611020165,1152.778848321131
160,1522.9408948751309,84.6950287618632,3485.652613535292,1788.9845304965588
161,1605.669702366327,70.74289914242982,2217.9454038990693,2088.1656466576983
162,1330.5608648019077,50.44245172178003,1783.5950183881898,1803.7650375428177
163,1865.8553350518368,63.97185704794264,2263.732836746039,2046.9091530478213
164,3481.24372876072,45.6865577005345,5430.694334760372,4561.972195274693
165,3340.288915813104,35.849761721771074,3579.2776959469297,3530.9410242051727
166,3745.602081451637,34.632237200874684,5321.638764985658,5914.227899420044
167,2445.837634088552,53.06388657161473,3409.95371879753,3380.6108320938915
168,2125.112919890159,19.99961935843451,3205.582647313957,3276.782505240224
169,2176.154676725976,34.90861905715342,3549.7841673633293,2998.1457445800224
170,1018.9323376125895,20.67883215800056,1692.9489523793568,1823.8368549241852
171,3458.517979490113,85.65425139804837,4692.107464847622,4736.752008658395
172,1105.7480812060412,20.04704048477369,1821.4110903854955,1557.9583506594536
173,1490.214140665772,28.866570199457676,1810.0828969639067,2086.62998531252
174,1591.5636053144858,29.582666503093357,1906.5551250956385,1870.3530334813715
175,2717.36786264412,52.52449488526444,3166.572222923589,3133.2618308326737
176,1056.4328104599067,16.19716271225417,1784.7660293436084,1904.06766588696
177,1095.2577725697631,23.38264974165927,1387.2894885337523,1565.478224014999
178,1102.191118643961,22.045443599885445,1604.377130419471,1422.8817215126655
179,1214.7293435258148,29.859120646809885,1497.3871983295926,1316.3356487940566
180,2562.079718524963,31.45567630971357,2415.991753401453,3285.129311446107
181,3524.3973539620574,37.64101876724206,4581.324949234481,4368.14663820022
182,937.3445842777109,15.854808925423896,1778.9523531586738,1603.0016282524798
183,494.5360933897326,9.677565178195977,1285.8558051028754,892.4606898492927
184,949.6790739745658,17.280568055157765,1585.3552755221751,1329.143990442586
185,2009.1056138226345,25.47247075134433,2771.4959365885866,2785.6701866504736
186,3574.579446516644,27.383724570728383,4878.281011786527,5541.115369803826
187,1980.459009804809,22.829830484318084,2781.2411505801592,2581.8430701574057
188,1812.671247228386,22.593479926416844,2616.582394226765,3065.2229215232665
189,951.8475022130788,16.946421467715695,1174.5114666568736,1539.7386160433523
190,1261.486872789811,19.757295927924098,1534.9504641803092,1630.8276304529109
191,2778.0153663002293,35.468364107434944,3804.533247108116,3393.5379701394986
192,2824.7747994557794,47.129980944547135,3069.913522832632,3448.4122666004373
