,Theta_C1,Theta_C2,Theta_C3,Theta_C4
12,70.40295429490853,73.56240368453237,51.67847408958783,644.5107267209211
13,28.44447008973981,29.338233044365477,8.679934206683198,623.2710993622596
17,46.87383742663067,49.43727343139048,31.37659077280812,604.7418559639749
19,50.87449103726587,48.48068350146166,25.022240581181453,440.4976663381828
20,19.70343443280247,20.94279310220419,10.7196286977809,268.8368164853296
23,11.738120443479083,12.555002050758654,5.2237817236173845,246.96078609335729
25,20.21330101502901,21.29113584078688,4.682733614344791,301.2088650277656
26,24.602854283522117,26.61315975405872,20.762374032174648,512.1649081229111
27,45.085361921384894,46.65670987246623,41.83958051848346,593.1425685140877
30,46.82301400659625,46.28907519931592,46.30158718225908,414.6722903696723
32,21.47703739408672,22.008466174129588,15.039904644718955,335.0677273285576
33,20.764987762538983,20.745570330976253,7.6415026989638095,260.934429354837
34,28.937007651517227,29.58746748740164,23.27354682664004,225.31744283743063
35,15.025919930004385,14.237030413232482,12.159727909550398,102.10105803391704
36,15.13987966257436,15.524215203527971,6.7296250436203024,217.28400316806403
37,24.62378417905696,25.50790160712854,10.297349430486456,159.66893887753272
38,15.01240796717002,15.737364036378631,7.99519670170552,241.1235116888608
39,17.798717764013013,17.971370559496204,3.127285355216333,254.40940689882183
40,13.570235870536482,14.870779332812551,6.783570612006844,112.2596189638592
41,48.64516112043169,49.969567364621135,11.605502091640975,498.6606583269848
42,25.84674175104194,27.832594178609597,21.082606838397247,411.8810874078581
43,17.38449439518603,16.90910286388268,5.779618948543108,167.97484197587409
44,41.16793351826631,39.05052968621396,43.15184239941168,414.4684370752561
46,12.719260386124825,11.974048226123667,6.774027789115314,103.5501211453465
47,17.143749487722168,15.82535795554134,9.721308763783924,159.27047575508536
48,27.6117277215312,30.4837586910279,4.694449346450596,395.8981115005967
49,46.17455028612227,41.56309883299718,26.208543811738476,209.7027775388888
50,21.79446443152202,21.004177217817578,10.433150408256235,194.81732757319568
51,51.12198774046348,52.24751036924064,44.27773688899356,221.4462168469126
52,17.051957642504664,15.928609468466718,5.347871208078622,166.16427696562224
53,16.867607892074652,15.815243089304214,4.746639651426466,199.52028406527504
54,42.40472763173016,43.05836142874952,92.71667806504269,289.4966741276455
55,15.907190944269283,14.362321695709497,4.861319393961752,144.96810832054462
58,39.95363254406732,40.52991713481956,24.428325161334275,321.64454065479066
59,15.451115928475213,15.099643328047318,5.678693936776975,68.61747466041231
60,19.30378230001847,21.195427871188308,7.401503938265717,98.21069920731829
61,34.26525448357808,34.650579620536526,13.313591397103432,192.0749045358296
62,36.99549841185229,36.62497238572959,12.5906576562317,269.73408254876915
63,14.101025474361736,13.975247860070658,5.569906834010991,128.11843360708528
65,187.1608339901819,192.5143537475789,34.86704091479653,141.64106151554984
66,42.67354274268322,45.57915221081711,26.177637959548637,39.14379313546846
67,30.03897314782752,33.50170234772333,13.130307285682294,6.694803724261511
68,136.4725972423035,141.08212091065846,26.37099183034865,50.57057134401565
69,91.51606348376416,94.6774164375908,18.517927768810097,36.015301276049534
71,87.73584071606398,91.22997301446308,49.07228608069468,74.46955595276535
72,36.66353774455482,36.6142058615703,20.70111069041603,25.6534739348761
73,22.785841846037695,23.304206483757667,13.812764641156791,19.24821370238025
74,14.509423872558498,14.221419676550155,8.21053051831705,8.841761761196876
76,38.67406922604308,38.28092959364718,23.13690158048375,507.3773661381917
77,19.06873757675646,18.065456017313625,8.03196661755598,92.2578673982936
78,23.63276682123659,24.596336467678498,10.691198298147448,14.718971651024804
79,11.811302360262111,10.707201298958338,3.917292900124654,19.599779994421866
80,16.474771897218776,16.046861106992324,5.293260411237284,18.546371741127
81,34.97636075591496,35.44784909261374,22.116097644757897,23.112250929194342
85,39.72984510068484,41.57018029493904,15.110666082409557,13.092150610322465
86,40.852851396347646,43.61922718657844,20.13257710636164,33.40742774746653
88,24.630379844379792,23.60002289721966,12.302448124211844,18.2409658281842
89,19.14821821118781,19.816457129788727,5.429618236755429,11.221253784737623
90,41.03084081786473,40.47359282536319,20.307894294004303,18.34496841029313
91,48.985783647304096,50.35962067717585,19.91871425699712,20.343260466894503
92,21.314245734017938,20.14007481579469,9.047181032911595,10.351220462519828
93,180.05871306182607,186.17169771346656,112.6987773206577,186.91217877035172
97,62.5009023520958,68.6469577404338,39.8547886245541,38.250729460344814
98,26.088314387173035,25.78466800324968,8.356306197409733,12.69065614104158
99,21.63949747962296,21.482444653862203,12.934661308269837,13.842283314809713
100,20.864756051663644,21.46294371229613,9.264480950678106,15.096621545082794
101,28.0421006554616,27.557886831211235,9.637017176758098,12.373454537407213
105,34.23560942839881,35.09597346977374,9.18111586357477,24.03865219813639
106,16.711321104681378,18.098505672261798,7.952419124946846,9.490712692479825
109,30.17649598530353,29.29850083741301,7.705953555275288,20.64315744413569
110,17.433694272580563,16.813074851083762,7.681652382102763,10.465472699803833
111,17.65587826107503,17.607374410395664,7.301384237212891,8.119152577324257
112,25.624198746982355,26.620569512469174,8.76967837495612,12.361493766580406
113,87.10659630082479,91.3776620759112,70.0800189930834,82.14724571686494
116,26.980818049514298,26.16238111657601,9.561223188564476,12.841359772241267
119,32.512972935611664,34.32911107374179,34.130504734793895,29.123614167864016
122,13.940434049449554,14.190207640295151,9.777376748678998,8.767402838008085
123,26.027402389963967,25.98172206013901,23.86063816514272,30.507645110117856
124,51.34097297262314,53.50654718935872,17.298099285875978,28.577702775459716
125,30.98717255695582,31.46674281061849,15.070578783732874,24.202137806285634
126,50.97759375280571,53.84614092539669,19.08428742050673,29.248939573406027
127,36.536512781772245,37.84090332804914,11.150055992639697,26.14226400505776
128,23.58896168386129,25.339529056502823,14.355725716709149,23.702675093311655
