,Delta_C1,Delta_C2,Delta_C3,Delta_C4
0,49125.07992409521,64247.16974591909,113958.70364851104,87152.73811377195
1,263031.3353904987,286214.2130769159,260377.4886719708,226446.05465431887
2,4805.990972728205,4695.230492373315,4636.440371508113,1637.472580545149
3,1244.7652818083045,1350.088617630076,1957.529049331053,509.4130224771468
4,2826.0170202636423,2921.540474612859,4331.786575471409,3451.883168563332
5,20772.56145882572,22443.25937757678,21445.862170009936,18682.89198896171
6,224520.66253027524,268839.26808745874,218821.3199073944,224742.41384042017
7,93641.64969384477,110727.82974630756,94667.27418113474,94568.0028897288
8,7174.483832326033,7087.739926594914,29120.54880623168,40495.35586831429
9,132299.81356301665,146780.48178836447,151813.9992314848,182085.59718195008
10,127108.90560645796,149729.02287115649,90993.2596826108,85196.59731556635
11,3778.293959127684,3656.0236269004927,36404.79155083798,38116.07535696984
12,3309.270324843166,3295.304636747292,39896.20251276403,42778.58705654018
13,2266.6690479465974,2281.1612133995536,40808.5854183152,43473.47538746062
14,2589.65015159499,2608.67641521566,44792.77551896079,49091.885286407545
15,3551.7245588018604,3656.495139446629,44569.77583758661,72963.19592419759
16,262625.7767262443,255969.1039293247,277592.0379015339,430224.459868602
17,715.1487541083904,732.013368784073,50131.85762473483,49376.20447810654
18,240.55422582233408,259.4549772038951,52393.92788531753,60966.62381114394
19,181.8931422563328,193.9598631794344,57661.39388146555,65496.50240962184
20,70.31716410780787,84.65217022105729,62570.13629062311,69438.23184334094
21,208.46408820604788,209.3101478205344,65591.13205981109,73922.31163708094
22,7911.332945331761,8158.756503229998,87026.2897850416,185792.5210779371
23,234.566696073188,214.27861383859187,72052.64438474663,76478.56726262931
24,436.755348067197,407.130820976336,78219.12139256542,75974.08672325616
25,821.1181898780254,761.480662883113,78241.41709236398,84168.30555790795
26,1319.7553868738776,1250.7291414146414,85406.23200321967,79014.07690737968
27,1491.9030063950638,1436.2142970549223,86657.83491087597,92860.0704338437
28,6086.767001841761,6048.662397726348,77584.38855210919,135993.02257538014
29,2921.216322347364,2826.505970527832,93500.02538291492,95919.83946439758
30,4056.7292439176126,3912.163368846797,94468.9092928687,102394.69380225944
31,7990.443765117192,7898.878410901627,87826.12484576774,154374.2603304155
32,4856.900773853316,4682.77964335761,106836.23264925757,112416.36411616416
33,5766.886344084414,5592.45295484909,112962.24621276512,115677.9747156998
34,6766.450511703783,6577.291812702469,115585.82092663315,118862.387041558
35,8736.14743200222,8546.637600665465,116146.09968372858,121901.48106469636
36,9070.118940680362,8855.406819407455,123819.14490018766,124628.7949444627
37,10385.205006760229,10126.324269124168,127329.77242308292,129710.91444261456
38,11774.741278889396,11518.10220566772,132418.1305807666,134709.86749059282
39,13394.682141185973,13126.99211141807,136190.0451501297,139447.1927066793
40,15673.132266160716,15325.469365434828,138499.6208125498,140047.85240959757
41,15995.730405840024,15683.972318901286,146480.89156511484,148234.2709502777
42,17970.599996048673,17725.683419224173,151684.49592447444,158201.62226873558
43,19510.30564298089,19208.94629289067,156449.16896466762,158755.38083584054
44,20631.13811913848,20323.946382205955,164368.086946657,164280.78141869098
45,22761.297178655223,22251.731076765063,164976.42618228358,162263.12916352705
46,25518.327635704987,25086.76664513343,169971.87670573613,171703.21155487967
47,27127.577754392303,26722.27087001653,177100.0816733327,178226.986811445
48,29092.47852081827,28725.158253402653,182658.3323246619,182807.68937155328
49,31833.301879359657,31427.745445016604,187978.28106617645,188154.88744531668
50,36244.08552323255,35669.21516356234,187396.1380128004,192847.4167905164
51,36375.27180003456,35861.92177381467,198059.81932949327,200586.6102231056
52,37604.72253961596,37160.53842348428,205690.6357620747,207734.66294522604
