,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
13,32.25240142871449,41.32877383192222,30.49370804035881,34.887057252263496
17,36.81107414093353,40.07156797248189,35.00211390688526,42.82631634729916
18,37.6278796591384,40.86229307157969,34.99304692294015,42.859327820478526
19,30.83946856580884,33.75074445161482,29.00006389111582,48.37960899026169
20,39.39618563941764,42.2163119304834,37.41952066282239,66.70986201805754
21,40.68531035986637,41.33516726143483,39.078103476062445,46.44482196968905
22,44.32511765138892,46.54044580437024,42.14133059574304,50.82308258688143
23,35.92023208904689,40.096987976054976,34.98021138617479,39.97053573574079
24,30.56112482562503,35.63964393017988,29.5612988504204,42.49614142030735
25,26.21699917920993,30.879865637039675,25.112545777843263,35.437410622937925
26,41.886434112085496,46.2328541762531,39.569357819061466,62.207324654823225
27,24.89236479901327,29.76750198386056,23.85634664346305,28.2837817343882
28,41.50477039873823,42.98255420393429,40.003055505309234,58.19281699882769
29,37.03480534626927,41.29232359697878,34.79956822123077,35.15292747942839
30,34.72716885341552,39.56473813487852,33.11862709944344,40.28647279344983
31,32.28982183782498,34.82331373329844,30.875324654472127,42.27529351052087
32,31.143314919917877,35.180476598759974,29.665153426061256,41.28807408160141
33,37.68579406115615,39.55596969332222,35.55095236859901,41.38140677782337
34,34.31143405684128,36.19500655776428,32.39827065390503,50.933482802496215
35,34.664452892240305,35.940960309064955,33.76301482073973,48.14939277999486
36,36.56945319588132,39.9795351632754,34.05008425926232,38.194107371076086
37,27.96337974299705,29.768893271675736,26.719884891407304,37.0369736880751
38,30.088459176910824,36.36229062312611,28.40998730929516,30.6555881393986
39,33.78414696453107,43.49228665461763,32.331578344173266,33.39869382687279
40,30.27525396562958,38.56583920542754,28.45826290894752,39.85324334986855
41,31.649565004016644,33.58413867849351,30.245892736480386,36.74469528416868
42,20.469591297384483,27.23244293933631,20.04387463691669,21.366940869878608
43,35.83359191747048,43.36805169132368,33.208530784959095,38.620517932763725
44,30.859453215386523,33.78064934355606,29.01717720744506,30.418439768829792
45,27.724388325317385,38.715396842594565,26.88959206159064,42.9875050143465
46,24.66287564561172,35.191124260874005,22.8944070691717,28.148648634213963
47,30.029818439896918,38.79491263101212,28.677041580700028,34.538511253373784
48,27.623632065552517,36.89539122931766,26.31742083861048,28.10784199295112
50,38.42185302041898,41.78615616554342,36.893275772400585,46.01995169327239
51,33.39462740726221,46.33705862098179,31.67427096766016,62.857973579126025
52,31.49678729808768,38.60752306916511,29.27923915811683,31.44794462216534
53,30.31431772652627,37.06712765628389,29.14022536290838,36.284100246265446
54,31.18751033328976,36.990758446518925,30.66309004784448,32.2478166859565
55,35.63941561015213,43.32236630541927,33.09849862983611,34.70282337044608
58,37.97775429812273,43.35010312165461,35.91760557392911,59.55571117462393
