,Beta_C1,Beta_C2,Beta_C3,Beta_C4
13,132.91567056580408,159.09729348474693,84.2103910782032,373.883992386625
17,88.7129867683422,93.43990720654271,71.34170012757151,387.7135641184872
18,110.38483375864055,111.7098929822501,80.67947915090006,424.3484721336464
24,111.98931755604391,118.2185673060352,80.63906662074315,345.6710827647491
25,101.69841814435036,112.0691684814808,75.11656541843863,368.1102793250584
29,123.24495774594686,134.36904269969617,86.91950827288852,512.7124883713592
30,123.3502544929552,129.38373386375673,92.53654754320712,456.573634548675
31,123.1466299410677,126.98415238678444,79.5544585191603,241.3674998563772
32,154.09809894980927,164.30321043824043,104.82716392125327,415.4767989650536
33,135.5491916966485,140.00135346989026,94.23407428656368,343.8424778316745
34,118.34016983194176,116.2064182050538,79.78225352025714,386.8687926731765
35,104.03188384627794,104.09172469620094,79.68243144911507,328.17208690588507
36,149.83877697707965,154.29412582022977,101.52388466700316,338.317999307736
37,97.48534704213314,102.3368218426058,69.55294412842711,215.3786112224485
38,105.18291932420864,117.47904208850731,75.2532313101215,375.46032166220095
39,115.83390209690408,131.72705286005197,73.40282403758984,461.85878139534367
40,156.7559386371243,175.80256228117617,123.6221685688884,491.9134327036794
42,102.72306868054994,124.46670487756296,65.52109464260276,233.62132240868604
43,148.71578243804652,158.64076735310246,94.00084870254432,289.936817203432
44,109.23278745552484,115.32460171824054,73.95338303427293,481.1982040298108
46,116.25298042504512,141.9669299907197,81.25996498473718,273.5169816039624
47,106.20368359339956,122.79346664488531,73.9071871604534,305.2763821323027
48,148.52159701356626,172.5279019466921,94.09059144678793,378.9378842232036
49,92.84460105350708,107.62283406686568,62.72078259311319,449.75202849131375
50,132.11215032616738,138.24559500954416,87.8949309315116,296.5648672853688
51,112.93192609539032,132.64508128422486,77.79516143337501,245.53433285849528
52,121.6865136590125,134.9672989459309,79.12575790374947,273.2289174420672
53,82.94666011056653,93.0807674550383,68.0132416874818,455.52638726031006
54,88.18458599130548,97.42699010019054,80.65667756787789,391.66489686853294
55,107.6049880597336,119.01863362835536,76.25496838344179,407.4076959948175
58,91.85417953995491,103.282909669784,60.93923110460333,403.02003034021567
59,126.61133092618694,144.78171499734404,84.79986193882009,162.7165597329105
60,95.39491748005334,109.1785338265635,70.311358542434,194.58836482413977
61,141.43738414442836,163.5856370467376,95.70366454365453,232.57003074206315
62,139.9710776612116,164.53873478924473,90.52422916981138,349.2349275653959
63,133.1781791087804,156.4730028270686,84.69374437062861,278.2861341654722
65,145.56216494962757,169.82823994259132,71.57121996056878,85.4338696426958
66,98.689587027247,118.93089133935354,67.12862441577437,75.97233953900572
67,73.76500363331677,95.15123765911795,42.00689632857442,51.85528130838528
68,128.0143364471475,152.625991685979,48.62440340767447,76.72863417510361
69,89.56290041573361,117.3368464988086,54.23220375993961,70.16913674862116
70,192.958859511361,215.13023027244964,77.83849804974702,128.92060831904195
71,58.4153922680434,74.70153202173124,39.72029680976309,46.2144177035616
72,93.13641900628684,117.58015737688412,51.31417761145327,70.55788595352372
73,73.6046900084829,91.31944143867776,40.27415310188619,62.20253947205951
74,56.34479725187715,69.47309566800679,33.26113618840625,47.56752512628517
75,105.58619316329934,114.68774127512606,36.64055682462728,225.51984448741163
76,93.18710258026438,108.66837684501138,46.89653859556032,88.91654635024767
77,82.58807280945082,104.10538876790896,52.21999145655426,68.2396081330653
78,67.73947932932369,94.58722393815478,37.43894708412368,46.79239635702815
79,67.88850310091458,86.47061327819154,35.70837258771449,48.25031670853955
80,49.91871443596146,65.42160673438511,35.86840854979433,42.56538590289525
81,54.31445598076712,66.78191653962061,35.77517643234454,39.91145363740922
83,81.98795829719047,98.75377392058124,48.80019718434275,62.305606973993456
84,107.0350868548576,118.41509320309494,80.19297336907196,80.41635247352009
85,59.33906400415369,69.84314028561111,36.11517027266379,52.1216002449696
86,76.37741379715833,91.35545297320937,51.551223175884495,61.093471286505135
87,58.10998401410228,67.06436676584379,32.29456341587213,41.60406134238541
88,54.56249355180673,63.366092766144696,21.7980851007984,31.438410015608127
89,54.965714407789626,61.95006031053428,37.44042497514377,44.53611846905443
90,51.26301142589811,56.02954441489438,28.58668976215228,33.55351527898665
91,66.35735792011828,87.57042175314969,56.40846264764332,62.14139323499095
92,76.33629517995362,96.94583811949114,53.616350992798985,66.31355354357018
93,104.76053919628878,121.7175830308582,67.48627116944753,87.85537585878434
94,147.21911893330017,168.71269481078647,80.46250037823515,114.43250315404327
96,125.4729529481427,147.568730744631,70.09832036370483,109.23949423291856
97,93.1437821431206,107.5109588689286,57.55424869632999,79.24273217875059
98,42.466344077563626,49.17683859576835,27.159369874341564,35.51109497889102
99,75.77723833554252,92.16387202544765,37.11895627171287,55.70618941108419
100,59.70472205970248,68.61502576542152,32.83172292437103,45.27351528409593
101,78.00326488248594,90.6362390156208,38.79986096376347,52.98174054800088
102,137.83052151232397,151.24826852981568,80.39380694865393,94.80890214316037
105,58.38892085915869,65.48961821113663,26.6886797982871,39.23787736880766
106,44.026896176921454,49.65270836754132,24.169487085547157,32.580987035076106
107,132.33309347386518,137.699101938237,61.46958595011923,128.72427052269234
108,89.53181721217997,103.69217540140704,47.130938128457885,63.17394156642109
109,64.80960921807947,72.0680050815221,39.09134497586128,52.97175605201233
110,59.258533233330944,65.35196928738335,33.164098211210245,42.839112188848986
111,58.05335351534117,62.836201537429794,34.24927312277126,43.96357391233133
112,61.63928629166863,65.97515946573948,28.011312510687763,41.39300978870234
113,65.13250344115204,71.50844886785109,39.8117156512508,54.99998805823368
114,164.4279835703202,173.3176286511222,93.22090502907956,117.48943741456506
116,56.356231836693794,62.36040477456034,30.392488177092357,38.304978453713055
117,48.199248200997786,52.018370962459926,30.068079743707564,40.32193900468957
118,76.33339848334337,82.38874030680203,47.5414577662672,58.724368421587016
119,54.34753620017816,65.22759752190213,36.290545536526,47.36631115400508
121,74.92033027738107,86.82179190361676,48.85254302045734,62.450265385575065
122,77.54280647279589,102.77729328643136,61.48651450959704,76.06511918124404
123,88.1208310011907,111.16636043268994,45.93243117969463,67.73128690736111
124,88.315278980614,110.06801870322803,48.738904227413,69.30233422883775
125,76.85889220021278,92.85336544471956,43.57748751495349,58.79277572201439
