,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
13,51.53787713658163,43.094821190632885,30.237348136025645,447.6534498590483
17,31.261270595944307,31.7416651011196,17.421396241889934,429.9344642310484
20,22.913428104757784,23.96174098554537,14.38044056615866,544.5597608282101
25,25.53039454388212,30.203374599981856,7.765594952381623,424.336597739072
30,16.296110531226862,15.872813631206103,5.281844657943971,303.79400974559064
31,24.58078745480031,26.49253940040585,13.840246479079314,494.8705905197369
32,23.80317276475063,24.816160668585628,8.52192141167836,440.3452183924169
33,16.64977805184702,19.24273741970547,5.798825214330996,251.6188518477204
34,25.190304940612453,24.96864690964603,9.732816917672258,403.406455580286
35,17.700604689389976,17.52719738230885,8.371174544729172,337.1010625805374
36,26.493025126798614,31.724027383205904,7.307013053860524,417.99757464116624
37,15.34730831217001,17.91537273434673,1.7748477185745588,369.8391128716607
38,21.5372535228238,24.28052504303421,3.327031098516988,379.07367608931344
39,13.238967316043835,17.70146621174117,2.31592515862286,394.9620163307584
40,17.127907177452506,23.96731531493642,4.292292653013807,268.85506153338133
42,20.319719490492137,23.360521134134476,8.170374379514103,389.9623871651394
43,24.369787923061487,26.155636018655382,5.695232670238198,397.7848025523279
44,36.68521203831622,37.65609340451525,31.766469328115743,354.73907402223495
45,46.65317873717984,40.61032063391789,11.23122580910118,547.9414043358298
46,27.57346395544389,23.937780337503742,9.58367200609359,368.7389155287225
47,28.662468153702704,24.004498417468117,13.30649991907075,157.74263195265502
49,35.09487678052923,27.49562016395201,18.54288803367163,187.4081077559487
50,43.14818299893172,39.94467916777074,13.890177984595663,311.9086320345512
51,39.04096543766461,34.74517522170725,12.902528365662953,329.46235260694857
52,18.75262345392178,15.970997647520532,11.31626096080663,223.87715931809927
53,33.071132684949305,30.55677112358555,12.72532249619432,342.84944857133144
54,23.795356004908683,23.48430618147778,21.111377536232126,428.37218267686825
55,14.441049735051724,15.311036447168552,6.444222952614509,150.6762856580702
58,42.62472567960672,45.9226661479685,6.967416359103409,246.30783012507487
59,16.961877032675094,18.033914371815264,4.279488270629011,186.2592385034159
60,14.4179327783982,16.771195772619212,3.412917452043472,155.78782060394758
61,32.35035167455211,36.27303781016495,8.531272601994294,335.17169394420307
62,17.251055513335775,21.383265843821093,3.4004805951724686,248.58301890459177
63,30.321617393946937,25.0148752317819,10.577564286878864,136.806983661545
66,54.37748815688112,55.22207702376466,12.22745532741593,19.346112844842573
67,47.14186009282846,42.14788663990741,19.399925332356595,15.26634290026862
69,93.61740546532226,90.70842679718352,14.424981009493097,46.6305104481335
71,33.62469079948346,39.173230918239454,17.661330807122237,25.781022941709185
72,71.72047531322843,58.12750866092303,24.59803946749033,48.27013478406733
73,12.42972562419,14.522973044275275,10.811008834323705,11.472613651282934
74,32.51755464053518,31.49434911120469,20.03076852547043,27.95553400566317
76,34.58394891435331,30.11984375460468,18.76898031496598,64.06971194486637
77,34.41773144936407,24.06857596214968,12.554741464889531,17.03173237827041
78,32.756890636525334,35.45522508353115,14.399717965925188,17.613612528918402
79,60.23605125105466,48.23907931690108,15.653195554836197,15.07125906727038
80,52.96879746893882,43.38033211737201,19.175222791805997,23.569064319020068
81,74.48961452999248,62.29765672900108,41.80061867593487,43.46034711777833
83,99.21276042083684,107.356622402103,41.880034788370686,66.56028780026384
84,59.37931835852103,64.75024590194222,21.492910779241043,19.171900172743754
85,34.711210245586834,29.115014545626533,24.202815189537283,29.390406206965192
86,67.18700799354093,54.57275835915187,23.507189441515127,41.034631015935965
87,49.24677720382813,47.60951713554941,18.588621008349783,30.925275497933985
88,48.49085625230807,48.88947480309307,29.111638065503914,27.861554147036166
89,62.61466641113629,58.42018270395575,21.332857054661453,36.93478569853725
90,55.43328323960569,53.3564202812439,20.76213772692705,30.97451529930022
91,39.9954959696838,40.57743579129672,16.584730737768304,20.28336152947681
92,41.80396267042572,32.170312501417726,12.869249419018388,17.01004423922569
93,98.80638418784362,116.07770457581309,30.09645025115517,70.7151161598017
96,61.62330333843445,53.60436400962841,20.888018553002325,45.8518754598238
97,43.06793464223309,40.45023040553608,30.77522572330259,42.04120624695362
98,74.91519194275152,65.19423927202546,25.64143635877948,47.345472798282685
99,48.12553373938568,44.99408011636479,19.39283631506369,25.530960867564232
100,47.935261562412926,42.36421515825178,23.5368895271182,37.84522467959634
101,62.9824682465675,54.55961719121327,21.31452753696064,33.28363735862793
105,58.89868118360235,51.40858648326586,25.094767142801665,43.62519989301124
106,21.49763417262913,19.31515111679306,15.131253487839174,20.932797154729084
107,123.30053596693313,119.50098898662364,41.52713560923006,109.7761669827478
108,103.87668119804049,106.77606001007786,49.868991968236685,63.96416448459694
109,28.0196443881988,24.38428246088987,20.075359123660693,26.17670289470648
110,24.21373143076725,20.678647578347345,16.488242223433968,23.347268350297387
111,79.24624608731466,75.651548669119,26.02067588069466,48.37590925117441
112,61.03949014470516,58.87488873646144,20.483323671876377,39.98260482067349
113,49.7889808028756,47.57458697553884,33.38843963775668,39.665332907228326
116,34.024266917079224,30.281101479930367,23.93430317256962,25.18683835848227
117,128.24145524995748,124.90382136185988,48.165140659207744,109.16498386856176
119,27.82605931277141,25.716705533433032,19.12429677771589,23.0639734223909
121,60.563520313737264,53.03256694083008,18.07563878099034,38.07966348351174
122,17.306647177958407,23.816607827859077,15.267343367752916,15.099983445871814
123,44.34414929202369,41.27741852976602,8.897472527512615,28.65994185643426
124,41.65555907120049,33.96181791445814,18.793751705823468,26.00424959645867
125,73.35602595095787,71.78052558057733,17.92761852908942,44.66930456772801
126,22.545675606615543,28.8084823637164,5.365261563095741,12.639821216949436
127,29.647522661345263,27.96630095239385,8.67389329584224,18.10204439856938
128,63.79194295078431,65.7591014939594,24.20318399736108,42.94406207627272
129,46.54020439244975,46.40003423179642,19.01265894859514,29.185910052846715
130,38.52160440006181,28.850004044694597,6.89275075202522,24.867244575579623
131,34.60903689304396,41.16662726139516,9.450943657373452,19.738637646115496
132,49.17891888400498,39.78764081316161,12.795968271726744,33.81091313548441
133,16.896413365057505,18.33658896572047,7.712093667564623,12.027250095553208
134,16.039347870489802,17.505284888561356,6.723155031593045,7.517602785728678
135,40.64812594370456,44.61992919191802,11.288590944271183,22.73094335232554
136,56.26599046610227,53.4490311335273,17.94300341923034,43.99001357632772
137,26.55308734969335,21.326805916710217,13.077343653449628,23.459628053058907
138,41.277869703154735,37.16319726289108,19.813929692220142,37.41753381247325
139,39.49551228678837,28.842709112218387,8.99162598142931,29.32065302622044
140,100.92850383983256,103.49639561632414,37.28209827972513,81.76036664248642
141,30.78187788960861,30.61125626204395,10.112796415775604,21.17783912445804
142,21.08060192915304,23.33677400596385,3.886118787056363,13.44368857599815
143,26.170639095579396,23.944313928821536,15.65910230241558,25.64880926081764
144,22.302780363732666,21.49486782011729,4.585274925794778,15.687066251163651
145,12.028684711853582,12.007571185913408,3.8978205527951366,10.229595913962363
146,38.14833395076488,33.688575006475844,10.848405434894298,35.2513879688223
147,38.35898253341173,33.77256467557177,8.25889218112829,28.536082031046803
148,28.11226537211657,35.65262307417877,6.1135736961777525,15.748093645898756
149,19.165586889033268,18.55170779557318,6.715415193416377,12.158359526161842
150,34.319882114801324,30.57313620756063,7.856957451436432,21.297350214416856
151,71.82392388672906,78.03151415424159,16.56934726966947,64.67693437676562
152,34.6195814842042,28.609739684767604,16.63169398808365,30.31510954054036
153,24.387318685578744,22.94053634918685,10.286806071097098,18.41441965124974
154,37.632991767014495,31.800651098607663,18.049159987893518,30.941607037124957
155,27.84168696076664,29.97103151887137,11.535101513666833,18.235107802676644
156,37.74128110630115,34.60338462124438,22.163698340227025,31.860263679472883
157,43.583326292159626,37.391949531262384,17.27678740124712,36.39265443107463
158,75.12031759505585,59.76766119030406,23.28773448303184,65.84620730980446
159,29.04178622724594,23.405404076685446,17.70080367506013,27.946058406191025
160,49.92124050789918,46.90856045182155,14.896774431196514,38.24863030636738
161,60.772732427766975,55.92809571959371,36.005184073162454,75.21232321425353
163,60.10108568897081,56.9693206155748,31.682982067859392,44.03102995557526
165,35.150024184892985,32.74694735117107,29.115356176591888,27.09271917524744
166,41.28191909919243,39.25697267168571,27.214947921385264,33.34822928645412
168,137.47000601558304,140.24117093142436,50.923860521645885,137.20307565287698
169,89.73893849529361,84.33286965300886,42.34399933798035,89.86828231805274
171,121.36181771206016,116.0910219839971,29.94490744776632,137.96581246160727
172,31.05052020079764,27.853177365877485,16.276787481269505,24.7615679617535
173,74.29778233432626,65.65102596675928,17.954293616367046,52.38994806254643
174,60.34475342848765,52.56933883079034,16.637388953415265,46.88418395489271
175,13.609850846196377,17.605193524757524,12.235901081008777,9.624301873256169
176,13.97405304735464,12.326763768395557,11.554312649668953,10.390935216854462
177,31.74150194997769,25.93154224978053,12.019439729512907,25.793119379937437
178,42.61685239821392,36.86209623362483,10.552419140012455,31.289513955169195
179,37.56507605804851,34.15100083318274,20.22596696667152,37.83473567538637
180,31.633126596187036,26.8673143328938,18.50350963842657,31.641071986358536
181,28.797584259083244,30.724749496557013,15.603588794404423,27.415380115862654
182,29.451764483863656,22.899358255532768,8.82834537127277,21.432034024618904
183,34.61445313714178,26.598151850694222,12.28207658036416,27.40586856242335
184,36.11550010581968,30.20827020542509,12.362570353164294,32.78071879488419
185,29.90146686297032,24.86213600118499,15.86920432949699,38.22502201979432
186,13.249716218491216,11.332626172455456,12.62049663469534,9.99475915904173
187,35.64736981751701,28.229803151394137,11.001633876207467,25.73983813878333
188,32.25288004580997,36.39256941745067,12.073918974076634,27.53830637659652
189,33.45690897128263,26.99110940101237,10.721982419529697,36.431105511074406
190,27.31132332415803,23.32446011838316,12.74262046677193,23.77356281657659
191,35.906167290906154,35.64811605449121,5.950367018743305,28.63200273944888
192,54.01840623599914,47.6365843522389,14.782133137637013,40.58182651427828
193,29.877403362611894,25.093248158984103,8.999207172990591,21.24496536250448
194,30.489995793286344,23.58561364908665,18.37067487308311,25.860529126561296
195,54.62037197027982,47.03729656104795,20.05118956990573,47.02492159965848
196,63.58229300482834,56.26534960046132,22.85914007841429,49.350104493050765
197,24.935525862471263,22.781863393481697,12.647609571205958,15.084337274751404
198,44.70910914812244,42.77910257537436,16.022152392704868,38.29178557252957
199,35.7928695445895,31.160515042755016,20.95011423245208,25.848530297955545
200,29.40786590478697,26.73549564746873,22.878613779449903,25.22082068407603
201,29.717151648713145,25.48773705379345,20.752895124655947,25.752691842791936
202,57.93265045209447,55.52183081137888,20.90850544948492,48.20444024057169
203,44.70641075726971,42.5740622059316,30.72073028134681,42.25152027321035
204,40.7962463687115,35.645467009421345,24.688499146413783,40.80740640046358
205,44.39614567493689,40.97131507112799,35.922838851726745,48.591551278077546
206,32.918021433229946,32.28137485325432,16.599132487632716,28.559069886965933
208,59.47344712707494,54.13997062187318,27.22463279397403,55.38229556581096
209,42.01648794963322,42.611799292388525,28.806117124753296,39.70917527843356
