,Delta_C1,Delta_C2,Delta_C3,Delta_C4
4,701.3567037233931,721.4021335067739,760.3188630213574,953.1940475491195
5,680.2676729506384,681.3450810866277,700.8646783241653,759.4814714373842
6,239.5837486768192,242.942081567854,273.07574503682497,472.0101473865172
7,252.6303390255832,224.35624733432763,250.34289394681045,415.4547655019297
8,267.8044674992424,287.8528783539342,310.3178799174027,458.9549059187982
9,94.4389968624271,103.9435853423494,145.6685643348148,519.8476894875821
10,427.98138335909937,424.917840676265,496.411928545817,595.5572745611776
11,266.5866151302075,251.79314252339373,310.8821519407576,574.0427157514766
13,749.8001824629116,747.6455853225182,782.403499701521,1052.4313757401767
14,657.2344095741487,659.5086969318049,652.9633970770674,655.2573214039371
15,407.72280140653606,351.262191830319,430.6578862992284,489.4806456940332
16,643.6151155790736,685.4365899446658,735.9840411077969,777.0389170650756
18,347.4165291719952,321.7503076597216,369.17859850213006,512.7770817015742
20,540.4331428278703,532.8935359919684,580.184942794282,1047.8905492041183
22,446.1598442733784,457.5513055824453,413.4971244786672,347.7728307358701
23,379.7161529895978,398.6143150705609,402.3182631181716,398.1306370422045
24,457.4462620965038,500.1614553952885,467.2179961361492,580.8722388387675
25,697.2940185259736,681.981642293029,657.8281554631579,735.5448916647211
26,310.8264903493392,342.6405792957796,317.1856756389568,448.9043495025858
27,268.9606724364725,265.7041760744296,296.7250748528584,362.63141645129247
28,322.4329144199269,338.16956624803004,272.09983751150605,453.3935975076266
29,364.79402550094574,351.4777692863408,388.1556447438654,449.3939473745969
30,436.2570351455446,446.7407602543928,398.15931947711664,410.2363083178169
32,420.9793323090338,452.8520676432993,420.7813108171212,526.9575707358006
33,420.6189753873712,436.3544462726036,392.7340896603818,456.10398379822186
35,299.97171374801025,304.41410207253875,281.76115907470546,614.5890349937958
36,522.4066075248247,544.1369332359425,529.5704349898065,772.4963187743103
37,126.021004229495,122.71465272383368,167.0994338873537,202.3350137358852
38,378.6576408240393,392.67864437820606,373.1516759075636,441.2769775747055
39,471.9576443917061,485.45160287712616,476.0937385540794,667.4623357519473
40,219.96135629009532,237.59842584050853,209.09451103086275,402.486413494183
41,404.8239576873748,403.42463543322015,400.0455496156045,613.4586691317086
42,440.7379985243081,474.235579838871,410.38498739071815,690.088004392408
43,221.80117706180107,232.2576875238464,223.5041396288902,256.3412517238036
44,220.78412462710492,263.0170501819732,228.2079990889292,315.6439274661518
45,212.113210551233,242.41601122679475,267.23971832837185,235.70836211210104
46,345.33309892212174,331.3562631167855,381.1124734583749,348.01330036944205
47,300.2704344499431,312.21254571378256,303.0892901284715,390.63694872495626
48,268.9540341871908,278.4925738796038,296.345258467754,311.4586669121684
49,150.24517523504505,133.92583566905336,143.13932676129738,182.99046569986575
50,138.95243222485553,135.99138225821636,155.06333987271552,182.08650085544195
51,364.9351498469607,390.8577481190331,379.5866750980885,444.0490425629812
52,697.0906608681461,723.018610711503,694.1515573246173,633.1852534806142
53,391.96423411771633,390.9322379256023,372.87210103937525,347.6366170017167
54,437.46296358615024,422.3273384527262,413.5550943237666,530.8089082124479
56,661.1898184058052,698.6694027563494,693.6746470879208,828.0246526015467
57,257.007113846281,272.1630989030591,258.8111213310998,368.2262905240577
58,869.2632252937456,890.6737801819445,870.9073139010172,891.9551739400479
59,203.82300497680808,208.0729005288001,229.0981062836579,273.5886573252074
60,462.3135513648789,461.4075093632912,440.4033351686992,435.4597788654329
61,176.1595334734254,184.1132150871191,166.51113978728364,199.7093756486204
62,213.0198985630756,204.68996653833045,221.58309310454035,283.0269112948457
63,239.1118526714388,249.0656776207488,219.80621803374132,292.5666052323861
64,344.97732414089705,373.7871317729709,327.4326228192904,401.2620066788727
65,257.3995811993628,279.68948449553574,286.5915539213162,348.8961361855723
66,288.8114214272771,295.80528351565795,317.4808352043176,376.9341722610036
67,485.69835470970696,510.6361319322938,451.4568694614715,577.589894577328
68,269.2494040402542,294.3505524229263,288.94446197866523,319.80676363227724
69,292.6386225486533,305.0634682807223,288.377906742405,427.5658842861701
70,633.0020363373835,681.5350357562504,603.0448648670131,730.2231945605222
71,301.77535479071673,311.0961893183968,315.32766197302385,347.8908001302988
72,131.0579127424359,157.08794664076007,151.1383722968886,166.0634646389917
73,464.9947057745953,491.6747850861277,484.0779812037432,384.7858245260144
75,277.419147615018,296.75873430494755,287.4409175785378,275.5488718529467
76,436.4745378978641,445.10754357893416,422.6545493386775,449.9881849902365
77,264.10586979362466,248.90384188765967,291.8890275804448,300.5966245427875
78,313.70282529916085,320.89239806086533,331.2974789215439,437.4621751925016
79,537.9381433141087,540.6785973355928,529.0992970873554,720.2372536471888
80,333.3742258988103,342.84202580690373,362.5732938424564,326.846141632128
81,137.12144775341648,150.90314773379663,132.5488088304275,231.0723004152867
82,224.1155985425682,227.36887162577307,229.87360067088684,258.53387635770736
83,266.121503911338,248.807892361011,249.7891247910472,314.61259962638525
84,244.55878419122288,274.3490255337447,252.28911811284644,313.86073571530187
