,Theta_C1,Theta_C2,Theta_C3,Theta_C4
2,3851.8191499792574,3925.5586935413135,3895.778386203023,3802.760255793227
3,5907.885279041885,6156.354722466387,5946.307372303978,5500.675169430418
4,3648.89445664595,3784.9736098421217,3721.4413405483256,3513.8574474243146
5,2419.8592616075143,2515.0343079649883,2472.264094692603,2374.8327245117875
6,2128.9711662239174,2198.374108739014,2162.882939861007,2078.4137996171985
7,4996.177746337091,5216.1584931450525,5082.795238208671,4974.0607324558605
9,3748.7508761247295,3868.054531453444,3825.27086896739,3495.284070303811
11,2730.825991003009,2864.4403032656087,2809.9051352846554,2622.0504355868466
12,1972.3192178235952,2038.774274104848,2035.937827371495,2006.7240596186728
13,3348.9037675186573,3462.679418246385,3453.695406038325,3084.12064319962
14,2557.5801302803693,2707.528209933504,2586.672546198608,2572.2425988221894
15,3692.113303913863,3779.020149163179,3716.4556244442742,3588.491597700996
16,3644.159967138272,3790.4013484904954,3690.121061024465,3476.5564971329354
17,2717.674276478156,2877.113202480005,2770.306293102305,2683.991280402916
18,2936.368466151373,2992.5784719391004,2909.88115762681,2813.8872460575235
20,2972.662573294853,3154.509424513508,2991.09116276875,2853.935922554587
21,3699.940989627801,3847.9643493047342,3773.270547915645,3535.084082550842
22,2607.953264844776,2688.325984500419,2613.642123726248,2461.5950838988647
23,3974.381655053498,4109.034163633171,4057.512148713168,3817.452877292688
24,1875.2930568105312,1944.1179933200988,1888.9182050372656,1694.5677920734188
25,3238.94037860086,3329.4007628954896,3299.276949559639,3281.1486545553894
26,2778.809155364538,2907.738492400872,2813.21238466498,2789.616619534695
27,3906.958443644064,4030.371501851176,3981.930583354752,3782.449329298087
28,1626.469876581786,1690.673245597499,1679.444031978986,1620.765112956521
29,1656.4455235019952,1700.806435410237,1658.3333633302782,1575.0058954125334
30,2149.0811319807835,2229.1146186381625,2126.6065914574447,2060.2487106167823
31,3289.385175478764,3280.7636378240272,3308.033051105332,2942.569147233673
32,2831.324549263258,2937.2663174216764,2904.131906831137,2754.093755450428
33,2646.1470882938056,2776.596504465393,2639.979514529281,2565.3135941613423
34,3670.161787643229,3803.1029965441166,3711.2284829077794,3512.4599233143217
35,3003.829638475465,3141.6490002968576,3053.981224818328,2886.7410812894905
36,2567.833829020591,2610.3668153930057,2580.3130253804984,2459.633004193935
37,5341.065673510753,5558.583405811663,5390.772491801999,5024.180615865682
38,1481.2706646152274,1570.1882964464162,1525.6001104769462,1488.5452505452604
39,1657.746295784841,1703.4115073649773,1663.1858286206827,1651.2007941614324
40,2228.2109570514995,2320.854696502593,2233.8913027922063,2193.2196911034207
41,1982.822558449752,2023.9563924654508,2030.464936709296,1927.441584032447
42,3208.4125187493555,3350.5181911616323,3222.3717292534798,3012.7094375244637
43,3022.796312642293,3147.208396467784,3116.962407785109,2941.5376962392083
44,3695.3049129780193,3825.1720966017792,3830.496373761466,3608.886518714508
45,1858.2384110390587,1955.616380820507,1940.670475011834,1865.0414223089344
46,3788.6174142095615,3880.1614405768737,3747.1642961332823,3555.18563555725
47,3129.185472173001,3218.384161231844,3115.231305205738,2950.171183619802
48,1543.2457499199072,1564.6434039854987,1543.3130735845316,1465.149595199597
49,3893.968093792977,4035.412293179496,3918.4388930068176,3699.168237192784
50,3801.0238373664897,3974.958917982097,3851.588736350165,3697.658260568736
51,2720.205326861631,2828.740041707303,2766.637387048526,2619.8604626705023
52,5073.179817838073,5291.33241678152,5132.450270800936,4786.051369770594
53,3373.5084553105817,3485.3892902644657,3351.966653077812,3140.438340822166
54,3272.134295322344,3432.394301060447,3328.126026281055,3188.1968561843155
55,3223.443280514613,3347.3511822777245,3302.2271058122487,3107.431506909873
56,5194.7719909806,5503.074221981623,5276.3965971837015,5013.640184846132
57,2040.7142190829115,2096.886869612408,2068.6298813730677,1968.0166237548656
58,3720.4471781087377,3803.457255852173,3746.912959506632,3562.915247567994
59,3242.212257540285,3395.062548578604,3325.8896380258197,3194.262732290179
60,2804.675443093168,2892.432908761129,2840.813597366606,2589.298203063211
61,3378.1416610552824,3550.3965177100285,3430.1654471127263,3271.33642206896
62,2889.1141378790603,2996.77388350253,3003.974125139082,2893.8576652795614
63,5828.382747143191,6060.009561449164,5877.5777968181865,5493.882717590601
64,3228.119669924169,3316.5507513017246,3250.020759133197,3096.5027073028323
65,4184.1404464020525,4346.406889326904,4246.596654201828,3992.510442999444
66,6495.045833464887,6767.513947579027,6546.43445093528,6159.079190130898
67,4978.446791976545,5129.76845860464,5044.692939842111,4809.837233284074
68,2364.7406814683745,2473.341366008655,2409.236329836897,2328.8892010287955
69,3371.037559778776,3508.864170817711,3398.418611485948,3238.090868466256
70,4118.457200895906,4300.077118629551,4156.716146421796,4062.5138386291
71,2374.3685140674397,2481.767281048011,2407.6780489185794,2363.073948257107
