,Beta_C1,Beta_C2,Beta_C3,Beta_C4
0,1721.9088312685358,1804.899339069314,1757.2633295124065,1665.52056330896
1,2991.5511928168285,3091.730063667684,3061.1428758539496,2955.950882321568
2,2326.1473036587786,2415.0534973111016,2359.7267850980943,2250.6493402038527
3,3570.93208359921,3680.20006902605,3627.4029593425416,3410.4961039194222
4,1657.3127168804251,1708.6863831493904,1683.964745708539,1609.2505965719197
5,1433.8650931364548,1459.798248488262,1457.423628233778,1372.2885580443267
6,3257.9811679319632,3375.7130765426023,3317.5783874944746,3178.192811262041
7,2534.507848416883,2612.992641636696,2577.522118618748,2458.0183658284564
8,2252.7353935817164,2327.8686040257594,2281.0983807439707,2180.763018545371
9,2344.5420438346387,2432.1782408243434,2383.0475330920726,2288.280484454454
10,1607.088462135083,1652.7861152707726,1622.343542012549,1505.1490011140615
11,1212.323257835745,1241.9375916385943,1226.1537791433373,1170.9857599965558
12,924.0737228922936,950.8795730462144,928.865415936122,903.83841403296
13,1583.6933639840563,1648.9588016178018,1615.6036253046852,1521.9166946821351
14,1275.6810923176918,1322.7731395403814,1286.899502677393,1220.5836544342228
15,2035.9741129497704,2095.66087020598,2068.12009280828,1943.273062920992
16,1324.1328167737183,1361.5583562415084,1345.3301039731118,1283.1463977569938
17,1570.6662882645596,1645.3141084351114,1599.3990994705805,1527.0319440121373
18,1804.440228549233,1888.196185034348,1834.2701255087748,1749.9403268778108
20,2066.4102669992044,2143.319597972183,2106.463417151458,1969.2370610971311
21,2388.9715036239827,2468.2274983327493,2420.815076666652,2304.47512118903
23,1494.4756039906242,1537.063597849831,1501.4749712923729,1429.5641063177493
24,1526.898593693995,1573.658006995135,1539.8768814977184,1461.353288477231
25,1934.327298551586,1993.1565190444735,1947.285086917799,1878.3786237592424
26,1506.7805734511878,1550.0044989863352,1535.9921627106885,1431.520547994426
27,2234.2488643699157,2317.7683296814103,2256.6649232250256,2136.9409151135155
28,1570.685713886957,1611.4391821464094,1590.818400468306,1477.7197826248948
29,2162.754441951357,2242.2523718324906,2226.478656044226,2111.128353102234
30,2329.910250222344,2410.06848385898,2340.574312372245,2233.0885868769265
31,3668.047636415082,3806.206946801636,3726.373975100442,3488.9978097928856
32,2030.0125931858067,2082.746719935742,2070.680105718321,1954.3365088806247
33,773.4174572853228,789.4608613207304,777.183585462433,735.8435378002929
34,1015.1368779101072,1052.3765671408198,1041.943425370715,971.635152303018
35,3070.2246961009746,3158.532653030187,3090.498401638364,2915.119981097904
36,1213.5301998836446,1252.0237688045795,1227.4014817959448,1154.8880000339036
37,1467.031840432223,1505.3094175116432,1459.931614002522,1363.2020138764883
38,1424.8058280690818,1469.781609759708,1430.4836789064846,1354.6010063604967
39,945.2663820385352,972.2218910489064,954.3819229140688,900.951497196932
40,1283.936112776183,1322.877229454774,1300.9281376404947,1240.2450297367295
