,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,1.4828206203453456,1.523389139461628,1.5023869707578736,1.5156285455908791
2,1.3220837424426524,1.3517637010959993,1.3497714137084555,1.345784444262239
3,2.571233923006875,2.62345882482892,2.6174060897181595,2.5971188280660225
4,2.2975539389816717,2.3487803495541018,2.320033414930586,2.289182941208985
5,2.340659435602517,2.4122211721448554,2.409397321413947,2.4001657475152363
6,2.967470009231994,3.016143553214407,2.9705597744920014,2.9728805353986147
7,1.7418744927851733,1.736756724386867,1.7550510593626227,1.7343048130120196
8,1.7499815150892089,1.7790500324843836,1.763785248479607,1.7534945963068893
9,1.822351481633268,1.8946749217184664,1.844709170071075,1.8462752214561615
10,1.5197332299879425,1.5693199316492836,1.5378467401268432,1.5638211801267128
11,1.9441829776763289,1.9908773243132796,1.9487013279771133,2.016798774332718
12,1.060232688658228,1.0898278989567554,1.0663864272136294,1.0830192686189752
13,1.538779526299034,1.569856352182004,1.5452711807293276,1.5120821914674285
14,1.455858781979141,1.4978639330260006,1.4697724602843243,1.490484460296881
15,1.3824768629766573,1.4172044638340917,1.3747820341367771,1.389667208934323
16,2.010686360260259,2.062570681087184,2.0457935829055414,2.0416979660252066
17,1.764242781509576,1.7982270314036235,1.7730034401763917,1.7988085173461286
18,1.7214300238970104,1.782041249467477,1.7379698282386922,1.746694194035444
19,2.741381891675108,2.862462286176465,2.7830662020875536,2.801346877229823
20,1.3042003128239488,1.333053638923976,1.2959667453623964,1.3164443498042324
21,1.0501254232354067,1.0876569817130175,1.0640355094394591,1.0539575945882746
22,1.841094863258932,1.888844049280819,1.820169603519985,1.8522380397007336
23,0.9615429056649548,0.9721766675147612,0.9673760590648118,0.9604512764625128
24,1.841188251237179,1.8903023023672727,1.8516128047384257,1.8501716511966528
25,1.3004496501750171,1.3383500034996645,1.297210697880284,1.324827960007133
26,1.4641656764876645,1.493782022127656,1.4859412817441244,1.469320801752823
27,2.3043125944541365,2.336506547239623,2.320950726898744,2.3307897140527345
28,2.5265883187228204,2.5617350173691573,2.4862090676352544,2.5139990541800348
29,3.105696164445381,3.179967455125572,3.1256366754094054,3.0698146730567872
30,1.2464563056627893,1.2648278048333872,1.2470704086525202,1.2223726727333415
31,2.5124729756630293,2.533803840226641,2.5161734614212485,2.5673957890405807
32,1.5404159598878735,1.5781406329380734,1.5521699166281977,1.5487029081466293
33,2.252810563261048,2.2639132643421456,2.2937958622151053,2.2680598396387164
34,1.9503942900980755,1.979724691465534,1.9273528299990583,1.93918439801338
35,2.848601474598291,2.8578748036879773,2.859431881150436,2.79320793984123
36,0.7143822344988796,0.728936494493285,0.7134455000106672,0.7103422783513407
37,1.19911291423356,1.2119341661177505,1.195359046725783,1.189449353070948
38,1.8230832670253407,1.86182516733112,1.828150772419939,1.831002411087681
39,1.9285944525122012,1.9702463604861429,1.9247698687834391,1.912345068145378
40,2.4120350959369,2.4674379742627046,2.436596487442453,2.412988905291157
41,2.152097845751651,2.221334151462117,2.163397313346493,2.168833060654605
42,2.545131910252148,2.62087851087132,2.559409794418092,2.5841242339524477
43,2.337884600825153,2.405412170688191,2.3629941266725067,2.389707241412712
44,1.612956503253553,1.653477599213803,1.6107575682199131,1.626659359348705
45,1.226770467982357,1.276681055242583,1.2504384145173626,1.2571891915411797
46,1.0835481271407252,1.1039573967208096,1.0883247102213287,1.0818023566364483
47,1.340240000140893,1.3434761652216318,1.350917809335879,1.3456852994514956
48,2.1828550568018037,2.2167178619023664,2.1910755359055685,2.208372777906732
49,1.282136981520374,1.2970898565086704,1.2880304499279616,1.2707721052701306
50,2.091786780996828,2.1107002069642062,2.1149196139490134,2.067196549750104
51,1.4466465991183588,1.474607316303265,1.4280779169805793,1.4642515971540364
52,1.662416395457769,1.7064845945739733,1.67727761527931,1.691085974592334
53,2.555773425210479,2.595006394681518,2.597274881345338,2.5561047591845907
54,2.0687551529635706,2.144639945937497,2.0886701707877533,2.1087192923511937
55,0.9936155164984318,1.017750371743705,1.003860292577934,0.997248873425438
56,2.1367884704854063,2.199091456749236,2.1490978789467667,2.1678846036415376
57,1.2540794858045925,1.2842744213902144,1.2612174628784345,1.2609773862025186
58,1.277253636528757,1.2930930217368728,1.2808294026706706,1.2621514694069296
59,0.984052450672264,1.0024704063177152,0.994039147396014,0.9933232718297892
60,1.2450973221428028,1.2539421859383229,1.2381775733552547,1.2425807267936535
61,2.1413559351877085,2.1964094432321946,2.1783741248150754,2.1565740080602698
62,2.1756910212819816,2.2410719064887945,2.2052802011171235,2.1848484653311715
63,1.3642206824116183,1.3720304022579264,1.352376609490593,1.3344996421666873
64,1.3878815159129765,1.4199305940787543,1.3838598286549757,1.3899932231566967
65,1.679488860230876,1.697956694327576,1.6665561236078854,1.6623877370305422
66,1.5967598882042728,1.6137102396328271,1.6042973174623998,1.584793231045378
67,1.2501494214943785,1.2629290934320927,1.2457446044892724,1.2386434149408392
68,2.154153199956643,2.216989696413922,2.169416805142882,2.180358825531709
69,1.3972650744715616,1.429570676637672,1.3954127115174837,1.4003689529582624
70,1.8071141360323597,1.8544451648313152,1.7975183223879865,1.8025674627187156
71,2.184727046847273,2.2009509559186524,2.182038910951992,2.182170733014966
72,1.7806619076488417,1.8069735024639264,1.7833626698788705,1.7776102613933178
73,1.5549220845865523,1.5838228423002518,1.5550729777414818,1.539000894970966
74,1.3483264374645691,1.3668832698234172,1.3334764744516203,1.325224352854368
75,0.9662446202131748,0.9896195585450868,0.9643171680070176,0.973429905923544
76,2.0256954640351,2.060654235970553,2.024247161666056,1.9997157486867456
