,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,8.491751981269594,9.57734990931641,9.041477532022244,8.609238561956
2,27.731901627722067,28.74415986926049,29.3456568080606,26.20279754467049
3,20.159773976259974,21.008793322415528,20.75344763666161,18.92537316029235
4,21.55316576063002,22.52526793594747,22.429986410725032,20.48834280710585
5,19.42736741670328,20.45432798057624,20.24122870035619,18.29725746649646
6,26.73497968061997,28.3795129701866,28.652884479579765,25.52783200843799
7,19.294447317220904,20.08990026716429,19.93073914739092,18.582301487559526
8,17.10540545865778,17.63153434506548,17.68315213532737,15.99724095691816
9,10.482937038452244,11.243367144879748,10.879042835905384,10.041518475798018
10,13.831326927945506,14.317403478945412,14.15247424988563,12.649246197496916
11,6.42040871251667,6.625021349298528,6.714207205885407,5.912695853169564
12,11.269866491287466,11.642957549004596,11.686790267159362,10.67324756225642
13,11.530878253045705,11.93166597899428,12.00651921029703,10.878091652532811
14,7.168808231007254,7.363295859461721,7.323627394971814,6.666157442767386
15,8.573489976488174,9.045662393684472,8.980579497489089,8.41230965088608
16,6.8193633986211255,6.928596580300353,6.87253797856927,6.59427687279068
17,6.442640517043466,6.660182280333906,6.478428960288055,6.232159941416524
18,8.13034513160165,8.422441432774152,8.223988518768746,7.682448425962383
19,10.920837742433726,11.056104242345382,11.057792099428372,10.150337629561202
20,12.347690038264046,12.977837290830491,12.691629547723894,11.79373505167029
21,8.365011455738323,8.434312062773582,8.349729727807283,7.877174456433347
22,12.769332887493794,13.307947762881165,13.041437442549093,12.00809479288696
23,13.71331954456851,14.32527557900492,13.616107388126924,12.888359136236806
24,9.996553527765808,10.42190185393868,10.60794162833938,10.011201253934514
25,13.17529213272293,13.21892333356687,13.492021544734577,12.192145718436851
26,10.164755146585158,10.280439171556452,10.51982005887091,9.935659451644474
27,11.99645327902246,12.822261879583044,12.441929891663886,11.701289916859396
28,12.748771670600377,13.07096546157446,13.20382807224414,12.006353703895082
29,10.147793949634456,10.484598265299091,10.486120917555231,9.53261852037052
30,12.169447169551368,12.39726376730599,12.421561471912431,11.490680233059113
31,7.950608843283948,8.274330748015,8.236798485983918,7.71020943065913
32,9.320215683598294,9.669923932227698,9.595841043401792,8.790247951710787
33,6.506739640042983,6.658552793166796,6.6513950387616045,6.186966564741963
34,8.20282205803123,8.365172875190893,8.240531805216927,7.7186467533430045
35,13.801274917582138,14.31879189629295,14.680887106803423,13.769204150164
36,7.302245263352383,7.507480343218843,7.642026852116399,6.998578891922033
37,11.414353846228822,11.567036153241524,11.541553088933837,10.491013237471051
38,7.308624512369112,7.671988114616274,7.606271543860741,6.872957599750348
39,8.374192825901087,8.75733594109955,8.556245136221156,7.948978732175846
40,13.00884960498401,13.538262701064228,13.596207060204195,12.654468621923169
41,9.297273649213569,9.475793657977006,9.240863834266596,8.824554143675094
42,6.7796651994851125,7.039001028703589,7.071304784655169,6.488983675578103
43,5.61679194626547,5.92149366956978,5.75570831204417,5.546935353701922
44,10.990607183278916,11.086597618484255,11.109694242603949,10.23419599004096
45,11.299589173263016,11.2104203748979,11.096196819741552,10.258030573044891
46,8.63439920581372,8.65453200917922,8.399328987892664,7.80809816383526
47,6.3832939563545805,6.688618561270462,6.413788999499152,6.165266814413289
48,7.673791852632615,7.841780427242464,7.579995882682809,7.219254465395402
49,8.082935060892737,8.570402776744908,8.21878890893862,7.675841689488388
50,14.23371044840017,14.624640388021678,14.768702172149805,13.758901426227078
51,5.090862451777621,5.167787147724871,5.098413108291961,4.641395137798327
52,6.748564248972709,7.066820239003989,6.947822993183866,6.570296233714498
53,9.667044149168646,9.977237258517563,9.587705646946006,9.24087288139536
54,9.329664014664171,9.577774434176066,9.63396084018386,9.055831585274763
55,7.423234257474865,7.540677200830011,7.372573840138992,7.12627899101726
56,11.255921469641766,11.488566359503368,11.371562554194998,10.53386211345909
57,11.974205482943376,12.043615748682177,12.118176925765905,11.213544980152202
58,13.832218718457073,14.409036470265407,14.160034911207203,13.377961043706629
59,14.999233718146186,15.52330906901188,15.24333851409313,14.4351761290983
