,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
0,4775.750269480602,12379.50610067871,13534.34112094054,9224.146094988291
5,660.8927427545674,1108.5461716111888,1149.2573031640882,918.4711517304538
9,2044.0488976402296,2855.0636924800583,3066.967940820092,2771.3911138149824
10,1279.199252518758,1831.3493987782492,1930.4885498612448,1927.64712133538
11,1766.753012496935,2448.6341043863536,2634.581061126755,2473.5884496306653
12,360.2400244984213,469.194395065492,488.833771239445,468.4553839108737
13,1176.4387728835488,1540.7010467815448,1642.7312658697056,1569.0916514149008
18,4655.374052933931,5374.740591148264,5668.037601226328,5488.746265533247
19,1841.0192010694548,2136.465454099923,2215.887710509422,2132.3423436871617
20,429.6322231584712,455.5659625792864,503.6042563101127,472.6932432603195
21,137.1900148956849,150.2021691470956,152.7599121484351,157.92960039079125
22,222.99818832318664,249.11793871389568,245.1838274573117,238.11942066117885
23,595.6674873924378,649.7651784422935,698.9510372792291,676.9849649162558
24,127.99455591342748,132.25415559742714,129.98336825734268,128.90734599849262
25,151.9534787320669,165.0771904658671,171.64742563191982,171.6257756432291
26,1936.3387316160315,2156.810417729687,2208.4082105759508,2115.721958423778
27,5026.835756541366,5669.896206269146,5933.26322115193,5616.413818191436
29,6635.913278352286,7388.319609233009,7621.526990872426,7537.274040848863
30,401.3794592445728,432.4273245239658,453.69648749071945,441.7830394385461
31,1193.926716516447,1333.22165138879,1340.6169917141112,1335.9915407327744
32,207.24140471668923,230.13993290256968,232.7256203703473,231.04448538157743
33,322.7897808590969,351.86885608087067,354.4980910909813,350.1552049658933
35,1049.0772270926109,1147.040975084502,1187.8415022217018,1186.8059794869305
36,379.2222095068566,408.5637830037538,410.6549825342168,401.235742481821
37,655.5123824701153,684.202165210618,690.512676745762,643.6544127033461
38,386.8251195701986,421.6294915620229,430.94915540665227,429.4396943977503
39,340.43556092090495,378.2476452834624,378.3841268454814,374.73138553481374
40,1049.7120440749277,1191.6423801579408,1199.8049615347486,940.6606050229929
41,13577.637221947743,14939.695107905638,15230.2733351339,15063.362617256564
42,227.992898212238,247.5982237174371,247.68968062586924,244.78851480200788
43,313.7991576182709,335.98944510655366,336.6299037430148,336.0381575914552
44,257.84900717299064,281.17468425158626,283.0069651640964,292.42335111768045
45,273.7353578787281,291.2156751169141,299.1889613856116,300.8386087188689
46,328.7251320579929,358.1944077283885,370.804555190806,372.49287907430073
47,6830.440944290087,7519.939350069335,7626.3626411127325,7550.300909950004
49,790.931829404097,875.0052811949868,875.8996768215136,865.7702353304694
50,2880.7175719515253,3170.5303926692263,3218.985460239148,3179.136985141921
51,841.9717283790109,920.3415693362688,908.0339871037376,855.7807976099504
52,342.957262057868,377.1832106230788,368.170215401721,368.9665104375232
53,276.7329218817034,315.73469511871224,323.3026392801813,325.75039283327976
54,230.4581528506451,263.42185001926043,264.49692944989823,274.6000164304217
55,196.78899119934977,239.2093642785281,240.61507400138464,237.67476122089184
56,264.7128970510637,304.34942581006794,304.1350565410364,296.54143019376363
57,511.4065904345724,588.5330794843004,590.8968335286479,579.0567798628143
58,170.180011462013,200.06880350359145,203.1655160305268,201.3978795458349
59,307.9946907331607,341.4609187430808,343.47588052644306,341.1113207879129
60,490.73386176511445,521.4124139855275,516.408642971953,515.2258175648175
61,1253.4799463700183,1352.426625660739,1339.2891310049786,1285.1782782800117
62,276.4225358959432,302.2767150569316,294.80166502919104,291.15948791804016
63,771.6339786920396,840.6678430443891,823.126988269383,811.9897153171655
64,700.1675559800223,744.9802001629429,761.8385501931289,723.7000628275656
65,254.28998357720457,285.0317707753679,276.67982338000184,268.2806497390451
