,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:30.876846,3.766452109807372,3.774132605750324,3.756639134895978,3.829485708292164
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:33.566903,7.963867662060671,7.984433190163993,7.902473067697323,7.881386651577441
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:36.078127,9.623873627142418,9.742153425834752,9.502723386910864,9.377322024641915
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:39.610286,8.164977577783775,8.057649329757936,8.14318348879955,7.991721863337773
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:42.421476,1.9154764218511766,1.90999007154901,1.937928040054769,1.9392607480408695
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:45.216654,7.188137104609486,7.261495248599757,7.382428637575258,7.394750427364549
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:47.939949,17.002935320436748,16.826718433073676,17.462868881302423,16.63291792104792
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:50.729435,16.965664417079886,16.661804332564966,16.9349500715483,16.504713148063825
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:53.505560,18.625886544461544,18.53851863913811,18.814833020418543,18.185384155208826
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:56.309624,15.507300814077837,15.56328783484125,15.503539252091127,15.34505135371166
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:20:58.995408,8.88524551286977,8.88657464505189,9.04198199944554,8.88880645503926
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:01.719064,3.974086770146577,4.13697779748563,3.877484697739807,6.238972234496798
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:04.407400,1.3978138239902524,1.3989275683581808,1.3870361117401115,1.3895722241147612
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:07.185695,1.6475888299862844,1.6828777944811075,1.5530584567729353,2.4095193711004157
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:09.871823,4.13523728261688,4.1519286339540615,4.177238144325922,4.211442606742926
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:12.637577,13.461335222229986,13.212869908665935,13.338677012466965,13.1501860620881
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:15.427916,10.301267708536994,10.342517537221033,10.318674112754723,10.38139307323713
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:18.176313,13.007451458995426,12.986982584543972,13.13828819813337,13.25959663286128
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:20.936915,17.65572654430999,17.596244377750068,17.85235375452747,17.98953406354723
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:23.779354,9.746686721902101,9.600992129954802,9.872146041127527,9.789827774049712
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:26.558583,9.860298144278126,9.850068212654197,9.702755863632952,9.655847386992951
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:29.356375,5.254586199953783,5.2900293946906425,5.254460881423724,5.2428963770154375
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:32.022688,7.886884147359267,7.877808386094241,8.010624110354316,7.801577112863368
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:34.725220,8.040711887070673,8.061613594679455,8.00486488012614,7.978446446096246
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:37.469476,8.70317847632827,8.758264049786835,8.701112431964958,8.699829136008319
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:40.227090,14.88638104074482,14.527419157938406,14.926957708508269,14.517769778453287
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:42.967535,18.725019706196946,19.01888360768965,19.038441015473886,19.03591818833628
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:45.659484,15.8600364160649,15.73971057310869,15.951125745260635,15.885149033870908
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:48.401225,25.17688065632545,25.152198088077466,25.172330804788043,25.30149892347149
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:51.134293,16.23484619936898,16.011584257624357,16.282178039243178,16.056365270151115
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:53.811006,5.6985693060840275,5.5419300132290505,5.620379947746693,5.282832846195932
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:56.500487,6.376926837373858,6.187519211995698,6.332139639311245,6.168728400830734
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:21:59.215938,19.01604086249658,19.0544061928475,19.075090820729322,18.91719288669695
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:01.915329,11.215820370455964,11.397380478054243,11.331904320050835,11.26752586593592
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:04.682442,4.8606285262194096,5.013276868472581,4.943901038302228,5.046430358121024
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:07.473104,8.55152067459555,8.46860937450166,8.458383119224552,8.455579672855846
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:10.254525,10.833843419531414,10.888786597302541,10.955999180519346,10.720015866849176
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:13.037877,16.45819426685811,16.76149043099488,16.68539014632178,16.6175934379897
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:15.833458,6.342309989871783,6.366340467575651,6.355054012785906,6.323146336358644
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
2024-10-09 12:22:18.602077,11.853558725391805,11.74773097052466,12.049724680873789,12.04995586909207
,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
