,PSD1,PSD2,PSD3,PSD4
0,57715.93763700733,2219021.160868384,2702430.2046525823,2255253.3850366976
1,234379.3197420532,7263044.253643517,8392437.025588548,7169896.226375642
2,332769.82100766554,8341365.327763279,9251123.124524793,8045413.452867542
3,212983.76272014782,4198431.882230849,4548012.096290453,3985632.81665576
4,116953.70358710193,1545329.4338405698,1607703.8510222537,1454284.064118256
5,98608.13947450936,1046612.0804195493,1029880.6793284975,989948.3741492247
6,71400.64193195202,696966.007764259,669466.053272064,656127.5365201979
7,54987.02557292923,517192.2731702738,494447.3144580215,484904.91469812935
8,37313.72435486819,333292.84163093223,319319.61256992,313066.0889766502
9,14594.107340969864,97495.8018593755,95902.32340671739,91930.06276905462
10,3730.6474137960317,17214.890712222674,21035.298238395862,14337.713408337671
11,3684.792138565886,21978.71073537624,24326.34118033604,18713.91085648645
12,6277.62088759257,36629.12325628677,36945.12070478222,33305.378047580416
13,5785.300271564956,32178.1633633689,30184.3415526833,30835.431906163216
14,4978.970085138513,21753.397642123295,19034.34495790324,22109.373042417657
15,4077.2520656097986,20444.668972551375,18258.282301357714,20104.42699226195
16,2858.203712004972,21885.249604151188,21024.861054380657,20392.038142724337
17,1343.1114737983987,15280.126889964216,15762.186948900302,13560.240708618438
18,618.5490580498183,10451.917134736117,11118.55285338899,9406.19489967279
19,1026.666657797746,10382.481153775287,10587.86010896988,9924.430225088525
20,1352.2972752275493,9597.795600719812,9372.05618327071,9230.41458054429
21,1038.4833171351293,6131.415391795331,5698.872535693713,5988.068520790514
22,398.9870128242846,1727.6139414430902,1525.4190141968727,1682.8900956224659
23,191.00412913433453,1037.6864037491207,1093.417505408623,845.2387543676833
24,274.9058969735983,1928.9788648647454,2123.1878772939335,1581.2541153951167
25,296.78220833829454,2918.5906275922284,3210.2913836741263,2420.7069192244862
26,242.43885413332956,2847.180420474493,2968.178717089304,2494.2210098132923
27,241.94447524329692,2358.908747376072,2206.2463634493865,2224.2892143109457
28,233.65537840155545,2093.274244563157,1796.1933717693885,2040.8459150511278
29,182.62773189620282,1737.7113019567796,1441.3728724320126,1655.5663165959184
30,102.73960955543868,1129.4642692334612,933.4636772176749,1036.6716094998017
31,53.42093784269142,631.4840827909765,592.3197449779123,569.8921276952847
32,40.66731282863288,388.0014917621906,440.8991712286726,331.3793576648704
33,35.585184081363046,351.438755988265,417.18263616157174,295.53713206010667
34,31.096047280748962,409.86127230545475,451.3064707671976,318.6770983134816
35,26.831826188820656,484.5824157391425,477.7973980556333,344.52095147455066
36,22.646366821432864,520.1422117764021,487.6673203643299,351.8886035383451
37,17.547113691276756,479.74387666315783,479.5107517952919,296.81288596108703
38,11.301736349650893,350.7891112854739,370.07407847885884,207.88258166954566
39,6.996982211357974,180.96131250863402,179.93505231373047,117.13377484831899
40,6.027636459463775,57.90995494856304,54.04264310755493,79.72825792008935
41,5.289837002824959,104.5077120171138,130.112103789102,116.52509687642112
42,3.477154119842344,279.7958035883216,350.82838218038984,164.53303824987617
43,2.2179311589014525,256.16283230883107,362.1892024247575,109.47086460817506
44,2.0851810060205973,142.67622043463984,235.17960553442603,60.427076384699745
45,1.9238453549514227,72.10615419427405,109.39098951537113,55.03515242865213
46,1.3761977831857266,69.69639627001679,66.08142914727095,71.56230559572829
47,0.8510188298031753,128.15656491486357,145.2739123917572,96.9706220349046
48,0.5159998967207944,169.1687228439364,213.68101732934872,145.13282275843304
49,0.43048895303077117,261.80395712942095,298.8260223549008,257.3730497035501
50,0.2787159657966219,312.67675877910216,338.48233770797344,318.324483008955
51,0.11320716116201067,285.9588092009505,244.6642869325406,392.79393312844917
52,0.06250406283798021,373.8314087833572,291.4275040039411,435.7270605021401
53,0.060396722919294134,796.0625193067273,869.1754006949081,565.8649864152372
54,0.02861846044706681,1190.4453112675285,1335.0321154588098,957.1049234681227
55,0.017831021850724642,1255.2379719344287,1314.7616687181585,1129.5189061330145
56,0.009264252095520098,1332.4269683062976,1606.8291506424841,856.7697454628064
57,0.005878871917911997,1961.3104153909474,2503.458787651933,1012.0261033259421
58,0.37284808692276217,2748.8353802234124,3130.4227681297057,1712.7523647952141
59,9.49912406948326,4742.259067173499,4787.769622261269,2238.800617602123
60,38.159545871827675,7699.185620516262,7239.161974891729,2424.9545872508365
61,32.565991898889855,5062.798409580392,4574.8703823551405,1519.786007057686
62,24.43074403501116,2142.997234367098,2021.4860386536445,1811.5167517852162
63,24.92094160289842,1300.6751348196626,1404.4852167078436,1925.0330090843674
64,5.882479422853469,396.21710221052996,441.17554340863217,632.2381482919687
65,0.17963513005018758,407.0218898622772,463.04000842703294,326.53741213151517
66,0.006338274078765149,410.431043850457,439.54452757154075,282.9289877723599
67,0.007454465592277068,159.96081697676104,175.5103259861588,102.06057430800035
68,0.004731536173726009,67.67657753495673,86.78463633184755,33.989094175978515
69,0.0038215818480965037,46.74788954313533,55.86714825547741,32.296123666197325
70,0.002931168446176184,29.799609481424863,31.466047189059577,24.350171903705043
71,0.002705581877655988,12.10161997957352,13.236288852590747,9.253873881182294
72,0.0023531935921036343,4.911093477780123,5.284099903052719,3.857252228983711
73,0.000958719278769927,1.7781960727450696,1.5333510715618617,2.1018432010945642
74,0.0006740490671862774,1.5537964250754717,2.040136156148906,1.335745040338825
75,0.0007575573555934075,1.6667864942198356,2.3590861081906533,1.0053186907029572
76,0.0005990288917185159,1.3678217100292331,1.709378545222186,0.7985790974861412
77,0.0005023205196038671,1.3882300303338049,1.5941300013245459,0.9121358324364293
78,0.0004226046533710853,0.8222461919230314,0.9999126161834001,0.5547192449295034
79,0.00036693929291833585,0.3337914833412901,0.426125665120467,0.21732301634542348
80,0.00017693017555272543,0.23391623875558062,0.24873404793286916,0.2194538380729016
81,0.00010548958550385473,0.0677330247646253,0.06601887309449685,0.09550845603315967
82,0.0001370952373040441,0.0611966965874412,0.05355585673169192,0.0684643100770987
83,9.475614107527536e-05,0.07885062085915871,0.06947927077643008,0.06587233888818916
84,5.944013727479336e-05,0.048523366659939005,0.05018641088581086,0.03770753959325989
85,3.704739038039055e-05,0.038693358765973074,0.045774959001893455,0.022475370588106138
86,2.3579738755924628e-05,0.021433879338600987,0.02294862154519528,0.011093505216949953
87,2.4207246348913156e-05,0.006272075945278244,0.005620654577492592,0.004981954394944845
88,1.8427422305738266e-05,0.0018017269843583596,0.001997389915889303,0.0017287018094518701
89,1.0396659788914753e-05,0.0003214326897320732,0.0006358816136151612,0.00043290607224461176
90,6.488836870717893e-06,0.0007425797476958562,0.0012118064689100446,0.0008285571859854519
91,5.960865963968034e-06,0.0012398257915672733,0.001604088547390189,0.0011015329387490886
92,5.3987386272320575e-06,0.0016925893608417191,0.0017188308441552173,0.001551783684900732
93,3.2266338959269573e-06,0.0009427304073788837,0.0008584935511467365,0.0009842680595798432
94,1.7772110577764417e-06,0.0005740060119609134,0.0003241720551850163,0.00068432809111144
95,1.414286886005122e-06,0.0008020824243752263,0.0008471890355599174,0.0006928161403603277
96,1.4932347719671725e-06,0.00033064226386188495,0.0004027178699545621,0.00026632961379340336
97,7.082728621129976e-07,0.00047887288282661973,0.00039341925781429215,0.0003922713705596257
98,4.090897477030602e-07,0.0003324606771073568,0.00027714779400172065,0.000329721753549483
99,4.244176387391223e-07,0.00019325266359725843,0.0002349057891067723,0.00020908955930895479
100,3.173273502327659e-07,0.0002751899948827219,0.0003300351563239095,0.0002261136134762185
101,2.5412272082016905e-07,0.00029947351121224704,0.0003164603164841344,0.0002015407228805057
102,1.9033084235596331e-07,0.00027934417750750327,0.00028878862768065024,0.00017498046156628447
103,1.2490539026202086e-07,0.00016152075702273544,0.00015994337590260975,0.00011381498459087925
104,5.874983216463146e-08,7.47056160460576e-05,7.089727132102955e-05,6.531062796373266e-05
105,4.52820239015139e-08,4.8030651853482615e-05,5.156375944577951e-05,5.037230551378598e-05
106,1.031924941735054e-08,3.173029844766659e-05,3.4124828455200024e-05,3.659259538740593e-05
107,2.0505911105975842e-08,7.61250213605084e-05,9.746773956148344e-05,5.232024559742533e-05
108,2.5941013493731175e-08,7.213125950157345e-05,9.613910800720432e-05,4.2861361092815617e-05
109,2.035467652107344e-08,5.814852977763873e-05,6.682689687389214e-05,3.793783324825217e-05
110,8.935288013318602e-09,3.463892397609163e-05,3.842673237140276e-05,2.5149874931876585e-05
