,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
0,18158.81874552232,19243.33047902148,18003.60293187267,17209.739618662374
1,15432.775140812832,16376.694245530094,15334.79759030601,14676.824321087308
2,8062.494331740872,8627.464118616965,8198.110471935568,7814.993293084231
3,13428.23066976565,14243.674246234212,13409.525936541271,12886.165775311696
4,13279.70855443015,14130.58241452558,13409.916668136,12752.777734537714
5,16482.85327174945,17492.551266650855,16547.00775654028,15797.662600221767
6,17002.676089354067,18151.291764363585,17105.850965285885,16308.420042980648
7,8459.977204380944,8977.477827184885,8448.059772941366,8089.253463000928
8,5744.880398875646,6079.727579232002,5709.871294982484,5476.123846734751
9,14677.609131277666,15492.928961081909,14607.09019236342,13959.4968513538
10,30346.63723896039,32090.8764047313,30426.797736800007,29067.928826031897
11,24787.904223561025,26111.98508457463,24794.877012177905,23931.92385057875
12,25872.041816691475,27597.4364337929,25935.1862354101,24822.490689394304
13,6302.336257342049,6681.086338765653,6315.288553973235,6040.413849014528
14,11477.959462433206,12223.973820559488,11426.978197979046,10954.72608125475
15,17763.33688148928,18693.332314888317,17547.959633338236,16750.70492806098
16,20757.22873805217,22077.731452032727,20736.99667067089,20063.22799774131
17,13194.19887383795,14092.600209349535,13054.896942194602,12666.543909267184
18,13227.361559849784,14100.110184556765,13340.649715320113,12707.037119905166
19,11571.838975568537,12263.58923526727,11514.22814037648,11138.743986094198
20,11130.492735486763,11844.472452417693,11251.184290192594,10759.668338975824
21,26710.980443551594,28512.68550454881,26856.296226886785,25968.66532795831
22,23627.22841599584,25237.395437133848,23597.747683317924,22805.394771006897
23,23094.8202785165,24532.573779462666,23011.19612948256,22095.436028710275
24,11344.240067551167,12214.168348065305,11440.079150260552,10978.857066295615
25,11438.860434593578,12062.076745133529,11408.289488680322,11012.37512268823
26,15745.11660331272,16671.941176064087,15753.411613930304,15173.68269457513
27,10057.967893665713,10763.073146193476,10061.430927338342,9714.830201539567
28,17518.998321361407,18602.45685853953,17468.45061592319,16882.615293756
29,17809.869878429203,19000.160747196725,17814.7868382618,17054.198906474558
30,14629.313949523232,15544.65856656192,14693.320411039824,14141.68289146084
31,11088.956425972436,11725.45887078587,11154.902229504874,10703.426927004191
32,17273.751045858677,18413.629554884003,17495.048797225732,16739.539040481835
33,24010.11795672724,25518.47615097006,23914.475321833022,23242.418735587613
34,19961.65922023601,21351.01151070937,19950.642802116672,19228.280740748974
35,13221.544093606984,13899.69840297466,13141.765999276962,12626.82314600709
36,15799.199146516574,16948.734005268278,15696.271020442571,15190.066166761091
37,4538.995680489257,4802.101270127986,4518.567080636636,4331.66285371873
38,12948.266847916537,13862.669876646689,12931.2788343814,12533.416289759967
39,21001.16722378488,22290.502241104597,20829.13715366388,20088.56381653029
40,13542.354933564746,14493.400542583866,13641.411114490696,13073.474633394864
41,13900.50120551753,14741.270041781952,13870.088457162983,13420.278250141091
42,26478.461519156725,28197.52512873298,26493.592504369117,25637.23219294916
43,19982.66233931813,21264.96238096701,19875.30382645425,19222.48064561011
44,12511.773158447331,13350.30559654128,12466.62355239569,12091.109615599822
45,19820.164903631605,21194.17565450281,19657.385037844764,19088.111065983016
46,16606.258942904256,17601.11535273439,16517.79406300873,16011.004002680029
47,28598.66167103612,30576.910599941893,28609.34887179121,27638.66748993355
48,6333.061241851072,6834.992371919063,6387.305116501478,6216.3817897295385
49,12014.430848055406,12730.476208865864,11930.34930435244,11554.69876120205
50,29620.09260462265,31556.12540860579,29561.514232786667,28581.18008468257
51,16033.476563874803,17079.168783907087,16112.091985070056,15552.27854675384
52,23439.685109707498,24938.41816742323,23438.295318828277,22657.24443930024
53,10870.771163063357,11470.274357007274,10954.32161683636,10483.064474517669
54,10680.381971057848,11324.139073148346,10568.697938265455,10201.612148661325
55,24612.42560893338,26021.376014762776,24681.926183713847,23763.848569803667
56,8659.160937088094,9230.421373321427,8531.974107834469,8306.436820596939
57,21077.59128474023,22547.399509532737,20986.1562681251,20324.98174291309
58,27404.917200335178,29200.964891657542,27440.94174754941,26634.754936208945
59,14541.55543044154,15461.316326904383,14306.10312072944,13923.837727429687
60,39310.24325482645,41860.36307163043,39306.86100864414,38088.58849106837
61,6511.31711228966,6964.232067421673,6566.66011520524,6364.90519987435
62,18284.72289172933,19448.16023929952,18428.96122327078,17698.561084435274
63,25489.73884553772,27277.058037750176,25605.703970443305,24760.99955148988
64,8657.93757244653,9284.571685688728,8735.516777861076,8344.706210572078
65,16744.42762924409,17727.251463344037,16762.551216173593,16108.413572600452
66,11988.226556076384,12746.6439454219,12006.458645303595,11601.72784318376
67,10718.864264784786,11447.404815141655,10725.795195129953,10363.757671249306
68,19161.10744771645,20393.302858523428,18993.339007234088,18455.52844835297
69,15158.280355080684,15910.025247570486,15164.106725783848,14460.235503063468
70,16023.086994145106,17112.199060415885,16026.75429865459,15499.854049600051
71,19993.87074794897,21252.220183041856,19928.730331683262,19195.54976023281
72,17146.820309560222,18269.31724035703,17033.836943425587,16552.0844450996
73,30437.243570581704,32303.884902813534,30684.031776572083,29471.549467428
74,29551.96037332354,31325.17746744583,29447.97373409145,28425.00097293646
75,14290.50592641138,15270.119853579838,14213.20787976112,13874.72873227348
76,20935.249861248456,22230.29289614069,21042.861441697303,20172.27602584757
77,12596.695061299955,13582.25794484799,12599.826323724994,12167.510728915806
78,29817.10986292708,31555.92553828266,29746.39914411753,28664.523902613157
79,10971.979196511737,11680.790002378071,10957.633844558644,10583.83233665813
80,36087.56002034548,38310.292985815424,36261.18639012778,34920.84613359257
