,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,111.3128483067936,108.7352005513994,197.65510430827544,232.0390457718383
1,66.41923647742709,59.24109980795307,66.9518906355958,65.52407465473279
2,146.3966050834223,138.2475772606129,125.95565053540298,116.6919333881334
3,121.56898975045634,118.50654860859348,124.86752338548656,123.86973387793186
4,129.22079286744574,123.3661723387084,127.47163362801264,130.16760938678598
5,120.42122311516977,114.04207610642024,113.14157075172648,115.020870318009
6,98.20190102008291,94.9956998260844,103.60586634124444,104.42435109536224
7,90.84653033994748,87.32882329552578,93.43797167635684,94.12665377728004
8,122.80664559157768,118.24120571058135,120.5064019139882,121.21057689206982
9,137.9746483324355,130.4004538099442,129.1447615627996,131.95247023755255
10,134.04008166762293,129.28688683249885,142.5907414649397,135.77701017720145
11,129.31817731527855,120.14136021479489,134.15177115898098,130.74034637050335
12,123.99085625475524,122.25056240065052,137.83126221710793,128.6888503367948
13,148.0941658595195,142.97540314008322,140.7315201713061,143.27651661863155
14,150.21087977249076,142.1495635748626,148.99103689056258,151.24200516249215
15,119.88794465775352,115.01976213977224,117.10462068936124,121.6597648850079
16,113.11677859476076,101.04727824857422,99.4073240890402,104.3391022009349
18,111.98393975805334,109.42822920040396,116.72118398802952,113.79468722707112
19,169.4342713424584,161.743948382239,166.01711693618478,167.97684917057268
20,123.85474994044009,120.3928529572562,132.20757766295648,132.03871779101894
21,145.19154790923557,141.16856240657853,167.61556821196578,162.01530328157585
22,111.7767521532606,109.72725819010611,114.26307727116708,114.78781291097631
23,129.62082931054732,124.79325920117356,122.0941577778204,123.12565961861245
24,89.33996387225594,90.70260573174606,106.78489062871802,102.33200896089691
26,69.24863643839255,69.72773721497819,84.6109001743539,80.09345149567093
28,136.9290513817833,132.58314886206472,123.23778642935255,151.1359141415927
29,94.28845241016568,93.10192653148232,106.58496830265716,101.75937710131149
30,144.14454215440892,137.68061162726784,146.1359794117213,143.6153167671185
31,139.33373395879045,136.1788320436741,145.98864378896118,139.92805299922648
32,144.10095662608572,141.04174318634065,143.03523574773328,146.62199143329426
33,151.6343498941204,145.96595324019245,141.59898729604672,145.1976132113783
34,162.9315452751028,151.98716741677086,148.8545598876085,152.05397608642355
35,146.4591504453984,139.77744283630824,137.27189566979226,139.63418468913108
36,120.27208104523172,115.18881312065326,122.09476922444162,120.42393613866456
37,71.39699984346973,70.07271663711084,80.38581503201353,78.74486630182875
40,156.72955536187308,152.10694320749587,205.4269125192284,199.83359350802456
41,98.45582285346956,98.4305206885829,102.45663131950982,105.86742633036758
42,73.44595911425448,70.78201391149662,79.0975810057494,75.40813597807237
43,125.21075820790888,119.70965897087848,119.16121037730824,119.37399824048484
44,163.28506981902478,148.98580299374407,145.2493465606634,144.7077384736261
45,128.8358761571609,131.20454114401556,145.98392639912277,140.94940589617258
46,168.86075293774437,148.85983446395147,181.6751070339759,171.6532435293418
47,139.34547411525145,133.36398782712462,132.5113148364574,131.67427509657836
48,145.21625161068934,137.76579145148833,140.8608853641281,137.9197975201811
49,128.2703924678202,123.08957496415768,128.13577202512627,126.1800815348962
50,107.69004427332372,108.85392773367748,124.7837945641787,117.12943888333216
51,116.16326320410168,114.18127115363208,132.0175698196022,128.9751234993689
52,120.1851374142078,117.04073362264565,132.0131778535556,123.66573821721978
53,142.02278626387482,127.58881461290984,123.74208964896113,123.34046873964498
54,116.25302160638763,117.07925040199078,148.687939747887,141.74152810926108
56,130.39460953952772,120.30614390841464,127.51995086363706,128.23405911092777
57,141.81085484678712,135.5242799712511,154.56693712763712,147.1385950484081
58,151.48763606469456,142.63956378490658,139.682774964329,141.56636221295273
59,148.73941869563015,135.61359429733267,142.68003419764494,138.8838167935294
60,134.6342769208219,131.6961716004359,143.09129363234487,141.73138212108876
61,138.4656655608024,133.30495646997628,162.05368905150448,150.92607844488546
62,133.86505374550887,134.6625862470896,171.68883085475966,151.5999648005808
63,154.6206393287613,151.4275468463055,160.1656068837073,156.39738074122397
65,152.5889280385409,153.99209651435774,192.5520762158968,214.28634949197632
66,91.1664694748156,89.96218202483955,105.50925348704656,106.04770383352376
68,72.06652192730128,65.34641608391428,74.32892468433846,79.1918490741052
69,75.50227677103078,66.23802016119079,145.90193652417213,120.37720097927848
70,82.55711447302765,69.51427625140374,117.87935704268308,103.81698443382744
71,100.9198222383526,77.86393523262983,217.9843054705412,162.9883267655288
72,100.41128917183954,98.37259883857742,118.39520906976414,121.1319682195693
73,70.97876663334517,67.08074354054534,81.67751522885618,79.77837675863805
74,62.45239772173133,63.3398684078025,72.55290180126201,73.23219523913612
75,88.15484852552277,84.3627212388179,107.849344302304,109.45321680227954
76,86.9106441110005,87.37873247907994,108.49909147626184,115.2716436946836
77,76.18925732930256,73.05873119274142,78.61273579819144,84.19602390417376
78,64.59194589847222,63.82940176490714,86.85143146587484,71.58506660825286
79,88.5164549314248,87.22087342934519,99.74500543684024,122.7709250648639
80,76.2922018518138,72.44742211793819,79.13216964907956,105.06268064786173
81,68.34787970960178,64.83948002345008,79.89298543684899,92.1586953917318
82,82.56810373620391,78.32464381857534,79.08804958949113,91.8958930063352
83,84.13144095072784,76.91294096221775,75.1689740378755,106.52812864032838
84,83.76618173229022,83.71381421035281,96.6276119619442,109.26414374771724
85,87.58836791998772,86.41337411146357,105.7337000298809,199.490789987604
87,79.61043626043684,78.08888784934005,97.54874835610168,174.61383022437585
88,76.12428673531643,76.7356196250444,152.32038859231128,157.34547931446932
89,99.05133798425602,91.42968761225016,101.97595645816163,264.6011248536992
90,126.7720288702904,117.49196507936831,127.58714697443378,286.8939895818423
92,106.49631728333338,102.4095976814917,122.60935363708464,147.29035605807528
93,144.4067319574958,134.4289471875273,146.4709634258687,323.84370898141907
94,138.9328585936613,132.80900235104474,137.36726425774842,170.26060953276567
95,113.66905596243586,109.0397698322606,123.7581306280882,141.87338623733052
96,133.61624904888907,125.09343556072884,138.91574171600226,161.3793966792509
97,122.62159748956635,118.02635147439018,134.07555298964405,148.69636681392583
98,137.9968630985986,132.64111556857256,139.92591767520503,185.6034885051825
99,128.7416160733581,122.99385089531567,140.55690955294978,217.26300972825524
100,168.18083938654593,156.3340033441341,200.33621611589356,306.73606444383023
101,132.07864044284597,126.57324026339197,128.84510987683387,170.68484279373263
102,100.8778110835038,99.12311552898674,117.92830781989896,132.70209291552678
105,111.78097204233109,109.92007289402392,123.78188767105236,141.50866626268194
106,112.7920327809408,111.69502444728246,124.07743943155096,157.2203105881021
107,121.69386699005624,123.29832984401123,158.23304860346457,289.09011083749675
108,112.41034007795253,109.54157108914148,121.87607825262572,184.10785476758883
111,80.77887357262327,79.61348931115691,106.19334499801414,162.74600287902055
112,84.55784193766797,81.03717573416024,88.14354568993751,132.06998710569147
114,137.67903702192248,136.24259161067985,186.6820763676076,262.33062833426345
118,117.63520257594612,108.10197630367662,118.25253068814524,265.66005396964954
119,114.44651707303552,108.41557068749742,136.87810332022556,310.0415266640677
120,90.28302904392343,85.89973052932913,97.76460117094749,153.62355705705934
121,125.13583830293,120.56347411234408,141.2940338769434,194.86640612813812
123,132.2979274430618,124.01504649186026,126.11466376344472,135.36731128662848
124,104.84875503369165,101.17316712104116,118.5774632968462,119.65298743976624
125,105.65062102124772,103.77461461801978,122.74821110526804,135.09496641465944
126,121.51374601784796,118.62809866473674,129.8146325605251,156.78476682423533
127,96.85162407311252,95.98429730003107,131.06861910585883,318.9642392658949
129,113.53116434410887,110.7093822521655,112.57076210476296,145.36516283122137
130,110.3864188470394,112.583745426571,132.4629728226013,143.1874000602552
131,104.604374112372,104.2875781863346,119.15793548054536,131.85395015766414
132,123.92370433337749,112.36483819284622,111.25929693998322,126.65661005645374
133,135.75456816872526,132.62741838598038,149.5913398883757,165.32246949703588
140,87.53884455849817,83.05949613117772,96.41797807133376,173.6880155934712
141,198.36138253296252,185.63712006766752,220.95885457657872,217.36416571018776
142,151.29396585364472,144.68865127219192,200.74078433911268,198.99869611649163
143,104.41706621010358,103.70949680314708,108.92059489903356,160.2976939282267
144,83.14182128287842,81.83069067217208,97.7453798670174,105.8265606955929
145,90.00896387264252,89.2993060854646,101.44215584303382,113.32082872009218
146,90.3946276566905,90.802501512116,98.19015493564336,119.28438664714798
147,97.30324782330467,93.45082161113524,102.4348802592558,123.35914840984007
148,110.60108336442656,111.8795537596482,134.90285614540787,124.2121293554288
149,108.9218964967139,101.35429752874197,107.2532991490427,108.73203062075044
150,133.51532621836694,131.66788047425302,134.96335522832325,170.42037158340568
151,134.11348000390532,129.2561865418601,137.047236807614,131.31053068924453
152,107.10030402091292,107.14568335554608,115.66531229546754,115.08830414419808
153,100.6526831056034,99.24812104588116,119.63446224673046,141.04426467684945
154,118.2311938849871,111.2224943320053,114.42472681481516,145.70039240007597
155,116.50667140492816,115.0596142542374,129.5227855966061,160.74945080472523
156,127.18808188715154,120.02858594657042,129.86812631798836,150.24554338361312
157,117.69349976002712,114.68013148155896,128.99236154964544,164.7305599061811
158,141.98378125044314,134.5583744081759,130.39085392322934,302.334751418059
167,152.16068624254933,149.03606798810628,159.783331557491,355.67358463750213
169,119.72572338933558,114.9397779220173,131.0331216418531,225.6133053149672
170,123.88427725703286,113.78739079551175,120.53137026472534,151.47266933256978
171,120.04587864435835,111.53755664624276,116.71744665714364,166.3649194171429
172,118.44210037755713,116.40448242688146,118.86995733332596,152.10019282693196
173,90.85826432834531,90.49059845567872,123.71725641095853,180.9862347592522
174,101.76598666919648,97.45550145698029,122.90763400660056,130.17833609236578
175,84.51017276092352,79.1996829881948,92.7848953181004,94.88001257983174
176,82.64036451173492,82.51540525707617,122.49273202975417,86.05822418301322
177,97.49100487700844,93.27157676813655,145.54600990945724,129.0805094999765
180,202.91158881781652,196.26932822964764,216.02134621678556,211.40969704609952
181,192.79875779542385,184.2169659669468,188.4038910102076,208.16742707225671
182,99.56399472271596,96.8734427931434,111.199129531406,118.35115756133196
184,88.97452627560888,86.60803535100295,115.31114038942864,279.45828518670544
185,78.90137493655837,74.8415923017694,85.15131233824462,239.01945313779348
186,74.47188619581813,67.82257239516795,73.49360560809748,157.68072345699318
187,69.39540012607756,68.74638772470425,91.6945345621995,113.79777385727787
188,58.656926129751135,55.865682572008765,78.16387337574848,303.4958814329209
189,61.540554402334834,57.47997648731955,68.51910933583173,100.73708013638908
191,54.60870211776108,50.36900149132314,74.02181326706078,184.9324806358437
193,157.87070690844013,151.17703371517925,182.0466837814932,166.96515257292805
194,144.75124492999112,141.68996829321466,149.39400485628465,145.1866577729576
199,78.63163189568999,70.63883939182836,76.47345097559007,195.42794369681295
200,57.45569866385469,55.40323312724925,70.60422587456418,81.02375813827645
201,69.319503986976,67.68707493870147,70.81346240246862,75.57479610538087
202,69.86710325596367,66.46055401380775,71.71026841990809,83.59333942690935
203,65.9391211203814,59.88086006196339,71.86883504419447,90.30035074425388
204,75.25810099304286,66.22020707639713,69.26505248756132,68.74522557571552
205,68.61750808718888,61.89084832671119,65.31476490854834,70.10256483873131
206,75.45235921560872,68.73247954628252,91.95942364551397,93.11575151400577
207,77.00076722520595,74.06768626863632,82.57110450826339,89.39421937022182
209,129.39777224462406,114.55698869249318,107.59265330078506,119.85428061933966
210,105.41082089265606,95.8211821792733,103.69644793165904,108.59906994110912
211,64.90544967600064,57.68784267023975,51.96566541655088,58.29856263460815
212,75.23567904875986,67.93789480756772,80.92565489909951,88.63811374438725
213,85.79963667765148,76.08424368043846,80.11167949631576,89.0632262292657
214,67.16728453483833,62.00034538427887,76.7078218848638,82.10401424801307
215,66.57497434908653,62.98547577552608,83.99213269198938,101.34219170785629
216,63.47419882868719,60.44482075349639,68.92528831427217,79.70454427464642
217,73.55831540108802,62.749200512784284,56.93211789677413,58.47038210890106
218,68.55373528373543,64.55086158281644,68.95471047181414,87.92741350195544
219,61.49238296736252,58.9481614119034,76.19840801975843,84.77343537581434
220,69.39464122500297,66.20672180661413,73.91482589311198,79.27800991579372
221,60.28083977305563,56.06204624255148,71.75390203842223,78.47394834612172
222,173.8609055843649,157.76022109475096,214.97926566609817,263.183481435255
223,102.41968096663908,93.16279466635952,106.6525619800751,130.04010888909897
224,63.311730729192846,58.21585176723103,65.02325400960966,72.27185671728067
225,57.80186673589962,54.67460501229252,65.6477926434852,68.26384371391448
226,67.66781428382136,63.95170328350888,67.03866544278617,80.48613737494478
227,72.49474131085701,71.26287151199013,96.66583370103838,102.41873106929457
228,66.44381456401814,66.60221933347377,87.87355120580347,97.22177463502162
229,76.08440600382954,69.81909850507004,80.05197891774448,91.55279385281546
230,98.37045457361816,92.9640935510096,101.12882888194906,101.0477727121189
231,82.02498702626775,75.98084407049997,93.3049725425806,75.5684482460785
232,103.5685456377046,96.8857720914048,103.08083557156957,102.02686038330228
233,112.77866277077992,107.4693304083841,113.06199167637828,112.3886063470461
234,84.76282648851335,77.92493781751715,83.72596566768429,96.87956141065372
235,69.97591220198501,65.4906610743014,72.88534033843032,75.79850132241017
236,76.44233316693635,71.17023755940701,72.39323157735846,72.94262608425262
237,50.68675178321406,47.36307638045051,54.32985793062354,55.39446684947711
238,72.03622382743592,65.64439953352888,71.01610299711062,70.48331118095977
239,53.30213751320986,49.85606851240507,58.27594316866232,65.8096050017696
240,58.895899534347485,53.879539094831046,58.69054062819984,58.162743764639686
241,79.01252104107445,73.17062922899476,68.72780506100693,75.42760469692206
242,59.29925616276783,56.83201467643688,53.92330477739373,61.49339430650976
243,48.39253977245323,40.72360586006481,41.85236910865977,47.09777941183511
244,48.11287551080751,45.26868527577843,48.8625691320419,55.47883947033246
245,59.51180432536562,48.76912233290811,55.21516354851837,65.74307799525873
246,52.94102202124024,41.09712610217532,45.90253620119315,61.96291107391392
247,53.66763966680623,46.26689232771344,46.69161030639207,49.88738099235177
248,41.908185401056336,40.324647991508186,45.49061606681345,57.539038672671765
249,39.74736963517247,37.41142945685333,47.75145522730691,68.79317828099612
250,63.79806230777897,54.4089612689603,51.54587241061166,68.34763412512532
251,32.05178002407638,31.31209874519069,42.49643558908452,59.53934981699396
252,38.96845757577135,38.72910388449036,46.704050999136086,59.89950293271054
