,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
2,803.8586965392709,433.2681818688569,1441.827136275931,978.4271700959454
3,325.8880013303794,244.66178382620652,682.3645383603529,379.3055003536263
4,177.8858891790215,120.7564858849744,305.81386638084086,164.81809618547447
5,226.7275894377916,134.30514498404452,619.5044755659785,339.1125989546547
6,151.26984816858658,95.48659466093376,596.9460169041245,439.1891067905376
7,117.52649706715268,75.08110907375293,918.6776533752872,609.5866761047454
8,272.87454284429265,146.39224401938975,373.06760187811966,241.77221444548127
9,332.6788590691432,159.89065788516928,639.1629468451051,399.8256010023893
10,229.11984179820325,128.07093623060106,741.1945177422085,520.6554010424853
11,269.192582053429,138.89384096786262,492.97398026696953,350.9081157068239
12,107.9698381952032,77.54932753683464,250.0187822251629,227.58467827169275
13,228.2926558655776,111.26416902296364,440.0111063232078,363.17784225009217
14,435.2462432948399,258.1150765319212,1719.4533070840146,1220.6886559723482
15,153.21571335857246,109.71362486797646,677.3502615346622,478.9187607410525
16,254.66334533981245,158.33569947441816,571.0894693361772,392.05430140463056
18,522.7753013705868,297.366410925818,2143.67682111372,1591.2781672385895
19,343.3231028563873,201.8746649498796,421.8628467936817,221.9626543201269
20,171.9183254535755,104.1084434859331,912.335211223604,747.7231465293244
21,164.327387329565,101.21837287165732,313.6490248203936,184.32920543731345
22,241.19764342999787,153.60258600142694,780.476705404721,577.9147845406168
23,724.3520726927272,228.35217258724148,3671.817431699935,2176.6796295699005
24,478.5303827204855,307.1053704495112,2730.1941920429963,1771.951497160725
26,207.6109065242354,84.15832735800959,1107.9140618144668,660.325189905233
28,889.6624182294989,644.1832820782104,1792.2929276300415,1085.717671260409
29,479.8129354910048,340.9058275741354,3211.531327656753,2213.4776451199123
30,301.45670677046945,225.61591031852817,611.0747408836186,453.9052026171433
31,271.31721889448806,193.7033608328617,614.3081293906424,420.67331696557903
32,197.6094650044094,137.97506392355828,1094.3593986244657,860.7050775206777
33,260.55344158019096,176.59631704459608,836.6585270306598,543.0140684484109
34,113.32186662609548,96.74627306204938,698.35359599481,607.5262259899201
35,224.47300458647427,172.49457642952152,450.4650557977129,295.21255423904483
36,131.8134358385073,117.7054543991602,917.665390102518,697.6022844843361
