,Theta_C1,Theta_C2,Theta_C3,Theta_C4
1,11157.28678795771,12067.44641013981,5177.544072292358,9332.684839574353
2,9345.94546879018,10009.128429874112,4250.050996394352,7763.24374200762
4,5465.019704598701,5794.808048757925,2200.728041365015,4402.131435266891
5,10002.360077892092,10832.035173349126,3993.1089877941854,8001.844458064971
6,4824.665272336951,5223.059991029179,1994.700299066331,3818.422708312517
10,6573.2679206891535,6932.514890194608,2371.164016499752,4495.535445853906
11,9427.848330989387,10112.291992419814,3011.382624634424,6924.343927552671
12,9174.756290246194,9970.481493567717,2790.164682080353,6572.786655452788
13,8928.656494792202,9500.660625096454,2560.6400086302856,6222.734733901969
14,5663.656855911126,6059.640404818934,1559.607808196451,3901.7735083225434
15,4429.086788327765,4761.554517921494,1167.7758477530028,3027.8768942193506
16,6489.729117635806,6863.7292585382565,1524.512907776558,4298.699659646993
17,4373.773417185115,4718.72411885365,1053.555195596202,2923.8399577982136
20,5227.386427409429,5610.340246683067,916.075904490187,1410.612226616307
21,13568.977003357804,14595.673291388892,2476.620947723526,4694.261098108267
22,6177.459248866478,6587.733194973742,893.4345873492781,1636.3564700170352
23,11642.742830213889,12422.552569257545,1452.2883874811205,2849.611134197519
24,6946.299129725114,7466.3363458473505,924.4939090318204,1612.2192250683893
25,6804.2078640257805,7412.117474424135,799.6774194999912,1634.306493313747
26,5684.54103322678,6165.880928073298,668.3610100118524,1591.45958088299
27,4477.540074514097,4864.653109193584,496.0580851426564,926.6546731054592
29,7246.093345716448,6955.929591935106,1148.735368215299,1873.8304517255765
30,4659.356319047072,5070.63722665589,355.8752238640744,740.7912844344482
31,5269.123143879827,5579.614742919769,391.4402972111557,897.5934011972472
32,3448.479727596316,3696.918982039676,255.22314464115055,584.1601997465826
33,4004.548404660921,4253.035979555157,268.1882385919602,578.774987875034
34,3390.1574405066367,3739.6489371235302,206.62663878200624,449.50180026902433
35,4531.31538566555,4856.712318115577,277.0414298923827,613.0811601613705
36,3646.292167743221,3941.498731087101,202.03534283258185,426.9026596939069
37,8253.767034401406,8929.364700045664,412.7087965507235,862.6505551533901
41,8608.271682607934,9388.713567512132,440.69759884877664,745.0695737838188
42,6412.362858504066,6795.249620234215,202.408226297914,425.2483798844422
43,3823.282807135728,4104.930188560549,107.38540872954444,213.24668995489253
44,9674.405874075512,10376.79022052146,409.24713523097967,616.1029225056673
45,4324.36191100918,4652.846786295466,116.02907321974894,210.55330188993165
46,1433.8566981357762,1543.9719831428451,26.426870787230207,55.85257737110344
47,6231.810720700394,6713.412505243618,120.51464059035824,240.37352452485305
48,5672.22866844055,6117.919267171416,92.5245931950442,179.62222756556167
49,8304.08311458756,8828.1131039453,116.54342674885814,368.70949274977374
50,22348.26638253305,24012.46849945853,801.0590866816001,1453.1486015816213
52,2662.9551082023463,2855.8785427245675,31.679799053828884,62.19855401100642
53,2799.736155116909,3015.367315549567,32.76508019603003,62.83111470948512
54,2277.474139213444,2429.595210331758,32.999098139941886,55.479686050558655
55,7718.659894122067,8272.634990873985,72.65430535138319,158.9208591910634
56,20771.084276251662,22239.44683411685,408.4270766130044,499.53149351836447
57,7351.781929437271,7721.3380498136285,78.03023158173528,6372.378826533146
58,7807.881609369195,8392.442145271323,21.19186301069907,397.8185708930216
59,3755.586081999064,3939.335386891045,7.024662564030097,126.89846089326096
60,5300.086108067947,5727.586152329436,12.242313031352506,156.59359854932066
61,3587.8905901603007,3854.150257036401,10.92385224501784,724.0609311429058
63,16079.709146137,17182.888741194874,103.68066620859022,244.7365105863
65,4028.2106370872007,4327.752922084155,14.815281575350037,40.01743846426862
66,3791.114149534548,4071.9578544751903,12.302352176547585,8.362487965426723
67,4557.37865373619,4883.113293108626,12.935263565648302,20.429604070037666
68,5062.991494434984,5417.68500980367,20.920112520281208,26.63968516703297
69,5651.620044057047,6063.88878910068,26.785485146763357,49.01752368679962
70,3746.708511308329,3995.255438493321,16.98124767656399,29.840942515846045
71,4287.074036332476,4608.094925285122,22.800889853162715,34.085703234881215
72,4309.059860327386,4593.604652164605,33.96211555664944,73.2014316920625
73,2817.4532153006694,3056.17571157189,17.269114329701495,31.46744911470647
74,5351.694799496225,5786.482513664307,40.83371406123,83.07524157908018
75,4539.899886559007,4956.623316032552,44.8240249543493,136.69492170198316
76,2958.931243735964,3104.142081717756,30.18139618961249,50.20427576730639
77,1819.5015498815085,1963.9308524347125,20.55035123717707,31.456952481979823
78,2015.6145623937327,2143.8928963651824,22.101544640142656,55.77143854061938
79,5288.283739704887,5651.494007172702,68.22863438592697,83.2291621857179
81,3503.918182118361,3842.520421116207,65.85040526086505,48.276761794653
82,22118.316472033548,23872.963457616985,214.98566486007115,152.2288413369505
83,19555.043071257754,21014.218519872786,347.13584600952737,268.2564910522487
84,3427.0912110177105,3658.1222768493312,74.35845057499964,89.41736837021813
85,7514.206650172588,8131.147896610275,180.4629234436513,155.6086032694965
88,4522.0768043394455,4820.584628717636,113.69363091290344,113.01035405725496
89,6299.700973830979,6721.876789916398,171.15408238758076,168.98984534040324
90,6204.922165534576,6670.069378194041,147.54089343375773,214.939409166132
92,5267.788158025702,5724.329206418737,90.68707162688207,4246.723183875912
93,11823.872019582974,12581.405540664497,253.68719374880408,5042.177729133896
94,8440.750630758625,9031.403543382334,121.14587812213072,4345.133965883719
95,5823.070804433819,6283.873117145558,120.11466333620912,1820.1664799479213
96,5586.3706725055,5910.535107864,153.5192489953476,385.3818824060743
97,6794.434975889782,7263.62576705412,221.86915641741152,210.4517283698915
98,4344.636810686638,4589.715153208609,145.24905421669075,214.44138384323736
101,1914.413936729004,2082.774080301047,61.01234092226605,64.61029048364338
102,2530.895493189446,2655.2541596701194,83.88268590779761,78.0070956120294
103,14060.376256087611,15051.123939359491,343.73250631209845,266.3425766871085
104,5305.931255149068,5607.583119712686,211.38029829349372,589.5006432708626
105,2630.990329242706,2831.0855136449554,87.20675766693229,2272.122152233436
106,2795.007219905504,2948.525216666096,119.27193921742438,566.5824790809849
107,2725.101361920989,2903.864173432988,153.92655467570134,84.20164728364293
108,7963.253886305848,8530.537306616117,453.3276821760306,192.02804770081832
110,3365.117330199942,3599.778399436133,189.32791757613168,155.38327382581963
111,6675.107004213429,7189.220782204638,388.8003917704759,262.3720733137894
113,4824.722371341253,5124.28212646033,400.9925325229592,1732.264266591986
115,13385.105668365904,14426.32337341665,674.4133350984013,511.1162882004506
116,6248.503569029157,6711.985674198655,409.31533634174446,478.4196950342576
117,3141.7785284416377,3393.5442023936653,211.75273421300884,265.7204823922631
118,3262.0220982126684,3471.9514693791143,229.40164271276416,216.9339143107203
119,3621.289922302615,3875.060301659655,252.73870357438165,312.3503751394418
120,5051.727841583041,5446.533535733955,393.3539143686412,526.3400803279284
121,5598.162071931853,5937.173899256562,427.7083198235995,561.5720914280591
122,2905.734938305757,3070.3030032689903,238.35757797494523,290.80950824432995
123,2960.9112902529814,3177.44470041189,247.38388670025785,588.2610744459727
124,4455.365424100827,4725.925799118893,296.391550982227,8844.753017234765
125,8853.266759783499,9518.064199742568,863.2068823278223,4589.62238041112
127,13017.3616285992,13943.69013556989,498.03229949208287,1079.225700636506
128,1931.0152559525984,2062.1812172287264,124.5616679715594,261.88606697318954
129,3284.825152353589,3495.887635578796,211.24591658397253,388.56746579839535
134,10976.375139569283,11867.28007357726,492.33340760421856,4062.232291233436
135,5285.879910364625,5648.189870841974,210.96132570632545,1086.3085551134825
137,14181.42987180718,15222.0079204921,574.7705606258875,8865.393888719802
138,4444.306964103432,4809.470120101044,256.7628816100747,9044.459388862331
139,2134.8124700563494,2336.707734212815,123.66508279698654,1516.4033140008669
140,1693.072270315538,1818.0367849714485,102.52589434082772,953.663062091661
141,12071.834329211546,12930.234063962756,664.2060748661257,6797.037054577611
142,18421.198241962386,19789.860406642776,637.971918240548,14353.465741199583
144,1152.802410467017,1237.7056476500202,75.98941182492436,1376.1819524489922
145,9610.087756753042,10116.928596690595,526.9792585603794,8312.632116245539
146,11212.217824165164,12135.459281337537,733.4640546945972,9053.196684678744
147,18381.06948798948,19817.333928092103,1928.8403709283948,15619.018941938257
148,6750.2573960744985,7230.813801710465,443.33323075170017,4662.4757400706585
149,5029.865004131381,5434.937934826615,743.7415231753712,6509.072539466613
