,Beta_C1,Beta_C2,Beta_C3,Beta_C4
1,7250.38090338878,7542.929695544221,2877.187482925316,5869.28696810006
2,6777.8606682785,7062.9228801396985,2640.482586174772,5419.693038599722
4,8910.77078577791,9384.792469751346,3134.124939444049,7078.416409783985
5,4911.524088676796,5138.866919240606,1715.0963174668832,3826.7179634490544
6,9361.43527639452,9814.484247880033,3042.98065264697,7067.743310275969
10,9455.4913893485,9943.921574221791,2892.3212466620007,6320.545157887461
11,10966.316713253887,11611.011311845055,2983.4288576805457,7798.926197277149
12,8640.020008951138,9102.779606710776,2198.149765507914,6051.920212979915
13,10241.028299585894,10801.071523556722,2407.450332269612,6939.011765709286
14,8297.889740110739,8725.850664437132,1952.116633613571,5650.595229031771
15,9147.139746222603,9600.990362831306,1828.434033410536,5941.187912815472
16,5402.101389411627,5729.272527511017,1021.7186324335584,3481.768497659351
17,7393.097608406319,7774.768568460067,1348.7389546136976,4634.203496295438
18,7472.385346166277,7875.444383729353,1437.7619713422378,4033.727061381096
19,9737.184449619304,10252.38114992036,1609.9921777659283,3955.559640974771
20,11894.285422972813,12546.838126094466,1716.780189706857,3351.0764065215394
21,8264.093169299405,8673.583291746349,1090.0782652209025,2501.204948023533
22,6595.420587053973,6941.471305215058,829.3884606316068,1719.95268068489
23,5805.180394567129,6150.1958204153525,661.7586568573797,1522.343901520117
24,5968.6500536594285,6295.222758283883,575.8954954765514,1317.1285729062977
25,3696.070018547214,3915.6312762145953,369.7247439521538,921.9103005056598
26,6673.913041653517,6968.278457500382,579.0157927777824,1471.012882832229
27,6275.613625571037,6654.793984396604,496.031607914381,1251.5139143290492
29,10846.237264333104,11536.534284923946,847.5162013019017,2067.416621381088
30,6579.043006138536,7069.649358326717,427.03879092595423,1066.3902549521254
31,7616.458278625786,8028.865132530169,447.8892519916183,1174.0215009823503
32,4146.883676880052,4346.644812179453,246.37469547561477,629.2702386279332
33,4376.364839249367,4615.375546048581,243.02229424742987,604.9149187462324
34,7061.216286222965,7451.644463056126,314.3177360012983,873.8134961149441
