,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,0.6641948939695432,0.6772321261519163,0.6978040579023713,0.6828605989307335
1,0.7694856163296314,0.78764330721171,0.8051132297098885,0.7752510159180646
2,0.7917391983113637,0.7865946938574754,0.7780494882171322,0.7791117531668592
3,0.8006563276648954,0.81468600548996,0.8494683712085176,0.8107027132246353
4,0.9998632515889784,1.003761996105732,0.9976508939020812,0.9921323887087732
5,1.5904489507067818,1.6523109963998914,1.5219377061012989,1.5578712802796757
6,1.1014927267786487,1.1149211503443692,1.0641667102833223,1.0910734124288102
9,0.8894425988633036,0.900955284560871,0.9203315037853388,0.8984611823630446
10,0.3828177598969016,0.3874520834017181,0.3838947377458702,0.3767602873267048
11,0.7029402138792941,0.7063401845803303,0.7385632163143335,0.7055366302804237
12,0.9819617972826924,0.997872931813848,0.9982191604106416,0.9801993557332876
13,0.4814046401029759,0.4854481853586247,0.5095867396543955,0.4792458120286433
14,0.6905783029615684,0.6965564969018025,0.6755794992836065,0.6808005450668918
15,0.527843884305453,0.5336615841103741,0.5189408793917133,0.5178222141355998
16,1.0533871944807154,1.0641723718966671,1.0838503693454662,1.049272337175418
17,0.3150527724941265,0.3192590648949704,0.2835679153181618,0.3129958773324955
19,0.6827331986433174,0.6919256232983854,0.7173913287452001,1.001047489468026
20,0.4065311525122026,0.4101483610260284,0.3964828587056163,0.3634239667628515
21,1.1345015123744395,1.15351896405165,1.093018808110398,1.1133420666307987
22,0.7385472423931738,0.7500968853855071,0.69376550616124,0.6755060871333501
23,0.9940707464204528,1.0009651362535563,0.9795356468572152,0.9065184681676776
24,0.7456478340370581,0.7584793890489008,0.7929311002204057,0.7006317426494343
25,1.5115797033357283,1.5453455235418143,1.289444334079643,1.3523044670310795
26,1.0552324814600085,1.0933662627082688,0.9745849978495734,1.0742206367210425
27,0.6995974641540325,0.702945397867383,0.6753917721618686,0.6443835893389926
28,1.6741776193021567,1.6877150827513503,1.4463811971323608,1.5074908164740846
29,0.6994800969907509,0.6699323804552468,0.662621777771886,0.653514676137566
30,0.5840573317171706,0.6071856742112488,0.4509862086046167,0.4952675237079254
31,0.8566040292966779,0.8594522168779837,0.7751897892004024,0.8422383984553289
32,0.695512349080208,0.6986190130286877,0.6156399900989399,0.6437462144717839
33,0.7768555801273405,0.7666673024262959,0.6661802278857655,0.7026056141150331
34,1.0551226357275063,1.069442642266892,0.8942593839533218,0.9250895660097728
35,0.5112502242872246,0.5182031815239682,0.4620602727711879,0.4653603840943234
36,0.8460311505677648,0.8439911253056698,0.8758765308843286,0.8051314509192568
37,1.4260952779730955,1.452539554452683,1.2654136310244366,1.2798515060794933
38,1.5780585945195085,1.6075929388261625,1.3951041535748336,1.3383119792473408
39,0.4268593464686683,0.4310649547357906,0.3687020987042954,0.3699267186400424
40,0.9975250006801196,0.9862798836327028,0.1572996223199081,0.1915640090992039
41,1.233188062494504,1.2573640600054443,0.7970257960151966,0.8558747074836768
42,0.5664561920008371,0.5650035747028952,0.5435701483326747,0.4631647509365765
43,0.6015261743809553,0.6017703351900666,0.5542820987880921,0.4899450876128791
44,0.672308983814118,0.6862651805320533,0.4536890832723251,0.4372874412110622
45,0.4893356983703925,0.4969146756702367,0.3771852467394371,0.3190870809835422
46,0.409703646213154,0.4118476979956023,0.2527202356989644,0.2447685278539732
47,0.5953136663511716,0.602845788873824,0.3533201177458127,0.3301121283249537
48,0.5466252891494059,0.556678113937434,0.2561855439032495,0.2752619665579635
49,0.7763013509476291,0.7839337524356885,0.3292340042621578,0.3476953339889282
50,0.8649486391997772,0.8786841609940149,0.3779404434792529,0.5522174174425172
51,0.9992301301348268,1.0102539131318866,0.4837841881856305,0.4551185047171062
52,0.8926696454325148,0.9035399531479864,0.3002724599621501,0.3971756565303629
53,0.5392807671466628,0.5503060932767426,0.2072474582687353,0.2322549737861357
54,0.4852131268513927,0.4973436407589405,0.1680638274327103,0.2548502279187093
55,0.7214477872477915,0.7321360415873616,0.1371484912051524,0.2831925123674919
56,0.8459559672311666,0.848958427545924,0.2926904873352749,0.5123139040217656
57,0.7934418123604032,0.7724324024132385,0.0604389649824081,0.8337683446285143
58,0.7752491110335898,0.7823896998862542,0.1726389769846083,0.3716193722878262
59,0.4046765756271405,0.398476195095212,0.0984234334398051,0.2090720848898501
60,0.6459227021661361,0.6628539742468176,0.0882838702478142,0.2651684999044372
61,0.9959736309720476,1.0279836327477505,0.2163760751112281,0.5391055628012125
62,1.448106229560389,1.4646337898416737,0.0922728245718096,0.6976070505988711
63,1.6060689942657378,1.6529380082903855,0.084134697294213,0.3843005572460858
64,1.695181231100886,1.584169110283805,0.3605024014540486,0.3799930356832969
65,0.507285027466167,0.5228317192434,0.096766631167571,0.1467438479674345
66,0.608571498223097,0.6146374937759624,0.1373176394062802,0.1040794117509012
67,0.8473435842107389,0.8574851489049534,0.1759986066882174,0.1990218300777535
68,0.438952165490882,0.4433220644620562,0.1820642920044821,0.1561062458089919
69,0.583115290444051,0.5917593024415785,0.2381248987350557,0.2298822386962032
70,0.3397345936682365,0.3406881906502975,0.1447273109588403,0.1049682596257014
71,0.3830479070025379,0.387706337319242,0.1525266862993482,0.1216096608998627
72,0.5262725991552264,0.5364891356063242,0.2263678501064404,0.25823686758031
73,0.3781310675505256,0.3860743758545978,0.1851365316484851,0.1464438229054605
74,1.1111179817855994,1.1477617774476674,0.4579693314601042,0.4432610453084213
75,1.2296146929289844,1.241832303142805,0.5499692060138683,0.5150395290625692
76,0.3134296209839168,0.3155453251735189,0.1828310191883292,0.1576450721964139
77,0.6287617437857426,0.6357921073584439,0.3897173966816544,0.2699244662472146
78,0.5136205616830943,0.5210685124667391,0.2258439515298714,0.2011199745967539
79,1.3958279738309902,1.406360272022578,0.853290493368908,0.5549349266892438
80,0.6671164894647085,0.6637049321213434,0.7314715411538522,0.7305185955995724
81,0.6114738279504329,0.6209863287664202,0.4177612256861581,0.2358575268763785
82,0.966033004245877,0.9728859469364888,0.550371127918625,0.2872959743597119
83,1.38384328544433,1.4049782615134625,1.0499287451432295,0.7466055286240539
84,1.0053388582235292,1.01494806603443,0.7423478058647245,0.5436119309205202
85,0.7021157355019317,0.7172972369393502,0.47461228344311,0.288622073004826
88,0.4514359252361911,0.4533320808262087,0.3128418460003166,0.238978563470446
89,0.6484047537425603,0.6609216601652763,0.4990794842186104,0.3413850549766571
