,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
4,139.67532106732068,169.1147882271036,162.94151796921625,21.976899183338556
8,131.69478101290403,163.74429788929535,159.96184173757402,12.819927721878669
9,240.32212759786643,283.22607974947306,278.42162432456934,20.605922515682806
10,130.45094010694086,151.1182109972258,135.31229078322428,16.31424160749314
11,301.2239545149728,360.673607338192,339.8305360776121,21.838312079184742
13,150.01016210741284,174.03969266541156,158.87469912375218,11.142564303745385
14,99.3647771603907,111.51314749234432,106.1822823638179,6.945340487256089
15,123.08469325139126,141.27311686247765,144.95447117739388,6.01791118357377
16,498.1415722860312,586.7021245522759,584.6720797717269,22.22288096587384
17,172.2403662074269,212.76159606006175,193.071979001614,9.878716353036337
18,130.75376624707258,153.63680591645533,148.52241142996314,9.902859575756796
19,211.5864888758797,246.84045895794884,233.81833073087728,9.430883787280372
21,341.8057444052559,392.1526819690386,387.31063421571207,14.771469024493513
25,445.6350602192224,506.84374947375153,485.0609419599277,13.454667487977508
26,129.648139397271,150.022444664739,158.9410157232223,3.032318324428805
27,95.34846487516788,116.25827501993676,100.16621476643608,2.510566633358609
28,105.81332879852476,128.07139003259104,126.86154994481184,6.033566509873507
29,138.8806481938997,160.95451504840406,150.41785920979862,4.283685705312003
30,57.10692182942528,65.54978259221053,64.40855872562224,2.0157146726770305
31,87.68860946572951,102.94820107329608,93.83471579931567,2.5260237753113444
32,121.8427129527726,149.15233453058528,145.9777754585061,2.5949811401579126
33,112.86070791212155,128.97705219886103,130.56287658932175,2.5189106488393294
34,120.6916315551506,141.48586142419717,137.6509119639457,4.608357053130895
38,173.08060774133014,221.1361511824872,210.07581967704925,3.3302553000584822
39,348.4834240091725,417.7737549869181,411.70419619174993,4.405486780295392
40,201.5472511735216,235.19558094357444,228.60625485291564,3.8070793958377167
41,102.97631553176554,118.5409997727503,112.4210035062548,1.1221297884631007
42,168.9105474231274,197.01297194826617,181.8845866391148,2.3136059364593637
43,171.46903591892703,201.4608498128303,198.80232355977972,2.5884614866074656
44,222.85905254590065,261.8247671370465,244.319052007905,3.480022318765616
45,89.07200985912723,97.6323689412526,94.7376138389514,2.3099282181626037
46,57.63405547154638,65.01069797835771,60.83751831813981,2.500227559513764
47,128.96144702307856,147.40272577853742,140.7607234781965,3.02603393287749
48,83.2713484449431,90.6356700697088,75.72382494722542,2.733824204856822
49,170.95869697546203,199.68930998947175,200.8169504568988,2.016206653170084
51,116.33087110479318,130.98623993452964,131.34070934131785,1.234269812591806
52,251.87230699362996,298.235937368811,278.5412723865706,3.378959827418921
53,176.1759829383194,205.4559670920232,191.6113968861497,2.792006969254258
54,331.6124966243761,380.250013630506,376.382427940259,2.625271792695845
55,227.61706396285263,263.76200199045763,244.7655563501748,4.00780363796928
56,220.7545675545745,251.9283045048664,246.91187331390407,2.8311093334914093
57,206.10707781332687,237.68973293203348,238.1329596831786,4.709879946428928
58,189.3143769748043,214.2510625752161,199.4891928120498,3.949841371803971
59,103.57299165888529,113.89949647211026,112.47771678261542,3.1813759990881936
60,521.9024563942279,591.5392669286086,585.4066085840622,2.649110532287156
