Datetime,valueBVP
2024-10-10 14:37:19.399370,-14.70618
2024-10-10 14:37:19.415000,-16.51978
2024-10-10 14:37:19.430620,-19.08635
2024-10-10 14:37:19.446250,-22.33257
2024-10-10 14:37:19.461880,-25.7581
2024-10-10 14:37:19.477500,-28.66653
2024-10-10 14:37:19.493130,-30.35429
2024-10-10 14:37:19.508750,-30.29396
2024-10-10 14:37:19.524380,-28.28093
2024-10-10 14:37:19.540000,-24.42619
2024-10-10 14:37:19.555630,-19.14006
2024-10-10 14:37:19.571260,-13.02626
2024-10-10 14:37:19.586880,-6.766037
2024-10-10 14:37:19.602510,-0.9846039
2024-10-10 14:37:19.618130,3.863327
2024-10-10 14:37:19.633760,7.618652
2024-10-10 14:37:19.649380,10.35088
2024-10-10 14:37:19.665010,12.2854
2024-10-10 14:37:19.680640,13.63716
2024-10-10 14:37:19.696260,14.50459
2024-10-10 14:37:19.711890,14.89511
2024-10-10 14:37:19.727510,14.77051
2024-10-10 14:37:19.743140,14.17793
2024-10-10 14:37:19.758760,13.26427
2024-10-10 14:37:19.774390,12.23259
2024-10-10 14:37:19.790020,11.28615
2024-10-10 14:37:19.805640,10.49196
2024-10-10 14:37:19.821270,9.817551
2024-10-10 14:37:19.836890,9.151596
2024-10-10 14:37:19.852520,8.438141
2024-10-10 14:37:19.868140,7.707001
2024-10-10 14:37:19.883770,7.09787
2024-10-10 14:37:19.899400,6.72673
2024-10-10 14:37:19.915020,6.602341
2024-10-10 14:37:19.930650,6.548721
2024-10-10 14:37:19.946270,6.221222
2024-10-10 14:37:19.961900,5.267303
2024-10-10 14:37:19.977520,3.516083
2024-10-10 14:37:19.993150,1.092865
2024-10-10 14:37:20.008780,-1.640381
2024-10-10 14:37:20.024400,-4.216278
2024-10-10 14:37:20.040030,-6.285339
2024-10-10 14:37:20.055650,-7.811005
2024-10-10 14:37:20.071280,-9.086365
2024-10-10 14:37:20.086910,-10.58997
2024-10-10 14:37:20.102530,-12.74818
2024-10-10 14:37:20.118160,-15.81982
2024-10-10 14:37:20.133780,-19.7253
2024-10-10 14:37:20.149410,-24.1279
2024-10-10 14:37:20.165030,-28.49034
2024-10-10 14:37:20.180660,-32.15076
2024-10-10 14:37:20.196290,-34.47459
2024-10-10 14:37:20.211910,-34.90468
2024-10-10 14:37:20.227540,-33.1758
2024-10-10 14:37:20.243160,-29.31374
2024-10-10 14:37:20.258790,-23.68171
2024-10-10 14:37:20.274410,-16.90649
2024-10-10 14:37:20.290040,-9.705391
2024-10-10 14:37:20.305670,-2.77256
2024-10-10 14:37:20.321290,3.399338
2024-10-10 14:37:20.336920,8.490524
2024-10-10 14:37:20.352540,12.42094
2024-10-10 14:37:20.368170,15.24496
2024-10-10 14:37:20.383790,17.12511
2024-10-10 14:37:20.399420,18.25333
2024-10-10 14:37:20.415050,18.85043
2024-10-10 14:37:20.430670,19.09957
2024-10-10 14:37:20.446300,19.1147
2024-10-10 14:37:20.461920,18.9295
2024-10-10 14:37:20.477550,18.47892
2024-10-10 14:37:20.493170,17.69843
2024-10-10 14:37:20.508800,16.56196
2024-10-10 14:37:20.524430,15.13889
2024-10-10 14:37:20.555680,12.17508
2024-10-10 14:37:20.571300,11.11534
2024-10-10 14:37:20.586930,10.52477
2024-10-10 14:37:20.602550,10.3895
2024-10-10 14:37:20.618180,10.49879
2024-10-10 14:37:20.633810,10.58202
2024-10-10 14:37:20.649430,10.34848
2024-10-10 14:37:20.665060,9.583969
2024-10-10 14:37:20.680680,8.250443
2024-10-10 14:37:20.696310,6.403938
2024-10-10 14:37:20.711930,4.206505
2024-10-10 14:37:20.727560,1.793457
2024-10-10 14:37:20.743190,-0.7374878
2024-10-10 14:37:20.758810,-3.41584
2024-10-10 14:37:20.774440,-6.324165
