,Beta_C1,Beta_C2,Beta_C3,Beta_C4
0,123.51761484227625,47.20634154169871,8269.810458216994,9231.78806542228
1,226.33390547585125,71.99467160068377,28581.907434755605,31524.02221373313
4,236.5957665550573,85.67360571590073,21723.67608258049,23177.11107752851
6,110.874686495399,48.94346591860301,8462.944922133847,8893.781923058921
14,292.0736989279041,43.39534507167703,23464.340523005398,24246.363658024184
15,241.75289543515808,80.86643366358734,22745.38293114996,23361.942321004983
16,143.4317241821755,40.23889864377284,10900.383461884883,11153.560329914406
17,121.3753508325768,59.23683618820452,7545.530258940815,7760.443821575493
18,173.59928195352512,61.125585177327935,11770.158749082424,12093.141266375496
20,167.5110109343334,39.29453494062319,12226.357993391455,12580.53624053081
21,219.3355104474597,109.88512535328306,14119.959851509677,14533.715136580544
22,333.54314310321297,47.89113554520689,27594.73957268586,28393.102089165717
23,168.07778295075667,99.92560876947294,13689.236322645143,13958.435828941034
25,114.67936093024332,57.23570654948039,8003.354317287015,8200.324540230393
26,161.51823622176133,95.80068052225208,12042.686564967627,12309.223553712469
27,298.1247053966118,47.53799685561584,24559.449896686376,25052.247017935075
28,195.55389091275413,40.80083588954424,15601.076406007796,15911.764268035278
29,150.92169322860352,59.32261186583708,10854.333559205472,11089.691659664411
30,143.20077615569372,25.876469876856856,11942.71875584453,12192.219939229386
31,260.8402774665208,55.68962677047519,22828.943506973515,23375.857550989345
32,266.42217897911576,96.73603369513172,18616.011024688876,19033.350491329587
33,147.86475885764312,67.71669403455194,12814.360678768631,12991.513456169789
34,166.17949905072263,56.54817011881937,11521.40911294199,11752.907609305788
35,252.092733331554,68.04139531541475,17341.032061601683,17680.601023836196
36,147.02315825331442,38.40046719084628,12916.744269141684,13137.32027939855
37,211.42136651603235,57.076497299613536,19667.50102860708,19978.79789052035
38,266.66559262219016,75.12872758624354,20251.71924555395,20683.018881666427
39,147.5266173925954,63.52932482952826,11925.031796142806,12147.663272236405
40,366.07700379114624,56.926421742590335,26444.42488187165,26880.25483146261
41,205.78764395222424,54.00521745949549,18603.44548961064,18866.80977768309
42,190.2154428264062,55.02119935884741,14446.198220582712,14681.77702415104
43,253.89727212380217,50.69617487119652,18935.342109302368,19334.852859522547
45,251.44599375291816,69.70359154085776,30843.980940997862,31290.48697315818
46,266.174648423476,58.9712541287041,18933.676482807587,19202.278164410734
47,190.3801241935326,65.0902974529579,11882.25174426619,12070.755120957268
48,320.98474380150304,75.29463323925279,20976.664582983365,21421.45343491706
49,185.56438487514455,72.64639428285659,14751.252679698942,14934.659298029812
50,160.55013410927927,59.509311978678994,14491.309751839068,14675.421757479313
51,203.6911567592258,99.9058400400035,13515.558981318429,13694.09892220548
52,236.23970931442835,109.32306322628672,15389.435292116352,15600.642517236714
53,161.47544942579762,68.14224824378233,9793.43065200852,9931.639025847528
54,119.59322923542024,64.93479561773631,9894.538095219956,10073.90197698947
55,137.87798282533169,52.83795807310531,9986.91893894756,10129.0491744416
56,192.01905976123948,49.289868706470486,12711.559365392386,12900.996850297144
57,231.28877969094185,58.472080689620405,15843.19371660206,15980.72546917478
58,101.12079382221872,48.10198407403906,10192.716209698978,10320.680243352464
60,188.6769324505649,68.13264673391276,12174.145566600397,12334.004504305009
61,179.41975488030505,38.91699845637085,13343.258664766954,13510.031933991551
62,175.63318249204804,41.65044191766707,14231.87621035424,14443.020119907702
63,249.58205067995297,39.46785201368569,18810.7876173028,19097.8252506462
64,338.8676635920169,54.56351270244995,25610.117570637864,26041.3610354323
65,125.4917639520068,83.29665780689686,11262.933738553917,11430.866408131546
66,147.9146982752564,102.40123180449432,12932.199109606345,13132.668705651711
67,141.30708392973514,40.29826105722668,10734.824028938589,10919.99039582096
68,216.07091470786528,46.45725523431918,16272.837781942098,16526.037798707017
69,221.3616777024968,45.60217090475901,18368.681408021177,18717.852444489454
70,276.9751536146189,61.93566169293013,21037.812788699208,21440.16501050182
71,255.256664148692,72.2632528296157,21516.84810077564,21835.26345492412
72,155.13402272249277,73.60844275153826,11682.487054899722,11874.463413594747
73,256.4696444132568,42.5117601636552,21780.79834026617,22122.12866500793
74,142.11713876975105,42.96858018482862,10795.04481104336,10990.797301068473
75,104.11404842618067,53.24332068638478,10345.08640213881,10543.263020715882
76,303.8626506948001,48.93466789497716,24904.329125708544,25278.65357597844
77,278.404722745243,43.29600273245901,24025.384440652237,24517.84709735712
78,248.53721037860373,55.95077057949005,26161.82724848692,26553.60510101973
81,118.77081672439712,35.87086534319267,9485.827513933564,9607.935143958994
82,142.01310166459888,56.20435209424664,10465.594172241632,10629.785649379382
83,246.5996835787172,48.34978328048809,22088.69166398569,22387.83654299361
84,130.60880075162254,25.28912355215559,11437.52873781192,11583.04969094781
86,204.56351494727247,63.34882524567151,19395.164393575447,19672.439831420557
87,178.4734388561164,52.125420149484114,14867.957601808755,15106.99458826492
88,136.82684697508486,38.80359387405894,10292.155309118843,10431.11257646236
89,232.08403822508225,60.92536173946049,19799.601372178204,20137.88072754669
90,297.31548275881954,64.1750573287013,22926.691197640583,23210.113201797667
91,274.2284652494758,72.47958526116992,20882.42325263345,21240.16547704022
92,209.94329779487043,38.37774425965785,15940.02320833217,16120.086273939996
93,157.08318839217634,53.78292393728637,9791.672179561076,9930.88621173224
94,223.1195986814386,68.8775602684005,19278.337599922328,19574.310448295404
95,219.56311932666625,83.1348280396281,16403.96649901348,16598.344154925253
96,146.8712089748906,30.064818217047865,13030.392566437582,13218.574314496856
97,128.41383386208577,37.82454640649594,9845.53012710271,9958.44490970004
98,264.3316002547751,45.475208970148266,21743.91427884576,22085.139431007385
99,112.46018042101905,42.69361850905041,9022.6265580752,9178.759352992272
100,172.5700275734463,37.18054013482944,15131.380580876505,15346.040188720528
101,200.95208152407488,43.214182080824905,15172.770394916552,15402.144147410816
104,157.18527138302323,47.62998892497183,15216.266176585772,15422.273888247251
105,207.9549092267217,54.97834895018113,16928.05252858469,17132.40679280921
106,109.7789754112938,59.55780170715967,9955.898308459698,10116.417693534588
107,251.373693489506,53.01546647626624,21050.172667708437,21358.017827779157
108,166.1445493297188,58.86634935231858,12301.72154686718,12505.034608825214
109,224.0724619599634,55.39707934142749,17543.649366812933,17731.41216231226
110,242.86111808787456,52.51042572427866,19990.87690081544,20292.48172916085
112,136.2472725631374,64.41911527431235,9871.416425497948,9994.016074249694
113,202.18684252979628,47.804404366363606,15052.593139192,15362.385252862798
114,260.54938748949263,36.87385709760074,23481.214957982556,23873.750824505478
115,149.3263267633321,51.61906336674006,10506.090522967144,10718.589068149377
116,163.6098041448185,42.30297499901006,14094.912572038678,14237.323829928408
117,212.3928881143546,57.67874707535952,15596.384910135692,15893.72265305925
118,127.39501474697995,32.66843197654851,13411.073272359394,13624.917305152574
