,Beta_C1,Beta_C2,Beta_C3,Beta_C4
3,1342.7117583520492,1111.3861166275267,108.32029756886314,1090.100961192718
4,1847.6856311982756,1571.2944281020746,141.10580952112653,1503.1667045420097
5,1514.5166898724092,1240.4391289782188,118.61855018792605,1238.7492015414134
6,1098.3657981361257,908.9227769672312,79.82154415667046,902.5743055226152
7,1509.3807389211477,1214.936331332689,114.75986220379583,1253.6773631735073
8,1933.789474627192,1682.2600827339331,138.15764947885586,1621.682588357514
9,1439.9652392562964,1164.5614343906473,91.56027330866056,1176.11972103725
10,1319.038427996846,1095.9992202030503,92.07722347338388,1108.1559287874911
11,1203.77562134817,962.2272769260434,80.75031253314881,979.9575167618566
12,1771.5537238171012,1428.14800750938,109.74821067973112,1455.677255977189
13,1377.265648306328,1114.505483648266,81.94613678485813,1141.9274433403968
14,1249.8626066421466,1034.1846329706086,71.29477142276295,1002.7523220700645
15,1852.34563775363,1546.4142548540185,102.1955775178015,1534.029798731209
16,1342.1491024943002,1110.863418797461,76.61783445526603,1100.3578159946112
17,1264.961766856757,1024.9545190118615,66.17021376082711,1024.2594080779104
18,1901.449086102944,1591.023767827775,102.58728719493352,1562.5267866349066
19,1519.102524757383,1271.457010945342,82.32734933834597,1243.5437582232191
20,1454.776135175096,1192.84113078416,73.73951605744186,1181.3998949604502
21,1257.866695667262,1018.0171028911584,59.67927299944788,1013.3880435750908
22,978.9004827539158,809.6359798443563,52.16325892449672,804.7974779514299
23,1344.2962284153027,1073.7114655477508,66.23769645068349,1093.8220418996452
24,2850.2702798461078,2522.3192362318564,130.36540940166933,2359.5053492932434
25,1555.4882570748653,1322.6562285257687,75.21670346693573,1276.8783490395622
26,1259.9263606393963,1087.078971900171,63.5933998568172,1049.2550343516389
27,1583.5775899178782,1296.6923516701834,71.0174728068431,1288.517040694793
28,1319.3054259758326,1069.5521064961526,59.08979243231224,1086.5829466443834
29,1807.916973728248,1459.5843100198967,72.72447989720818,1465.682456519943
30,1539.1856360419033,1267.8295913404602,63.04647480421294,1253.231801106896
31,1962.78290616616,1619.3994613984962,80.34774232771498,1602.0721424779165
32,1553.9845777745809,1271.209294570712,60.42758628367632,1274.0354806853325
33,1685.0210378029724,1360.3513121588826,61.6280829647087,1370.2305985194648
34,1609.695514792364,1296.7826392589725,58.914700740479326,1285.104103127375
35,2589.702051085216,2087.231068372855,88.39173522954334,2106.7859341922094
36,1537.4692839431673,1259.6110933731875,59.20974637872264,1273.561227709497
37,1896.4331867340843,1646.0941699511889,70.78248722317346,1546.0218193736164
38,3340.802739161816,2961.1373407080564,114.26879564870454,2743.71546064852
42,1916.2078325784385,1640.2561973646602,138.62920118313727,1553.5039826063482
44,2036.7954878827743,1675.6193339038389,123.2260247846966,1645.5022805273577
45,1892.7510363720617,1576.2676857149352,117.66639821844208,1540.8740976706315
46,1740.2630114827573,1437.8959600566352,100.98529768046212,1417.0106872136134
47,2251.1676966350174,1943.2079542320052,122.89036353423708,1814.6820966062485
48,1502.276863537266,1268.4058896971374,77.52337356265666,1235.5447245491923
49,1809.1418643563584,1534.5945950153248,91.48008933663397,1445.6761107250284
50,2244.710554951152,1858.9875933602136,107.4364401927723,1808.4571598918849
