,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,1.5192420084527576,1.5978538536260267,2.01856793482852,1.5516027105737245
1,1.902771925173533,2.0830836591595183,2.7142911573415587,1.95149210992475
2,1.4939647844979485,1.5290394845725097,1.7909366054316904,1.4884573240607286
3,2.497553098400105,2.6563824149169317,3.198349136847299,2.549726339247361
4,1.775203119483154,1.8249358592750204,2.443559698862834,1.836899721114677
5,1.922685262930505,2.043085956073348,2.188360448986171,1.9462594167596887
6,1.6035819400652325,1.72084988944527,1.9919810964927431,1.59999940510428
7,1.6753268941418542,1.8306233528738916,2.1980268549703696,1.6673822820877355
8,1.5892575518744811,1.6138476380885312,2.1978182255812047,1.575014617987537
9,1.2873069722089567,1.4432900737341294,1.9131973106777147,1.300439471350623
10,1.745633196869088,1.855425149336224,2.1970105355622263,1.7098815151491622
11,1.1778039880393385,1.265241934087861,1.5940081857705182,1.1729219307651182
12,1.230803172880678,1.357473015608226,1.637440065206593,1.2350860761140732
13,1.6417262530867398,1.755632841445881,2.2564190434497577,1.6269852844396602
14,1.6260034729084087,1.715426633368761,2.175565369304317,1.6852540174258592
15,1.7124674651478349,1.8547274256277535,2.6319276112821237,1.7614548631946545
16,1.4188924437053456,1.5574023907516026,1.944985094768132,1.4801451908444885
17,1.985037443353904,2.19133335805203,3.0058130641729464,2.046103270188387
18,0.9428200931740568,1.0303757941391043,1.302877497848829,0.959440738265174
21,1.8494266996523137,1.995347217731668,2.80028383768019,1.8758484034098704
22,2.078118054793824,2.15629100716226,2.7941376586498845,2.069514338525777
23,1.8000331237486498,2.0248135103229257,2.616235752355444,1.8258506078638324
24,2.5362286711946624,2.6594561143723974,4.2434135786029366,2.5627622212616785
25,1.222772938684889,1.3005592439225684,1.7286698289787834,1.2433188947617253
27,2.3946341792145387,2.6510629468419435,3.982204803400221,2.445209580397342
28,1.501700177745959,1.6165459060269125,2.50148983750714,1.5232343188918729
29,1.5379633796033063,1.70690847162519,2.3178145012544675,1.5734713490980374
30,1.3775847045021543,1.5281704825249232,2.10178286513122,1.409345020598982
31,1.569143331558419,1.700829356516243,2.455313896843373,1.612992691765604
