,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
5,19.566099579845208,11250.501578502264,7268.130963039077,13741.81496118205
6,5.283902884436925,11971.946642155624,7451.111422272514,13300.33771228402
7,10.59021136725188,3524.525272764993,2240.2828567852744,3896.259128634485
8,6.1398318598910695,2981.315942839896,926.297073079988,1883.806398794282
10,12.697423517826074,4540.477716722318,1699.2603214840108,2956.5326947398826
13,21.16317888025824,16483.97153065925,10724.605207299594,17721.773636918857
14,7.815029431229215,1405.493688730253,858.0180497996375,1613.2053392884031
15,5.221742025055902,4083.313912789928,2559.073799663807,3847.20073176836
16,7.093033237284496,6376.894087588283,2523.1020438426744,4033.1974997924863
17,25.82640315184046,7376.726454636067,3700.7362373224414,5638.010367717327
19,22.093295140141187,11516.21572159766,6749.319312529131,10159.814264072122
20,12.793008872917415,5576.640399333142,2468.344794531047,3874.798385658984
22,10.819951815955994,9728.17075034574,4660.023702838262,7319.547963612695
23,5.2315280478308,6588.4110192026765,3599.3613704656696,5630.510612463239
24,11.24324407638466,3986.130997295735,1797.3696972338037,2766.36307842558
25,5.389228347073057,2101.199820355257,1075.022098604109,1497.4700336630897
26,6.383836010747604,1079.5315498727734,449.3276026293468,673.9192483217976
27,15.846458536196812,10358.73568294566,5955.339845477428,8974.874212904813
28,26.43586992238629,22833.164642935877,13743.284121566558,20085.045428274458
32,21.854640299757257,10885.524592935446,6690.949329445508,10016.0788625725
33,10.896765463649716,2515.1777406975216,1276.3530216276467,1831.3909801725315
34,9.928810163544036,3744.196390956289,2114.7952491982264,3216.881975012948
35,13.51368283680259,2292.5914007660285,1541.5473372522342,2093.6857625721213
36,13.128856358476364,8763.859860076323,6817.568388715184,9931.554759186369
37,11.271871354052834,10256.085422882486,7653.952866312557,11312.392870558986
38,19.1994919340976,6523.528120637534,3810.919097535021,5336.260073323557
39,6.486272464547119,4045.5128942926926,2727.318503543212,4153.426532627317
40,22.408847033292968,22133.34102281062,14703.475941370178,20424.79838552497
42,7.752209170897052,2119.5538912207385,1004.1645911115016,1341.6849018520772
43,10.775703749349708,11295.107614654846,7815.319833224255,10965.799867258836
44,6.3246851894079965,1070.8171951208856,1341.2538606309445,1776.1738910684403
45,15.416266600381253,4383.486000417184,2046.7513978779052,2686.9587341437377
46,8.208861695154017,3368.491362315388,2132.8345019613644,2732.3777552323995
47,10.663095401165592,3764.980270437533,2740.5186530643323,3605.4943316774097
48,18.48116021609173,4468.440930991636,3335.233286292877,4196.874163445032
50,14.944728458354444,2209.062780491776,1212.1364650649562,1601.078922235693
51,20.88198954473092,5802.221759761366,3803.748467081616,4899.638281261085
52,13.095139131701984,4277.433897608904,2997.292004857013,3772.169687613534
53,8.410150861237167,2904.4830371468147,1286.373554647366,1570.6963876493653
54,9.344667385765588,2495.391323961885,1400.3313304871454,1739.5644155855568
55,10.444689058019918,5341.802209833102,3621.6441972279817,4593.887368509792
56,42.41865753059897,5698.5094226645,3324.3036921329453,4127.773554407444
57,28.26577841331,7521.590429497189,5974.610333109451,7555.049150374927
58,16.140777374376146,3189.119658825433,2061.4442940210643,2605.994246738636
59,31.504989197010964,7039.293156207101,5588.424353263072,6920.45517803909
60,20.022473802576087,9355.119916764988,7583.644655634695,8995.868987432823
61,18.08005273433165,9858.679676941449,6992.419874650455,8443.688495177224
62,10.37950275826826,1546.2860203355826,1438.5893254176517,1781.905615259157
65,15.626996482544111,7258.831176997661,5906.071592048544,7315.383818178525
66,11.828704581823326,6751.388872871743,5628.014056117199,6785.212168032781
