,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
5,0.4883256886960787,649.6558912839441,77.8245403794894,136.23274008685368
6,0.5071237149643969,522.5382138749231,42.92474944085248,68.64920705942166
7,0.7266184742800628,719.0027211305539,68.56572950369447,89.92771055393457
8,0.4519586558972067,616.878398765587,60.4890416545052,99.66930410027896
13,0.9928033538476412,516.1982837863386,135.16349949064616,190.15474465756876
14,0.1716277512776436,535.8956130796366,13.18744519167784,16.011953697266204
15,0.3623195344688625,522.6425246778929,36.54889457657696,60.901226251748895
16,0.599920513029067,563.9673461736392,78.63475616748963,105.73761959703538
17,0.7239231977716888,686.8155840245178,106.26705776858276,144.5350861425854
19,0.5027054663692659,666.2250401928325,123.32562922170256,143.55103486943435
20,0.3198260899669921,459.8514947035759,42.17355741545577,52.728112011088825
22,0.4294033658710662,611.6584177030629,110.9391243040141,159.41919925286246
23,0.4442652594417746,633.6987931457264,123.58276474454196,156.2976108734374
24,0.3295735985333373,612.417774607373,156.93983499932344,213.5203175335991
25,0.2159352919652539,589.3332774765195,74.88156482936454,99.29430860191148
26,0.3809496992196063,587.2116931883146,102.04646690553167,131.37497761320304
27,0.3560730631403718,496.40151485372496,47.9825590915465,62.69783075088147
28,0.4917894308827296,611.2138228520026,126.91078342501504,161.73525960560025
32,0.4669540811402995,529.391283248541,97.57675285859706,112.76437284987348
33,0.5251110545842838,440.41245685594834,77.31335662343403,97.09987948802495
34,0.7646528599492995,502.0659764077033,97.46742179233276,110.86290270120216
35,0.3828645409491791,545.3901233930499,65.62831092424854,78.0337629265971
36,0.4227775731369488,541.0189141744513,87.15563921544947,113.24813155454956
37,0.1896649956297827,535.9572067883396,87.07756155227663,113.3566498009862
38,0.2935365637688098,548.3263088718505,48.27835575002782,68.78100872180052
39,0.4245352042312282,497.447167566364,63.31766183257634,75.89107878889665
40,0.3595472622156861,609.5222204263033,88.66177594668682,104.45987646825522
41,0.5544910966736383,419.1631737947279,98.62801280440004,160.38093880971718
42,0.4727050439215298,277.17086998006823,71.0923656191677,80.43912293146357
43,0.7198364490845014,432.9805721705461,96.6196523601519,105.25955616486554
