,Beta_C1,Beta_C2,Beta_C3,Beta_C4
5,10.188500914181809,6566.493136904662,5102.826125162885,9760.418315572411
6,9.729981145886232,4490.181538882516,3052.2717377398358,5317.825388726455
7,15.65116371021698,2931.89851739853,2078.976151152391,3355.6980993055467
8,5.74108226311075,1364.105902517161,950.7328105880216,1410.696975240913
10,16.61611959510603,2901.2042886089744,1646.2089639019837,2559.774004460245
13,13.253651807989248,4545.120433930522,3192.937224088748,4377.969419459306
14,8.986221555372346,1639.1537392929574,1073.9161433407703,1733.0825151952818
15,9.313395177202226,2850.7155079041218,1703.694048004313,2563.2579514260524
16,14.737498937182751,4752.563058152236,2795.728089619342,3598.1800858866204
17,26.163910575977027,6038.590167335108,3908.696543673579,5422.752031917166
19,31.316551486477323,7925.537820589837,4111.057030254368,6180.421578607129
20,11.129445934022131,3617.375213213483,2082.5485356944982,3102.6000506203486
22,7.769417343307269,7045.416140412864,3808.508158456372,5788.600813463601
23,9.297028070617392,4183.921886263497,2314.353920978647,3434.6233240799893
24,6.0857212277439015,4057.403418125276,1828.7586047362297,2776.004958023798
25,8.680000744741275,1843.635547532985,1255.6796318863826,1807.9430162205008
26,9.011114334796426,2452.133246389468,1164.7542218471908,1622.5585297780729
27,29.32980572468107,5810.488945727878,3654.099870535398,5080.229147649244
28,13.995722770069186,7592.666983006203,4456.164267154727,6303.3485214661
32,12.347844882531074,3857.213917167639,2540.0258460942136,3484.3629993064524
33,9.043080815086784,3305.805544497085,1777.171544428377,2481.69543928743
34,21.664464451518366,4485.908210014561,2760.3802803836024,3551.764146451833
35,17.004192971423006,4402.994515248502,3128.8889145512003,4231.917438892654
36,10.531167275740668,4578.081822172601,3121.245765636196,4121.429371304404
37,11.991725085480242,7056.460134331124,4448.489460480149,5936.589699861631
38,7.097753334512935,3097.6616083934623,1969.6282820173628,2709.2997257318
39,10.133272127133768,2417.718908657282,1510.9616645619312,1993.2903074199053
40,12.704463686187276,7760.98644574589,5108.90005571532,6705.253097853518
41,8.549810042660976,5430.194750754869,4275.733162693479,5271.137686811172
42,6.636794211000655,2833.373465300476,1802.7587046589388,2323.8500131089154
43,7.612168430240701,7131.306559942942,4599.471397820416,6067.040358635997
44,9.798930360213566,3430.8035295633217,2328.730835419693,3052.1745580953084
45,8.43194549177248,1827.3212266933947,1437.8752259474418,1889.3107052215605
46,7.852487108916362,4567.255001223581,2588.729442093337,3276.742255120595
47,8.096855125727197,2618.673635991299,1740.2860944893791,2154.8518611920385
48,13.039274007641197,4040.466579212546,2581.0076724594755,3223.8191198552863
49,9.124027763878198,9358.747409283638,7839.217660445241,9587.290500403418
50,13.34110103782504,2541.7341805805518,1608.3297164984615,1998.931572737078
51,11.6685193344614,5197.335477522599,3726.2292199417234,4612.971328383965
52,9.641547082772725,1746.8390842843116,1118.870455937932,1320.3763520677317
53,8.987723669138568,2186.699297848808,1245.6952343620237,1483.5398214424004
54,7.721126112932088,1581.2063827211234,938.0268446218164,1138.9244100739825
55,12.113463570660985,4047.696536146203,2650.362966180897,3156.73621012674
56,15.845444960529182,3733.247435532308,2752.2015026426097,3331.805990585491
57,13.732878726761877,4191.462341359736,2999.074962824633,3661.22063456688
58,7.289781550855852,2568.2172617413567,1368.7499722241648,1557.693493464304
59,23.284548766650417,6130.946507395711,4555.900509574223,5376.138324787737
60,11.38878143423349,5564.424574324147,4269.79977707307,5023.384025430534
61,5.700802281665284,3627.502439908841,2393.7979144466008,2852.0311331463618
62,15.636542624654114,2523.027280937295,1925.8701302460895,2229.6152323204237
65,11.68812575182084,5124.9782394367485,3656.4648090664414,4388.180871747439
66,12.20957091174522,3231.486370879026,2367.803310701014,2776.9078531879272
67,9.77240898022475,2896.487634295304,1620.6617408584927,1859.2113965703736
69,12.584854935109812,9288.449085028353,7104.077351038512,8052.971194677594
70,7.845616699205378,2488.6804560537607,1730.3571985693482,1895.502682411162
71,11.484313320641066,3930.444261931029,3187.4152934088656,3648.673903692127
74,6.844841603550192,1862.0676837641847,1188.5450543552904,1316.6851897195563
75,9.450744107176224,2386.048298926655,1612.6604838613769,1748.912869927233
76,11.008742742758429,3155.1703007939195,2581.717680939628,2825.692763179438
77,9.669474891603889,3706.9691289808657,2804.091664633235,3021.424352240315
78,11.80293645115354,2643.306290008225,1941.4672720126105,2088.9024232499337
79,16.83274129600517,3718.0080384881167,3042.0429129691142,3360.20018158806
80,11.294902879403626,4415.430948765588,3103.291097181044,3458.488649177227
81,22.080284548479074,10887.500086852193,8988.278566751655,10225.60708085441
82,12.80795453107802,4295.559897961972,3090.2881296450205,3389.613080319167
83,11.150239094733864,2553.902125826263,1893.394183868901,1981.9335847181967
84,8.541648407724486,2925.438548061172,2255.101671923447,2470.022309884746
86,16.449994203319218,3070.5325490287987,2705.5290918950413,2803.030825341081
87,9.02450292314989,4004.488177436872,3252.83868713376,3454.245813410553
88,10.90278337642988,2179.4707236247777,1834.3323460662152,1829.0961638149213
89,9.26156895561302,2277.33154033214,1856.9659721780129,1916.04486710252
90,16.283595907642116,3631.653595452361,2852.8185153573586,2889.0645356127634
92,11.869509369738164,5771.71046947767,5101.6881756347375,5285.795448657681
93,14.873571075234642,3115.71634968419,2320.9970002463824,2357.101276843257
94,10.81350918678738,2503.533801248356,1962.5993221031904,2001.6059549816252
95,16.371016004144607,3717.543363714187,3489.198568345505,3592.5963582148456
96,15.107882678662971,3515.8827990233385,3084.2635774482305,3201.773146261069
97,12.578300610028826,3858.529631007902,3109.491855692088,3139.951894712315
98,8.99343839221013,7508.856047400168,6325.162716581071,6738.308107300036
100,21.27862687506279,5590.064954965057,5188.583900751088,5285.298066673916
103,21.41325228552649,4979.6936573961975,3688.8908480146974,3626.829954936807
104,13.417829991515775,4463.901616035282,3779.9043505499526,3700.4933575565065
105,10.905154361618802,4275.750578488817,3423.713872623082,3358.592960337736
106,18.950525771292163,6025.662284800014,5169.788143813932,5226.301972034855
107,17.36681703250239,10282.740944073052,8634.607533251243,8616.615682847796
108,12.395873609890131,5392.379207040743,4811.039608185831,4756.35638804306
109,11.384500713874823,2909.957988616494,2364.511693938241,2326.4832856373746
110,8.679742071275896,2450.3599303883893,1843.6001607202084,1766.7821001904572
112,14.99709488968582,3107.7734168079483,2574.719849179961,2511.9708295341525
113,7.8836308297872,3598.526453369735,3173.618006567524,3080.3512515245825
114,6.688371510929828,4909.359828589937,4560.216512073896,4470.185935192805
115,11.94333086670951,3037.425279814412,2518.382044422879,2394.497717277896
116,19.367216565477484,7157.027361531138,5793.970873661816,5684.830693654731
117,29.29036212025265,4865.142824415991,4027.628773110893,3805.6532926169034
118,9.652107959233785,3612.152985613447,3314.2979561384877,3285.457609031254
119,24.86942468009164,7244.391066996089,6494.7171753343,6665.576910995547
120,11.921208724318452,5606.7219512381,4789.024131214206,4766.869992704789
