,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,1.340843773244345,3.0419205526365523,2.85980187278812,2.7294162306130776
1,2.1418823439712567,1.9686899770714292,1.8784264248938152,2.138902827800976
2,1.0030781345015087,1.1177687425496177,0.7472823071922163,1.302194727405823
3,2.492589662433388,1.2547280568656125,0.99009489827871,1.3760558412127109
5,1.9204100529264636,1.7133196279872407,1.4243344344418702,1.407912500969088
6,0.5430537639500896,2.666250025413252,2.4411690905967496,2.5010858273910466
7,0.6766405082287049,1.2021307190032962,1.0775894930509278,1.1610875035036097
8,1.069455475205865,2.18554581234384,0.9742979970440692,1.3353728205680553
10,0.7641629831290974,1.56503205739411,1.032226381185703,1.1549975464975857
14,0.8696680115300582,0.8574508022270731,0.7989618697140443,0.9308300817440472
15,0.5606700806423346,1.432382116513628,1.5020735692899063,1.5009026811476365
16,0.4812915181550075,1.3417800057696816,0.902484777833388,1.1208992889522578
17,0.9871002683961756,1.2215974673259689,0.9467954843699156,1.0396954045719216
18,1.1183845595674402,1.8668126155880849,1.6346930286931567,2.5025869468787407
19,0.705483014299362,1.4530516391808217,1.641747916134241,1.6438707513479722
20,1.1494740123414284,1.541626198731857,1.1852519891969246,1.248887488699756
22,1.3926336220407205,1.380780149315022,1.2235824393578345,1.2644762006369987
23,0.5627097184276209,1.5746974246420595,1.5552337686293225,1.6393386060672166
24,1.847479313565724,0.9824339821593406,0.9828359481556872,0.9965267066363304
25,0.620878788557488,1.1397045490725788,0.8561276867962927,0.828272805186939
26,0.7084402409695786,0.4402417982229476,0.3857703146306311,0.4153435675531369
27,0.5402851517308892,1.7827648894439168,1.6297693156932933,1.7666278335215893
28,1.888853498793304,3.007265390941119,3.084106262164721,3.186408836489794
31,0.9776210131170784,1.6111596788216236,1.531884642278297,1.620053176742957
32,1.7699153583210117,2.822121050763166,2.634205214775334,2.8745796188761497
33,1.204983753487018,0.7608365667134718,0.7181934831385017,0.7379596026087629
34,0.4582993586461893,0.8346573794349074,0.7661246039999746,0.9057138487719044
35,0.7947265041930237,0.5206891339124542,0.4926820284616431,0.4947369112947454
36,1.2466667763144992,1.91430826282552,2.1842459391612743,2.409735522422188
37,0.9399707943355858,1.453432064752202,1.7205734517996192,1.9055372600236555
38,2.7050097445257464,2.1059524716842217,1.934841783258587,1.9696086123812664
39,0.6400965436602544,1.673276773328224,1.8050216411903048,2.0837037721833256
40,1.7638561994282866,2.8518721399059777,2.878012053675119,3.046089101701969
42,1.1680653225690754,0.748067248168417,0.5570155276556982,0.5773543448516849
43,1.4155892434725033,1.5838763233234523,1.6991778309411285,1.8074380948611632
44,0.6454464882297777,0.312118483583693,0.575959162059714,0.5819371917498884
45,1.828316681532603,2.3988590163478065,1.4234554994361657,1.4221899694516562
46,1.0453836575972213,0.7375308279071258,0.8238923957370685,0.8338702108664445
47,1.3169428420775795,1.4377432218705253,1.5747517961225987,1.673198235391872
48,1.4173457974164447,1.1059220125668006,1.2922213761242678,1.301833014636821
50,1.12020202950137,0.8691163684108025,0.7536616731200686,0.8009673487939273
51,1.7896006293668103,1.1163839211178066,1.020803671101346,1.0621436667323805
52,1.3581989507783512,2.4486708226827827,2.678855258846234,2.8568897660930177
53,0.9357375872731122,1.3282498604193709,1.0326551143194955,1.0587490574551786
54,1.2102726013131992,1.5781566222035648,1.4928478204178857,1.527374775883992
55,0.86223803762593,1.319714104585274,1.366471024324142,1.4552648883909598
56,2.677025330387588,1.5264215729252817,1.207870749631164,1.2388997336792948
57,2.058255881793175,1.7945026859187143,1.992151048962896,2.063532877271868
58,2.214164754015317,1.2417639684670132,1.5060780535917004,1.6729826873340243
59,1.3530427199918245,1.1481576535883422,1.2266344143202863,1.287253928369175
