,Theta_C1,Theta_C2,Theta_C3,Theta_C4
5,34.267597233158895,46953.73064651652,27678.024485793667,67978.62690629662
6,25.19543563142408,45793.85016535958,28865.36393741053,62734.35630921592
7,17.473210502359567,11581.748377294392,7686.902447363059,16308.314058258004
8,8.41990672470837,7663.222439969664,4716.721293031022,10625.738579690762
10,9.785725291570351,2572.320105904382,1769.7513915319064,3309.0867919995053
13,69.81479817232851,91762.17942451012,56731.99744775455,100688.93199525152
14,4.973103994185678,1633.3856973413504,1138.902389169475,2092.1664057025514
15,7.444534211085877,12181.519783121845,8526.710628727338,14949.564491301826
16,4.193449283513282,10513.59442848239,5571.948975414042,9748.806160428774
17,33.79477557099132,26401.112214940957,14742.583791848678,27897.24882915882
19,6.409149747257033,16620.27024351249,8855.520508908483,14681.107528954408
20,13.873939444000683,24576.170197932668,11488.553802476064,22198.1142971772
22,6.934976057770432,11712.710198492448,5862.916057792763,9698.307246202348
23,6.501451979547026,16299.747241965457,8376.260296867169,15517.688482303136
24,3.936109205343472,9699.686403360956,5080.798425672707,8663.257836537792
25,2.797694222532248,7944.518596287972,4465.119860570605,7159.009657881357
26,2.0286227528906835,1792.1866322778787,1017.306644464142,1786.3225029324865
27,30.081424271609,90514.2751101616,51236.971056285525,85893.08786276665
28,37.54187234541847,88065.86888194754,54603.49638154548,87763.4186607631
32,13.697490051679706,21940.453293904186,13060.274463315744,21266.80656197877
33,4.961270473140799,2867.460550800441,1721.9332180788772,2661.265183832587
34,8.973362943393917,4177.7427292568855,2504.57582607272,4202.744207010954
35,23.67687630485397,19537.74172484026,12176.743294193202,19285.765299059203
36,43.91149850901311,55119.33782936345,35123.73569654844,55862.86224359979
37,9.746272457053877,21202.117217594085,13735.981433718542,20191.46621299544
38,24.978336487098115,49048.96204245264,35222.83239812995,54285.51419262882
39,15.23521787984285,17019.65353362584,10989.785275532991,17404.85425485107
42,6.209544192911571,5462.635632065912,3511.787766513128,4984.359821309353
43,44.531107113538766,91487.28857769923,62017.265553150326,90736.74453884998
44,5.423389834754704,5902.022763435008,4346.722972879043,6217.911724218534
45,2.428571081843911,2063.375313521244,1559.330158379364,2204.5757552927025
46,5.210664080832451,3668.826816663007,2797.7595576433296,3844.9303180324778
47,6.378383501916571,4887.900590671183,3332.767673876463,4683.986877302547
48,10.761571196890737,4958.057120379828,3395.8947973548625,4659.0254753796735
50,32.82297580382459,8559.055784557235,5802.717581021119,8459.943423810802
51,12.775789145624048,13806.784917275698,9794.820813520457,13109.973868100096
52,14.178113252889084,26490.1521892964,18088.157021613613,24252.23963372767
53,3.1615023092761727,1403.2843238711189,902.7405334558212,1141.3151084668095
54,3.356324744207773,1245.4543759134235,772.9066031921154,1006.5351777488048
55,5.702859101490495,7822.816834971296,5341.534625830311,7307.841679967631
56,37.76180471843342,8868.291057655759,6268.589633518087,8414.458926676929
58,5.843349708012596,6663.0491218667885,4770.327932221188,6032.715398674785
59,10.220133427152632,7716.402717904235,5476.385385808828,7066.725658102816
60,59.425640024160046,61840.33905234552,46244.11661647789,60938.88148555056
61,6.405536890430806,14033.04717357058,10474.701411463611,13266.74472197408
62,6.518205478335023,3337.240366171755,2533.032040752793,3182.769543835994
65,21.91574622676451,46307.34298991872,34766.98963187446,43277.267962256825
66,9.08789642746344,10706.045894103305,8120.179021776862,10139.440318095993
67,7.510609747009112,1774.613640651532,1390.964088216383,1796.1569598155334
68,48.24195592544747,84348.95092594426,67181.19587557812,81636.75411899101
69,15.085475037967605,14057.980601250329,11259.771333705316,12970.934976948129
