,Theta_C1,Theta_C2,Theta_C3,Theta_C4
0,1801.3024349278614,1533.3175992194892,1588.0530929896156,1479.498579581563
1,2541.155577064625,2491.4597518858577,2508.3701129069277,2519.0987959654644
2,1260.786527153638,1256.8738585737815,1240.6583992009027,1193.4567517893952
3,1792.957790120675,1831.4439968636864,1778.413483135113,1779.4715588237432
4,2054.535842178926,2019.5019060634115,2001.8359540325653,1989.2821620471525
5,981.44792696239,857.957941527151,965.6226782911566,964.4425283022564
6,2397.8257149694546,2363.6936853106354,2240.4698939174964,2268.2601261822024
7,1133.3222544922264,1205.9033414750431,1176.26691754534,1206.9230957216062
8,651.6987467423168,587.8841473778397,581.2868913388421,557.9121066514639
9,1568.6236090425878,1651.4452622590102,1650.3640485701808,1637.9368009724867
10,1951.281806018001,1879.0451123791468,1847.1981053557904,1836.832182884662
11,720.9006346894553,724.0540777840097,707.3465747768549,700.7672886251341
12,2050.9355265018,1929.820450142821,1871.0836649728635,1893.6989847020527
15,1995.482395288765,1886.4664837668436,1920.3738039481343,2032.7449701517817
16,2869.3452547515326,2993.9509660049134,2839.7947352192336,2928.432363260345
17,1165.3293631409092,1034.397121041724,913.0664375972112,972.9541442178748
18,940.0953737406428,835.7336323779366,880.4038381067493,869.8266760563777
19,1031.95503684801,768.0646495570109,837.7500585367588,808.867863657363
20,1772.999306840774,1617.8730984826757,1691.5271297258137,1713.9252089844215
21,821.054809896307,747.8205863841961,728.1492877774323,743.891529752188
22,1437.7533830723987,1154.557095783649,1164.7597936156883,1168.185634201353
23,1639.1247215833887,1558.7022691703037,1514.0576707617145,1469.0895258091573
24,1223.94252368243,1084.0829971619546,1028.8611091246862,1075.0408731427185
25,1287.5248388172254,1073.838136742961,1125.2502198492475,1128.3442584138834
26,1733.5031483730356,1517.207902542462,1495.7463409265076,1520.5151798356528
27,2391.8465763470817,2054.508125049625,2054.8153324232726,2072.0232714803024
28,2016.305118462179,1893.922671524091,1850.1756761619652,1823.1643706164984
29,1633.4318956279476,1549.6087531667272,1610.3844270077736,1708.8616768129957
30,1449.925028631877,1289.8240127477106,1260.0991276721536,1235.7381274628633
31,2457.8895675986155,2299.224723731315,2223.1467061851,2245.186468036002
32,2109.0237188159326,2077.445688401617,2050.442265363909,2023.5089364206167
35,1280.939117284956,1222.098555452076,1235.530506768332,1206.9627550075352
36,1412.152989438665,1274.499098439013,1204.266074147802,1176.8239758794064
37,1525.5548653394164,1429.4055083727585,1445.5577538576167,1469.4349198026107
39,1131.719641013082,920.586607030372,926.9829073683716,929.8840610325218
40,1758.1744754716483,1793.589479405165,1714.919016181413,1749.085663281577
41,2412.7543857957453,2337.244257585705,2291.0144250809626,2314.978439521612
42,1970.0998666802875,1940.7582238006275,1882.8082452987533,1970.1280934081808
43,854.6960835904063,761.0313691126008,734.1471190353575,705.2499996699296
44,2526.950616181258,2528.2893177048154,2598.4539146661286,2546.1105349815107
45,2250.1771478287537,2069.448140464032,2056.672779365749,2068.635590492252
46,842.9211848032334,756.3527315321317,756.1721672108392,800.9512539609525
48,2549.790476333594,2364.716765179916,2362.174292079467,2348.095397769085
49,685.8081385833109,643.2943700042711,618.9703427408244,683.5878490403063
50,1448.691507363396,1367.628253634262,1307.794154076572,1373.985262363352
51,1274.971542172888,1223.2438424469033,1210.509969312394,1272.7083192898883
52,2924.529899667128,2874.4747962939964,2772.338259761126,2943.5018603489025
53,1225.1007090278365,1303.9336084819197,1231.7370639215528,1215.1060774202606
54,2016.677955251614,1894.6981513322496,1880.422507339506,1893.4617042864045
55,1590.2694261132606,1408.7071458474363,1439.301776496287,1434.3833969721786
56,824.7722831596691,761.6533577648329,769.6651399219484,812.6294454946753
57,2922.1809887241147,2872.780236652673,2772.4134189401,2754.7230142626486
58,586.1089836859929,541.3071729351925,547.2380099758032,584.2891774644169
59,1928.6850097707625,1867.29027254512,1777.3806359228029,1854.534550644932
60,1646.522077788974,1575.8933355474946,1484.1458068529605,1516.362330316107
61,1445.9943766068586,1377.1458687062773,1346.5933840332514,1342.6598193146529
62,1275.180087767918,1221.70325748281,1189.6367158847324,1258.0896601695
64,1751.0807391445242,1928.581934712724,1683.8156102671503,1718.8667118771089
66,2679.7201525376754,2698.915377473898,2699.4708903396936,2511.6986690826925
67,918.823128584702,852.0766503669433,831.7758719023005,808.1639367431507
68,1110.1710075058936,1026.9210093931451,1138.696034195862,1111.4765110013027
69,1413.5520528531893,1186.9673051657155,1153.9144049286429,1171.3698043164618
70,1186.4718789720966,989.3274836915252,966.7194056429884,986.229835336652
71,1823.239434242192,1718.72275987271,1696.9430858856151,1747.4400060786843
72,1368.596489066812,1347.836596242092,1296.6233743052471,1342.889770029613
73,479.2598673351665,450.1184473859906,428.0879778319143,412.75968642566056
74,2583.726170649448,2552.1129325789457,2497.2781816668203,2520.745682635511
75,2488.9803495648275,2614.1699806975557,2233.4397888455296,2408.1305312825907
76,1524.3738436315684,1502.0975146400854,1471.617066239682,1435.006516826283
77,2028.8552525122263,1868.0034387427177,1886.0355598862448,1892.568523684892
78,1866.7880228303648,1741.8302059115376,1693.0071139921,1704.1892068894008
79,1500.7857386195033,1427.9496812518894,1362.6216331298149,1398.2457651255477
81,1712.9178585726672,1689.7538664541507,1682.039977190616,1717.7537653292993
82,1126.685016342351,1136.1825602604702,1071.8798590956717,1109.681898513693
83,1610.4303780823257,1675.2794956337189,1620.6227653641954,1613.867417863249
84,1633.1826351145994,1734.5939700225656,1592.0666883961308,1648.1418558061227
85,1089.9315785843814,1075.2046227187025,1073.1462898330303,1085.3893651357964
86,2010.901837127264,1961.357681696696,1913.266048655761,1919.908226219708
87,1193.4597319080135,1200.733536318918,1148.2724623922545,1179.9767591313696
88,1614.265983409232,1419.5196145140058,1504.085987566354,1571.4631853153264
89,766.649102281138,697.8625366240626,684.641211093582,706.5222947379319
90,1901.589396717972,1855.101537481965,1785.07760453965,1808.9918162993108
91,2362.4206926068364,2047.6880338155245,1976.1354524241697,2009.3846511320453
92,674.5922411209707,649.6930463680587,656.3186324422838,635.9267836535613
93,859.7808174812367,732.8206404881884,715.0089990526292,753.0470678691701
94,691.7388887867103,595.427717994979,576.908567898296,613.356853006303
95,1620.376215549949,1549.9372107262884,1527.0126287380133,1561.9397142398434
96,1094.320323239285,1080.3707274111894,988.8803678829388,963.9387288926472
97,1134.9427389109069,1088.4434731129118,1148.7961905964407,1126.5348017255849
98,1274.015077160274,1352.631647714016,1332.6994695223534,1368.9277760268735
99,1484.068488799696,1466.4790002686211,1388.0792872870395,1346.1777976919009
100,874.0691392480353,850.9632470555152,864.1116160268689,910.135051846562
101,980.70094867721,986.3581911997632,907.4211730853332,930.3737478514506
102,1050.2678800404128,980.02961955944,966.7628794204468,991.5307652931548
103,954.54237238373,921.090351243582,970.8819321722532,975.2613920567462
104,593.0255252916102,634.2017719010174,597.3534074901779,608.5920519620302
105,1669.8614479570017,1593.7431414433074,1528.4451254950732,1581.889319666266
106,732.2149890770961,720.8062018236367,726.8385461765392,729.0161823580626
107,1656.8747203189794,1580.7802194464507,1583.7208722373634,1573.475654518806
108,1158.005510804414,1142.5031099756948,1074.803859690404,1099.780222008023
109,1199.630334199101,1176.4178949276045,1169.1190051756826,1184.5281196407082
110,2267.10145715379,2161.4077256824144,2186.6134450802992,2191.1489015161374
111,1439.5242344510275,1461.9666059932024,1388.2087521897988,1422.717150843131
112,1348.117315352,1370.2777612492032,1302.5432368142383,1295.4852645733276
