,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,4.9617847316636166,4.05157896903856,4.038634257215106,3.9383665177857
1,4.4199554591005965,4.732550812968839,4.422357264546834,4.366257289944959
2,6.665436666968632,6.72058282809291,6.490778859392278,6.28047570093948
3,5.60457814777944,5.617767174817688,5.698551191777322,5.476041103405593
4,2.17073681028624,2.061160493095024,2.255052063438082,2.183049319374472
5,3.89828515691395,3.519465494958917,3.854050040376632,3.603323558048901
6,2.73755912752516,3.0778675662359958,2.9835334853231568,2.8456569682574075
7,3.624733953939257,3.775056975269788,3.9116851171874023,3.836784752320394
8,4.872457949524434,4.748194528766655,4.799289901211576,4.503526332617517
9,5.246348746465594,4.951997297577733,5.406848232946984,5.068360350092647
10,4.343819792975728,4.431940494465975,4.458268836840933,4.356235314357436
11,3.7793443166679057,3.8363349751718423,4.004488868018721,4.094629084908486
12,2.3784292114600176,2.268525705998212,2.4537428111751955,2.3559856784260305
15,3.7851058498886343,3.610221168256776,3.832604837769088,3.785115235514381
16,3.95547025201732,3.924037533056033,3.70156528777606,3.6947563143844
17,2.9129574579571997,3.1618117719943752,3.243834324335326,3.2669887073497232
18,3.8512663112236263,3.4971183401447923,4.024138392491301,3.83708392585096
19,2.664301960417484,2.936203589359997,2.7196803770440736,2.6986579379775137
20,3.7662908482167583,3.4370299730242326,3.710657724344562,3.640133412791607
21,4.845947861954839,4.8983622055163005,4.76156865619348,4.781420002264533
22,5.310396025265098,5.12523285149712,5.140401510989113,5.09564448653299
23,3.823654864884935,3.630236159228678,3.798903038685947,3.701044793613762
24,3.2734592741889963,2.886012869054577,3.115393987187967,3.092206184288505
25,5.185500656941875,5.6525975620125966,5.46830888782968,5.364321239850003
26,3.114101841370941,3.3315288325760446,3.115149147956093,3.120190026569878
27,4.2005310261003865,4.491909049257144,4.34645100361555,4.182316164438655
29,5.704340106072188,5.388461589382022,5.729527193705025,5.570171200964797
30,5.574742766404087,5.566559911156118,5.77471486596817,5.676098930777964
31,3.717645826153519,3.7268522081840647,3.4390067033341083,3.525880026693974
32,5.836447017394426,5.417306811257364,5.841673473270944,5.709053935656185
35,2.9759877203938223,3.1010210042544077,2.9202526666448216,2.9830522645795177
36,4.155316661517631,4.071539030436767,4.310044713554733,4.26166751106158
37,4.658957253302945,4.874559966959586,5.019143284287634,5.115126732891398
38,3.4357986621332053,3.2827753790199163,3.2087746962327675,3.0569356455007948
39,5.381593586734446,5.142655318559132,5.148908233750569,5.232163670537748
40,3.8012389846180974,3.714677386547277,3.7058832603928087,3.528961172186835
41,2.63008734054533,2.733026871066784,2.668330143316075,2.618479635232265
42,5.23815397108118,5.1788591817781455,5.320938728961651,5.317447579151021
43,3.138417653761956,2.935071672742282,3.0437769457172843,2.99931883565074
44,5.506106554135626,5.235700093529153,5.433888118321865,5.438839087766003
45,3.8934739653862542,3.915789121021694,3.8415778757480488,3.7974960367589343
46,4.235434778705233,4.51145464549818,4.3631910071548194,4.286470651942206
47,4.570627800441855,4.814949776880948,4.723616385527727,4.722202867885451
48,2.922031156507803,2.9650901907263028,2.82465484459719,2.729784949221757
50,5.523396629730054,5.29998907509203,5.797206757320611,5.637145715803201
51,3.3180932821071445,3.280310321555576,3.212956071424488,3.195981812506388
52,4.574009581170095,4.602520210139388,4.42658291661308,4.384212150212621
53,3.73045941079412,3.623184728795194,3.688670388124946,3.818389419614456
54,3.046459346243856,3.125587985805502,3.276025484217521,3.136580763604105
55,2.3842026242778447,2.430681155857935,2.3694087094706235,2.318844664950189
56,3.526694592127084,3.543302928164073,3.542657494904261,3.569799108145612
57,2.245194427372732,2.2021101311896056,2.2928590396914936,2.230665321927143
58,4.699439793729096,4.474528952044722,4.639826847710108,4.623525777602633
59,4.275566521069482,4.252821935831388,4.141565203621983,4.094710644666111
