,Beta_C1,Beta_C2,Beta_C3,Beta_C4
0,311.1312445665235,281.9191440097826,301.4655335048312,296.618738525226
1,361.40367302787496,351.90117275518816,364.21483159919455,355.4630386733609
2,484.5195407739052,472.98493697323136,466.39241494119744,474.5936287741782
3,562.7604356385796,574.9972393681103,572.7804430559603,566.2072994025905
4,331.3354918549038,339.4840009924371,327.5998484858192,326.5632121817844
5,380.9121028713036,381.2176424503941,377.6973055435981,371.51116625196767
6,713.5889944026766,693.2129294796416,684.9956731305155,683.706293038632
7,322.44495684281856,343.8055662403257,326.6670037829681,329.907509809663
8,295.7175099870873,296.9968752426518,287.1634524468046,295.00928196736595
9,444.1398423809306,426.855069700922,444.304638448992,437.7237205366988
10,466.9377144180151,499.4242121883392,466.2289628411088,471.6780524398226
11,492.1414224196104,510.4471443292076,493.9416963140793,486.60885121791466
12,306.96307937753056,312.5532643031846,312.55863450889825,308.43195460663844
15,452.0629313463039,451.0063465300576,455.0275411310988,462.6781566927836
16,807.9015566629628,805.2112081948954,823.7991265629029,810.2584364417589
17,422.4149557101907,368.7355321053937,360.326195771647,355.7748470842825
18,635.0579776305055,628.6804088882918,615.5551480721124,619.0104652617564
19,396.1062299475605,392.1455466116675,394.8798686519086,397.4202117648207
20,296.3610016008385,289.91994961802106,288.7182312814258,283.5238225476966
21,181.3032226716502,198.7949638530535,187.07513024850195,191.00081431127973
22,405.4876035745231,404.0082994460981,396.86033170973536,398.7751665275407
23,274.0441180292533,275.1809660865487,260.4706098885727,260.1185378762593
24,373.31742643141496,360.5425173495815,353.17977106268546,352.2542839469064
25,503.7160154947269,487.3540442837979,484.8726929001938,481.3293192855516
26,523.0498556199869,513.7844055379524,499.7750692713834,502.822844931039
27,479.46743544150087,457.2698404279824,474.2946850376681,471.2307181985941
28,559.7891247567054,559.105484384019,544.498205398566,549.1428059810474
29,452.7588657669014,473.234635999439,450.2370579823191,441.5105638450452
30,376.8025806747815,379.4942320228977,366.6106528368754,373.1595723513874
31,245.9237362509244,251.90240086608097,247.47558490276637,250.82090267974212
32,629.0288578673017,639.4717273409256,627.4394669165839,631.85819031051
35,431.301069030609,438.6905041862323,430.80118341201376,439.5693912854391
36,258.3849292500184,248.59185198242292,253.62292486520144,253.5310387075807
37,290.5817465041218,311.5601936549709,303.3437202900781,310.6930838164864
38,420.0385492363768,421.3479556161713,421.98580321803576,417.33501900852576
39,264.4630096175719,286.4000536628192,266.9202517429147,265.0505751167852
40,388.69705032243553,403.1954635848728,387.4474061103349,385.2171220527624
41,340.6917281374788,356.20459710616086,340.587490182261,339.2392467981143
42,370.3819291482047,386.5140268206039,378.41683397681487,370.9055248567805
43,468.0881274344612,467.2042032816985,458.5917724538587,445.8680671179948
44,709.0869979761156,739.0942210036568,736.625810917572,733.4599228402368
45,691.296243881625,720.7674799009084,706.0147024424354,696.0666527574513
46,419.3092201831519,416.7947430904389,432.0721514642992,407.45836758109465
47,383.3579182911362,363.6618131554554,362.60212291111577,364.40411975172776
48,635.2569023453843,587.0985600519141,600.5135990171261,605.5957080061504
49,464.9942851618149,440.8682615409096,450.2370230593625,448.35419362032144
50,322.950023438811,312.81207587750873,321.6188736536485,320.67178337733765
51,561.9041541082804,587.3674266153397,571.1324853136094,565.7863163320858
52,391.6498565992146,389.02240771416274,389.385862486184,389.8907017340831
53,534.5273585934353,537.598833585418,542.251642170914,545.42132319393
54,695.3067664938031,709.8471299340154,688.4267627904395,679.6990612547371
55,532.7033446223751,513.0993487127097,516.3170052806577,520.2198568595608
56,468.9357209329367,475.3820126116297,463.3965538036416,469.2710361048921
57,525.7412173217588,584.3508940459064,536.4244269397411,535.2433535129444
58,580.5922696501158,617.6844167669673,592.0679250015999,593.5552105274907
59,380.8425267240076,394.8139916979815,372.0297178498178,376.10846807301
60,441.4630280043232,457.0565004705061,422.8516920844991,421.73981388106375
61,507.0112995621362,517.5899571056799,520.9262780316333,511.1564323114724
62,512.3408794901375,529.2498392574805,507.2312166049156,513.9859042908863
64,373.0233018658725,387.86469335573753,373.68740029738456,377.596807033492
65,540.0688905864544,546.2381390675479,529.2201408064993,548.1432562171304
67,376.1799874117276,396.2441117210966,375.2342134231891,375.8695264026925
68,588.5120980842551,598.4217999408576,572.193417989251,563.3827457858056
69,320.116965669309,278.8915889917999,277.70826504365294,276.64598078577586
70,409.7578331981824,393.3888874747535,387.1623321122083,390.2182173113932
71,384.780142439828,404.508760115531,408.3771115982855,403.4475837932068
72,396.69391962777104,422.76186415706354,397.3540157091287,404.43148172301005
73,315.3167351521725,335.82035363643183,313.350955920084,318.67289554530754
74,328.51457010948417,325.81414664668114,329.5033112926804,325.69956984074986
75,549.0553690179293,548.6037968337789,546.2118260870167,551.3338541553745
76,367.0180089889836,361.0314564935522,336.74036592592,345.14437987586035
77,219.7875423090415,233.44150431174592,221.26056330415184,217.1843488105401
78,382.6086937476947,383.8953499718121,386.1446517988239,383.4475111339417
