,Theta_C1,Theta_C2,Theta_C3,Theta_C4
0,2092.487427221446,2128.315674666591,2116.784561582728,2139.8810999931584
2,2731.791134607574,2976.9931878111965,2900.511830783548,2891.661684600257
3,1569.723258396733,1579.2424896728385,1551.7367771234167,1531.9541756313752
4,2394.3671621578865,2535.083536743713,2421.1184601355026,2421.058406574264
5,5445.467488967882,5656.682991933172,5421.351815258553,5475.98513369695
6,4124.716813830336,4240.369691203468,4102.219906233924,4144.95161336758
8,2633.326239378734,2764.713055746084,2633.978099235268,2647.524945523298
10,3276.3453971513677,3369.143451053628,3208.3633167287,3251.6787506752407
11,3321.2849792370907,3479.8407194823985,3353.543435468521,3372.437288275517
12,3910.638971330028,4059.6826169928354,3893.179106999412,3928.90535608367
13,2513.583920071418,2613.39030821476,2538.9061327620752,2543.4383814562107
14,2686.889779247277,2814.905763234085,2652.198710439796,2692.039480019433
15,2360.306924547649,2415.428881181533,2302.948513053238,2325.796611397573
16,2168.6188978515565,2258.9493680676355,2131.858461433122,2168.132528172042
17,1284.1609236796244,1282.625064648887,1238.9984050605788,1250.8820753592688
18,2450.7212676799127,2581.634203304019,2442.428016246417,2468.888771895547
19,2021.5460572995269,2109.724783308792,1988.251696345552,2037.2719849220173
20,1711.284145223543,1784.2913435892342,1740.5012671485283,1753.3659118679482
21,2397.469085466668,2490.042116460947,2372.922509290037,2407.556395433071
22,1600.4422628868697,1658.815963268616,1589.9718525451374,1596.9600674632673
23,1912.215532646548,1939.2197912505956,1886.3541287753253,1896.613494027736
24,7782.3378601942995,8023.560374090059,7688.915303310472,7776.072950627297
25,1750.262279676338,1839.4095670779304,1768.5433252101525,1784.6729172668556
26,2828.5630658731234,2909.735679806492,2824.4900281407117,2831.8738711402834
28,2121.597511014893,2226.2257720215275,2138.7563941549306,2142.453104069381
29,3070.640708728927,3158.5514684800564,3054.882632509095,3083.467670241903
30,3511.408201013084,3652.281330616539,3494.160525931313,3506.7317383584464
32,1760.425426216203,1820.794340350219,1751.9193954132566,1759.1486532001768
34,1577.952613231448,1619.9869216648444,1568.4849540479274,1558.1163491807094
36,3093.2217184850206,3212.774625320284,3067.108249293233,3054.8301256283576
37,4200.4491972805245,4314.561475863515,4156.151930598904,4187.381972468418
40,2670.211906421072,2756.1800394875813,2681.235192679898,2677.612698657528
41,4076.534854566734,4231.213080869443,4077.396290801364,4085.947765715236
44,4659.793498718034,4869.873638244088,4684.068191390699,4709.708384242776
45,3214.141195784583,3340.576372040289,3210.597902904311,3216.424865101838
46,1594.3587593282914,1652.8165149890565,1588.383900095171,1599.2130778817216
47,1818.3369808623531,1884.4835190751776,1811.806792318531,1816.062545321904
48,1698.816803205144,1761.1436172032372,1694.115012739299,1702.0606143102357
49,2352.724325722643,2444.000328057502,2361.5944290981797,2376.868962676027
50,2918.597655210369,3017.9340096825,2930.3430096815114,2942.515495016149
51,3321.094120717454,3433.8925502873944,3306.271728029295,3329.4326491402667
52,4478.608386593114,4631.548250082219,4470.972815107412,4476.010801093318
53,1779.7880222781866,1817.7873971455235,1749.9614825396925,1755.1070771976188
54,2584.174587946768,2673.141204633607,2591.6669546834955,2591.994617291523
55,1930.734050934252,2008.5497673737325,1930.754957394324,1951.7020386507995
56,4733.538307955016,4902.000191093625,4657.868380266597,4728.031434828461
57,1773.3308529209532,1846.8909011477176,1778.3191435808255,1784.3302949083754
58,5013.133794230535,5116.969316060618,4995.506836548926,5037.61884717433
60,2032.4588378733656,2098.478035656764,2011.0752935209207,2030.2191451859755
61,2249.650634718834,2342.968682662696,2228.7924212892103,2255.013529339478
62,3345.1505138680595,3483.859989563086,3321.110382408208,3353.2496255770425
