,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
189,3096.5251352728314,3309.538805699353,1127.840944680223,1211.214424181378
190,1724.3854775173031,1834.1077215086093,581.270758201474,627.6760250896956
193,5900.344508151078,6294.369930794411,2065.6085838607137,2079.8736697262248
194,2648.09647669432,2801.4177903229643,976.1533751650844,975.5568646956228
195,4471.487521508177,4804.264749460503,1545.4872321758733,1547.2061400979414
196,1894.9094966520172,2046.550156157899,647.7437798426348,661.9487238912824
197,3688.463352965323,3889.9878463079503,1296.3065303643475,1354.8536633078672
198,2038.5054595072004,2196.0279971418217,698.9837084329793,734.6465594059046
199,4140.834337846904,4416.281013978432,1483.061757515538,1522.724170014394
200,1602.2854885724264,1686.1307874918966,545.4549683580901,552.6710566844105
201,5602.260582466767,5960.693622597466,1830.167940912948,1866.1159746055448
202,4612.908727184897,4750.661635264897,1673.5053944572996,1637.8876747971854
203,1703.0217548466787,1812.4861236535,623.8834853219096,602.7008040966878
204,4162.113835272546,4425.509246699571,1421.046581030234,1425.2057418657785
205,6402.486591067004,6825.403715644603,2141.9477820954376,2132.302324889819
206,2256.206702229408,2393.026516630196,768.7982373577613,759.5241068674882
207,4369.537780071843,4609.31292476864,1416.117256212327,1502.7650731991152
208,2728.7011725461234,2913.9566047379003,842.517715790896,874.7199501475383
209,2298.7732173355826,2390.939892349608,750.3675202945474,779.4785830867593
210,3996.571594532687,4317.589367209105,1341.830590140439,1325.6056867598247
211,2330.2317830831785,2469.1772051954576,796.0576486913243,767.5179515588693
212,4486.540705860958,4760.449882446841,1514.1054229855863,1478.165702278087
213,4008.8840273742185,4277.151059233061,1132.2282647683892,1212.1074093427092
214,5658.491672093961,5977.725714171397,1576.048695917084,1751.371570543604
215,3793.392269016662,4032.348476778506,1144.5825500943863,1208.1592992590936
216,6672.129678778705,7181.273660115718,2080.366868255414,2105.573234102565
217,4290.864159378069,4563.1604771489,1281.8622901230272,1340.818284943953
218,2963.4952968002,3150.4950581702847,802.1393116164513,827.9151361579812
219,2111.6425882709077,2224.9891220686013,601.601502639004,633.2530786669424
220,2741.257922427483,2881.891471012929,778.190100273782,824.2966338202989
221,6728.410780272878,7225.93706437506,2014.4321407097896,2043.437709283556
222,3171.082966958568,3360.712358665703,881.1365791378793,903.359803155035
224,5971.145130225559,6321.483484611269,1642.3308076088142,1710.6433381730862
225,3869.424690500137,4118.493940684448,746.6514070102504,1158.0474123861477
226,2374.969146419146,2494.264034390749,427.4921919007693,681.3003027432262
227,3904.137283897291,4145.153448939115,719.3023763878907,1163.1882501734144
228,5305.055275565179,5586.012223255377,1060.4635404394776,1681.7357557277658
229,3692.858178159218,3920.364728686902,711.8080942724714,1116.6077778698157
230,2210.546039605977,2306.10259406424,393.9834777951014,640.0112809991489
231,1982.4621660772332,2078.3045149878712,352.3463932301606,592.1932498031756
232,2194.805526180257,2364.985235154937,366.76782641715175,650.2429234096988
233,2397.1817778741224,2527.0714934020853,385.5867578329297,685.5896622133589
234,2813.5059451775583,2966.260473850383,514.2722198789531,879.3895343805672
235,3067.9503153553137,3225.4100884559757,504.505873418684,867.7552296587666
236,1737.8610206064532,1806.7393758343123,346.8622754516216,501.7835329310693
237,2111.527766459013,2250.360299202624,398.1760921052235,605.0974729050286
238,1507.9998946420874,1597.599129657451,268.2615544609414,434.4161507315563
239,5059.508553878288,5358.797931633203,966.8597362048274,1471.6994753523245
240,2748.7246854972336,2896.60272589664,487.3773516597022,735.3057889439011
241,6532.777773768659,6786.78609467264,1322.825824429086,1833.4280720806464
242,2289.7871567970224,2404.8109138186774,474.4002260061434,634.8609115409718
243,1919.1551904372784,2052.5939393856265,532.0105470060337,658.7078513492498
244,4445.608257606694,4751.875660676576,1156.1558003804373,1423.2033589127182
