,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
7,4.709413469821884,54.02991131251362,2.9560741708893503,3.225565283005985
14,6.882151988699422,41.39887354027852,4.584721074047695,4.84704086198063
18,11.786606460075108,54.33580512899538,8.838921908751166,8.577866686051445
19,10.203452870157117,45.53972955463854,7.613833405749849,7.588774322740318
20,11.718880382890822,47.89125027955992,8.127348201622409,8.301818730913004
22,9.223269413027772,33.96116689031691,6.828982631059301,6.930977318018117
23,11.837126752669048,38.79592125841968,9.140796437086816,8.795849106677167
24,14.876759671057432,47.46338936237572,11.20560227747278,10.697227098052158
26,14.583015310952815,41.72061598073019,11.064260176018726,10.620732367631089
28,15.09141685314468,39.26499209185776,11.256305587780195,10.60261575566399
29,19.18228181529734,53.80181243497858,14.66533713402071,14.35992232188231
30,12.562771133954223,29.76089089156069,9.54841480123341,8.83720681335363
31,12.713642434982097,30.18947605956985,9.294288847237896,8.747283314619441
32,11.171018467135989,25.950921406787245,8.797900350113203,7.993171252899639
33,20.188798581516185,41.95260789357189,15.20073749840864,14.159156262575678
34,20.886625643042397,43.61447892218963,15.97427206359845,14.60625219058339
35,17.266116706166123,35.570945827160905,13.06465497321868,12.308291176559402
36,11.4235180185347,24.758000884026817,8.118677063756314,7.461185922751862
37,10.117594768320073,20.190963089953225,7.861109342410477,7.250551908836199
39,10.510719985734552,19.83329610698103,8.068153849997216,7.114971226795126
40,13.428437140866697,22.805171173899872,10.749020544239622,8.817604598842566
41,15.308413031617356,23.57266044026224,11.730787223222592,10.16490300798604
42,15.231143690054832,24.95351524959461,11.957270087057749,9.657865631761403
43,24.87634429811751,34.767088758175,18.7554911680912,16.502734318165313
44,16.590094960873248,24.03496244273552,12.6376577291573,11.077751939101486
45,13.754736919060637,19.21737896388523,10.62972887671337,9.761373880189543
46,20.998521849586812,26.390438045876813,15.962935685122616,14.2600108126416
47,16.711634838965786,22.363981125822484,12.666604555889968,11.414815624143932
48,24.51204223675284,31.054259543650385,18.87452454449174,16.820636737382692
49,10.445411981989311,13.688819867168109,8.020181121454439,7.368041698446468
50,19.937235348236023,24.49103955926215,15.019569757646511,13.86820781441419
52,18.413754200343632,23.184946935214157,13.376771940832036,12.097586756171363
53,12.531669471088511,16.41387102456767,9.16194118655085,7.600535079719356
54,18.060961176968394,21.826606122574347,12.71728779297682,11.002383956570078
55,18.09015495867618,21.050373783089828,13.384167747099868,11.782048148951208
56,14.624125376640604,16.791456522424486,10.733466240533426,9.591328433995251
57,18.776137970013195,22.24740614329394,13.604243213186496,11.697534774951338
58,17.424133369320938,21.153718043557443,12.986864070853562,11.111799524451683
59,19.85498816916124,23.431412418890456,14.15767457691429,12.10756704754444
60,19.36500934898252,21.6174065914359,13.572130895272728,12.010341427545594
61,22.54943292966449,25.931692708517858,16.20812969414876,14.008273540086009
62,17.359583818600274,19.97042275711153,12.370361001440584,10.345103990727546
63,18.998463694226512,22.528723275728765,13.610021477758927,11.458645735827853
64,19.120213615468156,22.5981221431188,13.251586391119194,11.606905493077148
66,20.201837953372703,22.778213352540966,13.650295497045594,12.03042946404081
67,21.556314150300167,24.61568388534448,14.257680613744402,11.740812446514871
68,17.005334878599907,18.98724411349117,11.88276173861435,10.311015516769425
69,13.406285336308736,15.942881427024986,9.74805999645065,8.37321197466839
70,17.684047174985707,20.093583757719557,12.08019650507994,10.19322459595196
71,19.70653506085696,21.374885392273395,13.419726145047644,12.128246510877606
72,25.38569506401689,28.314312585792056,16.489936654149705,14.397305257339292
73,12.01353545562882,14.360797644846274,7.902644464916722,6.624719310429057
74,17.027847959680646,19.94862402759478,11.450020342102096,9.539800035767584
75,19.60086300971425,23.442579570008565,14.055958125527926,11.498629546789171
77,16.92574441818911,18.76944836372089,11.956189491734522,10.107626397008652
78,15.580754136131311,18.172433032745676,11.17280333161666,9.411744723114934
79,18.44597668654509,20.614229394285744,13.254155599895784,10.544222540959655
80,15.711420094517637,17.282362656555968,11.073596923391491,9.004401052906521
81,22.4379580231414,26.450414789175444,16.056361947689236,12.844326472418004
82,12.78890865510927,14.121308806586123,9.34299385417784,7.476837278414625
83,13.69165441608447,15.928086544371148,10.322137988915353,8.541689433066155
84,16.177180427117516,18.22937634262869,11.53316451630745,8.867830311822544
85,16.844725527416443,18.70973511873601,12.113969098473266,9.2606893526018
86,21.557593837973734,23.52109753072077,15.110674624318968,12.265653607530403
87,13.039877120454326,14.430594861374995,9.195360867122304,7.16542755848105
88,17.87081880781357,18.956631593869883,13.029341026248318,10.2510147483473
89,14.679368832782997,16.310735409438845,10.26499677280403,8.077398751142105
90,22.94452387630256,25.02484059492697,16.004142531763723,13.04450111328029
91,11.03484015348755,12.30332154668458,7.670693475887743,5.671439969319057
92,16.089821794297208,17.57770581913107,11.007122977627372,9.121248730652852
94,26.609400054662025,28.88003739212167,14.79163776887552,14.38453978800947
95,27.035908521921492,31.017937672104416,13.224262312304692,14.28188455455121
96,20.08023783960991,23.908844135318,9.976131021179516,10.62637639418448
97,27.75142190102604,30.29052830055104,13.271288378710851,15.184133953712236
98,15.981291700850075,17.303599472863297,7.802613708922616,8.761753550276554
99,18.64411979468052,18.94207820646465,8.796390135074764,10.11846251607886
100,21.60077948571608,24.46585151839479,9.062511249603071,10.80663987232352
101,16.061466985194134,17.46692045991736,7.231552524187914,8.082953171795326
102,16.22652269593889,18.20752561945651,7.423254387435329,8.79177667808729
103,21.255868301728004,23.1322779001198,9.048625700949268,11.383364988849635
105,22.814854959317223,24.002955088275392,10.663716840581738,12.549142992617943
106,13.448608095304326,14.369877014214946,5.603093244446,7.066528816320397
107,22.997143651544548,24.19245825750816,10.568409152434633,12.666707410189323
108,15.584918621120565,16.02610928061543,6.586072465841434,8.140289139912152
109,14.09406668620745,14.444850557379937,5.7096481789411415,7.471229070540532
110,25.75549803306709,27.489216616861142,10.581924943067692,13.306834361814811
111,21.643066302156445,24.07445063019204,8.181192801771436,11.0387418112171
112,11.065881803397302,12.82440467058436,4.529137550457144,5.416895281067036
114,15.72300386162078,16.928886438548837,6.266121723918354,8.261402309404668
115,23.26494095702743,24.274322642518666,10.800931894296465,11.291695529226883
116,30.33874238597783,31.985964445464514,13.910736277782728,17.358588856213487
117,20.96384504311716,22.38926919254018,9.41627914043707,10.52783800391818
118,14.574205579743357,15.721647576384504,6.79147018672263,6.861422183184704
119,23.369387268520928,24.66269533445074,10.6266808534204,10.904789606676616
121,34.79197947237736,36.58269981539385,13.98187604945872,17.1563606697345
122,19.59256986126199,21.32882510301833,7.978549094975031,9.83570305580152
123,16.861540584787512,17.769747388743923,7.07141659367638,7.971855582489842
124,11.208851755969167,11.597899553173145,4.520802992613598,5.457894591092751
126,16.808046975494992,17.668443914453707,6.807329638225315,8.281013251648114
129,25.82177185206893,27.15748991535428,10.35324759320649,12.687276184455476
130,24.160564704542963,24.63360469858608,9.501175643623387,11.63732634240475
131,20.71305652086464,22.662140455333443,8.668551409448924,9.835173458740089
132,13.12512223073209,13.85040827998336,4.944892814939691,5.785301863661793
133,24.412417989732297,25.868215420562446,8.91384818703563,11.280094756334009
134,15.690453031159212,16.2135095331784,6.094301897605824,7.521559434610244
135,18.317225861759205,18.873807837900912,7.103124995368017,8.168297838957738
136,12.378529724753816,13.233881832378325,4.407318293636658,5.156375411248924
137,22.824817103319194,24.33861832350737,8.276695135717144,9.513576025562948
138,12.54998434539719,13.531823767411694,4.800486137168148,5.590298484206234
139,14.620935055626724,15.296770435977743,5.113653508974156,6.513498983400728
140,15.756007888816397,16.96624920584927,5.770243998210205,6.543411341657049
141,29.76271243264975,29.925189278988324,11.309589389787988,13.53838865241774
142,22.447784540925408,23.960823975968736,8.591061903139401,9.503940538642937
143,11.94887817203641,12.488419354542495,4.866952511927692,5.609074966314049
144,19.38800938758208,20.29762357042918,6.920538126833775,8.326804570308662
145,30.60283202945084,31.41316031624605,11.0267626818683,13.247863050243224
146,31.80654536832194,33.13992263386016,20.723077080447023,13.26655241366424
147,14.897440740989936,16.26186795267735,10.981005747546376,5.774093416577512
149,23.921642616586556,25.378095655281538,13.452602217355173,12.588193757693062
150,16.80165616485258,17.570916765763727,9.269664343422884,6.915174586972868
151,14.609288261933411,15.234070827612522,8.387503001446158,6.581583610861533
153,14.258390742356676,15.06518373851262,7.241154176024922,5.761476229241068
154,17.133107145315197,17.71020528164263,8.744728104814325,7.071437764439393
155,15.01122452939052,15.795076826344584,7.190157687457557,5.952041075984466
156,26.732669557314978,27.76606640814949,14.096831997873153,11.037227195073772
159,17.448880903215283,18.33757948367898,9.824995112973816,7.12607374106999
160,16.44322329519568,16.956177733039027,8.446041529457325,6.120212225927438
161,11.06860466970116,11.657356959443575,6.308126193965478,4.328323550124031
162,20.63047700540244,22.158393017799487,10.990883173392056,7.508229272336704
163,18.15055537763911,18.92775826452807,10.213101621889944,7.045377369024344
164,23.8876088505945,25.13863259462592,13.019080004206744,8.956217575437199
165,27.847602051281346,29.03158732316465,14.464786209462568,9.801673585691567
166,20.279408200306577,21.40119840454622,11.373582950691196,7.521451936885921
167,17.344152049007874,17.96543309881449,9.433727689590086,6.745645451938183
168,12.753369266327796,13.42362901843971,7.005786195850072,4.798146745170142
169,20.73985542392506,22.387283331773705,10.561660955835698,7.7451763402120655
170,13.933607021802167,14.321995155755166,6.951881871201247,4.989791793601715
171,11.556112245758154,11.57607385814606,5.909310094113258,4.280789540264454
172,13.937327163413684,14.889950480942892,7.188965893816866,5.348823795046897
173,10.522207271578448,10.692976293377178,5.242483418422855,3.805012264655192
174,8.88985767930965,9.20583711273165,4.530580549878176,3.1807199509792112
175,15.332606116102085,15.752186779784452,7.175898448249174,5.18507124428483
176,14.636523836810094,15.685444901424107,7.0675897083631884,5.45210213891357
177,13.649157116492258,13.96277281276429,6.3429278241927465,5.007345058112797
178,20.77401338511699,21.62166595831727,9.75006079970506,7.317039194883407
179,15.93599739237003,16.516644985989164,8.194784430763548,5.705373200843748
180,20.4548535331442,20.9684218723276,9.624381858113178,7.406297500248436
181,16.011757678607186,17.128086858790386,7.676170075682322,5.54873184689273
182,11.230336855081198,11.658159442268088,5.143912746911474,3.7555624270353496
183,12.067317992681993,12.558285340972803,5.410319768293091,4.229400737233136
184,17.449746743556336,18.685130376702286,7.653537557206333,5.553490781995992
185,32.91958423361138,33.84929738468001,15.342652447839656,11.31041936739896
187,18.693800172713203,19.578287801111024,7.577992634717387,5.76960795915172
189,13.64134826246512,14.220688356165446,5.607818784383333,4.504614957021154
190,15.411053842364147,16.335128590647898,6.332435819256159,5.03391812581764
193,24.193447859194546,25.36468557286304,10.307942172325076,7.759988079519468
194,12.1981208494912,13.06053105776228,5.49316386810037,4.176638666160465
195,27.01040708437989,28.16695549664241,11.57987776076872,9.017407437184085
196,20.177318654863296,20.923923334937285,8.273538304464715,6.601321511191561
197,30.546639975251885,31.790218144893903,12.852868972231647,9.477205844398169
198,14.486506586814986,15.389637433077093,5.410988686154653,4.241129766165154
199,18.413321407749923,19.1986944435087,7.606821424711942,6.24223878042093
200,19.04167484809392,19.40228579350248,7.893057514299162,5.980426235871566
201,21.949558282904487,22.460506384159125,8.870132475660743,6.914921859428223
202,13.637184532610323,14.324788768865616,5.693647850983425,4.092205857487786
203,17.87835702653478,19.10518414192496,7.224047683440178,5.56973630941112
204,13.52845185831209,14.192932770483807,5.439343697554214,4.301408555667353
