,Theta_C1,Theta_C2,Theta_C3,Theta_C4
4,623.0935445450704,16637.196248311117,442.4438235517914,436.65047251479695
7,1492.4278800880018,19152.466489027047,1118.3300081282582,1097.2076721265666
8,978.2880305764604,11249.402507843834,743.7997975530079,721.3821949514073
9,1137.6485508639755,12500.663237626482,861.7425765043877,827.6973813356872
10,1318.2279254656528,12590.424200656267,1061.2892975380323,1004.3594961968522
11,1088.249345867317,8207.047610297373,870.2873370890845,838.0274331700828
13,892.9344862896553,5984.697174159856,693.6911648973577,658.6992913583272
14,1318.516275723765,7712.524283969386,1028.7865960615738,1023.7497851536284
18,2870.036068577546,13179.465884460624,2384.116728321877,2306.521190311951
21,2218.640618945504,7438.41760442815,1767.6817696116332,1745.2215831478434
22,4791.618013258619,14714.190450862316,3870.5590090556393,3712.792264611175
23,6062.013778555574,18966.557212869528,4881.42478805366,4727.663882709474
24,6199.049476000761,19019.351164137595,5040.6271450724125,4940.284053604212
26,3532.4391740194483,9774.248770911738,3015.916265376557,2836.345941658539
27,3777.191655574116,8808.988400878308,2998.471180368299,2904.4969272251496
28,3427.3610251076734,7961.81665294433,2694.0014165113776,2687.244664232121
29,4374.972463920634,10985.622528927755,3403.002815712396,3417.7645566292103
30,3205.147236678598,6920.274970661292,2540.2287898433565,2521.524715444856
31,6279.48971006223,13266.884767854008,4899.169588069939,4742.323557731542
32,6967.435677311116,14410.726018627933,5823.524577402668,5549.38601806151
33,2902.558522778925,5698.488587645872,2276.4087714894567,2243.239553337988
34,2503.604816541748,4706.981956137586,1958.708285854833,1894.409809879698
35,4388.125856121522,8061.34427755977,3544.839582052828,3437.8926726657787
36,5346.592449947393,10070.5751430572,4103.025901145224,4010.575851608787
37,6778.323245292359,11950.203380038707,5618.754413089431,5263.996174058137
38,8837.738144667564,16656.09167487796,6921.901207032284,7596.294358638053
39,6903.94298081534,12897.733141862804,5659.93094583982,5072.50909757903
40,1970.5793141735655,2982.733266382725,1580.6706230023728,1423.7762168913496
41,2851.874240144575,4269.621332894495,2320.8537028999062,2091.698668248246
44,3912.3675409099774,5161.89922563748,3141.314685351865,2977.4082328567515
45,4546.567122040709,5829.237247888532,3566.840267228822,3503.3452993949627
46,4685.435608437176,6423.214723265276,3710.7804286487417,3560.021984392982
47,2880.271801056892,3505.8215311554723,2301.2982364192426,2224.924363282398
48,5249.039928788489,6496.61510787021,4073.277373801088,3960.214345205397
49,2914.0900168938865,3697.578574957088,2296.2101350739595,2227.3626199833934
50,4946.46722052616,5804.4501171162365,3786.915339257238,3723.7585656890287
51,2767.716679047125,3292.292260695533,2143.527386754585,2173.191963595182
52,1881.6682576901617,2296.8664297440755,1345.9006331177911,1290.8300119140272
53,2816.1641736974407,3255.015254505982,2075.743481436048,1981.6970464505875
54,4625.492399187402,5297.683209134533,3447.8061580853337,3330.737949418447
55,2797.0106455788527,3303.4762576256444,2069.1381153036605,1990.8197867985396
56,3258.647821710605,3731.12716967778,2389.5562014312222,2267.157379720058
57,5558.432843830247,6606.240217806111,3995.559698954454,3821.281200745621
58,7614.038793792299,8800.522097297659,5462.426598778474,5345.905628667962
59,3146.267126031176,3739.1775952727935,2220.531720041009,2152.063019484521
60,4295.3442583396045,4791.422552727204,3104.1467307078933,2910.8354835217438
61,3067.859109162102,3507.888639087148,2179.9694042300416,2092.198777872092
62,5296.607436053552,6047.275349423484,3908.983202496983,3620.535451595948
63,5410.114468971466,5986.637273358436,3767.661566925227,3671.5347268381142
64,3021.221786908357,3410.7191937493867,2158.436919069228,2044.9982911489428
65,4425.827420687507,4897.334484843321,3067.132568713567,2979.406137524274
66,3244.278301248367,3570.391994227424,2283.647084080034,2199.7201368751057
67,2086.1688988408705,2361.841897086608,1456.10385405946,1399.1393705903797
68,2717.619247475689,3012.6937259656006,1849.859077982534,1814.8360706387616
69,4848.623263506439,5209.55216944759,3265.5272770672227,3248.224174684932
70,4587.312396494857,5190.346234310683,3074.3726485658945,3037.148902874181
71,7506.421622969025,8268.549883284091,5081.002543606934,4950.799889502938
72,4144.140162434341,4555.242954419342,2795.322368711173,2747.03175924417
73,2978.378370780332,3233.257785491301,1988.1492727417824,2026.4601255308955
74,3252.3435525388977,3626.721690843645,2159.19816765573,2169.8191452045817
75,6281.672232131585,7285.499103550263,4438.926751592661,4230.219623414047
77,3884.691605490049,4370.910927960037,2828.847642142794,2753.65888127105
78,1926.6575485053468,2095.0768743371027,1369.1514358870493,1289.3492204753388
79,2956.2225114373705,3438.665934330036,2094.0078200179687,2012.815601135952
80,2356.865142582882,2563.966825913498,1708.4023109918026,1663.7242587281607
81,1929.7605966103104,2182.781121996053,1377.8055765787872,1301.590933319039
82,3356.290380860529,3984.342400359188,2424.5909730881617,2307.28689728588
83,6055.616866609903,6688.030511571082,4533.791755681885,4185.36758453025
84,5549.093703897279,6285.97920921104,4002.564987296613,3710.532237049485
85,3008.510277193576,3484.4025250519007,2149.4143694411528,1994.6777796442968
86,2840.3988660713444,3100.6203921421834,2062.029178565879,1924.056086540846
87,2829.468601234713,3110.381599709752,1999.8825604254168,1882.0523186654011
88,6429.332991267728,7084.886311915994,4680.948042385782,4372.236408608352
89,1862.716974943025,2014.115447426812,1283.8711434321067,1245.1107825768318
