,Theta_C1,Theta_C2,Theta_C3,Theta_C4
0,252.85274035134975,5105.302256148196,5355.943903764926,5290.817784103539
1,254.72389079260688,4631.357902136551,4745.471170181425,4734.918948393615
2,202.54707313178952,3107.3137152943145,3266.2386511289724,3302.909244744218
5,406.387730602806,5661.424034853811,5818.151974608214,5834.133660387544
6,325.84603142750484,4451.810554056602,4645.073284029584,4619.362116496963
7,268.1745680726825,3692.629419988558,3772.488521180628,3762.7936277906433
8,370.7074513738886,5759.740105677,5792.59487235255,5777.300003295314
9,464.8742831210533,6069.160750427833,6141.306632883858,6176.430023782321
10,528.356091072427,6705.3763933120645,6910.315312516825,6876.825122575087
11,256.9635388824456,3142.346676570597,3200.3761769819257,3181.7920150430364
12,385.3650718951293,4727.654936232137,4781.413663657271,4774.821429562531
13,444.3058287664125,5239.9281133120285,5107.021494640227,5070.932436300618
14,494.07213706544735,5688.473964053536,5857.535517167837,5852.235430875014
15,220.7118912090212,2251.416308768281,2286.575227870277,2274.1852035286097
16,362.22217223972,4131.559494721566,4144.412429765532,4209.759068849906
17,626.7775716308875,6438.370582965139,6381.994706237686,6404.146063364796
18,421.3271913798278,4554.146769518398,4491.099662916955,4491.384312202959
19,708.4496265624891,10188.894702969015,10363.490195907025,10391.29087763316
20,300.0442486429691,2866.961038307874,2852.4983497215912,2860.2443522513217
21,438.6440485658834,4735.04424635939,4711.198233306367,4731.5598309288025
22,371.66429858636513,3663.776379275597,3860.988784579986,3800.9604156247815
23,382.945835700134,3672.749775830037,3711.746160205388,3655.920796935649
24,418.9096510740888,4439.899333892942,4528.554006500529,4511.334741416945
25,731.9847418416025,6681.32442804666,6922.735740695797,6928.272941121693
26,464.6564507375944,4154.818425108537,4243.279354617566,4262.019678936276
27,558.540300340792,4584.323601231121,4597.678485507088,4597.208417532733
28,640.8974081158088,5418.736235398003,5438.863364622894,5551.992221335844
29,586.2153899418015,5097.183547923747,5012.397412457025,5053.313431396264
30,473.8421270280487,4092.6663944943007,4157.881867971954,4129.0309607155605
31,402.6703980888365,3618.9337862663306,3620.9732246726016,3663.973176976638
32,537.1473223037669,4518.473972763215,4621.819948469499,4607.6395976375225
35,735.2231939530732,6187.194217624414,6233.103379526137,6249.473477940214
36,719.2564386010704,5343.429698573241,5387.5546894668005,5430.853852298914
37,590.2416753957111,4497.4723900120935,4585.3124504003135,4551.759951058326
39,716.2772061790149,5674.398937187081,5668.181692323253,5682.949385997672
40,452.9340103032482,3591.216303564175,3643.861468880486,3627.385793671948
42,673.7441272047898,5104.4181937458325,5186.253787164269,5194.425201107998
43,653.5502968859271,4116.350276326055,4128.253005882454,4088.029883398983
44,905.1891179928276,6528.695374019865,6569.845929886806,6571.429856702382
46,614.1182630283386,4957.098966215664,4968.6666081495305,4965.740033226932
47,779.1818077074682,5542.864155706958,5452.287437635049,5455.642990727453
49,488.37039577762886,3572.397262378883,3563.7367078032366,3565.191539483641
51,656.2384306734646,4585.479617327171,4513.531719679923,4510.523787103553
52,540.6151184611692,3895.730786120431,3975.156286534074,3936.4083185228815
53,378.54977494610426,2584.4848567484823,2552.532636703784,2554.1685191730667
54,1011.9273214756686,7320.735107007193,7393.55227061347,7386.90972550305
55,728.625976936321,5027.027276457466,5094.789710700406,5108.582870921079
56,1044.1091940929591,9360.52417539894,9339.000743200642,9360.942140991388
57,1086.2034404456308,7912.024912007715,7903.596430882269,7890.03480626999
60,681.0054972496172,5479.101167844334,5329.579084018396,5421.587389099868
61,664.8759230440041,4627.834174155516,4572.266192720279,4653.535735058021
62,563.081199776874,4028.239798827837,4074.640569433195,4051.7974903594304
63,727.193894493844,5120.0042134246105,5143.298176163191,5173.726928506606
64,1382.4312430382893,10489.823170024709,10642.486210601488,10690.672912229336
65,627.7374942853414,4302.158803757626,4265.735283440584,4260.287420215793
66,1301.49870101985,8658.156385151045,8693.118147066976,8615.731227147005
67,937.0330398546812,6042.33566129674,6082.81442108408,6096.583505491586
68,703.7260451992131,4709.563128449189,4717.298853737893,4657.262750105763
69,519.5707147982571,3514.4152842257017,3519.1875137591624,3575.010267051516
70,1016.6540554620556,8108.891746267591,8035.282666634321,8044.511550692512
71,308.6661785102981,1971.3646001210805,1920.765917891268,1902.6242244214163
72,260.2453742304712,1821.811174408334,1896.0872776050185,1870.123718606896
73,486.4963481926627,3198.730144635936,3282.0287253006263,3309.357578409033
74,296.3317832023191,1856.360740947199,1935.8601823390527,1940.607431871364
75,928.264268242192,6452.924891941482,6327.737549290097,6367.097993928133
76,1264.8243709448425,8516.04724537281,8391.7942432179,8454.746130919704
77,844.7186337653179,8020.753526587018,8012.180243224237,7967.533074913229
78,1066.1100059869373,7561.519920077605,7550.944958702853,7605.41352286145
79,189.62767642223275,940.6758775510316,982.4559314091566,954.4682516814556
80,463.663839206978,3068.473389718397,3058.8756374792097,3097.665674035359
81,308.87490831028333,2006.9787431890516,2079.511069027,2019.0576120832643
82,483.39973225410114,3500.4647734731093,3471.793208979988,3517.030266965901
83,875.6574941230205,5274.034362638313,5356.185106193063,5353.486341784671
84,384.38885726866187,2822.3303173999934,2848.460825158973,2812.1662541030773
85,690.1516755131697,4665.428843177771,4718.264019144318,4717.522912053559
86,644.6386548977897,4154.068730026174,4212.112356329257,4214.994546208885
87,1122.128016969568,5714.993980634544,5682.678435258916,5723.270456357598
89,875.7565794536753,5331.306420211125,5370.53478077161,5398.227466084701
90,974.7094076291506,7787.01830651109,7732.180432222278,7771.63285854519
91,608.0715349971128,4160.32676517803,4176.696378935108,4149.504143614809
92,931.2645675932822,5999.309823883556,5787.212688776901,5873.793703001829
93,592.5943139976331,4906.930350397117,4855.321192943753,4868.604953878495
95,593.2793293067587,4052.304613641955,3971.07556933023,4047.9145490695487
96,674.3023851247954,4636.5782813112655,4702.967046937751,4660.050507162705
97,1448.192904708318,9874.709547393571,9860.422323134431,9850.477794486222
98,1676.8856706069112,9988.633016265165,10016.728744547185,10053.390493214569
99,707.537112668652,4040.987361798871,3999.426132905493,3989.822013453186
100,669.8116954033408,3982.069107215002,3925.294870522822,3918.410151782496
101,1006.2371755492152,5180.634904455686,5194.309363998275,5180.009607441295
102,1068.694525348848,5137.94245703411,5223.198939372805,5245.152044773378
103,1107.3840138898656,5183.559637602832,5130.088340887992,5185.762880163371
104,1074.6277561264792,4792.22711591844,4824.654809659303,4816.267026102136
