,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
1,970.8093336198656,20534.107095656527,21191.87706508729,21188.24288798651
2,696.7804392270792,15744.159137473762,16266.929255936444,16274.861758785475
3,1084.917768446022,22546.01626893447,23381.843944015294,23322.13545196034
4,879.389016216135,16755.164480805095,17228.064690081388,17248.201115970423
5,1286.0856066310666,22903.643476365025,23698.7750864957,23686.12021963676
6,1477.2006637996813,23005.309539369737,23736.93007089095,23673.32153603577
7,1568.5582588721086,23725.78937740961,24352.399703798583,24364.678248960183
8,1221.9852947194229,18606.026073715075,19089.318374500595,19111.492893283263
9,1092.5427549932278,17337.05607436961,17722.54890802425,17829.576109870402
10,1650.5460406497057,23705.78991023688,24204.28756013099,24355.80407813615
11,1564.5291479769353,21387.04662444538,21811.771766958387,21872.85445869333
12,1466.848366074629,20029.981214185776,20384.762151994142,20331.518467566704
13,852.7173898760888,11577.178230737309,11473.227425458112,11478.43021325628
14,1222.6389512308162,16275.652203605989,16560.381268101144,16571.54300176178
15,1225.2721148081607,15920.561528072936,16312.725234198826,16195.974314415354
16,989.9693164065752,12344.17186981748,12382.073200230936,12535.00263400286
17,1715.2624026949486,22231.394335939312,22408.30488840644,22163.356678697564
18,972.9938462887874,12251.12967235583,12413.317048321363,12410.8377911939
19,1843.114272820556,22383.887710813466,22447.69370481143,22568.72771007019
20,925.900351451719,10788.567064559164,10868.555695899451,10915.601409990595
21,922.2115051966026,10002.768911110445,10301.06699050097,10179.274836395844
22,2223.277870848908,24177.304532792863,24456.673156408626,24721.60162358584
23,2187.302266001382,24125.650094353383,24481.54629685509,24361.75959219197
24,1557.265208761024,16678.792658479237,17084.078561506547,16811.412645871394
25,1546.4146250778983,15820.22916650683,16265.441854006818,16306.21415945736
26,1245.1030912902845,12510.98852734859,12905.230899473172,12730.180967549146
27,1136.1938854866455,12141.18996167234,12257.136344298602,12299.427230326752
28,1703.692911081095,16075.238500732896,16162.818743641825,16176.807102429631
29,2270.120404371429,22685.41091910791,22698.78084543434,22835.986042932374
30,2240.6718126714773,22535.40922601441,22884.181770278858,22837.764672773603
31,2047.6352142109556,20686.21604220905,20964.594779059487,20876.553687088726
32,1722.6009971119838,16416.270814645915,16564.23940644959,16656.19499947568
33,2948.8275117040102,35410.646761209995,35753.20943201996,35829.28176887835
35,2851.133734641053,25063.118116935937,25076.67609825456,25135.41048287384
36,1733.0698256553296,15059.322328304745,15185.589931357736,15187.222010506272
37,1772.654882961038,16058.186468675109,16152.256452240685,16318.999286489709
38,1700.175549322915,15544.349319212874,15711.11258940706,15676.045839633663
39,2116.9026865833544,19582.34537143022,19691.60154843603,19489.157390684253
40,3775.009560632665,33837.85805583999,34037.81611591805,33696.00401664351
41,3044.6462860605634,28983.850671852862,29221.844421207683,29092.511278544534
42,1845.3973557882032,16179.435894898634,16319.13175232664,16226.46421909829
43,1488.5207822311231,11375.06297138361,11327.643816437503,11141.290488589058
44,2840.720065537781,24426.988287424854,24418.734755938774,24314.51569570474
45,3281.057908126032,27342.504591869165,27425.302695001134,27469.23592889732
46,1627.5238407726026,12690.608910717636,12917.00590649882,12729.177276680715
47,3084.303885211142,23794.97367709449,24336.68068818523,23962.730044617678
48,2820.217828089862,22470.34940057945,22457.86788676685,22827.44546849425
49,1131.4795946401534,10612.670396148987,10695.622163700282,10659.319638234214
50,2685.503101849011,23319.382500386087,23228.63689475543,23564.64133811485
51,569.67337683445,4745.759238248294,4777.722959388017,4794.108566942696
52,2824.7190273818624,24140.748686671577,24285.08473653452,24463.36763382193
53,1283.4951493800063,11337.956113343513,11205.421401181698,11253.076642938537
54,4617.832323460824,36423.00088010503,36453.43662980416,36419.7211629613
55,1199.4571971319128,9443.497424836694,9503.860312121826,9456.820022655567
56,2653.970440518492,23868.44365936775,24140.99375766734,24197.50658279378
57,4220.98383375328,35337.2612786336,35319.76513915344,35753.8509371807
58,2035.819336708676,18573.85101086696,18490.05956556961,18147.78390885193
59,1893.2127430653984,14959.768091683098,14975.000498772404,15012.987525263892
60,1688.9188238263955,14240.508739423574,14184.031300120025,14106.016893023889
61,1828.302568935111,15880.69594008022,16057.764011558766,15968.770294157504
62,1312.724646341032,9976.259110555624,10003.210003925486,10025.71602226236
63,4399.760665223079,34875.30928526695,34937.67966306953,35344.39426907948
64,3172.00662921924,26516.515784367853,26888.64556411579,27084.52421255827
65,2678.1892495827237,22463.221730213856,22289.137534084184,22294.62817937724
66,1477.5685465664926,11756.655531250544,11854.95153884276,11831.609188352604
67,2645.218835923156,20051.208497658958,19906.93445753433,20031.181587000905
68,2672.6876139565475,22711.86894918268,22670.21767964101,22437.913504634165
70,1565.2077918729422,12157.75037157103,12331.60605827444,12216.545373902294
71,848.7145355100467,5506.1007857358,5494.934235523554,5480.783209243599
72,3004.747277684149,21454.33755937659,21498.25001412839,21289.778632841502
73,1629.9937700529713,12752.833405133497,12708.53719316644,12696.361247435154
