,PSD1,PSD2,PSD3,PSD4
0,163786.84351186172,474993.4441332252,18341.70332205963,24874.05686026337
1,460086.0686526539,1170665.4380558447,99835.05992861815,97407.02113357613
2,435039.05613065255,1035403.1367122283,120737.79771845524,96524.8915419063
3,319119.330596151,679136.1213115301,71003.97610192966,54462.11589630985
4,265612.0992839682,444580.85954906367,54845.07019647041,35308.591588111056
5,167657.36275429642,191972.65539747712,42759.34771223556,20490.214000704174
6,109525.04525761928,77009.70033311904,36847.02839157026,13795.623909376163
7,69085.14523605406,26264.30024728633,29127.516808882912,8525.040819655918
8,34165.92915932653,18289.67396689178,19074.509419451646,4278.915385427902
9,16025.43242450979,30564.7765149898,12804.337551023165,2575.471934670449
10,11753.338487002977,40142.19719154594,10339.731953863391,1838.175013090399
11,12773.94294684418,57883.96066404101,8736.946155535059,1187.0821107141483
12,11691.66263341487,55050.25121261505,6830.945875319919,759.8390486941938
13,9093.886901586679,38105.559009289056,5261.196613528944,690.6761677245626
14,6772.853013558597,20390.317662173384,4339.69819435719,771.3483423178214
15,5015.635339116072,8558.806384977788,3786.9791797827966,798.5115594075829
16,3982.5394666380853,2764.3666517688393,3286.200918146104,756.5208461830574
17,3344.123439184255,1969.452326857451,2633.543235248464,713.3283532280153
18,2722.1890045374416,3146.042854153749,2006.936768849636,680.0360054364378
19,2258.0632048274624,4564.195591995765,1515.6185969298785,624.4361907810758
20,1850.0539506304874,5893.692756440504,1093.4756572633412,563.062321072072
21,1534.3571263685008,6736.080694702988,759.1824561693543,505.8575229778965
22,1362.6429794960288,6704.9403862144745,517.9163612654432,444.5240872291028
23,1245.8962389461888,5584.365143909962,354.45734402127255,380.8319426128257
24,1107.8794600720944,4085.280507818894,242.45845138502736,323.46764555206414
25,917.0246177313101,2771.5692273645946,167.19692247866587,271.2452918878724
26,757.0581276807633,1845.1803083401574,118.42141796740601,222.1643524053314
27,639.7478784085062,1451.855474369626,83.52806522867387,178.09555043080866
28,514.924305661448,1448.4543085381654,62.08295327584784,139.44835019343864
29,413.07400572886314,1685.9415842826668,46.60900792714182,108.09782512883457
30,335.1585441587577,2049.714313925427,34.254422378167156,85.41587237125735
31,261.21678170863635,2304.4090265499894,26.478489948518213,68.7824967090918
32,191.68545431944156,2282.0958625469807,23.041244407026042,55.141279396075966
33,139.2074399154796,1968.1514534857906,21.68511203488526,44.363815908567794
34,109.48671869282185,1530.895528092514,20.679901872186342,37.78063613666529
35,91.77298409731202,1102.8967354911103,20.193536538183405,34.52104979450546
36,78.36492917711611,729.1248139634655,20.673961455629094,32.51003910418241
37,68.750956394433,490.8381780166026,21.29787288916361,31.231967177468906
38,60.579628976618274,408.6199806871577,21.697827468220535,30.501790400150455
39,53.49780592708705,432.4464430836909,21.777320845122105,29.72921368682637
40,49.13147309962099,495.71897925753177,21.344542924761722,28.768627651788197
41,45.89664787761709,549.4828272741064,20.476302202472557,27.656513445423695
42,41.031844883377204,570.8934566592117,19.653686167980833,26.03317103106323
43,34.75775599648423,539.4506633949303,18.907378704046682,23.839572470456286
44,29.100018880120775,459.81197323718743,17.652683814397555,21.26962645087168
45,24.277548274803525,361.5976294486454,15.91317712967959,18.554515310262435
46,20.144337926788776,265.4724769441352,13.890868088314205,15.890674124191442
47,16.832528433080515,187.83818263429586,11.594645971080368,13.266123108691225
48,13.718238581256186,139.68810379526553,9.436109643429807,10.773295967540244
49,10.504811718423404,117.63703837968484,7.65673355629303,8.538854116151741
50,7.749180228234956,110.31566480995984,6.0894809597731445,6.636275905333732
51,5.723525595876829,107.08429405942627,4.6940801325436325,5.075690132451638
52,4.201806872388985,101.38972117793116,3.5554321788116194,3.8050164593877693
53,3.057682753673916,89.73812979694601,2.662160354818831,2.812351027178132
54,2.2213975470104566,72.6512581961296,1.9692440763836856,2.073726213542289
55,1.6085956434126987,53.59234731116564,1.456714712147692,1.5239271332165343
56,1.1524803260555883,35.86342306355372,1.083891598354983,1.1144375796698573
57,0.8345174455424481,22.023973476735375,0.7833043173256002,0.841398991333047
58,2.5112203212621815,26.781584334399525,0.8338435814253086,15.20491831191316
59,46.187665977202755,338.1491677669889,7.982467824603166,383.71130801938057
60,167.94282132419144,1222.5615548328678,26.427875360239018,1383.6038830525267
61,174.37760320792418,1316.5415314172358,24.40554663552734,1480.9648747568979
62,131.64776365758027,1065.706384818652,15.291954903325502,1242.658206085219
63,90.21710619475955,740.7434627694861,9.692704140006745,910.0247618349013
64,21.58884540807672,172.252736364793,2.3448477150008595,216.61159106265632
65,0.9622266504104284,9.145489661512173,0.16479111471182767,7.591396360390191
66,0.11235651937627188,2.6976831669047687,0.11406278702458729,0.1061805786447524
67,0.09309115363617056,2.000816266567727,0.09515489730349908,0.09499740166029981
68,0.07376997159412765,1.3573722387067095,0.07517794489671328,0.07527184914566754
69,0.054313290610758846,0.8929062029957945,0.058616657134911675,0.0576607972511248
70,0.03833125989451123,0.600549714527529,0.0442175192651822,0.04291741774204921
71,0.02773664562388101,0.42183514332087646,0.03173243552328709,0.030723246275568192
72,0.02064670089795349,0.3213693358120165,0.02182575221491263,0.021313909463474025
73,0.015149108146432983,0.2599220145933916,0.014775942715360278,0.014926581597450679
74,0.010751343232182305,0.21243533386952904,0.00999093699931254,0.010110398095161963
75,0.007240506759605056,0.16913097622345327,0.006872196476729831,0.006965562340652265
76,0.004705749097852233,0.13075752922242026,0.004786630928637631,0.004735448953824258
77,0.003138289344183802,0.09444795486148083,0.0032729913140326725,0.003290335232936765
78,0.0022089328829590863,0.062143984212615376,0.0022152910950002584,0.0022703880628443074
79,0.0015562602483913095,0.03772372241500019,0.0015425681257482647,0.0015976011263929939
80,0.0010621380330057256,0.022723665125100392,0.0011441420219386728,0.0011301325356781044
81,0.0007616867326132766,0.014801765975690127,0.0008634850664132735,0.0008283877995120913
82,0.0005804958803662091,0.01070808661787677,0.0006616161987065298,0.0006360630356810591
83,0.0004431987400633649,0.00875013983237017,0.0005321205879120711,0.0005014725979792585
84,0.00036436554891959935,0.007607860873495828,0.0004378070422173757,0.00043048336450811066
85,0.0003260323346775894,0.006554439666579024,0.0003446171843429666,0.0003503115517698686
86,0.00029180673693278224,0.0052199904616675565,0.0002650008361702503,0.0002864337801143599
87,0.00023813524780014097,0.003825723042536035,0.0002073886778481385,0.00022349627112251764
88,0.00017454362813867322,0.0026418872777792053,0.0001658179275094649,0.00017756436646327168
89,0.00013227984763029385,0.0017073605081009923,0.0001295698453180767,0.00013622011182004847
90,0.00010237257346804236,0.0009685423993799117,9.550235900186569e-05,0.00010173048147863862
91,7.382110145120873e-05,0.0005096405660394243,6.869973789735821e-05,7.143936483674109e-05
92,5.101466683475464e-05,0.0002639248645459324,4.896750751550792e-05,5.042836253770468e-05
93,3.52918081006427e-05,0.00016142640143089864,3.400971540875067e-05,3.493168752689476e-05
94,2.398181354860466e-05,0.00012245130349907137,2.238620233463228e-05,2.2479895981240874e-05
95,1.5843150424159586e-05,0.00010202089312472567,1.4489140379363051e-05,1.5055701842647146e-05
96,1.0042751457468714e-05,8.396764482135559e-05,9.649413465083165e-06,9.952807034016352e-06
97,6.131843549971267e-06,6.325877164897543e-05,6.565394463185208e-06,7.2099770294440045e-06
98,3.821142630407018e-06,4.670258861018458e-05,4.312932023112569e-06,4.833761079363066e-06
99,2.4921033958260345e-06,2.997321419396968e-05,2.6420293261021265e-06,3.068313410599543e-06
100,1.615689078363174e-06,1.684352529166749e-05,1.712422025512768e-06,2.0476754280612614e-06
101,9.190734539119416e-07,8.156074031395827e-06,1.0886057286115833e-06,1.2452622814875065e-06
