Datetime,valueIBI
2024-10-09 12:47:24.901060,0.7500348
2024-10-09 12:47:35.417170,0.7187833
2024-10-09 12:47:36.089080,0.671906
2024-10-09 12:47:39.870510,0.7812862
2024-10-09 12:47:40.776800,0.9062919
2024-10-09 12:47:41.729970,0.9531691
2024-10-09 12:47:42.667510,0.9375434
2024-10-09 12:47:43.511300,0.843789
2024-10-09 12:47:44.339460,0.8281634
2024-10-09 12:47:45.433260,1.093801
2024-10-09 12:47:46.573940,1.140678
2024-10-09 12:47:47.511480,0.9375434
2024-10-09 12:47:48.339650,0.8281634
2024-10-09 12:47:49.183440,0.843789
2024-10-09 12:47:50.245990,1.062549
2024-10-09 12:47:51.261660,1.015672
2024-10-09 12:47:52.199200,0.9375434
2024-10-09 12:47:52.964860,0.7656605
2024-10-09 12:47:53.824280,0.8594148
2024-10-09 12:47:54.824320,1.000046
2024-10-09 12:47:55.761870,0.9375434
2024-10-09 12:47:56.605660,0.843789
2024-10-09 12:47:57.605700,1.000046
2024-10-09 12:47:58.637000,1.031298
2024-10-09 12:47:59.621420,0.9844208
2024-10-09 12:48:00.621470,1.000046
2024-10-09 12:48:01.480880,0.8594148
2024-10-09 12:48:02.277790,0.796912
2024-10-09 12:48:03.324720,1.046923
2024-10-09 12:48:04.402890,1.078175
2024-10-09 12:48:05.481070,1.078175
2024-10-09 12:48:06.418610,0.9375434
2024-10-09 12:48:07.199900,0.7812862
2024-10-09 12:48:08.012430,0.8125377
2024-10-09 12:48:08.887480,0.8750405
2024-10-09 12:48:09.809390,0.9219177
2024-10-09 12:48:10.762560,0.9531691
2024-10-09 12:48:11.653230,0.8906662
2024-10-09 12:48:12.528270,0.8750405
2024-10-09 12:48:13.465810,0.9375434
2024-10-09 12:49:08.358980,0.9062919
2024-10-09 12:49:09.265270,0.9062919
2024-10-09 12:49:10.030930,0.7656605
2024-10-09 12:49:10.843470,0.8125374
2024-10-09 12:49:11.734140,0.8906665
2024-10-09 12:49:12.749810,1.015672
2024-10-09 12:49:13.624850,0.8750405
2024-10-09 12:49:14.531140,0.9062919
2024-10-09 12:49:15.453060,0.9219177
2024-10-09 12:49:16.312470,0.8594148
2024-10-09 12:49:17.171890,0.8594148
2024-10-09 12:49:18.046930,0.8750405
2024-10-09 12:49:19.062600,1.015672
2024-10-09 12:49:19.953270,0.8906662
2024-10-09 12:49:20.781430,0.8281634
2024-10-09 12:49:21.656470,0.8750405
2024-10-09 12:49:22.672140,1.015672
2024-10-09 12:49:23.656560,0.9844205
2024-10-09 12:49:24.531600,0.8750405
2024-10-09 12:49:25.359770,0.8281634
2024-10-09 12:49:26.234810,0.8750405
2024-10-09 12:49:27.156720,0.9219177
2024-10-09 12:49:27.922390,0.7656605
2024-10-09 12:49:28.766170,0.843789
2024-10-09 12:49:29.781850,1.015672
2024-10-09 12:49:30.906900,1.125052
2024-10-09 12:49:31.766310,0.8594148
2024-10-09 12:49:32.656980,0.8906662
2024-10-09 12:49:33.547650,0.8906662
2024-10-09 12:49:34.485190,0.9375434
2024-10-09 12:49:35.391480,0.9062919
2024-10-09 12:49:36.266520,0.8750405
2024-10-09 12:49:37.204070,0.9375434
2024-10-09 12:49:38.125980,0.9219177
2024-10-09 12:49:38.891640,0.7656605
2024-10-09 12:49:39.626050,0.7344091
2024-10-09 12:49:40.407340,0.781286
2024-10-09 12:49:41.298000,0.8906662
2024-10-09 12:49:42.016790,0.7187833
2024-10-09 12:49:42.969960,0.9531691
2024-10-09 12:49:43.907500,0.9375434
2024-10-09 12:49:44.860670,0.9531691
2024-10-09 12:49:45.657580,0.796912
2024-10-09 12:49:46.454490,0.796912
2024-10-09 12:49:47.360790,0.9062919
2024-10-09 12:49:48.220200,0.8594148
2024-10-09 12:49:49.063990,0.843789
2024-10-09 12:49:49.782770,0.7187831
2024-10-09 12:49:50.532810,0.7500348
2024-10-09 12:49:51.314090,0.7812862
2024-10-09 12:49:52.032880,0.7187833
2024-10-09 12:49:52.767290,0.7344089
2024-10-09 12:49:53.579820,0.8125377
2024-10-09 12:49:54.564240,0.9844205
2024-10-09 12:49:55.548660,0.9844205
2024-10-09 12:49:56.376830,0.8281634
2024-10-09 12:49:57.173740,0.796912
2024-10-09 12:49:57.955030,0.7812862
2024-10-09 12:49:58.736310,0.7812862
2024-10-09 12:49:59.470720,0.7344089
2024-10-09 12:50:00.205130,0.7344091
2024-10-09 12:50:01.080170,0.8750405
2024-10-09 12:50:01.939590,0.8594148
2024-10-09 12:50:02.783370,0.843789
2024-10-09 12:50:03.580290,0.796912
2024-10-09 12:50:04.455330,0.8750405
2024-10-09 12:50:05.345990,0.8906662
2024-10-09 12:50:06.142910,0.7969117
2024-10-09 12:50:06.892940,0.7500348
2024-10-09 12:50:07.721100,0.8281634
2024-10-09 12:50:08.596140,0.8750405
2024-10-09 12:50:09.439930,0.843789
2024-10-09 12:50:10.268100,0.8281634
2024-10-09 12:50:11.174390,0.9062919
2024-10-09 12:50:12.111930,0.9375434
2024-10-09 12:50:13.033850,0.9219177
2024-10-09 12:50:13.908890,0.8750405
2024-10-09 12:50:14.893310,0.9844205
2024-10-09 12:50:15.752730,0.8594148
2024-10-09 12:50:16.534010,0.7812862
2024-10-09 12:50:17.330920,0.796912
2024-10-09 12:50:18.174710,0.843789
2024-10-09 12:50:19.065380,0.8906662
2024-10-09 12:50:19.862290,0.7969117
2024-10-09 12:50:20.674830,0.8125377
2024-10-09 12:50:21.596750,0.9219177
2024-10-09 12:50:22.409280,0.8125377
2024-10-09 12:50:23.190570,0.7812862
2024-10-09 12:50:24.049980,0.8594148
2024-10-09 12:50:24.940650,0.8906662
2024-10-09 12:50:25.753190,0.8125377
2024-10-09 12:50:26.565730,0.8125377
2024-10-09 12:50:27.409520,0.8437889
2024-10-09 12:50:28.331430,0.9219179
2024-10-09 12:50:29.159600,0.8281631
2024-10-09 12:50:29.940880,0.7812862
2024-10-09 12:50:30.815920,0.8750405
2024-10-09 12:50:31.722210,0.9062919
2024-10-09 12:50:32.472250,0.7500348
2024-10-09 12:50:33.222280,0.7500348
2024-10-09 12:50:33.987940,0.7656602
2024-10-09 12:50:34.878610,0.8906662
2024-10-09 12:50:35.691150,0.8125377
2024-10-09 12:50:36.441180,0.7500348
2024-10-09 12:50:37.222470,0.7812862
2024-10-09 12:50:38.003760,0.781286
2024-10-09 12:50:38.847540,0.843789
2024-10-09 12:50:39.597580,0.7500348
2024-10-09 12:50:40.378870,0.7812862
2024-10-09 12:50:41.222660,0.843789
2024-10-09 12:50:42.035190,0.8125374
2024-10-09 12:50:42.847730,0.8125377
2024-10-09 12:50:43.660270,0.8125377
2024-10-09 12:50:44.535310,0.8750405
2024-10-09 12:50:45.425970,0.8906662
2024-10-09 12:50:46.238510,0.8125377
2024-10-09 12:50:47.019800,0.7812862
2024-10-09 12:50:47.785460,0.7656602
2024-10-09 12:50:48.785510,1.000046
2024-10-09 12:50:49.535540,0.7500346
2024-10-09 12:50:50.238700,0.7031577
2024-10-09 12:50:50.879350,0.6406546
2024-10-09 12:50:51.566880,0.6875319
2024-10-09 12:50:52.270040,0.7031577
2024-10-09 12:50:52.988820,0.7187831
2024-10-09 12:50:53.723230,0.7344091
