,Delta_C1,Delta_C2,Delta_C3,Delta_C4
4,3174.9729202608896,3170.2247382926444,3288.926650733696,9.042993262761128
7,764.3941262770841,810.2070301326668,873.3468785256701,1.8571660936380896
8,2314.241318274675,2365.08397967122,2463.354875644809,2.3649636414892328
9,1557.168811329526,1546.597836502653,1601.3295251827744,3.857539301695115
10,462.6843269447009,462.5442388017272,496.6942118146882,2.129587569024848
12,489.8496509233999,523.0252028262463,541.1258953754691,3.3377046949904123
13,594.2450247015709,578.2996088493371,627.8868093596427,2.609512890029283
14,1988.6175422595563,2015.8552515223648,1876.9580379311124,4.630818796148601
15,1357.2775526207863,1393.835448582993,1470.448977389272,4.9463143996351695
17,2296.18713087098,2382.9316378165545,2238.5454501604804,3.6987114856907377
18,1741.6068636786426,1691.529871903091,1665.9413716275194,2.218370227917542
19,1296.0373268382073,1343.016730649338,1312.0340600911163,1.950594909572953
21,622.130149484501,618.7084452684435,567.8286126139357,2.5455387894186154
22,550.2421441007281,511.6000752566862,552.8032334427892,2.1167792121483195
23,354.0544519562129,385.7886289702814,369.33574342275233,2.1234937990264022
24,411.6670179769467,424.5412970022829,444.5953675416565,4.872941524417996
25,809.9462812840826,859.88181266729,814.9800822489052,2.8603175905525404
26,512.3976305493015,471.9178436554105,493.53352425895855,3.72447336559082
27,858.5733680726347,843.7476930446447,824.770235895759,5.502265839369652
28,779.2772818199423,796.285013878143,762.5021346825783,3.835908638880593
29,721.3682613237116,736.5515566924869,803.1524198304828,3.148022199201385
30,403.0668403236784,444.5471411487411,488.6901586828196,3.451938141357291
31,494.3255272314152,514.5321643081893,502.6493368112372,3.4289492839122317
32,761.8686878629183,756.8035249268565,691.1967541879737,5.844527736192404
33,2030.7725716695088,2031.0181114510167,2176.101611493012,7.591274202988097
34,1635.3844705074885,1730.459799368784,1574.629036108049,6.712847757940383
35,3728.95805644328,3804.657183112509,4031.2147526911535,9.54529741204239
36,578.5093661237322,608.1609528888998,604.3993232117962,6.650499252747364
37,1017.928514055004,971.4722210960174,1055.7622999972436,6.597081302740684
38,555.418984680896,600.2568448772997,540.9077000285399,5.829092939767266
39,347.06622325168803,387.8161996411103,479.1240714245318,6.2662124375639285
40,450.3376001699777,509.9105867666334,457.76620789674905,4.010742837156209
41,454.86788717715774,465.6057665659045,490.5109668744241,7.239574267555672
42,519.4442064498056,554.6948234796386,604.2764102364276,6.660146943768589
43,509.4937843659509,495.0109679854894,500.8470999627137,4.922901742686907
44,2559.437380892373,2515.1378029481525,2516.411072600596,7.954397305590221
45,1938.5886042389711,1935.3888883454133,1920.791502094807,10.887092432841564
46,1076.1519984068273,1112.085796091936,1181.0861893406766,6.509846652936671
47,2001.7940853330224,2031.4679429381213,1950.082491040784,10.477811634578494
49,1630.455614131199,1711.0823040130128,1756.1426514058066,10.783123051850326
