,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
0,14642.593683438648,17572.237048395986,9047.18357980462,9578.069570176596
1,6460.31825031576,7608.380030142096,4152.584069624198,4341.445724626587
2,16238.162351307266,19228.211487809112,10043.07095958246,11024.416395634253
3,12949.242340394065,15617.866864271338,8058.515801980094,8890.648946855446
4,15901.306091533506,18824.476980833475,10059.000675586522,11299.880529768883
5,11725.887324585296,13607.75786581334,7555.40919809074,8330.145880798193
6,8858.605789299096,10375.032161044604,5376.802198457472,6280.32912725964
7,8293.813020214564,9724.401068232846,5031.460693908041,5994.312969048362
10,4709.618458896364,5484.098538495649,2769.415520330956,3431.557825427083
11,6639.57797213585,7955.04496409178,3877.306676864116,4828.459454962338
12,8355.330186201354,9966.838307034335,4701.999340840868,6180.230647436239
13,12584.22444079641,14719.96375884958,6955.992549111265,9285.291088824955
14,11803.637641822605,13890.122484860449,6340.4930886876255,8724.656748221823
15,11461.397912390545,13352.96815444344,6192.283669725626,8354.13660820696
16,16131.089303485216,18975.936837275243,8792.056376081144,12131.670944478024
17,20120.938186885247,23597.125526605552,11234.671610388805,14991.411043869914
18,12301.774537140009,14442.9405872937,6899.937807328956,9167.235552123646
19,8039.024631387671,9420.373992801826,4575.814669417452,5942.441558741399
20,17010.945501299095,20010.633692367177,9274.291977231518,12489.390634619864
21,8828.88341568586,10362.099901016689,4796.895306130371,6604.253172849475
22,8599.58793103016,10032.121852109043,4629.257113821972,6309.683977034996
23,11177.430200412266,13254.0837974981,5845.635463664537,8321.42224305194
24,20533.57123258096,24086.129127145407,10838.421422253745,15072.295977970549
25,16099.03384410396,19194.291512388743,6284.637163690554,11929.885393224877
26,6874.240964251707,8041.753005403432,2355.010277329118,5107.297991410787
27,9111.31210198993,10698.045396010437,3208.6915042328287,6751.899287327027
28,16127.220288368077,18810.265428187027,5617.632133990955,12038.606278953986
29,9368.937781014756,10876.810979565147,3146.1159652375486,7055.668865260168
30,6748.331369480352,7870.436130184371,2246.853152335785,5141.075049293849
31,12353.902967973663,14384.233979399378,4263.034051339141,9150.263740129129
32,17422.75534485984,20265.68077572607,5982.073409698061,13135.405507906142
33,18675.57193132026,21700.21475397133,6147.291810258079,13803.812743202778
34,10645.303383364208,12406.118094284864,3541.4785669907005,7921.241779221808
35,8798.963685138642,10124.938725674232,2844.5135513324176,6507.963112325055
36,5320.635024884045,6146.716101600807,1820.295582204173,3953.596666234469
37,6487.472211282147,7480.376235782427,2171.3084638692894,4889.912108088951
38,18373.590886753133,21242.654726153367,6110.580401525606,13859.66860017158
39,17019.266441610125,19762.579597518798,5724.8351831253285,12768.598793058436
40,11847.160233801107,13834.45493885374,3968.694991371743,8981.029779482004
42,17377.163787524845,20223.849673899356,5795.91861343531,13089.153839428129
43,15595.672342583928,18029.274369889685,4885.770228454964,11712.254398903551
44,22850.79009960789,26517.594465451264,7039.854240896304,16861.152742918268
45,14653.557084014632,16802.13288849686,4316.642979864413,10971.77320956331
46,21711.639559422496,25328.088549422435,6687.5345215275065,16398.216527923705
47,20348.128229122933,23598.754868173542,6481.964208150186,15179.27733286665
48,10846.141226445605,12454.14103510744,3450.188262092396,8053.892386550853
49,13391.661133271771,15431.873903865418,4362.629827351039,10009.672174528552
50,14012.611285161713,16096.990281941517,4307.374186049395,10577.83634539302
51,12862.911864912092,14626.971630719549,3892.543697467251,9702.452945137096
52,22166.913954591488,25468.635024847805,6927.807605824866,16480.671394404362
53,10696.692745064092,12313.191339990895,3220.8588758384167,8069.038761879178
54,11239.756924377614,12879.72734414274,3306.8325059300496,8423.382220405045
55,16825.50737538234,19327.73742749518,5282.5956416782365,12722.694996654667
56,10432.399300398589,11931.240506076752,3467.15322421458,7819.081254178096
57,11790.142469039336,13492.629343191587,3778.584485519388,8780.974750775351
58,12388.498925696576,14246.307071382656,4096.244038258048,9418.173704826602
59,22386.9497695221,25658.167647430328,7233.846907597549,16863.96640513871
60,8937.525965704042,10324.210841104376,2817.869887242521,6673.500059001551
61,21380.39770371643,24367.579667842718,6793.8837479490085,15992.631292974134
62,11655.538751464885,13465.249321472524,3981.5888092926552,8821.99018594894
63,15549.98818347132,17915.33358864572,5740.393167302491,11711.39902936669
64,7823.314276468706,8865.74632578631,2756.076838784018,5841.377625389036
65,8410.120901638056,9765.508998070409,3217.429671768661,6280.166345767089
66,11493.053735140167,13134.478992020584,4415.104399399176,8554.71638420978
67,26223.96103424211,29957.4821275026,10074.61774957708,19534.34772916779
68,3435.308670049468,3917.123586706984,1328.7499578113338,2519.4640462183584
69,17031.79753603381,19495.053015502413,6834.0152466276,12584.819658703367
70,17452.502050707924,19822.1879684698,6341.005884635177,12986.668913135743
72,12705.281196864038,14568.652340444263,4787.729222879869,9762.513436911917
73,19837.5754460634,22681.83089875601,7692.724676877601,14938.331589951871
74,6391.592395814969,7293.348066096229,2451.5154443606293,4889.635097422527
75,11482.379054537356,13152.698470902784,4544.720015827763,8560.036237608254
76,12037.882589645043,13616.052952924703,4701.989910702741,9203.265505634308
77,15622.91132595143,17672.132652191212,6178.053364497911,11669.44290442927
78,4200.98497419031,4780.072541968253,1696.72356963727,3109.7205282148984
79,14098.932096916082,16226.135189872548,5564.787968362356,10722.627970100064
81,9920.81343602278,11179.230882307604,3797.862960808805,7471.794044634938
82,24358.595971559826,27684.408679726846,9594.216674583218,18577.496221120506
83,14626.741950856993,16503.172273815024,5689.082476465559,11061.334263549592
84,12559.523543192372,14251.203745707657,5000.7694771351935,9438.909295254069
85,9390.363100853972,10593.24815044675,3756.066522691956,7199.707060526354
86,15206.917266314382,17190.604392328667,6102.363604386366,11226.0815487512
87,9984.527933348088,11247.486363951626,3962.6904145029057,7457.851637470092
88,19346.421624177725,21749.67035506131,7825.458257588557,14692.857024395802
89,19368.117936269657,21964.553696278745,7917.517693778306,14485.011362934149
90,14477.294617515874,16393.975414955625,5887.014725343944,10943.988456105497
91,12797.38124490136,14354.978990802112,5173.884862025276,9671.998123543852
92,28143.06487417964,31545.188027899803,8567.447113850678,21592.66018147357
93,18549.9116962585,20892.25429309753,6279.994822942716,14267.28819464036
94,16456.102161130733,18513.24849760315,5231.106234792933,12741.932272436094
95,11616.996950207977,13170.529425429851,4076.9542321685785,8934.478641640837
96,15230.44455306872,17118.019151319422,5346.13352049791,11642.808811137293
97,15566.938507005136,17627.822160038813,5588.16526513528,11938.076404425456
98,5287.711012644856,5929.865575910742,1970.4062760232928,4123.445912207818
100,20477.36561904424,23359.816121758548,7425.121439496514,15751.57139643758
101,13894.603858232926,15551.227237029729,5069.8637075859415,10791.176526096167
102,18391.78357070078,20683.19104161134,7016.48819175637,14118.338598090566
103,6988.798929098097,7914.797838757173,2603.0482190735347,5592.392709911036
104,12546.47023766529,14088.625355300128,4753.968457313871,9845.464967851658
105,18360.30459214509,20716.313402069427,7210.951441584897,14090.386085263624
106,11294.34553623881,12728.951757864974,4356.4897780696565,8861.521792842093
107,11631.041130720736,13030.76999753268,4629.743200705818,8939.023849703979
108,16553.751855511902,18501.466690996847,6565.640881852567,12833.65460706167
109,13063.45175347128,14646.27742800053,5017.487054736834,10131.34467627154
110,5570.142201062351,6311.408746129808,2233.995098688485,4323.505797058991
111,13621.438532101934,15199.09724132178,5540.722273523776,10548.997435777928
112,18550.36480170757,20717.46370752921,7520.590103124576,14164.004074597568
113,11627.1111835789,12880.602379819707,4705.540105040303,8991.137782501984
114,23466.31597101826,26303.449768283885,9598.15945649782,18389.01246212276
115,13149.38102101571,14507.054918581542,5316.777335270672,10376.77103075439
116,11056.500349139784,12341.967590418582,4533.7414345258585,8516.142987658388
117,25015.01494458101,27898.03535300291,10208.36007696817,19278.695716410988
118,15904.087611793011,17793.582651493565,6499.863886391339,12165.385169045156
119,14991.472240454208,16835.546417664096,6225.388362633714,11646.889205629108
120,18138.915465117432,20289.672394198875,7423.495858911077,14050.685442087615
121,11415.481534055742,12593.0405555184,4778.610412583328,8794.502138083544
122,12430.331707237145,13921.509522770772,5214.7357999781925,9620.170082783849
123,6701.288516411393,7373.496466962661,2811.8118466132687,5225.220234410572
124,10724.707157635854,11892.89014085098,4517.695617479653,8360.075596977402
125,21043.3293681315,23292.579296167816,8839.156640664783,16332.196009726518
126,17003.73238014276,18843.938561143976,7080.455976430174,13185.157251776467
127,8862.091916561078,9959.15448246141,3732.746455607869,6962.438846864936
128,15412.05845381894,17084.449450979453,6427.591866089325,12152.263689525897
129,13141.029523152556,14613.885360414726,5613.03226149183,10158.155255388396
130,15865.6997782525,17722.48572339824,6830.633308798173,12187.266497545135
131,11013.02977010112,12183.090446309518,4734.408949042966,8597.807840246971
132,15935.7916372344,17642.565248516672,6933.309826355219,12342.850208316297
133,14342.672454370304,15672.93433384157,6125.409666749665,11105.896454713016
134,15138.816119771544,16788.915281329635,6613.43641160719,11765.896654595845
135,6384.65672385368,7094.011710682595,2737.697472050212,4937.413318595226
136,13861.92916461088,15546.612951827165,6050.525250661515,10790.094197835437
137,10884.33875179351,12161.82637086882,4718.392988090858,8493.74241839302
138,5092.825919323712,5619.868323708894,2151.9553586813986,4079.9020085726793
139,11330.47432887665,12585.544896486428,4955.681117382263,8997.80811544359
140,17770.979356877968,19751.51143384109,7866.061554158743,13889.217266678346
141,7744.843081472458,8524.822799446114,3366.4798496289463,6081.12608303057
142,12126.845658989743,13456.003542169532,5347.398730363197,9306.185431146374
143,12456.965503137117,13904.534604951758,5588.022882996894,9497.454283560948
144,16182.15611072156,17940.801104184975,7272.170345711644,12504.266650404508
145,23490.802493484774,25899.22187579504,10719.16644797236,17897.359841717214
146,25483.361545002284,28266.673256545764,11624.1803233665,19540.66876648378
147,16292.64137305881,18205.79162593496,7185.691375576462,12608.587129918194
148,10446.840444971374,11571.435320663397,4669.868457087944,8018.542001570782
149,18778.84371741256,20932.747014091037,8432.842556521053,14869.851719655257
150,6944.052548789308,7679.427979541576,3139.6458600281967,5388.599632522557
151,9036.649671613988,9940.00896767589,4048.78968772003,7130.167534904441
152,6695.690650228344,7402.258629909233,3033.493202707164,5274.48077317203
153,13101.271966280456,14606.982739443894,6064.382431135099,10256.046788346732
154,18596.975637769014,20481.48761895164,8693.011978843853,14234.739862538629
155,19004.457818341794,21183.60347306893,8829.321898939726,14728.773024897462
156,14827.134291003204,16339.834986165695,6989.536848735104,11445.084080453573
158,12041.282653323678,13352.449631250234,6007.3007772663095,9297.353843395676
159,14552.805206378904,16268.243820836056,7316.346582829092,11207.995969062433
160,16003.05785280843,17686.760492081437,8233.51199806375,12405.311107505497
161,20999.05040000684,23055.755440452816,10790.223764371534,16152.725036392358
162,11814.906436137975,13050.653649229584,6002.311098998046,9151.751879648997
163,8646.37109942207,9518.41123302575,4347.151001702403,6678.053505994919
164,24857.98922104476,27604.41874421357,10399.893693157166,18346.464852996527
165,27110.31963475293,30418.93237536678,12992.17712783632,21936.169128545265
169,18665.533313174707,20984.431154657155,9134.633577732502,15362.186334061966
170,16776.394393871968,18653.454776666767,8443.088671299925,12948.322047529437
171,9308.576204612164,10336.69440219791,4651.844514205732,7332.382668199912
172,10837.039059643945,11905.266960214443,5402.086504572407,8286.122519035867
173,17562.46653300827,19595.06932303083,8719.369795657556,14969.18653005418
175,21537.599324999814,24191.03349364335,10742.99796357864,17982.088540031677
176,4893.168488619642,5506.223513273467,2463.237612472225,3827.463031035888
177,6703.115567083576,7559.006762366449,3410.0913509545376,5204.325805864914
178,7105.266372335308,7935.904477389874,3622.917878432576,5517.896783674712
179,18164.960158355017,20085.684099494207,9213.116219404244,14162.139698992334
181,18060.688125618188,20219.04023164568,9001.729850731663,15439.644246790996
182,10731.652633949972,11907.289308208728,5418.881639472224,8462.719759581212
183,17768.824201075797,19665.25212763528,8915.589687477675,14372.634317258364
184,20338.21417530109,22682.174087414176,10317.620659838038,17332.05675107184
185,13809.276697400332,15152.6887309825,7115.244695188772,10828.648311861762
186,11820.235290695826,13094.54527755853,6080.425456268747,9187.153446938615
187,14582.847643268557,16177.938907796644,7523.86219346094,11294.084485328634
188,19744.63533682476,21969.06686092173,10032.767765301174,16623.210830899123
189,11009.422802244737,12198.426619425914,5752.889284871176,8551.583406213453
190,12746.822442086495,14245.60533325001,6656.921433411177,9800.097447446376
191,13508.440771427808,14927.539592966808,6960.012266060575,10379.857821370586
192,16791.29005314529,18771.57571381464,8436.391917577088,12998.40251437267
193,8536.363650263955,9379.71239833852,4322.548913047854,6658.830474065351
194,13032.299504544448,14248.736951728391,6578.173765323736,10213.085688772682
196,14033.827896259936,15567.759297405972,7243.437714330528,10772.599004842785
197,7382.3281299197315,8111.807158361389,3744.424431611671,5747.989105972673
198,12191.860826064476,13371.923195456991,6163.547561671838,9677.130248105626
199,23251.49434191183,25923.627358634083,11623.318588770722,19630.592158749256
200,15399.810484276515,17067.251216527868,7813.089947654144,12557.293299289304
201,24331.815015712305,26853.669940679625,12238.57469045863,20150.350326327287
202,11502.143131258264,12723.243850897969,5911.991306668267,9179.446234073055
203,17782.992538196235,19631.205545785364,9369.837442663886,13740.125603784596
204,8315.983308643292,9268.935260288716,4312.752856183175,6495.917656554472
205,10985.749044389702,12129.320034384677,5683.385103404827,8513.375550255407
206,19010.242144856908,20979.04635819504,10008.267047157457,14667.070639707736
207,10776.997727190525,11917.412180117472,5732.46213723345,8212.974815528307
209,10710.715749089652,11802.62122964589,5742.718287892379,8184.627957922215
210,18308.97778027684,20103.90688644112,9669.0262626041,14170.245089696877
211,18113.317779809266,19688.81680299084,9628.917605484769,13983.853453878974
212,4486.481029024677,4914.748233045674,2331.540216696602,3483.0725287804507
213,14588.217869183052,15984.966718145177,7720.640738414344,11388.313179275528
214,12755.795677998796,14060.255733115762,6834.814768601372,9993.580351619836
215,16848.087048833062,18466.750879615247,8867.78955520232,13207.499519231938
216,18601.314647671403,20377.61328318144,9985.85175348704,14190.287634526754
217,16273.087158976565,18045.43694242193,8778.510158821628,12855.873401115135
218,12387.414514717717,13640.463750641662,6657.392411206612,9564.944457332826
219,7894.293336057877,8573.246490476486,4143.538594826324,6204.01296952578
220,20600.826969253885,22467.684666887664,10985.308784189896,15922.702892429084
222,18683.066929738125,20388.85015302644,9987.992064664704,14429.089337183184
223,19545.19130225195,21397.89129158437,10318.707291929508,16337.416544819444
224,13848.582468199314,15153.540523543605,7512.821025429095,10678.494422810698
225,17411.50570480222,19146.73924182601,9525.48909337242,13321.411210417384
226,12158.71022983654,13384.854160347291,6591.898600368977,9294.399477602055
227,6699.801027212114,7415.637780794855,3672.213732340033,5271.232003613318
228,12641.476242977247,13854.747962961592,6788.176179129713,9875.341275276947
229,15605.495055728165,16888.527946946047,8415.563092699205,12094.662448511126
230,9241.999365966014,10201.092033483294,4992.5109249624375,7042.779496507073
231,7558.729157783215,8207.12593359719,3590.2888890470244,5835.5199929830205
237,8894.825359817354,9823.10805776361,4755.245173080774,6907.837738473754
238,11899.76185918339,13149.374469264329,6253.305953710037,9261.962069039257
