,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,29.221405276530824,33.77903394574108,14.657843054442708,24.158978934530897
1,29.496661860561638,33.90330607505639,14.842646136062084,24.65495607395427
4,29.880455296807472,34.16321731496063,14.545782581132652,25.260302123709675
5,25.555378836480724,29.69836608634797,12.85107749314916,21.899211212464277
6,36.67985400096799,43.8560007235012,18.79032805906079,29.796041438379312
7,35.4551305751378,39.97929949331401,16.972942063535047,30.574221246090666
10,25.47778184104785,30.035972006033468,11.464484985557592,21.790508598137457
11,19.52949071968132,22.575701618382293,9.355685745672158,17.320692463549246
12,18.38440646289093,21.25181686422636,7.879493521399283,16.22237757738242
13,23.61967615268384,27.31909825165108,11.279656613978204,19.895917644810044
14,24.954376429080305,28.5885127870677,11.014763717044014,21.61786034271045
16,18.79856602117721,21.597191266474965,14.308533462913552,15.191798033145504
17,19.929446347956446,23.087829164549262,8.79043799809636,17.14645532137576
18,18.688078809224145,21.285390882791432,8.229998020856367,15.970884380246364
19,17.690666759162703,19.88311285894732,7.965765934524946,15.465965495848849
20,17.67224370583216,20.497089818350577,7.49239249463186,15.290465475821897
21,12.6201568172831,14.876565182066642,5.667680397438253,10.982747693557004
22,25.128152795111724,28.586270834542333,11.646422847510056,22.540322297602277
23,17.34835248669149,19.672848674758463,6.800066077178299,15.4926535283052
24,31.914705265669888,36.60974954507201,14.697208328572213,27.48540865527121
25,27.559892254393368,31.422907440283957,11.013016474011534,24.22529279755988
26,26.71682270187377,30.46863024764105,8.105678767707339,23.497348858605903
27,28.86044511967221,32.7714636189253,8.309242097820468,24.83416182853639
28,22.02556181868823,25.279602061286813,6.400927836271553,19.06303865473136
29,17.451057647731105,19.79963950184316,4.422345621874544,15.113743846983647
30,16.13277968941625,18.66781774421197,4.516544450415974,14.767885757139789
31,27.557493172739942,30.841624446098194,7.968074851712202,23.2299025434671
32,32.18399800060489,36.713268624504565,7.665703044890767,29.37149873598525
33,25.8014982125715,29.405830930317187,7.902807818940984,23.51105587285256
34,26.24887021943833,29.2977657694356,6.920936823156311,23.32351502113385
37,26.34745464587999,30.01401531673024,7.290665028064403,23.37384562542737
38,16.14640914015793,18.359404638561298,4.466599536550572,13.530367186006796
39,22.103855148534503,24.454778011628814,6.503186937209118,18.75397869940321
40,23.480513991030485,26.551432654728423,6.627792666955801,19.79223343087557
41,31.23961731391902,35.72077651715885,9.572006191677517,26.471952402599744
46,42.73317970608839,48.50026258033037,9.827493121486771,39.700787864530895
47,31.32160305889074,35.054723797839024,8.273724794821138,26.323560982522583
48,23.814023800679767,27.163937816535974,6.196984250853011,22.528322579043827
49,22.75192825307556,25.18323925152939,5.48640673920677,19.1223712670072
50,25.52926820805228,28.45977243322653,6.43932315744291,22.427061085205903
51,16.769388268607987,18.764475387079564,5.079955805741948,14.943888890177028
52,19.506821447768637,22.221883457776915,5.176387566588594,16.820003379833654
53,28.675339274807417,31.86614482503441,7.126216269632248,24.82615507648404
54,28.284285491862303,31.79449270383177,6.904048291066568,23.494919758276065
55,13.743824788803275,15.067128254336533,3.43932250780948,11.95455916960518
56,20.99649787779017,23.3350099087931,5.965831911037364,17.626808010395504
57,15.42993077993498,17.263575082637786,4.200255555986868,13.057237202557063
58,20.946261707501854,23.40212859538093,5.715252931833719,18.51302426762999
59,18.28136575324229,20.40053231775104,4.5479052592101805,15.54416031546758
60,23.14187042849634,26.1215894996161,6.229894230533762,19.605536374907786
61,20.00664502392222,22.577442491965563,5.11736272638286,16.555720661616846
62,25.67760156694636,28.547023154482552,7.221992128353163,22.29743783655467
63,26.035763772793548,29.73070102472206,8.348885668098083,24.46640141895448
64,20.11126760860812,22.45866961945105,6.192715104367967,17.177283478237317
65,30.797472468958453,34.40859633279584,9.899800434480488,26.44868522011869
66,24.78846129312599,27.766176119631307,8.583592940369817,21.48433013201548
68,17.896378950482436,19.579665096212377,6.068560217974435,15.749594849865748
69,26.249734850341948,29.01485958680158,8.733035320806566,22.939805463615837
72,16.5409798766152,18.23119137456525,5.157258727010208,13.812240605615788
73,18.530815122889056,20.589113168508675,5.931007208434864,15.286371284672114
74,27.080210168998427,30.02886668008437,9.164077742288145,23.857724408164326
75,33.75006297226185,38.09684033795382,12.011375271335288,29.13384190316847
76,38.48493159346676,42.3594555835986,12.895525880825351,34.10161721612433
77,12.980355780138463,14.321850798502611,4.701853128671372,10.687511010073004
78,23.00798414869203,25.21977073310036,7.8137481252856835,20.153593601810048
79,29.935702633638734,33.204749056956835,10.578135646625531,25.386499118945444
80,30.621002654196648,34.12901105073892,10.485980139381192,27.03063117081576
81,20.581473870826983,22.367458551790083,7.357158002277306,17.97897252402707
82,17.754367876845176,19.9802833524444,6.380364692125735,15.428535096806332
83,21.43558754715749,23.871760286978848,7.81991976464409,16.49557882243344
84,30.84377761056428,33.08645671225116,10.51624832328022,26.74116426919985
85,25.23452170498237,28.07012926737293,9.19955768868946,21.933515113772184
86,23.093120602126703,25.523549722263237,8.113299928342656,19.510165065456693
87,24.882242546416308,27.177136959432325,8.840216302019785,21.74184490779858
88,15.82615969912936,17.798727637726458,5.705625335531534,13.58980527212336
89,22.09341804177408,24.49276169210725,7.730169634428959,18.892632767289413
90,21.835617152890656,23.67661601217309,7.461283007824485,18.84243869494121
91,29.91252999817753,32.60512452513731,10.868907571380998,25.76331301654854
94,21.948367670096463,23.725481426335172,6.976958365990254,18.595513442337168
95,30.625784093417955,33.02813097620924,8.36883297515468,26.04308606145184
96,24.81903060868012,26.32659947052234,7.352906172006309,21.04475226717005
97,18.216907799362485,19.898453355867492,5.886118589839566,15.80342338868538
98,24.235599646347048,26.532662679191898,7.487086024221357,20.69769667306144
100,15.0855933676324,16.75470296935791,5.5387737990862025,12.609657714507572
101,20.76715544216817,23.016760368712944,6.197754691956144,17.88574695607658
102,21.295351736340194,23.32639963115085,6.802124740355064,18.307416686265285
103,20.55126836671089,22.053648843152608,6.59496686300903,17.46816566619953
104,25.85234485606978,28.423686155274364,9.08203587978246,22.65764038450255
105,29.47855728444264,31.75812307997663,10.304579011410992,26.17885977060625
106,14.666507897130598,15.836098999632844,5.127172443384792,11.80672331621486
107,18.74341915087696,20.844101611108737,6.683215099688032,16.68017098663207
108,11.083257610014682,11.901162216694807,3.838809811648289,9.665963554661367
109,17.093180958329484,18.433786412449724,6.262782519682385,14.570171513606658
110,18.03913301225069,19.92090950743603,5.969316639660246,15.6010997549395
111,25.368415655759875,27.67542012227378,9.403464281862158,21.224048111124187
112,22.706048954473527,24.52113585379273,8.81185156318328,19.142596013891687
113,31.30701639092698,33.245567948338675,11.155919630817367,27.5118166321375
114,24.318360357512564,27.25613577928673,8.820540131040733,20.98788631520141
115,18.846545529987964,20.81159450520613,6.739246218637656,15.03401041115845
116,25.38520963691308,26.895832751869367,9.059464009641736,21.817965901584756
117,30.29229006069623,32.644667969132904,11.311738221750776,24.938325366161692
118,18.389499659540625,20.269127659383347,7.009743541809501,15.97912145227218
119,18.206773023463697,19.55723960344722,6.646887640258463,15.470174887079596
120,23.031847678126965,25.187719703795207,8.144375400337738,19.92471098867325
121,30.69609630966589,32.645702423014605,11.62464038494381,25.51842320989755
122,19.531772726289724,21.26175168223408,7.063846727989016,17.658704290886664
123,18.40352383248617,19.797806801220137,6.870217069930991,15.523802279226707
124,22.938664354564448,25.263964777017662,8.53705135171717,20.349799743192587
125,21.69367159510605,23.33500320067701,8.338209724610927,18.81201554673544
126,16.132406326544956,17.298045812915824,5.754724861829808,13.29158093334899
127,15.626164599018484,17.038068294631028,6.085631918959627,12.6650379188644
128,19.61080246853488,21.0255058717646,7.421087536738113,16.231829735982533
129,20.01486407920566,21.830071627114336,7.873278109192407,16.440331768418115
130,20.97458855636685,22.497100941417663,8.13683875801105,17.833361998672896
131,26.54158785228955,28.453437293605184,10.43130425290038,23.5857768988972
132,20.727164088554485,22.718859080591116,8.158330538160124,17.442342452116684
133,16.301482243663617,17.681415426777836,6.615880326439678,13.969891202015589
134,23.40720556768448,25.67914600152027,9.609382731403928,20.896690812772665
135,13.679766542435909,14.736398051688322,5.514151793492861,11.933301421289046
136,30.561027237484737,32.793483342684844,12.294874843825935,25.23559771458742
137,42.2911089664444,46.38049603913365,16.20956725082873,40.34672007180427
139,21.955795291978905,24.016967624494,8.778375327734796,17.899382750738773
140,26.86165796535156,29.330465370003196,10.515140975550556,23.699217947279596
141,32.46739534392281,35.30298770788549,12.956338998418868,27.316701464893576
142,33.207875624715484,35.355012257653684,13.415659272760523,27.82005766954525
143,18.6917408244863,20.191840944083125,7.300151197418458,16.172937812567696
144,20.53707721339029,22.68617029753245,8.512374279410556,18.338325930008853
145,16.000656455206517,17.333410991646897,6.64755968836345,13.408778395294354
146,13.788588099156389,15.22103711326739,6.0417798296349225,11.604547842296078
147,28.00258557272247,30.902337270824365,11.882393926575164,23.756752685578427
148,22.02249221831016,23.57235382967249,8.494351127071466,18.99562825818987
149,22.02952735166824,24.426783661769225,9.341395927524356,21.716851684879003
150,24.152721745233123,26.21951037136821,9.924365310833558,20.23494760614233
151,17.24983085417628,18.29890421754352,7.163211718054464,14.20323440646372
152,27.214740390080305,28.55208135788344,11.45021688101665,23.85110016513138
153,25.95894871381709,27.96905258987624,10.99217620930236,21.60241648982338
154,26.571161077189,29.021689783058637,11.561138358585474,23.001880872350338
155,31.0266262574618,32.62922780542891,12.988199582482483,25.21066861803201
