,Theta_C1,Theta_C2,Theta_C3,Theta_C4
0,8466.720785061798,10170.457531171269,5187.463952756535,6060.443064255007
1,2158.927102685906,2584.6544161577967,1397.2409685819996,1616.1972178270628
2,9477.540968159468,11412.565338372076,5928.190067450963,6671.506464466338
3,9586.210871917752,11463.885397839274,6214.116497732919,7329.923570205485
4,3916.766655075748,4648.05186861394,2503.939682263155,2903.339375632094
5,6192.841132143392,7684.232060095557,3946.887231610983,4533.596763227917
6,4129.945489142726,5044.675097063856,2590.412228066946,3116.200444129233
7,9003.787382069138,10683.74712122466,5399.197926018311,6810.977974081494
8,10379.864838041798,12322.254405491512,6686.517667251874,7793.710789596466
9,9695.733666990522,11445.897886278144,5996.460271159394,7466.230937990412
10,3896.660627091789,4391.621220309865,2161.864417197902,2974.9859306837725
11,3049.105843913511,3697.149840217941,1798.3507229582524,2366.876968032767
13,9401.381338970268,11186.409267588442,5381.302151903867,7396.019252363173
14,9221.001252768772,10779.605631545764,4840.502212049154,7204.2808324369735
15,5656.426582792437,6590.433541162865,3106.1427740988856,4512.124086470334
16,4700.278290301689,5558.576205914505,2567.8766377853544,3651.892279246224
17,8502.13354638937,10048.114261568477,4807.049921002224,6511.139879177026
18,5964.063239775921,7014.20592557055,3326.2784916529035,4662.4985798208245
19,4724.714066563804,5537.350676570457,2553.2853375253635,3641.8261484507566
20,3538.529587528636,4225.897497632456,1840.6433776346112,2753.5588614846947
21,6789.015400001309,8034.110098811622,3610.504706278912,5375.619524536687
22,4489.616333422563,5378.530141963622,2362.953764471469,3545.6164283921607
23,6673.704087304632,7874.884958763038,3405.788440337807,5250.68424994712
24,6223.287911297807,7231.82849092605,3478.6064210568384,4886.334772544705
25,3860.6988142005857,4668.565928355784,1682.9115934379738,2966.244296176172
26,4239.2044812393815,4997.296514967757,1250.2636198736172,3300.890927417193
27,3880.566747684176,4582.99184794593,1134.1470396526413,3174.9751919840696
28,5702.518248381584,6721.136811471863,1938.3868721209933,4323.76500687713
29,5872.175138031094,6835.344807003519,1904.9877129061276,4630.218972722932
30,3884.346163930595,4684.083483574951,1322.169728592536,3109.010006914963
31,6824.47092815458,8256.045145130673,2214.5660348147712,5408.805428996542
32,5941.10551608544,7013.849560464978,2038.495238810638,4665.428747003345
33,2989.5897917978964,3544.964031075748,1005.4332826231844,2288.9426899256687
34,3937.449602732996,4600.569911226363,1264.883150628667,3078.7791462444548
35,4364.60295603628,5025.401804420658,1244.7622141734178,3438.7479422961114
36,1215.4074011373,1438.6085987490744,381.42195541227386,946.0931682738488
37,3864.041193673957,4552.686996791701,1207.8069740468145,3054.2114374249168
38,9172.370187136294,10761.29476719144,2877.346369207989,7272.597433023369
39,6402.828057063413,7533.237996251269,1986.3291586944129,4952.109352948977
40,7593.959922686765,8761.982260518136,2508.3366232171984,5898.09215159049
41,7612.531521024181,8803.511238533782,2560.396358011352,5888.669358342572
42,6439.520016930383,7536.70119651106,2055.959663804881,4948.589588107539
43,8487.988126897295,9583.44574227344,2495.8548112846534,6613.995046965254
44,7340.265332799559,8558.92869898515,2332.301261035217,5662.624314389555
45,4276.943672748078,4903.025191172787,1142.2463977048112,3346.142543199808
46,4035.0565983843294,4732.769453833588,1197.1310847969085,3220.596395772048
47,6079.232558411339,7030.56027813901,1783.501886581219,4765.803498146917
48,6189.374985772464,7220.948754982905,1854.3299111909137,4883.325703950174
49,4876.344977889067,5523.0651523786055,1350.4213878391397,3873.1327563561135
50,3498.5800613792376,4067.237606010121,1129.827928246245,2689.3164998059283
51,9043.762807722382,10341.436590643076,2601.556126154939,7068.211648179464
52,7016.805150876102,8131.988706914364,2055.039844528545,5528.7470650225305
53,3564.736990092269,4067.59764262576,1006.025418327018,2885.0272124815547
54,4616.197666178121,5297.181753809638,1253.395835423307,3638.722461546263
55,6375.481624944983,7247.9467430008335,1772.7414252046474,5043.760235700158
56,3142.046052673381,3573.8753034707624,937.9261438053808,2452.59735498986
57,6558.254065618276,7626.169155175787,2031.692804969858,5298.83365319783
58,3848.628022170531,4395.047742187159,1210.607123493431,3010.386830764716
59,9753.362840996791,11174.945689979812,2931.8715016098604,7616.4474944253025
60,5581.945456901023,6436.145164249304,1747.9436801657184,4358.846585968425
61,7191.674318317154,8337.191036291493,2272.08256139303,5551.878429178548
62,3851.254503549783,4556.107831592533,1229.0700548706156,3073.1719494669264
63,6778.997132017755,7806.005637678152,2330.616782247804,5391.884266412853
64,6157.789114925323,7234.760156740003,2049.589091498662,4734.56802934103
65,6816.683902229458,7986.48157629658,2507.145453562259,5388.01801977768
66,5210.974524132684,6009.989140765855,1880.4712486788796,4083.878152401039
67,11082.550800909665,12774.661023452863,4178.081139426719,8494.762976606027
68,3635.870417245672,4017.8964716353994,1347.5882750333287,2872.3939179645595
69,7283.366794621266,8398.188709492548,2792.2890087669502,5669.902268206162
70,14141.664120813934,16317.282498129243,4839.0012722857255,11459.75181520704
72,9551.250722611196,10950.67579364841,3447.323511363941,7821.987076672805
73,10625.459718692624,12088.790671107405,3834.020269550645,8453.58726026762
74,2137.3835870312496,2441.7882845601407,798.9137785590078,1698.5404238566284
75,4516.286509948879,5156.817951649778,1635.2876756598512,3583.6625581883964
76,7898.636620436205,8992.654624116634,2988.666049489667,6214.662337284489
77,4281.593084011761,4876.044732193876,1571.3249597728882,3410.5567670570244
78,6825.883507001976,7837.16272798151,2517.0593188222424,5501.505807581959
79,7592.285205194499,8721.321385603464,2697.5124123477644,6182.277843230494
81,17244.32178560342,19758.53606512385,5455.994045268844,14612.79653445988
