Datetime,valueIBI
2024-10-10 14:14:17.312140,0.6875317
2024-10-10 14:14:17.968420,0.6562805
2024-10-10 14:14:18.624700,0.6562803
2024-10-10 14:14:19.280980,0.6562805
2024-10-10 14:14:25.203130,0.671906
2024-10-10 14:14:25.890660,0.6875319
2024-10-10 14:14:26.562570,0.671906
2024-10-10 14:14:27.218850,0.6562805
2024-10-10 14:14:27.890750,0.671906
2024-10-10 14:14:28.593910,0.7031577
2024-10-10 14:14:29.297070,0.7031577
2024-10-10 14:14:29.953350,0.6562803
2024-10-10 14:14:30.609630,0.6562803
2024-10-10 14:14:31.281540,0.6719062
2024-10-10 14:14:31.953440,0.6719062
2024-10-10 14:14:32.609720,0.6562803
2024-10-10 14:14:33.281630,0.6719062
2024-10-10 14:14:33.969160,0.6875317
2024-10-10 14:14:34.672320,0.7031577
2024-10-10 14:14:35.375470,0.7031574
2024-10-10 14:14:36.094260,0.7187833
2024-10-10 14:14:36.766160,0.671906
2024-10-10 14:14:37.453700,0.6875319
2024-10-10 14:14:38.141230,0.6875317
2024-10-10 14:14:38.766260,0.6250291
2024-10-10 14:14:39.406910,0.6406546
2024-10-10 14:14:40.078820,0.6719062
2024-10-10 14:14:40.735100,0.6562803
2024-10-10 14:14:41.422630,0.6875319
2024-10-10 14:14:42.203920,0.7812862
2024-10-10 14:14:43.032080,0.8281634
2024-10-10 14:14:43.844620,0.8125374
2024-10-10 14:14:44.563400,0.7187833
2024-10-10 14:14:45.297810,0.7344091
2024-10-10 14:14:46.016590,0.7187831
2024-10-10 14:14:46.751000,0.7344091
2024-10-10 14:14:47.454160,0.7031577
2024-10-10 14:14:48.141690,0.6875317
2024-10-10 14:14:48.922980,0.7812862
2024-10-10 14:14:49.766770,0.843789
2024-10-10 14:14:50.594930,0.8281634
2024-10-10 14:14:51.344960,0.7500346
2024-10-10 14:14:52.126250,0.7812862
2024-10-10 14:14:52.923160,0.796912
2024-10-10 14:14:53.735700,0.8125377
2024-10-10 14:14:54.516990,0.781286
