,Alpha_Beta_C1,Alpha_Beta_C2,Alpha_Beta_C3,Alpha_Beta_C4
0,3.576200618918677,3.081656810053915,3.447473105542308,3.746534406776485
3,1.6348183099564513,1.1441887006357156,2.1571874504702584,2.108843771323603
4,3.0029609802274493,3.630172561230809,3.2444559411472587,2.0874877735588853
5,1.7694733504655815,4.241215878134716,2.594347820244479,1.345893059678444
6,1.4068876716412488,0.6795809314118969,1.1427408451772625,1.5779657532395348
7,4.0793260785073615,6.060226193023696,3.2615982759662705,6.041499010612884
8,1.8645112910713784,4.073638506612061,2.581383325368507,1.7091488617478896
9,1.875818803877749,2.2151565423211994,2.10691965903472,2.271632520012613
10,1.2697807736917377,0.4853528040637211,1.3610476422939737,1.332738488179103
11,3.5048829870258853,2.9423580034525743,4.041368025618944,3.677764073521406
12,2.865250683162105,0.9354585849177216,2.3587642509484725,3.009416687866725
13,2.711475964759466,3.318714867294407,3.1068391127464814,2.985466632007304
15,2.868133163737881,3.718026853626037,3.490360873839359,2.0036112459474817
16,2.8692861210404805,2.819465974805097,3.2444663684082053,3.649220723880036
17,3.587745292561443,1.4907264382976158,3.3646332152268146,3.84820233146964
18,2.4417719519597907,2.205520786629391,2.2912411944058886,3.1772950252855274
19,1.605815765662681,1.4656671665556165,1.6737007584874883,2.03781475512529
20,3.5383687249415647,3.776789238459733,4.387951587724829,3.595157407345127
22,1.911900646363998,3.3257479016763054,2.3054638973031016,2.410745265855893
23,4.234369266895743,3.122255635470544,4.215591394460217,4.7267276146344335
24,4.252001871683435,3.214227088553345,4.245106385621167,4.376592463864207
25,4.338129469056184,2.704850530436125,4.176651710361072,4.511545091465247
26,2.263913229629057,0.8505704369679454,2.014982473097478,2.4014440718331507
27,1.0624690522570277,1.286646427214467,1.025025729913944,1.0899106114201025
28,3.179805151765085,1.5967180153686902,2.880814487952817,3.287906824126193
29,3.460945918947605,2.5617866255655217,3.37046909493507,3.5518383431214966
30,3.800890955100549,2.616319778397032,3.510304863053927,3.956246872955923
31,3.674760308654044,3.060548022280578,3.2899132489774865,3.80553642806302
32,2.1331439321714103,1.6025677078458722,2.300273717000708,2.222337766367706
33,2.899851454231471,2.0229619921618034,2.5620398944553715,2.856029569125918
34,4.625299509942433,3.225149131947884,5.118548810336176,4.507753364577695
35,1.62372719830143,1.9837937697572532,2.1170512838856674,1.9787508643826637
36,1.368564197147102,0.6837543610166321,1.4538868019765872,1.4369482663646524
37,2.2659157587206917,2.9342211276882586,2.632106331109911,2.1158254344675957
39,3.818731603007745,3.106865387803541,3.850615484111302,3.7722539779037856
40,1.1681671590743816,0.8370826696424697,1.7314634910497118,1.168797885927902
41,1.6429966360897503,2.895607053721408,1.7427326738954485,1.6603254762193556
42,2.61212488090769,1.513345616119618,3.1424717966265163,2.3091739798174404
44,3.180392532894482,3.4189090042753376,3.1298963304442258,2.946954303355512
45,2.29877296182286,5.564837885438875,2.1442794298702723,2.467331227321804
46,2.0280254615816364,2.8845944656631426,3.6617488057621617,2.7687077643179205
47,1.8905594761365,3.004756738351304,1.8153260634218888,2.093023048250673
48,1.873375239713716,1.6958880803862777,1.526598436290565,1.820717324776865
49,3.2626075972120376,2.941343228873308,3.3627250333143954,2.841918054607806
50,3.073512445594552,3.1202972738393435,3.4179762437797727,3.1218278885151016
52,2.319089513495585,4.513968052765283,3.087341722801218,2.6051781045996525
53,2.602510397811296,3.5652009509639524,1.8331071044717744,2.564497629445511
54,1.4048975841238034,1.483144574104987,1.240651111952955,1.440481773037826
56,3.640954296633181,3.799030292326719,2.5422139815884037,3.711961674138592
57,2.6359555113014985,2.070340828626112,1.9924075232126996,2.268531582820553
58,3.356390541627024,5.629243193612691,2.740836957938109,3.244686291479831
59,3.124417361017213,3.0122255681184336,3.1626615989847644,3.119393307311617
60,5.150794347207167,4.70352699904227,5.142305304129591,4.947558572614376
61,1.8849498373276323,2.3485068174745147,2.0232711927736458,1.904670134918166
62,2.6978206972835337,2.9845551070276155,3.145560915460944,2.705619289146739
63,2.784748702692025,3.270785484998572,3.022312745768018,2.885902747361176
64,1.5810158322972148,2.4298358569708745,1.974351554285669,1.5706679125799865
65,3.191753177295595,2.9804181532173866,2.9145227764047488,3.18835897288296
66,5.257799869232209,4.167601295700304,4.821065838897212,5.379219130547384
67,1.5186454771831408,1.527698426948699,1.5520305703033574,1.5554570558151364
68,2.51751508940989,1.92185961765573,2.308341187859352,2.5840906505846077
69,2.2186291251581856,1.9885499287000803,2.2375341397317103,2.247475458560747
70,2.106922133319571,1.7668460076324373,2.8194070594046248,2.188456207960884
72,1.057102479577622,1.0499286596574222,1.092740132756021,1.081733126420586
73,2.741499839152969,3.910997913964537,2.4898619466390537,2.753263160549815
74,2.264409117867587,3.374301373472868,2.9654352440206866,2.2305141902957244
77,4.594524116024555,3.868394978664716,4.632945586171194,4.729809659140756
78,2.035222541242142,1.3122466663146215,1.9679419655843664,1.837839196331892
79,3.773524899942675,5.669646145577022,4.264339060844245,3.797246370769239
80,2.5358635393390303,3.2047591168045,2.84083327917592,2.3833002238015397
81,2.8465107700028165,3.699781852729736,4.690089945535726,3.024499138990904
82,2.6254090228574416,2.081412174127069,2.908082809605645,2.398419743618947
83,3.631844015723847,2.136930809079232,3.4580066578757007,3.7342982658549175
84,2.562999597250062,2.538048842541362,2.486875226679938,2.584973094141432
85,3.1066099711376145,3.574799880306563,2.6046755191640747,3.0302422609515838
86,3.650723951722746,2.6871868458817816,4.194851034712539,3.741175513761116
87,2.967187818420932,2.490392604969386,2.899322792558082,3.0168111576773384
88,5.041034814687351,3.725058234196716,4.024097934979431,5.180286490555295
89,2.090997487333214,1.694418265775924,1.7636327052108576,2.150469183228126
90,4.185940235227026,3.67248190642113,4.334894994331979,4.359667236293212
91,1.6452389787920252,1.1766274091552935,1.4592905414694353,1.684233997819586
92,0.880401141863991,0.645833366284676,0.8817389325783276,0.8938533994071775
93,3.1790508753253546,1.883520608703851,3.0761216813923067,3.2328968848588464
