,Delta_C1,Delta_C2,Delta_C3,Delta_C4
0,923593.8893453174,32938.91134192972,13176.657246574085,1483472.614948815
1,3026932.3265886847,21873.932481542328,11980.984907137225,1652660.439487168
2,1866549.487150564,35290.273423247745,6444.312232806828,1732536.7654422373
3,3403553.347474992,45661.65550453059,9413.225664957634,2174859.0356612485
4,13119061.032708568,57235.8578910428,44865.03879255145,16521495.592167895
5,17656317.514123533,184188.33368476568,67236.92703745878,22195237.269082967
6,22927.545142114774,13194.821040394208,211.4286275071859,38441.74127626081
9,3903321.8940756153,12020.689739581088,4628.4404385634525,4959718.449230284
10,16835.172138136993,9841.499779584852,37.31767417356895,22425.47113653197
11,2590319.175407255,12446.48387399541,3378.298293395585,4043859.122974557
12,185467.8067126022,10574.678377445687,262.161204612894,248430.11727750493
13,3465465.0568116363,15996.05311176382,5125.042967315109,4565497.158283335
16,22190574.050634872,44645.88214161582,40547.54862722005,23600450.436242618
17,1468036.9044637182,3513.4846541545694,1841.1587846087327,1980616.566003124
18,12258762.68301718,25028.21631372273,32479.08972032935,13791560.17841264
19,556711.2825596154,2850.34681457958,1575.7378667907024,576026.1154960466
20,10410494.309980351,17158.618898330227,17420.109789665163,11536060.145400748
21,13397561.669662924,22216.345397886114,18365.66376967875,14346174.817423107
22,8727803.338240637,14706.066286496549,14044.20043182974,9747566.476011928
23,19499020.91602287,29051.054212182076,31646.409932580187,21645485.43407379
24,1860077.9506963573,3450.469085562637,3055.1359647186173,2146781.6267014346
25,1844457.2953759425,3673.260639378877,3337.244548977856,2056081.9817766936
26,126458.38036968422,730.0339169574464,231.52761664628065,140528.8801125278
27,1364557.8792103468,1907.1202581059783,2031.342306343897,1536691.0759059305
28,112670.5835396555,777.5089187886415,175.36405761342718,129442.22764713678
29,2363651.7244564737,3175.7225175217814,3311.95592365055,2648539.922564142
30,1060009.6984132226,1505.5498913490726,1449.13490619707,1185719.243334679
31,1184683.9878610207,1053.8606504881427,2009.7154580834945,1341854.1458665952
32,885996.1974550209,1092.8825542383945,2125.744159949632,962059.768549058
33,2412815.150281004,2876.7128722566963,3220.3031088976004,2703517.2559153354
34,8335451.172399446,9027.607461832742,19901.45201387648,8116717.473900191
35,14401171.845752386,26768.93383129344,40354.53170396055,15092829.31682103
36,24166.556963725667,128.91553335169786,77.58474256655589,26066.478416847764
38,5677214.061093463,13014.437289968751,33697.48212393836,5330913.311118415
39,8911193.382828282,18602.739434796746,17301.69744020675,9330982.480502408
40,2674945.502027374,8830.516527930726,3628.191055018429,2566671.2974265525
43,8225955.335227325,20431.3252254982,54072.96560983925,8347667.552226613
44,2396482.339872206,3690.192635564916,6670.957790959111,2075258.0569050105
45,11848792.307921056,58705.17692949041,32238.568528293712,11039999.041311145
54,626582.2111176009,189417.9197117764,2731.901073006384,521211.4300338341
55,1221235.339613191,232160.2199670379,4732.783467657089,1006461.1182069976
56,76491.93687553104,9536.24950466862,184.7106536064912,63801.431922747885
62,1030462.6816822016,179213.78272251852,2716.392319661157,1017764.9030101676
64,4683490.593662342,295823.4198113793,8023.426066968957,4562499.830394277
65,5011652.731858078,239392.73573813576,19658.48612682683,4899847.826917179
66,2348133.852142045,43477.19160632863,4757.449025113584,2362642.958900238
67,6679530.741981751,98285.14626761648,12254.214739989651,6688429.592648072
68,933905.4873378662,11887.80203530856,1771.5558169675298,919684.25106021
69,3409651.932592093,37450.16928529446,5722.0611020105225,3354053.2883713283
70,2335013.1690271804,30050.57098356268,4743.527158785,2344623.61310173
71,3905451.514811805,178559.8229918032,30625.26117227893,4123026.102939331
72,105296.45698179146,1659.8371342351195,229.69042098109875,105236.16316245023
73,14121494.421229172,377164.47823083337,68276.67689328548,13889068.90138597
75,953562.7461241496,7567.995319462063,2194.8257296092684,947819.929850444
76,1945209.0913692988,16377.966733227391,4050.521980218199,1945508.8312275973
77,2959884.213370645,20022.859745259037,6527.5111414308985,2969833.4031798705
78,17562950.410062976,163065.03640222823,45382.64523117999,17030161.474657737
79,5100271.034555701,65047.44244871898,24960.287908772465,5109712.514762238
80,4242897.6740763,29253.01440063171,7094.075537411496,4136152.799510878
82,9437810.16284144,81582.10452322336,26090.91304166597,8903765.849514214
83,4038972.8527954025,21326.693358112163,8232.467453834504,3955652.733613445
84,5528384.576690949,20989.39565728908,11666.70035587786,5382340.208983573
85,5743888.627663519,21132.404293656396,10625.260556230123,5756671.109749896
86,7983392.2496404,36447.032970410815,11642.725853639826,7915806.548390443
87,562400.0026279574,1424.7327717566384,969.9501626658938,563719.552103581
88,390525.4367245386,2888.888741946416,1356.1364246078786,393232.7427780199
89,410012.7215444071,2060.3032644873383,782.3432751302846,411738.67917119886
90,4348055.829621778,10074.586606394569,7123.145501084622,4327038.160526695
91,302983.56149382755,2012.9440766171867,980.1102962330392,303836.8055997042
92,5916.913581008156,35.608277672779145,15.91516734901722,5634.462444175808
93,309801.17012787046,567.486172958144,368.8655278400998,315590.2095309429
