,PSD1,PSD2,PSD3,PSD4
0,2630.874337574666,2397.369698534268,7611.140010658255,5083.630541770177
1,3898.442754522945,6203.3097761910385,23762.914426556676,7013.407365725422
2,2976.2827376098467,6290.220878462239,16723.042335233327,3271.604229300203
3,1747.422407050194,2693.924998815305,2022.1556207242265,1806.5542203737962
4,1101.2720692792643,1036.093473320848,282.5207728530432,980.9634743960584
5,4063.438462823487,4023.933649666937,1011.7640435516605,3742.0357207821667
6,5042.851714851823,4993.16621371575,1198.9526713158739,4673.996850631182
7,3156.4121108289437,3142.624022260028,705.9432743500978,2912.303371767237
8,1201.8320456172348,1150.030433124751,213.66039367580274,1052.0176900556653
9,1411.326210111373,1259.8676799734696,190.88327377837322,1197.823711831498
10,1681.9194261157345,1532.9579934459473,210.75466668672436,1436.4447410830246
11,2651.6062761983053,2451.601116174906,297.11346904622854,2240.7404195362533
12,2772.6426137829585,2582.51858058304,287.0984136574447,2325.064730715953
13,1217.8355802077897,1142.394872890241,108.9395089601655,1007.302492197064
14,1603.6049200748387,1441.9636814208113,126.54506674050918,1313.5419086980164
15,1692.9040915999233,1497.7764469938363,137.01862747724374,1395.613177555466
16,596.3301775580943,518.637732787841,49.53454393805526,495.0543732250491
17,61.72725040494422,52.24655380514611,6.526498244112719,52.23854261033282
18,48.41913999403757,36.983334375637504,4.128719124686154,41.16639081455953
19,174.52648600570774,139.50553955009767,13.332487367467415,142.4106852527187
20,181.8712084023061,158.004560313718,14.415897211117956,149.89531448993688
21,75.90238698285754,62.181208553334606,6.845433611769033,63.397463120712864
22,67.31009349925283,43.02106761568877,7.615136672625828,55.99493048020784
23,142.96927597326464,111.63764691687682,14.608297730528179,119.84792343089488
24,98.96021510679982,78.63051195356475,10.248496109495592,83.89415159660366
25,37.19229204284748,29.026586556697893,3.782609736958578,32.035423453264734
26,31.97792731833444,26.11656093030742,3.7015686683797813,27.606805773240854
27,26.22553137920903,21.103803825960824,2.9594252345689367,22.42051886745186
28,15.257361684857452,12.375132885463032,1.7931369245471627,12.824385564882833
29,26.818200053371744,21.376202783438085,3.7190374792716163,23.377764158245146
30,38.10931672862657,29.476590723949982,4.994712961479515,32.44635685269416
31,27.41392572771238,20.782281734493356,3.707517148717553,23.196445790876677
32,7.704455138055441,5.900579601569056,1.0556630507734592,6.77097203134976
33,1.5304752534407822,1.1672965003208813,0.20049623777387207,1.3225443797085525
34,1.4605361328153637,1.2469471621519828,0.21553884703213233,1.1234802153715633
35,0.8590451301046008,0.8358389420217791,0.09532670925924185,0.724826671464646
36,0.2758895461595814,0.2150672631276339,0.05326105440971579,0.23705535207255582
37,0.6023303408440243,0.4370976443212567,0.1080013635889789,0.47170151531089893
38,0.6342365969614185,0.5547871649335631,0.08645376828112612,0.496373136966541
39,0.23110443449725496,0.16403865160132525,0.0694109778389075,0.22923605159055402
40,0.7310659451816676,0.5156581420916634,0.10831456898874987,0.5864590791923913
41,0.9683239526160131,0.7090779689251151,0.16427826839330353,0.8013062736620405
42,1.1915621934129927,0.9323814935112393,0.21234582710912342,1.0948943566212763
43,1.153186114909136,0.9020051208640464,0.16439447738669358,0.9840980170834932
44,0.7028194883421922,0.5676708088060359,0.1501933871373654,0.7194969869922208
45,0.4377747768302593,0.3410053705481235,0.06692859767751388,0.3941994722471585
46,0.156660339209438,0.12306168676823874,0.02564579475230865,0.13615737620893725
47,0.09277427321784947,0.07350617997918446,0.019458767339361888,0.10215441731736369
48,0.11220640761062213,0.09712914619910051,0.019491363970945537,0.08120019718844168
49,0.09725637113601426,0.07630340006125268,0.019446077793608116,0.09908128547703347
50,0.02932103759873479,0.026507297993624834,0.0034049983890627813,0.020474628857704322
51,0.04897583787272581,0.03790823627585625,0.008697445764664788,0.04862163455789879
52,0.04005449801189958,0.03810693199735166,0.004878262633888098,0.021133909045362425
53,0.012934187538542958,0.012058418215703666,0.004954675253489338,0.023499279242730747
54,0.022681132148772543,0.02152883933925968,0.0030558451805632277,0.011774371425375858
55,0.009498962578120692,0.009094737176172747,0.003000969411639257,0.012045575153429288
56,0.013215142279085124,0.012286062765044854,0.0030196996273674135,0.01034787966705815
57,0.019250116830105572,0.009048990513526384,0.008995222502503295,0.019532030261404678
58,4.081811280578751,1.254190301442409,5.584870441844008,9.238316686445785
59,105.49509848771596,36.07481018883659,135.41353412012054,219.3423197309282
60,399.46428907336764,146.65136606938748,488.51377271970904,750.2519692766768
61,413.65139286125344,207.04907189136375,530.878025699391,661.6143990689658
62,253.11801858469923,238.6958918491591,414.8282283958619,394.17674618089023
63,133.9570655347454,184.9720236412177,276.97735436992843,274.792783808887
64,28.511778640295294,41.83109265253052,63.18799977958849,68.88108517723059
65,0.9288682886693369,1.358302404359933,2.011746076855349,2.4494666974423613
66,0.01503587391324468,0.014570776080413022,0.003924681056935222,0.02013746560793946
67,0.005974925345637333,0.006928454757848178,0.0019412456537454756,0.007967815131828473
68,0.007325367860243087,0.006779950282683377,0.0025289852148880874,0.005639902016456133
69,0.006193271672540311,0.005627181352838913,0.0017698395442469156,0.006693773411117452
70,0.029110941038226215,0.026636636725722498,0.008426806099542602,0.025794131693289386
71,0.1536309987504735,0.13614184682595468,0.04983588418712448,0.1385015869057574
72,0.1854746237139269,0.17114796212367323,0.054140689174520674,0.16674676588248583
73,0.051659220384420605,0.04522912952226562,0.017458325007623055,0.04706623520163716
74,0.00302522389184753,0.0031533423584981335,0.0007046198375387579,0.002273154231146235
75,0.0005617199482774754,0.0005146341186425344,0.00020140432094229084,0.0008306776801406779
76,0.00046362062601419435,0.0004775609286684572,0.0001954866379830104,0.0002748888711160107
77,0.0001747857741028179,0.00019367307880954746,8.333769248888444e-05,0.00017523824677294085
78,0.0001113342552018063,0.00010899378578566351,7.047414567860898e-05,0.00011594452392010234
79,4.723851721777947e-05,9.295295808433398e-05,4.9584558997401304e-05,3.252198584123268e-05
