,Theta_C1,Theta_C2,Theta_C3,Theta_C4
0,11148.86511846379,11819.912413332331,10071.26246877442,8890.003641214811
1,18594.63725183766,19811.951382804247,16811.316183343388,14790.327020757271
2,12078.115025573912,12903.827440230114,11045.090658017492,9672.75745158546
3,17834.621591690087,19073.106630831226,16338.072458622371,14434.47159242475
4,15377.746973299543,16410.827190451273,14186.752458906834,12442.911950026184
5,8113.415569197757,8625.959982457882,7462.864489510415,6532.427593512057
6,7512.022130050436,8041.058344336133,6971.497945752868,6124.987736323201
7,9168.872781440805,9711.1840456744,8475.171866996032,7466.547797110928
8,15446.433210265255,16469.34776052872,14374.304638141926,12615.257797418735
9,27038.753615988877,28958.20151600372,25114.60083019539,22116.511143590687
10,21368.53731142757,22806.466506885256,19882.575926213423,17558.34238167862
11,20909.51955163851,22099.355829306514,18482.46073581396,17230.6974290365
16,36664.73944805497,38941.39401619364,34000.63131480879,29750.964530169997
17,23609.993507294672,25575.651951187265,17784.530784606763,17209.4209066605
18,9992.380336887682,10691.64871107287,8538.566355041497,8066.184699529529
19,18766.909127975752,20160.6431390207,16455.79439123749,14939.4527804098
20,11135.834076870648,11907.180889818066,10057.35405888181,9043.696779223656
21,22287.104508337005,23948.87741457161,20477.411350807142,17850.853212608024
22,33452.82482403575,35695.73334298541,27423.36269216266,22069.241219292697
23,34145.96687981056,36548.48365164612,30612.46098634641,27494.01068000652
28,25063.67657608376,26608.403960462827,23415.53526520445,20136.652514355803
29,13803.691231795448,14588.04980379211,12856.6842382939,11129.107704824146
30,9808.37527316229,10509.179766407851,9432.251042245958,8163.218571933829
31,18190.11637449008,19322.419122383173,16672.475784122173,14732.303284821934
32,23796.889721691863,25267.31497733711,22197.120926207805,19474.75370505122
33,17186.779666224218,18294.9623121739,16024.751576811945,14073.619792814712
34,12270.73018810995,13108.910999385758,11522.9024803647,10079.801549909622
35,20337.168863998253,21680.899412054183,18835.95280250845,16394.318495133215
36,11770.947510604325,12495.88762542026,11138.900510279258,9739.635006409922
37,6418.5140841225175,6910.293223459029,6118.668625595972,5379.374139646213
38,8639.261299273296,9260.924216667729,8187.69861041255,7175.556020498208
39,10805.260754639312,11569.250225381797,10198.26887405871,8887.17961384033
40,15946.233617865582,16988.252444277983,15076.19921737842,13192.127974559928
41,17218.465223609124,18410.62886636401,16423.1178704604,14387.874091820344
42,11291.777124585851,12106.5037305049,10743.8270825851,9464.60943344988
43,8286.24793913322,8860.12039133873,7823.89555366745,6780.887314601621
44,10422.75978976153,11129.72103533477,9897.976064073066,8618.66960463837
45,15389.190101434991,16425.39221160961,14514.778587017356,12771.46047444564
46,12061.898682566334,12837.976068457958,11442.982500913438,10015.238398370657
47,4799.407029346928,5166.769288204741,4589.876587965056,4038.016153290523
48,6405.088870635396,6787.665725027491,6066.02673802988,5303.666266027916
49,8412.247783834784,8926.217346620218,7937.509998459091,6937.099431166045
