,Delta_C1,Delta_C2,Delta_C3,Delta_C4
74,183725.8606834192,183398.8180961323,184208.24376340967,185915.10097944268
75,183068.9732624629,182551.89376897764,184043.85631063435,186008.3120952936
76,192841.83148840524,192704.27778377276,192447.24706301757,194449.0179180154
77,198196.4074743181,197197.28516339348,198839.065221033,200626.21879799565
78,203260.0286576893,202545.37170694955,204021.7639239309,205810.17964955236
79,212739.21755734028,212276.22104230517,212805.5835127965,214994.574747416
80,147584.9436456511,147428.13291365045,147488.34684429635,148694.91355475347
81,218237.78008296152,217899.49141107893,219197.8799405597,221417.57803614065
82,232902.2413750595,232680.95855544804,233403.5019441036,235417.238987436
83,232577.39516811573,231010.8286958869,233620.06492217188,235369.0879756153
84,239222.6274630124,237915.4296080475,238966.8236202433,240012.41438217045
85,262035.3203861412,261929.48139711824,261482.5794194936,261811.6044053784
86,250795.5656908652,250762.61820963,252153.2275075199,254515.52718861023
87,268763.7038509138,269148.8566608856,270377.94505220867,272092.5523345951
88,304319.23204998724,304287.8467858597,309715.899425738,302146.57330120815
89,281326.50638397835,281057.19878497685,281545.76803250395,284549.49603842146
90,277833.5323144761,276918.5765915168,277952.00691637065,279783.0497290528
91,385570.8805552775,384132.45646995306,386096.8813351615,387457.9062256056
92,290455.5642543665,289025.16942659195,290505.74431148754,292869.38370983524
93,300574.8763352874,299386.1589964264,301030.38001881586,302232.2843267009
94,305002.14660052897,303564.55415137275,304605.8051035161,306343.34013898164
95,305208.2859913495,304110.3324531374,305974.8886648864,308266.29715611023
96,314106.1839600204,313372.92687710124,315537.56568222144,317503.77611537004
97,319991.8385639573,319452.5385060586,321093.2412506911,322805.207612137
99,3034.1281059964463,3303.0098516338057,2911.8145135828763,2559.297738892732
100,2773.529554311328,2904.7272732269503,2671.680263722197,2346.239237921201
101,6656.133201662264,7141.265047674942,6426.400025766809,5619.620795110508
102,2388.6044159728326,2545.541267844917,2292.827792943231,2272.079469137296
103,2601.567451077366,2778.1586406935594,2515.685224703064,2377.114564942976
104,3237.794452443185,3380.32474112709,3147.190932686797,3117.0613217578957
105,3966.254616833423,4154.912754830617,3918.246709290352,3789.744324114633
106,2824.3519919839077,3044.9900843997957,3043.7387732856287,3190.951452088352
107,3373.7883675380435,3408.944086773512,3411.9802844564883,3444.300988775768
108,4771.519679521767,4861.528937780234,4789.939770232394,4761.842526272334
109,5471.940020206643,5487.257605528902,5351.641574573153,5336.216599565059
110,5121.838799061816,5140.740057328549,5103.55985928917,5158.426562535139
111,6671.901638905876,6685.309860971361,6649.41450713811,6585.331925928261
112,7897.522178102526,7839.1714259677,7929.504238579642,8197.562226955637
113,7467.992733267223,7320.59661024868,7427.133986521916,7658.291882729611
114,8469.955398150376,8578.961170258524,8468.962066613234,8605.511266996447
115,9927.465259766755,9893.969986774624,9911.276683264674,10100.788806881706
116,10095.351504380713,10159.102945330713,10320.55880596264,10726.709036967022
117,12797.049354460798,12956.242433056725,13020.886649642049,13399.846367106187
118,13159.118921596304,13221.896091123352,13352.5385163551,13807.905835282205
119,17329.98258942269,17328.573347736474,17422.798648357933,17623.991508344738
120,16747.061168025535,16676.10135337841,16768.928671451224,17222.547423723616
121,18736.19610376818,18428.619575606608,19018.612665570075,19321.116892956208
122,20491.578582423343,20569.26149792385,20494.359311843476,20864.6755272015
123,21631.36262125233,21753.964087533423,22041.26325278194,22608.579555399683
124,24685.630528617618,24724.54783864249,24999.648970410344,25181.430460606894
125,27016.4690997562,27052.694359587957,27172.31937275421,27762.113688122638
126,26425.10722003121,26272.000991339824,26614.5900149786,27118.968474804464
127,26495.060442332557,26368.97034064382,26664.329537085086,27171.536110755165
128,31499.033142985125,31369.786076565186,31905.276719723337,32277.693369301363
129,35556.49409794342,35689.98417007181,35280.73007132745,35837.464122340454
130,32647.78069038404,32517.21712625036,32698.244603857354,33749.49713900458
131,35110.24030227261,34466.61499080215,35158.33911666385,36041.13481961994
132,40806.45872662226,40515.98896591338,40675.96668991972,41496.55204312894
133,43249.43620542615,42792.161074119016,43618.67603959273,43800.78688507742
134,43624.78395764091,43695.822415488525,44295.78352672577,44756.45674521301
135,45958.89320995312,45642.61995496664,46015.41693467328,46816.75162636403
136,50666.54597293672,50438.44716432104,50406.87237298478,50928.69404364335
137,49532.58505113445,49218.96312967575,50071.62245853382,50976.915106468616
138,54235.22248863804,54282.44661398276,54496.96712409087,55584.35121964565
139,53750.29573592675,53538.03132176669,54343.9043027821,55737.73842097199
140,56658.006223539895,56670.64302701751,57244.3461419952,58958.108547904696
141,58232.37117911888,58050.53688034927,58929.527099640094,60052.55870952024
142,61706.00314695574,61734.12855526831,62684.12415218962,63813.48597881004
143,66722.41806530765,67043.22239406503,67901.37771416124,69218.59125163137
144,52638.57549334473,52649.45776441761,53291.63517117118,54476.32306099558
145,75791.08901697391,75495.21728699357,76332.59972231655,76990.67207483211
146,76370.44522583192,76015.5424556787,76177.79472666595,77661.4939129279
147,82223.02565409208,82669.7518253357,81508.42006509542,82642.90868410382
148,94317.1295591844,96289.87959772511,94459.34480150936,92791.82599924972
149,83557.57578966883,83742.55131125393,84401.16026515554,85887.46976333356
150,88821.60396932723,89244.01146828878,90533.35619091969,91405.28949540124
151,91219.42172984642,91369.87161657392,92793.4268934907,93113.72271240444
152,99377.1521209562,99301.76814729368,100318.05409309478,101213.0732530764
153,96897.41868074868,96200.07662355792,97595.23421910962,99071.4118739604
154,103942.32933198866,103390.00177963544,104540.2565007893,105725.68829226044
155,110495.10747352109,110404.89198756852,111537.76478275916,112647.67837222209
156,108792.52528555316,109310.90797541126,110561.2652281836,111979.55306586664
157,115716.3525015642,116201.64582404192,117072.26300971257,118058.00847149594
158,123643.29361372092,123709.27352948464,124633.20317607638,125644.62836601293
159,122638.01255204414,122721.04505201249,123749.70811696244,124909.08952469243
160,143774.3202514696,144261.9619618126,144273.30486885575,143495.87668017708
161,133426.90253110774,133047.5478283977,134464.6128646243,135633.0632888805
162,136934.2565321756,136984.18094241718,137715.8996148662,139012.76481011685
163,146985.47680563515,146120.20515320817,146739.26396141257,147501.54958194884
164,142593.6288335539,142551.7330621293,143666.60459126372,145330.68615006338
165,255761.53570252648,262519.83022436954,251337.0492965265,238736.23457169373
166,161041.6109590242,164370.42828901592,162754.13726783972,164964.69900817936
167,169026.55985572434,168552.3292129737,169365.50167028914,169869.16877121912
168,162299.88304895366,161393.9850632635,162804.19656083034,164441.70931209886
169,169417.6512848172,170621.84684008305,171335.2638758591,172501.72929271226
170,175428.92465441057,176399.3013481284,177172.86950263882,178796.03926018364
171,173626.11452366872,173322.28594906587,174761.86995731268,177219.0071113716
172,193425.7086205872,192227.72232080443,192826.6864585142,194054.7899796409
173,192642.58407336823,191187.844416081,193381.7081802712,194599.93330017183
174,151446.65066857767,150698.43854396977,151893.13654100147,153010.06257206126
175,232162.8687639708,234010.76364766853,231168.79510770304,228996.24789937644
176,252067.3590161309,254847.1793996639,250459.60343062624,244958.13991458307
177,258323.65635946143,259028.8109744403,257068.7021915936,254713.92186584935
178,213241.91409996036,211282.8423439073,212313.5541238184,214437.5970785294
179,274531.57725109166,278725.9136671874,271305.9280595113,265005.38359087217
181,228237.69519549725,229431.97469029375,193826.79093538615,212084.33590687343
182,220562.17051761068,220392.78228098745,229721.69771133797,231049.21177239227
183,277351.10642038914,278065.09339727816,282590.76599758124,278894.2216687291
184,266035.9533057399,264671.59361143265,269504.706433884,268029.9358362184
185,286947.07595356763,286300.63000198104,287022.16079326905,286674.7943257485
186,269038.39745731954,268431.92316325364,269385.1328162295,270442.1563622731
187,277794.1642640967,276961.9831376368,280020.3375114954,279397.38274986285
188,296025.13647424954,296650.5211442647,298172.7688148002,296345.7028959122
189,277750.43931341206,278136.4234254548,279791.1679706929,280557.2612108511
190,276867.2932878471,276359.6842050604,278671.66667221696,280386.2444346549
191,261285.67814931285,260333.93057123828,262678.0128004303,265902.28724432265
193,321260.14591954515,321620.40143165673,321314.42045814026,323338.83486358885
194,307505.2953988465,305940.3645254747,307719.5540219265,308323.245732728
195,312595.41523127194,310765.792580684,312659.6362734318,315054.9221804696
197,1965.9949371027813,2150.705564110887,1945.423916952221,1635.9003142514928
198,1817.5446550054608,1901.6431602426303,1749.9707259756833,1503.5082356467792
199,1892.219509228937,2085.2560716643184,1853.4556024757565,1645.7549048764745
200,2465.454742165205,2630.1242887397734,2372.920190457855,2128.323848566237
201,3039.9063185318137,3194.8930024041865,3143.606197682157,2942.250855997348
202,6177.648760749028,6432.717403742172,6038.13117809148,5651.216467724013
203,9136.69318129784,9626.74707656155,8360.409146530093,7781.484062013746
204,3117.6596955614013,3139.2322511643188,3091.6558099428694,3105.311725119764
205,4500.199665743949,4593.628019275318,4403.722485456955,4329.725401113574
206,17073.98756175273,17802.95364030584,16562.293681258092,14995.653872269684
207,5254.793119218218,5390.593274653275,5339.745360237512,5229.288541327682
208,4754.428649131259,4856.440277170511,4842.788924924405,5095.401237365208
209,7711.0584319831,7787.855942861595,7801.263469694494,7744.178282623287
210,6933.549367510341,6943.394315310036,6820.411815459464,7167.474593985006
211,14322.76677049919,14185.257502434451,14426.737429974151,14401.10046289975
212,10080.85685555555,10107.961273901505,10032.742041599911,10096.000053585243
213,14131.56344305305,14016.15732034208,14256.893857939338,14243.44297053718
214,13944.435649628002,13860.360134676344,13976.92809080563,13890.835889848551
215,10985.822752388493,11102.387906475094,11198.384011106951,11356.28144536332
216,14768.52331128938,14819.48267417025,15014.530495658828,15051.74379606872
217,14701.648374398685,14847.791563109007,15070.341408303868,15287.084253710069
218,20004.665512952,20245.805409227178,19993.68084489209,20164.01812093663
219,18510.672107750568,18366.40900112121,18495.19457624224,18914.31669484472
220,27962.375063253163,27837.155903587205,28076.123690945227,28495.044139705784
221,22552.70904429326,22847.9688033352,22943.950121269907,23031.93864159781
222,33703.05323796125,34383.606324534834,33926.662052642205,33385.95894501323
223,23528.002815192925,23186.53059517023,23606.77325464089,23849.51962864461
224,29063.774120985607,28947.41049377793,29107.591832524544,28742.580487470816
225,117297.04252034592,121272.47213122009,113873.24800132791,106624.90742466458
226,25060.892159489445,24989.013511320813,25159.435056427366,25472.95865418034
227,30680.013953065496,30524.216525584725,30809.53000381573,31738.16246981424
228,37178.72722009174,37274.54893821472,38019.68022703672,38265.31707073591
229,40244.72964507055,40774.2710412028,41760.06591501804,41861.3247084708
230,39137.10034045257,39410.54827470504,39763.73804927323,40675.0218268226
231,48650.1671785195,49303.20482396052,49292.08879197029,49178.19652991769
232,45382.487925581,44908.25283633831,45268.61124342051,45432.68886204878
233,44028.5475060424,44211.69441162693,45131.83536821353,45901.3513953802
234,46354.12962163548,46529.44543072373,47936.59307641956,48354.286022056345
235,52737.900644793845,52369.97335662201,53222.26142979643,53556.85907198539
236,52591.71244496333,52361.4182669865,52962.31034386807,53698.15269572908
237,55836.36211964857,55222.15949925934,56027.659352142575,56403.12658306096
238,59869.3066156572,59656.55441576724,59934.00688961838,60585.46348504649
239,63140.41660065702,63404.2942480413,64233.96983376302,65042.8810515336
240,71085.03694008187,71461.73414574578,71497.10052904149,71370.50360523727
241,70017.1678219526,70010.72391839096,70178.60621566468,70465.67351809968
242,74529.58955812234,73867.9845520057,74514.74052030325,74768.31970864764
243,74438.34525843042,74319.66083042363,74290.99572838571,75259.46676046519
244,79213.55738360112,78633.88493139626,79035.13027148666,79316.40974228943
245,68696.33790991647,68451.01498877657,68694.7055172809,68682.72120218104
246,83206.71769559004,82748.92184925856,83348.87510865991,84479.62032174459
247,90906.50572676236,90277.65453415876,90858.7760531034,90911.24631338308
248,89860.9199440325,89067.1314969433,90366.74623127589,91226.8947965374
249,93577.43574884528,92771.74468652911,93801.32325154434,94799.50886968798
250,96805.52534182963,95718.56778871545,96336.41222390752,97483.50559725505
251,100004.4614005082,100769.98706513272,105125.8943771866,102261.29290818244
252,104658.7747634938,103990.90731929088,105342.83437787415,106776.69195548544
253,107647.88223208876,108021.92694463758,110020.99760691094,111018.97897158246
254,115621.61791571448,115690.41275644816,116744.19037664351,117059.96749041388
255,114455.7441639446,113769.55373023843,114522.43997493749,115458.91551075933
256,128031.54257028608,126032.31415619265,126661.2128805054,126888.00336593138
257,118282.00237750636,116960.69732430232,117734.2185277284,119352.4055356196
258,132728.0493323651,132311.1762162145,131905.22868197487,132832.58430308584
259,133608.32249612507,132652.19997993932,133034.11192120577,133379.22480407127
260,136812.3276614755,135742.9262169392,136428.1004261271,137525.2274496051
261,133356.27812655823,132931.993216533,134093.1674940457,136207.54983543456
262,151949.82568777952,152850.49025437344,152102.21033268707,152720.70623617212
263,160965.14830680398,160600.8910379312,161938.6042276795,162878.9335938911
264,148097.5620418311,148084.8508823826,149127.40979163809,151715.0686573949
265,158426.46481835874,158613.4870274862,160084.60278082598,161595.51499374252
266,187241.50201108764,188120.88853844668,187332.85585143568,186661.5314998488
267,167466.4793241421,166376.17228590275,166708.8145962523,167956.48721461082
268,171769.98012380165,170833.64980852316,173224.10034785746,174036.95318029355
269,176141.74013643496,175164.77790514933,177125.3595407582,178376.74896642513
270,195959.93540287824,196167.84024583656,196410.5887725469,196620.48697524087
271,194678.03342088647,193808.00041465432,195166.13720902303,195413.2096017672
272,196516.75149943813,195496.78926820736,196899.3129263449,198243.72349072577
273,184469.72706259356,183460.04581649552,184898.3041666456,188309.57962290169
274,256973.95246145007,255644.72267968135,257410.9239543909,261314.23789203653
275,214913.95395941148,215457.01927170003,216268.77200836947,217073.90329881763
276,214615.1559065457,215036.78699314347,215760.5725979187,217671.85567878064
277,284658.3617777006,283671.40325422934,286935.08310817747,290034.6070026554
278,270456.4243689322,274233.36354903417,270368.20124754665,267931.5068565855
279,189716.04125502083,189815.9258017616,190507.38325693613,192364.2573723791
280,257659.558036448,258346.16411178416,259312.65454525445,258180.26668595825
281,291091.85665591963,294636.9221165057,293783.91898623767,290873.5856143991
282,239294.5746013862,239284.98234909787,238180.6960038881,242355.24223164568
283,249438.4933346979,251623.28261203348,254789.191879484,252456.99104534165
284,260137.6244934978,260981.7012476923,263643.29961664823,262556.4389585516
285,273360.91747295693,273058.40352556884,275061.0428637494,273972.8737408322
286,276708.3716164872,276756.7215326759,278397.9686127633,278540.9963713307
287,299514.9997649389,299602.68116701324,299227.2381147701,298023.0946172451
288,273506.0375034274,273760.14711887686,275184.3299894005,278226.72856588976
289,286252.5927491398,285183.2337891541,288411.8524583343,290319.76512996136
290,285456.2740932857,284332.4795809786,286027.2129565456,289595.766573587
291,297590.0706533043,296257.2013491792,297735.2419243957,298952.7132721941
292,307367.68227213057,306469.29797827743,308220.3008749185,309558.20753728994
293,310638.0123075787,309388.8865050884,310371.3912195089,313248.6070037947
294,319868.2234163268,319698.68437802664,320031.8578765094,322036.5370288541
296,10691.186063705043,11452.205666895808,10500.904717882133,8940.211974534399
297,1220.796003059747,1367.3809945994246,1152.005588621695,999.156587926416
298,1835.8998213342225,1991.3030867613843,1822.6248155978465,1558.5930217967284
299,2249.554985071508,2346.879249981163,2325.7141502310888,2125.2689297641623
300,2373.3986650663337,2490.848247029431,2336.838420951812,2226.716976427063
301,2298.046232737183,2384.6870623637296,2343.007138116961,2321.586746759929
302,2278.6038308669367,2382.398223406927,2384.6650997362785,2413.230048661135
303,2373.38561400098,2411.074176594123,2419.487755962468,2407.135885073258
304,4059.752525771938,4162.735309870293,4053.134806274026,3984.4367792751295
305,3854.4527918613767,3892.306203762479,3883.90077049802,3880.3295565683216
306,25193.469851412465,26814.58915531999,24760.715887860817,21971.527105300447
307,40718.03266788208,43409.08554025556,39228.80761871162,34517.166302545804
308,7105.429100668404,7068.365724548177,7075.557256028993,7309.014477483137
309,29328.56034729277,31942.408050308222,27814.30794028382,23196.37702520217
310,9029.21436929778,9195.058905965025,9336.854849317326,9308.241759576638
311,42795.47917142709,45572.833312045375,41504.3935974792,37119.40406778421
312,13378.518229578784,13391.586591261485,13297.74992559978,13130.282587278018
313,41653.48828742463,44354.13350556055,40623.39240362198,37425.7250821971
314,120351.42323956656,125291.54802750675,105851.93198088428,107164.12527025548
