,Beta_C1,Beta_C2,Beta_C3,Beta_C4
0,12313.193697796129,13021.39280427161,11292.680149491194,9882.430075481368
1,9434.25354755697,9932.528695482692,8653.295396733527,7558.151185335218
2,11014.4526323313,11625.822158682106,10092.130287720172,8857.259760407786
3,13548.18757777683,14218.810576673224,12392.88719714646,10856.766669250515
4,21783.010363461704,23044.54029530516,20050.2352704944,17609.046758030945
5,12927.013944634238,13604.842496215517,11892.189642943124,10459.995843454344
6,11786.52434656793,12386.32686826955,10845.478366244995,9476.194665226072
7,25097.230115224724,26421.92060934876,23119.63337740294,20374.787746824702
8,16571.390467104695,17438.064449695063,15287.592478970186,13381.628448097128
9,9509.97491834103,10043.254130308558,8773.761885057924,7705.458937546142
10,11244.607524458126,11846.35088415058,10409.469513524824,9117.490098968688
11,14829.73029108267,15686.474365247355,13776.42440525695,12051.88267341034
14,19980.34361949039,21166.894894663717,18450.19816253279,16335.37036831091
15,32437.16572089776,34566.91125881198,30621.18925492613,26854.1292431295
16,29103.44717157626,30523.85615899778,26964.071259443168,23557.04693090295
17,9040.666505241385,9577.949733193036,6959.167498363846,6619.113826853167
18,16736.962435815065,17710.400758040236,14345.548313222564,13332.811798026296
19,7384.701497166275,7750.835017259913,6572.885176644767,5909.642995832075
20,11672.550543461077,12263.401806809425,10499.07157996325,9405.3551555775
21,11100.223972270876,11614.227605956145,10052.629917138886,8924.572351059063
22,29285.27480621356,30772.489283303104,25940.370413444703,19868.155188054618
23,21163.686227872204,22142.681522429262,19474.31702063636,16974.123192504925
26,22380.31333845801,23620.903945843133,21224.813242219177,16749.221123958898
28,19575.33153687217,20668.14436070777,18274.36059387861,15796.50856248067
29,8984.133550322209,9422.42091768897,8379.842635103574,7182.815762326924
30,20889.662805620013,22022.14945253859,19520.76447768157,16906.952861291633
31,20040.920821024592,21120.40819298442,18766.206003462838,16280.877696206697
32,17721.080615206494,18716.47682597876,16546.13049996246,14422.481454769164
33,9748.889973291896,10322.806471393786,9170.784963522134,7994.007508802503
34,14147.097011438413,14937.586352670522,13283.790420127816,11588.972796008822
35,5676.534858472105,5983.107803061835,5321.082908455319,4622.2970126756845
36,11345.443863317225,11961.469710994046,10671.226277389254,9279.016656492082
37,12025.019763963906,12675.24158317087,11301.713890640403,9816.200224940068
38,9788.304857697303,10318.750464589331,9181.280231423778,7985.397642637957
39,9547.140069043173,10041.97527959468,8962.839948747123,7816.794415246344
40,15710.237191076105,16572.19274486131,14799.07967389007,12856.195684869585
41,10798.387370100028,11297.372902974044,10135.545255242285,8804.117061320552
42,17495.754972367464,18472.10685899421,16526.288438069398,14406.955961910462
43,20592.18148174672,21630.41053858448,19359.464882599223,16908.991533372297
44,15297.847430526665,16106.966676608476,14454.560491475471,12577.616121455603
45,11366.833177078415,11954.330038078902,10722.050728170405,9308.94829736368
46,11320.235636800731,11962.346727880267,10714.118725691123,9299.331911379604
47,6806.797254914979,7177.228073640341,6428.189240712244,5586.4595468431135
48,14483.2380832229,15353.04884029955,13708.11596209636,11972.857124577957
49,7991.003368483074,8389.459744892692,7556.836136972982,6572.340077526271
50,8982.01463067273,9465.985833332436,8484.486454152424,7397.689003817719
51,9204.23134855634,9685.961048701723,8685.637235538607,7555.669414033787
52,13863.528926320803,14723.59169794606,13081.12099609815,11460.56279103414
53,11450.342107528366,12098.921549639055,10877.40142675083,9464.25595442295
54,15462.360898071804,16303.115865448515,14612.632836500488,12744.11226278676
55,16667.043528917053,17641.533080572743,15844.290482860271,13799.687692370046
56,9804.56836857682,10319.542242004502,9284.817141886231,8068.429114113042
57,10421.58309782803,10981.5981225907,9861.70041937755,8608.044720516325
58,21154.94698411832,22253.44518421429,20082.689244213045,17502.260421310624
59,21202.266168942457,22359.345584791557,20133.734523233463,17541.596239389593
60,15292.523831705716,16162.352314018244,14502.051304848132,12690.347431049491
61,13034.09814548064,13699.059914318295,12357.886641474248,10730.760301840728
62,7817.432757112305,8222.157499641304,7412.41845657548,6426.159526133501
63,12369.58266194592,13040.954196923469,11744.547623461198,10238.205585606762
64,16229.457075362036,17095.766513471357,15350.786382364497,13379.528417828988
65,13063.4885425356,13842.263796334331,12401.661911554258,10834.376451461014
66,20314.54581664893,21410.22842971853,19251.361835797063,16737.08986344127
67,11097.316405335849,11694.276791961767,10492.077402503224,9145.237333350418
68,12621.240407624273,13278.817292035012,11994.790973989426,10477.252805907634
69,14374.530853975562,15142.714312676437,13625.811060605116,11873.2552251221
70,24353.32122261692,25580.0520749362,23089.49946895629,20044.9375664402
71,10881.491899065888,11464.46856994735,10286.004264680403,8945.859631315314
72,9637.804253107412,10133.403108257282,9105.219180606176,7913.941318465539
73,17178.705452093334,18154.399908218587,16319.183653455986,14265.539373315967
74,16402.590157144212,17265.929526515672,15592.406135117706,13577.1240223964
75,16780.24162691439,17666.338646996024,15971.704553612057,13925.255522879272
76,10093.052243135144,10623.866407465228,9579.290625776965,8280.854311961388
77,17280.832128466027,18175.58304885019,16399.8904296852,14308.123435983072
78,17801.299118865787,18745.362639802093,16911.6109428431,14744.4421864858
79,10715.845998542269,11287.88713861548,10174.7507117954,8844.237843191835
80,13442.876175109366,14189.736882540985,12794.897206049416,11144.15037027324
81,10906.02567878122,11557.53455012553,10441.420024914623,9165.82739373157
82,14571.853030019282,15388.144725402452,13912.977853272643,12108.288783962824
83,7590.751276106419,8015.853607474711,7262.112747537517,6322.25428950915
84,17112.811706173026,18022.000482992087,16306.228535921033,14224.811733863073
85,13441.069972772932,14161.502472479408,12809.226498860182,11141.735527021578
86,12721.794935078073,13372.381959463435,12133.638489112946,10641.849136126522
87,21678.64105842921,22910.49415534404,20612.548068581164,17951.57405957502
88,13434.300645076264,14045.665194196145,12687.032928634906,11016.108606335089
89,12819.72879825009,13515.456670432715,12197.446552457475,10671.845840442278
90,17275.570207302026,18325.22071157652,16506.698561218764,14433.413356075684
91,24483.778307635952,25824.224343810987,23328.69504754064,20359.31835047096
92,16261.49616188728,17147.915341521577,15501.03646628351,13505.12412709012
93,14315.567164887452,15106.2001048693,13641.226512350828,11896.66939324096
94,13574.159049854066,14320.43999710671,12980.650640157965,11298.664737879571
95,20637.4810419048,21745.672119494888,19695.653098268394,17173.334680738524
96,19561.806133288785,20567.07763714543,18571.434858126024,16227.726770035271
97,26233.41349767399,27669.854404586626,24931.431197190235,21737.98823395664
99,19425.66255126442,20474.97351156755,18557.723895450094,16190.938101193671
100,26807.188552464188,28266.851284407905,25620.96185669909,22333.23425209325
101,24334.51547188016,25663.73482600494,23261.250569243188,20319.218792056825
102,19556.995330497528,20675.20498795855,18616.82310733289,16282.058458695998
103,13263.86767554824,13955.470968183685,12664.079111149147,11065.025170893628
104,8461.06039544816,8930.660918443891,8094.710309052526,7042.737186211988
105,11506.5554425811,12142.30976643864,10983.1600249099,9600.949094417969
106,12183.094972405042,12780.36104592062,11583.980445503865,10078.317298081703
107,14070.961749143828,14824.944218888691,13410.118726060073,11726.274300620153
108,13988.946535519344,14819.086927650487,13433.740093401097,11715.09545673992
109,14633.087699885926,15379.627091345985,13980.830026119318,12172.786919742532
110,19676.690026120898,20635.22963729056,18753.626940426337,16331.162210240613
111,11449.037591825589,12044.966217067951,10910.162706670317,9544.029896590067
