,Gamma_C1,Gamma_C2,Gamma_C3,Gamma_C4
0,15.176703161065896,16.32036489879983,13.680469964609722,11.340701679085493
1,36.12122213686442,37.25376426510884,31.881657256015675,26.364489478883456
2,30.48329052752461,30.917142729383706,27.077695886152227,22.21693451534825
3,27.68369523215745,28.59399364854103,24.94438650030517,20.646255527315446
4,33.00512265417564,33.96269960489366,29.529635931494617,24.94013882502832
5,24.836980788509912,25.372200615975885,22.124270086630187,18.524442911601103
6,38.04362213790751,38.65294401404569,34.504456288607685,28.60488592343491
7,57.8513922460324,59.56135869670914,52.22560309196823,43.69344673362775
8,27.328272866632748,28.169214412801807,24.63931850549671,20.895150616434574
9,32.760439569974835,33.702438956104906,29.2083983538513,24.595051903002748
10,46.63504807789524,47.64704926150403,42.37496932280556,35.32375798944056
14,55.342012772844,58.71312345028058,49.48447400846565,40.084091228622846
15,63.60971428472527,65.75290065636297,56.64948229958917,47.993120933452985
16,31.55913245186785,32.56040390385604,30.52942096468076,24.87086920220469
17,36.88242243018748,38.57605113218459,26.722556362178967,23.825797406367883
18,38.70460758630981,39.0479703698961,29.73624253803439,27.156032451337754
19,38.03886706883405,38.53449306429434,32.606150484722875,28.039616278289213
20,21.35579241022093,22.11411884712701,18.72359005107333,15.776845383643948
21,32.53391382965582,34.066915492855806,28.25430118625148,24.950022275965708
23,61.013146083523424,64.91448232515941,53.10842244691238,41.12008203433077
26,64.20503276329369,67.56711139807413,61.10251718553823,44.24316594629973
32,41.199591770099424,42.19275884282569,37.00429108564123,31.017661892719637
33,38.59189197609288,40.20799683024151,36.04752149687032,29.276613662029497
34,35.41739309569378,36.06721362510248,32.05889043125301,26.374079930890613
35,37.38702868400717,38.22618305436651,34.38744460317924,28.028791845972066
36,48.8396337875799,51.34014811704952,45.37653160013754,36.96524927770293
37,54.54720354593639,56.38165754853208,50.22006137338301,41.48543439101565
38,66.13746619457856,67.8098811080913,61.12890614182224,50.28072382150964
39,33.97170521210209,34.426408907689584,31.414669959914523,25.665517280406533
