Datetime,valueIBI
2024-10-09 13:50:13.372470,1.015672
2024-10-09 13:50:14.560020,1.187555
2024-10-09 13:50:21.732230,0.8750405
2024-10-09 13:50:30.857650,1.109426
2024-10-09 13:50:31.857700,1.000046
2024-10-09 13:50:32.685860,0.8281631
2024-10-09 13:50:33.732780,1.046924
2024-10-09 13:50:34.857840,1.125052
2024-10-09 13:50:35.732880,0.8750405
2024-10-09 13:50:40.045580,1.109426
2024-10-09 13:50:41.186250,1.140678
2024-10-09 13:50:42.264430,1.078175
2024-10-09 13:50:43.405110,1.140678
2024-10-09 13:50:44.577040,1.171929
2024-10-09 13:50:45.702090,1.125052
2024-10-09 13:50:46.874020,1.171929
2024-10-09 13:50:48.139700,1.265684
2024-10-09 13:50:49.139750,1.000046
2024-10-09 13:50:50.311680,1.171929
2024-10-09 13:50:51.561730,1.250058
2024-10-09 13:50:58.140160,1.156304
2024-10-09 13:50:59.312090,1.171929
2024-10-09 13:51:00.437150,1.125052
2024-10-09 13:51:01.562200,1.125052
2024-10-09 13:51:16.281630,1.109426
2024-10-09 13:51:17.500440,1.218807
2024-10-09 13:51:18.609860,1.109426
2024-10-09 13:51:19.828670,1.218807
2024-10-09 13:51:21.000600,1.171929
2024-10-09 13:51:22.219400,1.218806
2024-10-09 13:51:23.485090,1.265684
2024-10-09 13:51:24.610140,1.125052
2024-10-09 13:51:31.547960,1.093801
2024-10-09 13:51:32.688640,1.140678
2024-10-09 13:51:33.813690,1.125052
2024-10-09 13:51:34.907490,1.093801
2024-10-09 13:51:36.126300,1.218807
2024-10-09 13:51:37.251350,1.125052
2024-10-09 13:51:38.345150,1.093801
2024-10-09 13:51:39.548330,1.203181
2024-10-09 13:51:40.673380,1.125052
2024-10-09 13:51:41.860940,1.187555
2024-10-09 13:51:43.064120,1.203181
2024-10-09 13:51:44.251670,1.187555
2024-10-09 13:51:45.376730,1.125052
2024-10-09 13:51:46.548660,1.171929
2024-10-09 13:51:47.736210,1.187555
2024-10-09 13:51:48.876890,1.140678
2024-10-09 13:51:50.048820,1.171929
2024-10-09 13:51:51.158240,1.109426
2024-10-09 13:51:52.283300,1.125052
2024-10-09 13:51:53.377100,1.093801
2024-10-09 13:51:54.408390,1.031298
2024-10-09 13:51:55.533450,1.125052
2024-10-09 13:51:56.596000,1.062549
2024-10-09 13:51:57.674170,1.078175
2024-10-09 13:51:58.814850,1.140678
2024-10-09 13:51:59.924280,1.109426
2024-10-09 13:52:01.033700,1.109426
2024-10-09 13:52:02.158750,1.125052
2024-10-09 13:52:03.221300,1.062549
2024-10-09 13:52:04.377610,1.156303
2024-10-09 13:52:05.377650,1.000046
2024-10-09 13:52:06.471450,1.093801
2024-10-09 13:52:07.580880,1.109426
2024-10-09 13:52:08.674680,1.093801
2024-10-09 13:52:09.768480,1.093801
2024-10-09 13:52:10.877910,1.109426
2024-10-09 13:52:12.002960,1.125052
2024-10-09 13:52:13.143640,1.140678
2024-10-09 13:52:14.315570,1.171929
2024-10-09 13:52:15.471870,1.156304
2024-10-09 13:52:16.596920,1.125052
2024-10-09 13:52:17.768850,1.171929
2024-10-09 13:52:18.893900,1.125052
2024-10-09 13:52:20.003330,1.109426
2024-10-09 13:52:21.144010,1.140678
2024-10-09 13:52:22.222180,1.078175
2024-10-09 13:52:23.237850,1.015672
2024-10-09 13:52:24.394160,1.156304
2024-10-09 13:52:25.534840,1.140678
2024-10-09 13:52:26.628640,1.093801
2024-10-09 13:52:27.831820,1.203181
2024-10-09 13:52:29.019370,1.187555
2024-10-09 13:52:30.128800,1.109426
2024-10-09 13:52:31.285100,1.156303
2024-10-09 13:52:32.378900,1.093801
2024-10-09 13:52:33.488330,1.109426
2024-10-09 13:52:34.644630,1.156304
2024-10-09 13:52:35.675930,1.031298
2024-10-09 13:52:36.785360,1.109426
2024-10-09 13:52:37.926040,1.140678
2024-10-09 13:52:38.926080,1.000046
2024-10-09 13:52:40.113640,1.187555
2024-10-09 13:52:41.098060,0.9844205
2024-10-09 13:52:42.332490,1.234432
2024-10-09 13:52:43.363790,1.031298
2024-10-09 13:52:44.488840,1.125052
2024-10-09 13:52:45.582640,1.093801
2024-10-09 13:52:46.723320,1.140678
2024-10-09 13:52:47.895250,1.171929
2024-10-09 13:53:02.177160,1.171929
2024-10-09 13:53:03.208460,1.031298
2024-10-09 13:53:04.067870,0.8594148
2024-10-09 13:53:05.333550,1.265684
2024-10-09 13:53:06.474230,1.140678
2024-10-09 13:53:07.630540,1.156303
2024-10-09 13:53:08.693090,1.062549
2024-10-09 13:53:09.880640,1.187555
2024-10-09 13:53:10.990070,1.109426
2024-10-09 13:53:12.099490,1.109426
2024-10-09 13:53:20.349870,1.250058
2024-10-09 13:53:21.662440,1.312561
2024-10-09 13:53:22.771860,1.109426
2024-10-09 13:53:23.865660,1.093801
2024-10-09 13:53:25.209480,1.343812
2024-10-09 13:53:26.287650,1.078175
2024-10-09 13:53:33.616110,1.187555
2024-10-09 13:53:34.788040,1.171929
