Datetime,valueACC
2024-10-09 13:50:24.124640,"[-48, -1, 42]"
2024-10-09 13:50:24.155890,"[-48, -1, 42]"
2024-10-09 13:50:24.187140,"[-48, -1, 42]"
2024-10-09 13:50:24.218390,"[-48, -1, 42]"
2024-10-09 13:50:24.249640,"[-48, 0, 42]"
2024-10-09 13:50:24.280900,"[-48, -1, 42]"
2024-10-09 13:50:24.312150,"[-48, -1, 41]"
2024-10-09 13:50:24.343400,"[-48, -1, 41]"
2024-10-09 13:50:24.374650,"[-49, -1, 41]"
2024-10-09 13:50:24.405900,"[-49, -1, 42]"
2024-10-09 13:50:24.437150,"[-48, 0, 42]"
2024-10-09 13:50:24.468400,"[-48, 0, 42]"
2024-10-09 13:50:24.499660,"[-48, 0, 42]"
2024-10-09 13:50:24.530910,"[-48, 0, 43]"
2024-10-09 13:50:24.562160,"[-48, 0, 42]"
2024-10-09 13:50:24.593410,"[-48, 0, 43]"
2024-10-09 13:50:24.624660,"[-49, -1, 41]"
2024-10-09 13:50:24.655910,"[-48, 0, 42]"
2024-10-09 13:50:24.687160,"[-48, -1, 42]"
2024-10-09 13:50:24.718420,"[-48, -1, 42]"
2024-10-09 13:50:24.749670,"[-48, -1, 42]"
2024-10-09 13:50:24.780920,"[-48, -1, 42]"
2024-10-09 13:50:24.812170,"[-48, -1, 43]"
2024-10-09 13:50:24.843420,"[-48, -1, 43]"
2024-10-09 13:50:24.874670,"[-48, -1, 42]"
2024-10-09 13:50:24.905930,"[-48, 0, 43]"
2024-10-09 13:50:24.937180,"[-48, -1, 42]"
2024-10-09 13:50:24.968430,"[-48, -1, 43]"
2024-10-09 13:50:24.999680,"[-48, 0, 42]"
2024-10-09 13:50:25.030930,"[-48, -1, 42]"
2024-10-09 13:50:25.062180,"[-48, -1, 42]"
2024-10-09 13:50:25.093430,"[-48, 0, 42]"
2024-10-09 13:50:25.124690,"[-46, -2, 44]"
2024-10-09 13:50:25.155940,"[-45, -1, 46]"
2024-10-09 13:50:25.187190,"[-45, -2, 46]"
2024-10-09 13:50:25.218440,"[-45, -2, 45]"
2024-10-09 13:50:25.249690,"[-45, -1, 44]"
2024-10-09 13:50:25.280940,"[-45, -1, 45]"
2024-10-09 13:50:25.312190,"[-45, -1, 45]"
2024-10-09 13:50:25.343450,"[-45, -1, 45]"
2024-10-09 13:50:25.374700,"[-47, -1, 44]"
2024-10-09 13:50:25.405950,"[-47, -1, 44]"
2024-10-09 13:50:25.437200,"[-47, -1, 44]"
2024-10-09 13:50:25.468450,"[-46, -1, 44]"
2024-10-09 13:50:25.499700,"[-46, -1, 44]"
2024-10-09 13:50:25.530950,"[-47, -1, 44]"
2024-10-09 13:50:25.562210,"[-47, -1, 44]"
2024-10-09 13:50:25.593460,"[-47, -1, 44]"
2024-10-09 13:50:25.624710,"[-47, -1, 44]"
2024-10-09 13:50:25.655960,"[-47, -1, 43]"
2024-10-09 13:50:25.687210,"[-47, -1, 43]"
2024-10-09 13:50:25.718460,"[-46, -2, 44]"
2024-10-09 13:50:25.749710,"[-47, -1, 43]"
2024-10-09 13:50:25.780970,"[-47, -1, 43]"
2024-10-09 13:50:25.812220,"[-47, -1, 44]"
2024-10-09 13:50:25.843470,"[-47, -1, 44]"
2024-10-09 13:50:25.874720,"[-47, -1, 44]"
2024-10-09 13:50:25.905970,"[-48, -1, 44]"
2024-10-09 13:50:25.937220,"[-48, -1, 44]"
2024-10-09 13:50:25.968470,"[-47, -1, 43]"
2024-10-09 13:50:25.999730,"[-47, -1, 44]"
2024-10-09 13:50:26.030980,"[-47, -1, 44]"
2024-10-09 13:50:26.062230,"[-48, -1, 43]"
2024-10-09 13:50:26.093480,"[-47, -1, 43]"
2024-10-09 13:50:26.124730,"[-47, -1, 43]"
2024-10-09 13:50:26.155980,"[-48, -1, 43]"
2024-10-09 13:50:26.187230,"[-48, -1, 43]"
2024-10-09 13:50:26.218490,"[-48, -1, 42]"
2024-10-09 13:50:26.249740,"[-47, -2, 43]"
2024-10-09 13:50:26.280990,"[-47, -2, 43]"
2024-10-09 13:50:26.312240,"[-48, -1, 42]"
2024-10-09 13:50:26.343490,"[-48, -1, 43]"
2024-10-09 13:50:26.374740,"[-47, -1, 43]"
2024-10-09 13:50:26.405990,"[-48, -1, 42]"
2024-10-09 13:50:26.437250,"[-48, -1, 43]"
2024-10-09 13:50:26.468500,"[-48, -1, 43]"
2024-10-09 13:50:26.499750,"[-48, -1, 43]"
2024-10-09 13:50:26.531000,"[-48, -1, 43]"
2024-10-09 13:50:26.562250,"[-47, -1, 43]"
2024-10-09 13:50:26.593500,"[-47, -1, 43]"
2024-10-09 13:50:26.624750,"[-47, -1, 43]"
2024-10-09 13:50:26.656010,"[-48, 0, 43]"
2024-10-09 13:50:26.687260,"[-48, 0, 43]"
2024-10-09 13:50:26.718510,"[-47, -1, 43]"
2024-10-09 13:50:26.749760,"[-48, 0, 43]"
2024-10-09 13:50:26.781010,"[-48, 0, 43]"
2024-10-09 13:50:26.812260,"[-47, -1, 43]"
2024-10-09 13:50:26.843510,"[-47, 0, 43]"
2024-10-09 13:50:26.874770,"[-47, 0, 43]"
2024-10-09 13:50:26.906020,"[-48, -1, 43]"
2024-10-09 13:50:26.937270,"[-48, -1, 43]"
2024-10-09 13:50:26.968520,"[-47, -1, 43]"
2024-10-09 13:50:26.999770,"[-48, 0, 43]"
2024-10-09 13:50:27.031020,"[-48, 0, 43]"
2024-10-09 13:50:27.062270,"[-47, -1, 44]"
2024-10-09 13:50:27.093530,"[-46, -1, 44]"
2024-10-09 13:50:27.124780,"[-47, -1, 43]"
2024-10-09 13:50:27.156030,"[-47, -1, 44]"
2024-10-09 13:50:27.187280,"[-47, -1, 44]"
2024-10-09 13:50:27.218530,"[-47, -1, 44]"
2024-10-09 13:50:27.249780,"[-46, -1, 44]"
2024-10-09 13:50:27.281030,"[-46, 0, 45]"
2024-10-09 13:50:27.312290,"[-46, 0, 44]"
2024-10-09 13:50:27.343540,"[-47, 0, 43]"
2024-10-09 13:50:27.374790,"[-47, -1, 44]"
2024-10-09 13:50:27.406040,"[-45, -1, 46]"
2024-10-09 13:50:27.437290,"[-44, -1, 46]"
2024-10-09 13:50:27.468540,"[-44, -1, 46]"
2024-10-09 13:50:27.499790,"[-44, -1, 46]"
2024-10-09 13:50:27.531050,"[-44, -1, 46]"
2024-10-09 13:50:27.562300,"[-45, -1, 46]"
2024-10-09 13:50:27.593550,"[-44, -2, 47]"
2024-10-09 13:50:27.624800,"[-45, -1, 45]"
2024-10-09 13:50:27.656050,"[-45, -1, 45]"
2024-10-09 13:50:27.687300,"[-46, -1, 45]"
2024-10-09 13:50:27.718560,"[-46, -1, 44]"
2024-10-09 13:50:27.749810,"[-46, -1, 44]"
2024-10-09 13:50:27.781060,"[-45, -1, 44]"
2024-10-09 13:50:27.812310,"[-47, -1, 44]"
2024-10-09 13:50:27.843560,"[-46, 0, 44]"
2024-10-09 13:50:27.874810,"[-46, -1, 44]"
2024-10-09 13:50:27.906060,"[-46, 0, 44]"
2024-10-09 13:50:27.937320,"[-47, -1, 44]"
2024-10-09 13:50:27.968570,"[-47, 0, 44]"
2024-10-09 13:50:27.999820,"[-46, 0, 43]"
2024-10-09 13:50:28.031070,"[-47, 0, 44]"
2024-10-09 13:50:28.062320,"[-47, 0, 44]"
2024-10-09 13:50:28.093570,"[-47, 0, 44]"
2024-10-09 13:50:28.124820,"[-47, 0, 43]"
2024-10-09 13:50:28.156080,"[-45, 0, 46]"
2024-10-09 13:50:28.187330,"[-44, 0, 45]"
2024-10-09 13:50:28.218580,"[-44, -1, 46]"
2024-10-09 13:50:28.249830,"[-48, 0, 43]"
2024-10-09 13:50:28.281080,"[-49, 1, 41]"
2024-10-09 13:50:28.312330,"[-47, 1, 43]"
2024-10-09 13:50:28.343580,"[-46, 0, 45]"
2024-10-09 13:50:28.374840,"[-46, 1, 45]"
2024-10-09 13:50:28.406090,"[-47, 1, 44]"
2024-10-09 13:50:28.437340,"[-47, 1, 43]"
2024-10-09 13:50:28.468590,"[-46, 0, 44]"
2024-10-09 13:50:28.499840,"[-46, 0, 45]"
2024-10-09 13:50:28.531090,"[-47, 0, 44]"
2024-10-09 13:50:28.562340,"[-46, 0, 45]"
2024-10-09 13:50:28.593600,"[-46, 0, 44]"
2024-10-09 13:50:28.624850,"[-47, 0, 44]"
2024-10-09 13:50:28.656100,"[-47, 0, 44]"
2024-10-09 13:50:28.687350,"[-47, 0, 43]"
2024-10-09 13:50:28.718600,"[-47, 0, 43]"
2024-10-09 13:50:28.749850,"[-47, 0, 44]"
2024-10-09 13:50:28.781100,"[-48, 1, 43]"
2024-10-09 13:50:28.812360,"[-46, 0, 43]"
2024-10-09 13:50:28.843610,"[-47, 0, 44]"
2024-10-09 13:50:28.874860,"[-47, -1, 44]"
2024-10-09 13:50:28.906110,"[-47, 0, 43]"
2024-10-09 13:50:28.937360,"[-47, 0, 43]"
2024-10-09 13:50:28.968610,"[-47, 0, 43]"
2024-10-09 13:50:28.999860,"[-47, 0, 44]"
2024-10-09 13:50:29.031120,"[-47, 0, 43]"
2024-10-09 13:50:29.062370,"[-46, -1, 44]"
2024-10-09 13:50:29.093620,"[-47, -1, 44]"
2024-10-09 13:50:29.124870,"[-47, -1, 44]"
2024-10-09 13:50:29.156120,"[-47, -1, 44]"
2024-10-09 13:50:29.187370,"[-47, -1, 44]"
2024-10-09 13:50:29.218620,"[-47, -1, 44]"
2024-10-09 13:50:29.249880,"[-47, -1, 44]"
2024-10-09 13:50:29.281130,"[-47, -1, 44]"
2024-10-09 13:50:29.312380,"[-47, -1, 44]"
2024-10-09 13:50:29.343630,"[-47, -1, 44]"
2024-10-09 13:50:29.374880,"[-46, -1, 44]"
2024-10-09 13:50:29.406130,"[-46, -1, 44]"
2024-10-09 13:50:29.437380,"[-47, -1, 44]"
2024-10-09 13:50:29.468640,"[-47, -1, 44]"
2024-10-09 13:50:29.499890,"[-47, 0, 44]"
2024-10-09 13:50:29.531140,"[-47, 0, 44]"
2024-10-09 13:50:29.562390,"[-47, 0, 44]"
2024-10-09 13:50:29.593640,"[-47, 0, 43]"
2024-10-09 13:50:29.624890,"[-47, 0, 44]"
2024-10-09 13:50:29.656140,"[-47, 0, 44]"
2024-10-09 13:50:29.687400,"[-47, 0, 44]"
2024-10-09 13:50:29.718650,"[-47, 0, 43]"
2024-10-09 13:50:29.749900,"[-47, 0, 43]"
2024-10-09 13:50:29.781150,"[-47, 0, 44]"
2024-10-09 13:50:29.812400,"[-47, -1, 44]"
2024-10-09 13:50:29.843650,"[-47, -1, 44]"
2024-10-09 13:50:29.874910,"[-47, -1, 44]"
2024-10-09 13:50:29.906160,"[-47, -1, 43]"
2024-10-09 13:50:29.937410,"[-47, -1, 44]"
2024-10-09 13:50:29.968660,"[-47, -2, 44]"
2024-10-09 13:50:29.999910,"[-47, -2, 44]"
2024-10-09 13:50:30.031160,"[-47, -1, 44]"
2024-10-09 13:50:30.062410,"[-47, -1, 44]"
2024-10-09 13:50:30.093670,"[-47, -1, 43]"
2024-10-09 13:50:30.124920,"[-47, -1, 44]"
2024-10-09 13:50:30.156170,"[-47, -1, 43]"
2024-10-09 13:50:30.187420,"[-47, -1, 44]"
2024-10-09 13:50:30.218670,"[-47, -1, 43]"
2024-10-09 13:50:30.249920,"[-47, -1, 43]"
2024-10-09 13:50:30.281170,"[-47, -1, 43]"
2024-10-09 13:50:30.312430,"[-47, -1, 43]"
2024-10-09 13:50:30.343680,"[-47, -1, 43]"
2024-10-09 13:50:30.374930,"[-47, -1, 43]"
2024-10-09 13:50:30.406180,"[-47, -1, 43]"
2024-10-09 13:50:30.437430,"[-47, -2, 44]"
2024-10-09 13:50:30.468680,"[-47, -2, 43]"
2024-10-09 13:50:30.499930,"[-47, -2, 43]"
2024-10-09 13:50:30.531190,"[-47, -1, 43]"
2024-10-09 13:50:30.562440,"[-47, -1, 43]"
2024-10-09 13:50:30.593690,"[-47, -1, 44]"
2024-10-09 13:50:30.624940,"[-47, -2, 44]"
2024-10-09 13:50:30.656190,"[-47, -2, 44]"
2024-10-09 13:50:30.687440,"[-47, -2, 43]"
2024-10-09 13:50:30.718690,"[-47, -1, 43]"
2024-10-09 13:50:30.749950,"[-47, -1, 43]"
2024-10-09 13:50:30.781200,"[-47, -1, 43]"
2024-10-09 13:50:30.812450,"[-47, -2, 43]"
2024-10-09 13:50:30.843700,"[-47, -2, 43]"
2024-10-09 13:50:30.874950,"[-47, -1, 43]"
2024-10-09 13:50:30.906200,"[-47, -2, 43]"
2024-10-09 13:50:30.937450,"[-47, -1, 43]"
2024-10-09 13:50:30.968710,"[-47, -1, 43]"
2024-10-09 13:50:30.999960,"[-47, -1, 43]"
2024-10-09 13:50:31.031210,"[-47, -1, 43]"
2024-10-09 13:50:31.062460,"[-47, -1, 43]"
2024-10-09 13:50:31.093710,"[-47, -1, 43]"
2024-10-09 13:50:31.124960,"[-47, -1, 43]"
2024-10-09 13:50:31.156210,"[-47, -1, 43]"
2024-10-09 13:50:31.187470,"[-47, -1, 44]"
2024-10-09 13:50:31.218720,"[-47, -1, 43]"
2024-10-09 13:50:31.249970,"[-47, -1, 43]"
2024-10-09 13:50:31.281220,"[-47, -1, 43]"
2024-10-09 13:50:31.312470,"[-47, -1, 43]"
2024-10-09 13:50:31.343720,"[-47, -1, 43]"
2024-10-09 13:50:31.374970,"[-47, -1, 44]"
2024-10-09 13:50:31.406230,"[-47, -1, 43]"
2024-10-09 13:50:31.437480,"[-47, -1, 43]"
2024-10-09 13:50:31.468730,"[-47, -1, 43]"
2024-10-09 13:50:31.499980,"[-47, -1, 43]"
2024-10-09 13:50:31.531230,"[-47, -1, 43]"
2024-10-09 13:50:31.562480,"[-47, -1, 43]"
2024-10-09 13:50:31.593730,"[-47, -1, 43]"
2024-10-09 13:50:31.624990,"[-47, -1, 43]"
2024-10-09 13:50:31.656240,"[-47, -1, 43]"
2024-10-09 13:50:31.687490,"[-47, -1, 43]"
2024-10-09 13:50:31.718740,"[-47, -1, 43]"
2024-10-09 13:50:31.749990,"[-47, -1, 43]"
2024-10-09 13:50:31.781240,"[-47, -1, 43]"
2024-10-09 13:50:31.812490,"[-47, -1, 43]"
2024-10-09 13:50:31.843750,"[-47, -1, 43]"
2024-10-09 13:50:31.875000,"[-47, -1, 43]"
2024-10-09 13:50:31.906250,"[-47, -1, 43]"
2024-10-09 13:50:31.937500,"[-47, -1, 43]"
2024-10-09 13:50:31.968750,"[-47, -1, 43]"
2024-10-09 13:50:32.000000,"[-47, -1, 43]"
2024-10-09 13:50:32.031250,"[-47, -1, 43]"
2024-10-09 13:50:32.062510,"[-47, 0, 43]"
2024-10-09 13:50:32.093760,"[-47, -1, 43]"
2024-10-09 13:50:32.125010,"[-47, -1, 43]"
2024-10-09 13:50:32.156260,"[-47, -1, 44]"
2024-10-09 13:50:32.187510,"[-47, -1, 44]"
2024-10-09 13:50:32.218760,"[-47, 0, 43]"
2024-10-09 13:50:32.250020,"[-47, 0, 43]"
2024-10-09 13:50:32.281270,"[-47, -1, 43]"
2024-10-09 13:50:32.312520,"[-47, -1, 44]"
2024-10-09 13:50:32.343770,"[-47, -1, 44]"
2024-10-09 13:50:32.375020,"[-47, -1, 43]"
2024-10-09 13:50:32.406270,"[-47, -1, 43]"
2024-10-09 13:50:32.437520,"[-47, -1, 44]"
2024-10-09 13:50:32.468780,"[-47, -1, 43]"
2024-10-09 13:50:32.500030,"[-47, -1, 43]"
2024-10-09 13:50:32.531280,"[-47, -1, 44]"
2024-10-09 13:50:32.562530,"[-47, -1, 43]"
2024-10-09 13:50:32.593780,"[-47, -1, 44]"
2024-10-09 13:50:32.625030,"[-47, -1, 44]"
2024-10-09 13:50:32.656280,"[-47, -1, 43]"
2024-10-09 13:50:32.687540,"[-47, 0, 43]"
2024-10-09 13:50:32.718790,"[-47, -1, 43]"
2024-10-09 13:50:32.750040,"[-47, -1, 44]"
2024-10-09 13:50:32.781290,"[-47, -1, 43]"
2024-10-09 13:50:32.812540,"[-47, -1, 43]"
2024-10-09 13:50:32.843790,"[-47, -1, 43]"
2024-10-09 13:50:32.875040,"[-47, -1, 43]"
2024-10-09 13:50:32.906300,"[-47, -1, 43]"
2024-10-09 13:50:32.937550,"[-47, -1, 44]"
2024-10-09 13:50:32.968800,"[-47, -1, 44]"
2024-10-09 13:50:33.000050,"[-47, -1, 44]"
2024-10-09 13:50:33.031300,"[-47, -1, 43]"
2024-10-09 13:50:33.062550,"[-47, 0, 44]"
2024-10-09 13:50:33.093800,"[-47, 0, 44]"
2024-10-09 13:50:33.125060,"[-47, 0, 44]"
2024-10-09 13:50:33.156310,"[-47, -1, 44]"
2024-10-09 13:50:33.187560,"[-47, -1, 44]"
2024-10-09 13:50:33.218810,"[-47, -1, 44]"
2024-10-09 13:50:33.250060,"[-47, -1, 44]"
2024-10-09 13:50:33.281310,"[-47, -1, 43]"
2024-10-09 13:50:33.312560,"[-47, -1, 43]"
2024-10-09 13:50:33.343820,"[-47, -1, 44]"
2024-10-09 13:50:33.375070,"[-47, -1, 44]"
2024-10-09 13:50:33.406320,"[-47, -1, 44]"
2024-10-09 13:50:33.437570,"[-47, -1, 44]"
2024-10-09 13:50:33.468820,"[-47, -1, 44]"
2024-10-09 13:50:33.500070,"[-47, -1, 44]"
2024-10-09 13:50:33.531320,"[-47, -1, 43]"
2024-10-09 13:50:33.562580,"[-46, -1, 44]"
2024-10-09 13:50:33.593830,"[-47, -1, 43]"
2024-10-09 13:50:33.625080,"[-47, -1, 43]"
