Datetime,valueTemp
2024-10-09 13:50:18.088290,29.41
2024-10-09 13:50:20.088380,29.41
2024-10-09 13:50:22.088470,29.41
2024-10-09 13:50:24.088560,29.41
2024-10-09 13:50:26.088660,29.41
2024-10-09 13:50:28.088750,29.41
2024-10-09 13:50:30.088840,29.41
2024-10-09 13:50:32.088930,29.41
2024-10-09 13:50:34.089030,29.41
2024-10-09 13:50:36.089120,29.41
2024-10-09 13:50:38.089210,29.41
2024-10-09 13:50:40.089300,29.41
2024-10-09 13:50:42.089400,29.41
2024-10-09 13:50:44.089490,29.41
2024-10-09 13:50:46.089580,29.41
2024-10-09 13:50:48.089670,29.41
2024-10-09 13:50:50.089770,29.41
2024-10-09 13:50:52.089860,29.41
2024-10-09 13:50:54.089950,29.41
2024-10-09 13:50:56.090050,29.41
2024-10-09 13:50:58.090140,29.41
2024-10-09 13:51:00.090230,29.41
2024-10-09 13:51:02.090320,29.41
2024-10-09 13:51:04.090420,29.41
2024-10-09 13:51:06.090510,29.41
2024-10-09 13:51:08.090600,29.41
2024-10-09 13:51:10.090690,29.41
2024-10-09 13:51:12.090790,29.41
2024-10-09 13:51:14.090880,29.41
2024-10-09 13:51:16.090970,29.41
2024-10-09 13:51:18.091060,29.41
2024-10-09 13:51:20.091160,29.41
2024-10-09 13:51:22.091250,29.41
2024-10-09 13:51:24.091340,29.41
2024-10-09 13:51:26.091430,29.41
2024-10-09 13:51:28.091530,29.41
2024-10-09 13:51:30.091620,29.41
2024-10-09 13:51:32.091710,29.41
2024-10-09 13:51:34.091800,29.41
2024-10-09 13:51:36.091900,29.41
2024-10-09 13:51:38.091990,29.41
2024-10-09 13:51:40.092080,29.41
2024-10-09 13:51:42.092180,29.41
2024-10-09 13:51:44.092270,29.41
2024-10-09 13:51:46.092360,29.41
2024-10-09 13:51:48.092450,29.41
2024-10-09 13:51:50.092550,29.41
2024-10-09 13:51:52.092640,29.41
2024-10-09 13:51:54.092730,29.41
2024-10-09 13:51:56.092820,29.41
2024-10-09 13:51:58.092920,29.41
2024-10-09 13:52:00.093010,29.41
2024-10-09 13:52:02.093100,29.41
2024-10-09 13:52:04.093190,29.41
2024-10-09 13:52:06.093290,29.41
2024-10-09 13:52:08.093380,29.41
2024-10-09 13:52:10.093470,29.41
2024-10-09 13:52:12.093560,29.41
2024-10-09 13:52:14.093660,29.41
2024-10-09 13:52:16.093750,29.41
2024-10-09 13:52:18.093840,29.41
2024-10-09 13:52:20.093930,29.41
2024-10-09 13:52:22.094030,29.41
2024-10-09 13:52:24.094120,29.41
2024-10-09 13:52:26.094210,29.41
2024-10-09 13:52:28.094300,29.41
2024-10-09 13:52:30.094400,29.41
2024-10-09 13:52:32.094490,29.41
2024-10-09 13:52:34.094580,29.41
2024-10-09 13:52:36.094680,29.41
2024-10-09 13:52:38.094770,29.41
2024-10-09 13:52:40.094860,29.41
2024-10-09 13:52:42.094950,29.41
2024-10-09 13:52:44.095050,29.41
2024-10-09 13:52:46.095140,29.41
2024-10-09 13:52:48.095230,29.41
2024-10-09 13:52:50.095320,29.41
2024-10-09 13:52:52.095420,29.41
2024-10-09 13:52:54.095510,29.41
2024-10-09 13:52:56.095600,29.41
2024-10-09 13:52:58.095690,29.41
2024-10-09 13:53:00.095790,29.41
2024-10-09 13:53:02.095880,29.41
2024-10-09 13:53:04.095970,29.41
2024-10-09 13:53:06.096060,29.41
2024-10-09 13:53:08.096160,29.41
2024-10-09 13:53:10.096250,29.41
2024-10-09 13:53:12.096340,29.41
2024-10-09 13:53:14.096430,29.41
2024-10-09 13:53:16.096530,29.41
2024-10-09 13:53:18.096620,29.41
2024-10-09 13:53:20.096710,29.41
2024-10-09 13:53:22.096810,29.41
2024-10-09 13:53:24.096900,29.41
2024-10-09 13:53:26.096990,29.41
2024-10-09 13:53:28.097080,29.41
2024-10-09 13:53:30.097180,29.41
2024-10-09 13:53:32.097270,29.41
2024-10-09 13:53:34.097360,29.41
2024-10-09 13:53:36.097450,29.41
2024-10-09 13:53:38.097550,29.41
2024-10-09 13:53:40.097640,29.41
2024-10-09 13:53:42.097730,29.41
2024-10-09 13:53:44.097820,29.41
2024-10-09 13:53:46.097920,29.41
