Datetime,valueIBI
2024-10-09 13:06:41.595260,0.5312746
2024-10-09 13:06:42.204660,0.6094031
2024-10-09 13:06:42.814060,0.6094034
2024-10-09 13:06:43.376590,0.562526
2024-10-09 13:06:43.939120,0.562526
2024-10-09 13:06:44.501640,0.5625262
2024-10-09 13:06:45.064170,0.562526
2024-10-09 13:06:45.595440,0.5312746
2024-10-09 13:06:46.126720,0.5312746
2024-10-09 13:06:46.673620,0.5469003
2024-10-09 13:06:47.251770,0.5781519
2024-10-09 13:06:47.814300,0.562526
2024-10-09 13:06:48.376820,0.562526
2024-10-09 13:06:53.533310,0.5937774
2024-10-09 13:06:54.127090,0.5937774
2024-10-09 13:06:54.720870,0.5937777
2024-10-09 13:06:55.283390,0.562526
2024-10-09 13:06:55.877170,0.5937774
2024-10-09 13:06:56.470950,0.5937777
2024-10-09 13:06:57.033470,0.562526
2024-10-09 13:06:57.611620,0.5781517
2024-10-09 13:06:58.174150,0.562526
2024-10-09 13:06:58.752300,0.5781519
2024-10-09 13:06:59.330450,0.5781517
2024-10-09 13:06:59.924230,0.5937774
2024-10-09 13:07:00.518010,0.5937777
2024-10-09 13:07:01.111790,0.5937774
2024-10-09 13:07:01.689940,0.5781517
2024-10-09 13:07:02.268090,0.5781519
2024-10-09 13:07:02.861870,0.5937774
2024-10-09 13:07:03.471270,0.6094031
2024-10-09 13:07:04.080670,0.6094034
2024-10-09 13:07:04.674450,0.5937774
2024-10-09 13:07:05.236980,0.562526
2024-10-09 13:07:05.846380,0.6094034
2024-10-09 13:07:06.440160,0.5937774
2024-10-09 13:07:07.033940,0.5937774
2024-10-09 13:07:07.627710,0.5937777
2024-10-09 13:07:08.205860,0.5781517
2024-10-09 13:07:08.799640,0.5937774
2024-10-09 13:07:09.377790,0.5781519
2024-10-09 13:07:09.971570,0.5937774
2024-10-09 13:07:10.549720,0.5781517
2024-10-09 13:07:11.143500,0.5937777
2024-10-09 13:07:11.706030,0.562526
2024-10-09 13:07:12.299800,0.5937774
2024-10-09 13:07:12.877960,0.5781519
2024-10-09 13:07:13.471730,0.5937774
2024-10-09 13:07:14.081140,0.6094031
2024-10-09 13:07:14.706170,0.6250291
2024-10-09 13:07:15.315570,0.6094031
2024-10-09 13:07:15.924970,0.6094034
2024-10-09 13:07:16.550000,0.6250288
2024-10-09 13:07:17.190660,0.6406546
2024-10-09 13:07:17.784430,0.5937777
2024-10-09 13:07:18.393840,0.6094031
2024-10-09 13:07:18.987610,0.5937774
2024-10-09 13:07:19.597020,0.6094034
2024-10-09 13:07:20.206420,0.6094031
2024-10-09 13:07:20.815820,0.6094034
2024-10-09 13:07:21.409600,0.5937774
2024-10-09 13:07:22.003380,0.5937774
2024-10-09 13:07:22.612780,0.6094034
2024-10-09 13:07:23.237810,0.6250288
2024-10-09 13:07:23.862840,0.6250291
2024-10-09 13:07:24.487870,0.6250288
2024-10-09 13:07:25.081650,0.5937774
2024-10-09 13:07:25.706680,0.6250291
2024-10-09 13:07:26.331700,0.6250288
2024-10-09 13:07:26.941110,0.6094031
2024-10-09 13:07:27.550510,0.6094034
2024-10-09 13:07:28.128660,0.5781517
2024-10-09 13:07:28.722440,0.5937774
2024-10-09 13:07:29.347470,0.6250291
2024-10-09 13:07:29.988120,0.6406546
2024-10-09 13:07:30.597530,0.6094034
2024-10-09 13:07:31.222560,0.6250288
2024-10-09 13:07:31.816330,0.5937774
2024-10-09 13:07:32.425740,0.6094034
2024-10-09 13:07:33.019510,0.5937774
2024-10-09 13:07:33.628920,0.6094034
2024-10-09 13:07:34.222690,0.5937774
2024-10-09 13:07:34.816470,0.5937774
2024-10-09 13:07:35.394620,0.5781519
2024-10-09 13:07:35.972780,0.5781517
2024-10-09 13:07:36.582180,0.6094031
2024-10-09 13:07:37.207210,0.6250291
2024-10-09 13:07:37.800990,0.5937774
2024-10-09 13:07:38.410390,0.6094031
2024-10-09 13:07:38.988540,0.5781519
2024-10-09 13:07:39.597940,0.6094031
2024-10-09 13:07:40.207350,0.6094031
2024-10-09 13:07:40.816750,0.6094034
2024-10-09 13:07:41.441780,0.6250288
2024-10-09 13:07:42.051180,0.6094034
2024-10-09 13:07:42.660590,0.6094031
2024-10-09 13:07:43.285610,0.6250288
2024-10-09 13:07:43.895020,0.6094034
2024-10-09 13:07:44.520050,0.6250288
2024-10-09 13:07:45.129450,0.6094034
2024-10-09 13:07:45.738850,0.6094031
2024-10-09 13:07:46.348260,0.6094031
2024-10-09 13:07:46.942030,0.5937777
2024-10-09 13:07:47.551440,0.6094031
2024-10-09 13:07:48.145210,0.5937774
2024-10-09 13:07:48.754620,0.6094034
2024-10-09 13:07:49.379650,0.6250288
2024-10-09 13:07:50.004680,0.6250291
2024-10-09 13:07:50.614080,0.6094031
