,Theta_C1,Theta_C2,Theta_C3,Theta_C4
0,1893.034353342093,2105.1112355999785,642.9511743672308,770.6168124644206
1,2890.3126435299146,3157.171006070439,960.0277148463748,1155.2483543590683
2,6743.286431954597,7373.286555147475,2260.9852087727504,2661.124082189851
4,4727.267350536256,5161.663365599426,1659.4278115350878,1943.3261830139195
5,2759.5485525075305,3013.136886203324,1059.5676934574642,1208.069904973761
6,993.1952175839308,1089.9942140982414,369.254618346249,435.3129687400502
7,3091.562373234421,3338.884668894721,1152.2033013977536,1348.619554583579
8,2874.151888874646,3116.123572047929,1112.6449105823613,1231.433466051249
9,2985.342021561976,3272.551902753203,1165.2729971469405,1322.0075294977073
10,2035.942835963041,2176.442760781823,794.6507256217649,892.3940781244246
11,3692.7979902924208,4008.163894602887,1507.6871996243226,1643.4386163539652
12,3767.590967773793,4135.4345204500805,1580.721755865989,1766.0357396998202
13,1529.85196009947,1636.36893106486,632.4305599410451,720.338171641714
14,2169.0774943912847,2378.9220041250705,925.476043109921,1062.19722801559
15,2281.059796688006,2462.9960344878623,981.699064719041,1064.6205144432147
16,2530.9300629338554,2714.7410175966224,1118.990133752314,1208.039970823712
17,3840.667986412552,4160.94944768447,1683.4787241745637,1824.3186733542195
18,1375.8680150965763,1486.5378036391917,625.9757827820906,669.90526989018
19,2151.0487166585995,2364.764334636952,1028.2668926324004,1095.2851676327189
20,3480.7557681653125,3705.616596902325,1622.5957009499734,1712.8969544716765
21,1646.0477790688965,1769.8908894198407,798.7419705559394,838.0666246770336
22,2956.665133164861,3197.7155481504765,1396.410665654378,1483.254714281135
23,2372.2472703548583,2558.135028058765,1097.4401148105344,1172.8619737772362
24,2993.32356213997,3260.509342221355,1480.5886258078692,1555.0910264959025
25,1332.927582664317,1446.9255497099512,653.7015788402966,675.3512347016664
26,2692.9095070307376,2905.8293915503805,1353.8023394907857,1426.1568975867783
27,3563.5638299756565,3824.015877484018,1810.867684313344,1899.993662961394
28,3385.0869200206776,3663.1787109174784,1733.9233336583966,1814.281487828027
29,2558.6979368509574,2758.5818404937863,1296.3426585162283,1363.516104971677
31,1705.9949372050023,1870.9810931097672,866.6688397401542,969.0350003164526
32,3459.178733106944,3724.581237155025,1700.6599385085387,1853.8230009775248
36,3531.7338821565,3792.2262996706895,1850.0503422839545,1929.473726649384
37,2550.6936562008277,2757.920557718484,1378.4155951419448,1436.9326111666971
38,5532.857443874293,5911.999320140009,2888.7895899341534,3084.5875007283403
39,2604.053360413587,2839.3252328301733,1423.8507480981425,1497.6029827614868
40,2476.88857259384,2593.3927966690453,1230.3674455752982,1324.3469163955644
41,2815.862221041078,3067.015500511733,1517.3397792216972,1582.2083404245775
42,5690.648452034592,6255.36199290732,3150.1330724581467,3211.8152555644897
43,2770.51761897707,3025.148887854739,1539.5670032541911,1604.99726094918
46,2787.0600279775986,2978.468583750344,1568.039372418703,1557.1841410630896
47,3059.033408672605,3282.03829195296,1751.1259608463492,1739.634060172661
48,4240.679864359181,4509.820901895705,2369.5684959278933,2397.2197249116034
49,2802.652719799933,3066.3009786030625,1658.9271708820022,1654.023576864116
50,2333.6687417794988,2473.881791467794,1302.1676544052034,1282.5256611469092
51,2506.559653770579,2713.125788291109,1436.6770049855886,1520.4575175469906
52,5383.369061864521,5863.461188272639,3130.01040612344,3230.53707114163
53,2297.4604478675496,2518.430358679527,1349.258889553064,1431.814044809817
54,2754.0275818519294,2990.878967892439,1593.2930129221795,1665.1130235814676
55,1375.9435690349426,1496.2563113902247,777.2500280045078,790.0538546607733
56,2162.6371516505624,2316.024556540184,1210.8587646829376,1265.5896163115742
57,1533.977149521565,1660.5857115964363,916.6268459838724,925.8606302277348
58,2129.7712382598206,2286.799237862004,1249.1229544302555,1288.129177442784
59,2052.91108159146,2212.907399045461,1219.4265986788907,1245.9407486825098
60,2535.4007612826454,2697.303556409981,1489.5994100060984,1542.764311784831
61,3937.6568041154255,4202.710023912157,2316.4733372120363,2369.93299297489
62,3552.800816545456,3776.152639004385,2059.1699746827558,2182.8642896610186
63,5022.040258280387,5291.684730868766,2985.311056983332,2995.612268130696
64,2297.309788796597,2428.3885906525065,1373.8413986396947,1383.9418785520274
