,Delta_C1,Delta_C2,Delta_C3,Delta_C4
95,10388.869712798056,10420.829181380654,9814.472515307556,8914.304632809266
96,15478.590494623842,15533.75425310967,14199.829727268016,14188.432699732071
97,15223.675490070116,15476.817988622755,14482.514201622593,14595.091917170244
98,17402.965887170067,17767.84128801999,16940.286131540095,16082.30513611958
99,14638.00116037152,14803.86919454325,15420.925254883396,15182.49455163204
100,17498.697264776918,17734.060166454095,18008.3797389579,17643.3558519297
101,22240.90658177122,22798.0979332569,22019.82377790302,21781.079993951604
102,25579.69260062091,25747.68261458248,24193.147753698424,23961.175496169966
103,23406.34497438549,23545.93163598353,24204.991645986865,23751.92881950617
104,24661.792999630878,24895.759410011597,25361.41210244772,25056.427484022708
105,26218.568641999125,26221.195488009856,26868.302581886663,26541.28121758671
106,29540.01789814656,29661.75566521589,29830.284503141986,29394.513888307752
107,32221.242998481404,32673.13272864949,33053.07312766184,32565.25179835024
108,34470.792990996255,34590.0391333301,35184.8678820719,34767.84059927109
109,36809.68227541443,36994.8515227178,37523.2782605893,36895.97029067109
110,38213.8861608541,38382.90264514737,39277.59158692813,38863.165672134885
111,41322.35830360207,41858.18555682912,42315.68474487007,42212.809674936194
112,42784.19376591276,42181.89993802907,52890.13231612248,42021.90684806695
113,45797.04491095494,45945.19954730152,45195.15294603104,46819.20743123775
114,49403.2756354193,49895.560244354805,50443.04169797853,50521.51649372567
115,52154.46731487126,52589.90896112991,52913.52800449893,53077.0578808607
116,57165.000746488855,57543.20457799571,57653.36139202439,57106.92138582265
117,60610.43747105092,60309.31972535687,62270.807131376656,61695.70596950984
118,63797.38011450039,64857.630604542406,59682.90618689109,67769.4268676606
119,67162.72926394617,67005.01453413417,66902.37675579014,66754.4347133109
120,69297.33994271801,70112.05990016767,70496.32846725787,69863.42958228325
121,72847.58879918199,73552.27467414626,73776.78004629958,73306.69279987727
122,75545.78591748797,76047.83597195744,77136.26964346948,76504.28656346294
123,80409.05334944295,80448.1692020786,81658.67731062834,80966.36900815871
124,82659.11898537366,83048.51198312007,84418.71369707662,83247.34404184479
125,86224.36061577636,86251.53436613927,87432.96425095083,86712.86947448843
126,92310.35379730174,92550.47250995749,93032.2681203542,92710.40222810108
127,95351.28409721788,96303.27975455557,97952.15272217436,97100.69341172709
128,98955.975425308,98936.524451909,99894.33277647408,99384.25002739964
129,106719.71555609338,106103.068472344,108185.23964048336,107395.912443248
130,117864.03408194656,118971.82714119735,115907.32599004288,114762.37340116932
131,108271.7086811272,108739.07890540488,110966.62938005423,109688.71475116552
132,117634.64308584425,118041.72109361904,119197.39896750863,118487.87126433552
133,121381.7019827333,124620.28868640008,125192.9016158433,124204.04349877618
134,128637.29420346016,129365.2944845454,129369.87745688402,128825.744923606
135,127020.18671028892,126427.0863540547,130229.18831431876,128695.19162768938
136,136587.76521178172,136793.80206087572,137872.0594303846,136630.33899155326
137,139712.48945961054,140284.39792519723,141343.25083205895,141083.1218804066
138,147210.8737113469,147378.43428108373,147996.6438716224,147809.33854105877
139,148481.8573610635,148687.91410899148,151466.14752634466,149869.98693516146
140,154183.9110504942,153278.03355079153,160376.56698161477,154903.6321879131
141,223761.38459585363,227831.18764035773,206403.0034822689,202467.6426901888
142,156994.07781121964,157782.3565301504,157035.85166396617,160409.63887351696
143,166671.24254795426,164976.74832296668,172467.478220416,169333.30639251726
144,178265.51254430486,179197.437293812,173009.8664027971,180622.7962040009
145,182551.39910127723,182927.8481760464,183206.84086021883,183761.0194203822
146,187400.338373082,190737.2974821801,191750.7908782528,198797.17665773115
147,191040.09458932292,193477.20520562175,193960.6515731057,193644.80389369707
148,143214.3029277019,143047.72469527632,140144.10843085736,143086.4108298837
149,130954.20776507452,129870.52966737383,143266.3514234781,143898.29604364125
150,217339.69422525808,217809.4458100953,219987.1310595965,218701.37892517072
151,218574.6806653288,218418.1917020965,220854.2139841014,219559.26438727663
152,228161.68317206364,228689.9088359436,230588.8635117192,229447.46439772865
153,232666.11698475547,234016.49493531464,235687.70902023136,234393.6305541344
154,238186.9853810428,239211.1809546273,241440.65146303803,240021.1143413044
155,246336.5118553237,247182.4012342373,249621.73562774505,247477.73584783767
156,253263.1228829943,253455.6782331072,256202.57871195037,254136.8411774331
158,580.8085297554143,626.9663262657765,374.965425259521,432.7949098602388
159,548.9160936112391,610.391986684609,437.8222460120652,441.99835516051377
160,703.189034113965,827.886173649541,743.3598414070523,745.2622907451741
161,2375.383441963077,2499.849802790664,4611.864113401991,3244.79818631504
162,1688.277515262694,1805.0599709750693,847.6001875833606,1459.4669677620102
163,2083.174326230278,2249.056527309614,1746.6709636413657,1922.506452038673
164,8686.735232295929,9349.253574344551,6892.764171714092,6431.98619801622
165,22593.98689358877,24180.70236209214,16388.28969783239,15647.648405584929
166,288881.1515398951,310345.96514534764,182037.90110796064,189127.9490146635
167,4683.181161435143,4975.830210055156,4932.663247178327,4476.278340737915
168,7499.565500853676,7947.304466103518,7507.493738398346,7274.351751621648
169,6145.189313417748,6502.102806982633,8701.015571627546,6085.975934736004
170,8327.50402960958,8521.039156934663,10321.604666622983,8725.795464024075
171,9362.183010113631,9998.092911520933,9279.758807258875,9241.240609842778
172,10788.344031339982,11144.377903581852,10623.372638126391,10481.213481874329
173,13498.004243894142,13615.937047402123,13507.04463572155,13208.512705070998
174,12760.464929099173,13180.190994748904,13132.112147359168,12848.3054743447
175,14586.56527564344,14816.8549312997,14584.58715971152,14331.066750044209
176,20170.470461360263,21250.97658084603,20145.18242023996,18919.36172354759
177,122290.0616520577,131121.96074852787,92672.85770800196,91524.25996662512
178,22126.644651958515,22936.27361672075,20773.0609706473,21196.508766801304
179,21975.9720832269,22309.736089188456,21862.597317811866,21419.892896412068
180,21520.860742518893,21826.328688975165,22316.160558056472,21688.49986973608
181,24596.406765716176,24767.09419825766,25419.282028047062,25026.881363686225
182,26867.21500515965,27025.623440539854,27424.388285004443,26805.482397880805
183,20534.890177014942,21059.495524998376,21116.164124385567,21038.449013669564
184,31562.38487822309,34062.07586528762,31644.61654175741,32302.676220594505
185,34577.998899532235,34799.45136334226,34959.36907947745,34627.90666342789
186,35587.03368643122,35281.7609593358,36028.72559399188,36296.74851666714
187,37943.08241786754,38268.36771374486,38809.44146809244,38796.280332685856
188,40172.84521970895,40635.795822560445,49648.12350419155,40197.40049257202
189,44841.86342068856,46013.17776666645,45270.52075190354,45659.08646742194
190,80186.21901867216,83956.11235108992,73094.61800525771,71289.26472889665
191,51365.44530819819,51773.93203909863,52933.38827134381,51588.95109858813
192,63578.67038679165,64076.10201263848,44305.93681509226,91378.98122174946
193,57479.18187806523,56744.85553553343,64972.7497633796,53990.51952451343
194,62729.59779918128,63159.62919038194,69434.58009303971,51223.11805687888
195,64807.39206668911,65594.36121555348,55537.60885634776,67198.91802382199
196,75800.49404914305,75781.2377014177,83343.40274260857,67714.22396447216
197,69271.41759079267,70431.09712322292,70958.25872795928,71325.84443219738
198,71728.82659527774,72945.05682836604,73926.81097797562,75846.70427957138
199,78892.63143151725,79636.00818465077,80583.4059192123,81334.34106450062
200,83458.87804703241,84053.6954300084,84481.018020844,85005.51908265856
201,85656.5964040372,86105.27305829964,87625.60791845396,86970.61020397302
202,143213.13589381965,145880.70698228982,127230.60024684992,131626.8812671411
203,92943.03329153114,93714.36235224688,87181.98020815135,94033.11675009684
204,98995.277497989,98895.05667125598,98021.08244655702,99160.31744586791
205,101336.16597886926,101970.25163451352,101621.25097895454,102271.63928774056
206,105426.89097780354,105570.44497535496,105670.72715537486,106089.78877587944
207,112414.24403414736,112517.5092207196,109256.2253978681,111875.13925230756
208,114272.25731607457,111771.07019049468,116785.66857485156,112070.09629432364
209,116866.74730788024,116570.96872200964,114232.44450459136,117933.84763117018
210,121273.83288176727,121358.21603466469,124106.02430380687,121078.542840104
211,129283.22966514804,130065.1074482012,133584.56047354618,130163.39855884985
212,126646.37197021156,126576.18420152696,134144.51342880126,128851.18478184586
213,136944.92616942865,137336.9238270606,133569.11907979235,136757.47387052912
214,144011.7585231937,144901.48981750183,145364.37243451213,144475.37699367423
215,146859.05683256575,145730.3607291484,161056.65809553352,146484.7306340655
216,151920.7745890118,151069.88659591106,144800.88352342867,150470.50946071043
217,153129.1410551716,152982.64097706496,157672.9929303714,154342.8184596881
218,160065.6971015973,160669.48219306715,161019.9809268985,160418.6225495106
219,167222.9936117823,167367.87899577065,152866.8561351641,168563.09651250512
220,170476.77802641425,170138.84361276627,171616.22364886745,170438.82757924666
221,174681.69084782555,174386.44538420034,179764.95902126262,176153.11727154555
222,181853.9115598307,182991.02121870892,184508.4153761884,184254.92093455145
223,185116.8201183016,184839.06237939568,188412.16186935236,186703.4608346544
224,190771.14442131383,191424.85357171536,193571.5719197708,192065.5872751829
225,164248.5572871994,164534.51758124394,166952.3369566446,166054.8656802289
226,203689.25543928507,204082.3716749687,206670.47646147409,206031.92383993664
227,208586.3131738865,209300.7673019983,211819.9697728546,210422.009844813
228,180148.9742832446,180431.65413039448,181635.92884637936,181893.61200794255
229,224246.77881974124,225016.6955838699,226500.6238664862,224955.13806604524
230,224630.82330822176,225255.8593275897,227260.35403968336,227502.2728599069
231,236464.5448352253,236899.30207854428,238882.57824308868,238022.83340475187
232,246479.5856914576,247327.6748333404,248417.63522347205,248053.2231860477
234,261129.54067791745,262294.9462265642,263879.6943172783,263304.6060330666
236,809.0690175628663,884.4803408775005,636.1008149437728,608.7347135132453
237,318.66117266090146,348.5178317869106,305.2065454693747,288.84167123137115
238,382.2510080258816,424.2812723845449,410.5358882009807,423.49880881940766
239,813.0081430833376,831.0231549931898,861.1395405192967,789.1420519115738
240,1229.264402324776,1260.543723291008,1274.2672571557769,1211.781663896072
241,2382.3097405607364,2546.7573519901657,2531.054305756255,2259.000885548945
242,2062.6878591405207,2224.719703240294,1767.948267133123,2303.253739033436
243,2555.421870070233,2559.3265398972158,2644.263637229129,2582.427883898584
244,3324.5823761986926,3373.445788293541,3472.8058266680964,3373.400946864809
245,4785.647854374902,4888.821189819242,5310.94099385124,5967.2117555079485
246,5197.855272534126,5274.783361422129,6544.799730174645,6004.505783881981
247,45766.65212835567,50938.10574821528,43140.2035033653,32705.9447004632
248,11313.414212063191,11434.981394505916,9175.759358439653,10836.653427778558
249,7423.821637561266,7619.793633751381,6980.116607302346,7539.607219571924
250,9274.580123468588,9254.23582203165,9264.998093630222,9704.629481233902
