,Beta_C1,Beta_C2,Beta_C3,Beta_C4
1,333.2205983528224,366.63862306606654,323.1192842898557,324.9383670544685
3,449.2860010891928,477.6866829134232,447.9804658918375,442.6105642443216
4,846.0870688006056,902.7391619305253,864.8956354718149,862.2986768057795
5,528.9946965451657,566.2330667081735,531.4624288061683,521.8790348332652
6,484.8350162963804,516.0089248370037,483.8930789587399,477.3040537945204
7,307.59119081146764,334.40780674014815,312.65254446134,308.3450158653994
8,453.94900204923647,484.0489886497437,448.2252681443147,445.6990929320209
9,357.72466054867795,387.08341439944337,358.222836085996,347.5254972326192
10,441.60100567595407,488.0197458880009,444.16112262389737,452.1526070164515
11,551.4667620480578,609.9610516526645,585.6598058664467,575.2808251091412
12,552.0028030167913,604.045821782062,556.1279778375799,564.4865438438725
13,407.1391233047324,433.4523747405588,400.1114225479153,401.99753733198526
14,299.70443884154145,329.5877164754762,308.1120696820804,313.91682404281835
15,385.0396007928538,415.49661976771006,390.4065741309389,392.7354089802395
16,652.5662169538784,705.1015822516472,672.4578397267916,676.0461038714803
17,477.7998268240842,530.6423120800773,486.85968004575176,483.0701624465124
18,469.89885950223726,498.8997070393064,473.5369433198772,473.9412657625812
19,547.4080849498247,576.059816689935,548.5270532434233,541.9085963318412
20,286.9640240112164,309.420806260777,293.7920621238503,295.9064499230698
21,414.7746637280394,442.9445647966504,419.4233761573227,409.1489982386836
22,497.8044258995701,538.0353961505558,507.998586936685,497.4140358116168
23,302.55515388463914,329.6558596195823,305.1835250778232,310.9487411680138
24,488.3410616132935,515.1722015438208,500.1275707041233,489.06740826398624
25,292.648732543515,321.6801163731822,295.9391521314897,298.78503808581775
26,467.2830252576496,510.4406852686417,477.8888078795407,474.09189455658935
27,204.6892640707263,221.05345275561865,207.85191346741152,206.73902200756737
28,589.8259364368818,636.5115205290499,617.4134933267377,609.8805002979037
29,816.4456709670163,871.9987839080618,844.5436630786285,843.3564301887797
30,666.8555504019677,717.8623784010883,677.8333353980574,670.9515108871407
31,467.7531149921446,490.2711180276384,459.03584141526017,466.41312757274966
32,723.5069589138843,776.3884245876093,743.563455974584,742.5849681380639
33,333.0147103965509,358.9712830387908,334.03795636928464,336.1765508871644
34,385.2079866210882,406.81950619765394,379.13448178478,384.715911547122
35,238.89723006726865,253.11964258321277,238.7608865161852,242.7306504630407
36,605.3949137421586,653.7773199900946,617.0885262952386,620.1857569361406
37,385.2584316695622,424.835207444961,390.83690810864016,403.1222600253508
40,257.5466517129198,269.8385217082675,257.533594700621,260.7722562677396
44,314.71012437570903,335.3791682735569,320.6997529742385,324.19673564421004
45,381.2280028457263,413.0286615515736,382.7830163842668,387.4219318795416
46,652.1053139622984,710.9808990750043,661.5975795830524,654.8923658427176
47,443.8513587616268,487.4106381722836,466.6264534853809,474.59591866866026
48,324.6633890826558,336.24937598009353,327.3572989791697,331.0214791653517
49,413.0918365059969,425.74768991039616,408.1709247654513,405.4076141311246
50,612.7479463868581,677.2079649235625,641.5583951173903,639.594233626158
51,197.265169929025,213.39596132566044,204.9283065867931,205.36902336414917
52,494.548284140494,514.247354237149,499.51462119909576,496.4710508299796
53,337.8851358119116,361.5852448864752,338.47151041485927,340.7004646057058
54,407.116182808772,432.9368364664752,406.80589437021854,409.6729942022264
55,464.1260305649981,502.9855529519565,474.074649803769,469.7849119540144
56,522.2864615807761,563.0667735107219,528.5017446017699,537.0591860753556
57,334.59412905189413,361.8439147812392,345.0717997859722,346.321413791886
58,221.5331923738075,243.47475634178755,223.7892846020092,224.7189792056031
59,308.6491447092005,331.6922780685232,305.13571319444463,309.9923263251669
60,409.4819513532977,446.3097946781553,413.4623098267814,417.5518510359717
61,346.32532882797364,375.1379452813101,351.5101242065932,357.0755600445074
62,914.0158820446064,971.6906283882804,936.6429552220654,950.5218842875576
64,310.1591781374457,330.85141181836656,317.1561190098864,325.48378904536537
65,257.55133067341734,277.79870379305527,257.0681384558927,258.7967593869676
66,253.85251099091843,274.06336919569924,260.5746348935034,261.12084813331296
67,455.45657034621536,486.36849638906494,461.8192349373607,459.75996350580334
68,284.44348633584065,309.7626820587128,284.9901904249731,291.4136199099416
69,279.69451261521925,282.5058088439136,280.31703994333,279.14054808324545
70,288.6719296196904,312.8166430761651,300.195339000467,299.2274467885875
71,360.877151823662,396.1860529457299,367.99862985513,369.99496881875376
72,523.8408396915208,552.2997611321518,527.9229621874915,527.4512075451865
74,385.6971036053924,414.68817594558567,393.1955919625812,395.09814196360094
76,418.8222225152271,441.1653574825695,412.291455193595,409.0373925941339
77,271.48352135293226,291.442394928474,273.91571954187634,272.9981582239233
78,284.7043119871064,303.4761276207276,287.3110068718004,292.0165634167099
79,234.27789894404225,250.66544157044964,242.295605713298,239.92536812417967
80,329.215041022524,354.591587952546,333.40192163979737,336.71977460859705
81,657.966243398897,708.2841382453038,678.1552093930442,678.6840358787524
82,240.6392349128412,248.95444559862537,240.826118940576,238.5106652930132
83,279.0966876678077,291.8811781369189,282.212418066754,276.35905715468346
84,206.74073817497631,222.26873374310583,207.65836485517417,207.62363381683485
85,230.60786528820455,248.15879396831312,234.89741593393435,230.6664396252275
86,591.720268641826,631.7491676110053,601.5206715457366,607.152301645074
87,361.6042718549259,385.5078229947379,361.5374152730287,362.9675126843405
88,214.126978184016,230.983850983266,217.0102785974652,216.14553039417652
89,298.42250971197274,316.2040961163117,300.9045725179673,298.83774162249404
90,342.58909693200656,363.6741723585539,359.9414015890368,351.58263871536445
91,723.675381835089,765.4052525697522,724.7227897888791,723.235786202417
92,312.75433370591884,329.53987142469,303.23822361118346,302.4997809216836
93,167.86117209931115,176.4026142913181,169.67587882790596,164.8699205596422
95,350.2400919472522,377.94978063185147,345.0536736379056,343.68338515269505
96,1012.3444713835672,1085.363063928345,1031.1063599939428,1029.0533886607427
97,569.1231123072746,599.4937501534613,585.7035976993488,586.2121554244229
98,793.6187524455889,851.6565339230185,817.4568498728689,814.1299750434503
100,570.1007260511791,619.761369773298,587.2141623626782,578.7040471695022
101,358.3117112503379,382.387222488496,364.2629433884103,365.368880499656
