,Delta_C1,Delta_C2,Delta_C3,Delta_C4
1,1088.5927428359116,1231.729811061913,1473.2992527692968,1403.2891981462787
3,206.04881583270748,226.14342404880924,126.48613875259836,109.65705815823512
4,199.2678992004855,197.32878920560648,133.4999411967826,144.69841602388607
5,88.39867765203422,119.76265314673546,101.63516790331188,76.81524444714022
6,294.6267955561107,254.4604491134085,299.77433767396934,273.7020876382626
7,731.6814866528808,606.221791303084,500.59386194835497,497.8570738345291
8,2415.325101244208,2604.999036838732,2355.964528137755,2404.8927556563785
9,233.991871959594,228.1089466072036,175.1285203012098,209.2568897956744
10,131.2755849042133,114.28008386886046,125.23992956154636,100.52678559536632
11,488.9677245441462,328.55943559166434,351.5227187205929,306.060658311167
12,114.69496129133182,122.87479182035668,107.40473885592954,103.66148945884662
13,248.8372073609933,223.5937149131766,237.02040377069133,260.461416997116
14,132.91659793291743,208.00343172016653,173.93094519657535,105.42594699986142
15,159.3725866249817,200.6955203377084,127.02212861627169,192.7006511894336
16,261.6680936999024,249.19463263997108,213.7034447184556,201.20902841628617
17,666.0955980251679,706.6670771186544,761.2928971574743,660.0014699678402
18,366.17083791776525,279.4652579859932,378.805736759963,340.2312021303308
19,1347.853456104306,1316.9691271902316,1080.9968375027663,1088.6305129066268
20,495.6611579759421,495.9637895135518,581.6077591013595,488.4590393666337
21,551.4586202717478,504.5764128137412,392.51572898886127,340.4753754533361
22,224.88041207375304,232.39857647590827,117.8465257486098,171.90340209260714
23,303.8333414790514,341.08680642965726,251.87146862408423,312.99651122329794
24,616.9050380235378,778.0004050078002,863.0146464956412,785.5708734399983
25,640.6328615897213,769.738784758411,572.4273819016474,652.5942088595033
26,99.20773872204744,114.17444426874223,103.09473894112436,84.3025913381399
27,131.92432853288145,121.10285402777244,118.90917115189146,106.72384934715274
28,2038.4188623502264,2286.6059309427687,2072.3196989242,2041.7215643728996
30,650.3267096492569,774.6339096109639,771.6680571550048,661.936500783483
33,196.19926256048151,190.0013406353085,264.71691068811106,212.83834497467268
34,107.78078821627813,158.26560613302337,141.40522867523896,117.5660389961813
35,165.23782959613104,149.05861470865847,170.75298474883442,152.46118668997315
36,1265.2342443526077,1425.0454518332958,1234.6220870298018,1264.2840207258266
37,2334.0514887056456,2445.7800321060167,2413.752920775905,2313.7263001332994
38,321.02936712719554,357.8558881942921,279.19031206566774,258.849679472649
40,761.0724045528319,802.9883774030352,794.6626435137931,733.4785096373655
44,1533.450357250326,1727.563925034287,1579.685723570754,1573.1042907417914
45,1020.1737069224585,1127.3262287297628,1123.291315421302,1177.231353610683
46,286.8679961943924,493.41775753523154,323.663494173324,327.77555251994403
47,1306.722560237809,1401.7377778921314,1488.6472410158772,1403.2126704301047
48,1100.781316032983,1155.792183784837,1217.5421479607153,1132.1666440212502
49,207.6372796777396,272.0837255519706,279.3409768209838,233.3985361480844
50,646.7240089731183,734.5526548396199,731.1789192136525,733.6160245784106
51,101.3791967759455,126.61515206346404,126.91172052618631,108.62427041789174
52,258.6324321227113,325.3907138185755,311.1578852744083,306.43563352826186
53,124.85224356457758,167.66960809297257,158.60301202989592,149.01620629409192
54,109.5085309111116,157.38320830133037,129.23098403357787,114.5284885750516
55,270.1764162627698,276.1790964143818,298.2094319386256,305.7381056316654
56,226.20841923659867,254.42241036104733,278.6767596264439,260.2401478873759
57,163.99862765049397,218.25359949084475,200.1745653302661,193.92654873340663
58,133.36975473792614,152.4734884153264,157.07808611414518,137.6604538676279
59,84.39527426519084,90.04302769345253,102.23026360687749,86.82825284297768
60,126.52627484001871,157.53997588584926,164.88357763486977,144.94470638639729
61,79.5288783018982,77.33881719486092,95.25954427655758,72.08781813775772
63,372.6793097478012,415.753919206424,471.1334478132204,437.64887043171245
64,73.60659899919311,105.8649511874156,78.60887703712547,99.42863285216312
65,83.86288848938737,76.52178554916065,92.13973849972368,72.5993807146814
66,161.42154339052652,169.60795094822706,192.49305249612055,147.81989630383012
67,62.31254101849066,104.01582303394656,81.46618036103547,68.12134369628026
68,124.9268364712323,149.63310129979175,135.5924989831105,121.1716974643468
69,142.5708993569725,319.77438299024567,152.57540777315506,146.69134437895107
70,247.67617538299385,280.60634476738505,300.80585355625755,250.31901099568216
71,1349.0924588894593,1499.089519108392,1439.9792068790166,1488.1378018936412
74,115.02180164896266,164.7653394623127,121.28683971255222,98.11305827352132
77,133.48215281610112,131.93785662459698,144.3145963658496,142.098125221358
78,55.47631641800224,146.17701480458763,61.24244551966198,63.17079321671855
79,62.33507401706616,86.55731458471288,93.66529397246568,64.24647317139102
81,1339.404161407812,1357.2922160422445,1497.067857784563,1313.2881928728718
82,85.28164576154396,103.73535556149524,119.58481446693958,104.44920340673656
83,88.25075804332933,102.46254241570554,111.2188396132834,99.71053908368307
84,70.56857431535177,54.570799789483466,72.37506666687588,64.05690702932795
85,132.16791522384088,131.7296021017186,86.04352090163727,101.10929233471164
86,90.2821369728777,99.0251679152978,93.3179401202802,90.12213396694187
87,106.07258121343877,131.62136926593828,117.9426014488966,124.98598095593746
88,136.4410430968879,165.93781768041015,131.41094047721464,140.70591003148303
89,111.96182740333938,112.24746867529686,130.6720305944066,126.8596798163521
90,242.83970552751023,253.21525989127247,263.22030932375685,243.77856718307743
91,126.80652092746668,156.07185539828365,137.15344693625883,148.16689747777826
92,130.14557463936873,135.34343629392183,146.54488806458798,124.43315111536394
93,131.05902150587383,128.62930944096092,156.06266749790203,143.94486184127643
95,215.4193396932919,256.6474638114371,234.3251416001021,236.0853591379671
97,194.98164145083692,181.97494442550507,199.4872123330028,178.76383988442552
100,133.39949936642307,155.64051277998408,209.7416385816336,188.81857490511825
101,176.93920331524723,189.17024583355703,211.2919880463365,191.05548408770173
102,58.507548623334735,63.269832227055474,61.03232734712103,54.33440240150321
103,114.31140397776711,104.12372789002296,151.445004198075,114.82092905107535
104,620.2156103267458,691.2912628219616,667.0150249353196,673.4730217110841
105,83.79815509936708,110.37740614521744,102.3819338032059,87.84787102990967
