,Alpha_C1,Alpha_C2,Alpha_C3,Alpha_C4
1,3429.05439845967,3685.728884448008,3372.258800925061,3304.774698221636
2,5344.784557977469,5826.279019474553,5385.188136653036,5396.28269979794
3,3159.1825598374858,3497.657841602574,3162.0306471445274,3146.1175436129924
4,5425.237792840798,5918.79061019177,5354.725916838566,5380.847451640171
5,3828.3925446595294,4115.816060322492,3844.807321827561,3819.756619495327
6,4328.056831542305,4738.3266669266895,4422.539555066932,4388.396350116804
7,3833.235806759677,4122.453901537654,3839.031851820032,3828.160332051441
8,2204.9372899876275,2330.004382388976,2155.4118659382866,2146.956295712774
9,2150.4479245600464,2362.228869809292,2198.989031361359,2206.902669938226
10,5165.6571021229765,5669.580942741473,5264.106689571551,5242.117522373744
11,3192.906884425381,3525.7952509913807,3256.1760599126733,3290.9608917586597
12,3293.143869209756,3541.444915975462,3340.788480798433,3314.8064784320723
13,2776.2090813801515,2923.5902792079914,2751.487919930405,2715.1488803040425
14,1394.911106460613,1525.803478785645,1437.342335514508,1427.7491501134348
15,2999.4248326106203,3275.249048837068,3061.408181928949,3080.3500647949286
16,6092.948915214073,6600.277906928446,6212.183487065705,6235.5487564647
17,4583.866945377439,4849.815385074911,4630.3209538046485,4565.1615442427
18,2727.098467384062,2888.992001131037,2755.847094062155,2735.1631600521728
19,6051.947850972562,6539.626488642312,6113.981344472462,6147.662628553554
20,2052.025036966504,2195.33200565199,2049.6856701832294,2086.1471341751667
21,1818.634143500968,1945.1523852428852,1827.003249061508,1794.2482751157827
22,1138.417387720487,1231.8884247024107,1171.303138414432,1183.730006691038
23,1674.5612791305462,1803.9317909294823,1688.7080812524998,1703.1947388975525
24,3001.3903636919813,3219.5958437288978,3104.8759510892964,3046.9451503687624
25,4837.521391252392,5243.397904504906,4958.469916400255,4942.929383374888
26,4254.090742448779,4587.02104150388,4293.272223204005,4300.446571911229
27,4527.36736746057,4791.890948078127,4598.808465195275,4605.720806976082
29,3800.740658510477,4125.219010077311,3955.132688597063,3936.700674462933
30,2989.6403437731865,3176.4545736285645,3035.1528182468246,3031.0755024701302
31,1900.4840757637796,2099.6437805896744,1919.4581411780543,1909.6823785231488
32,4723.976715446299,5073.536989473012,4817.262434612836,4792.60781137418
33,5129.502017630727,5548.593947964999,5332.242219776771,5337.967055311552
34,2975.735254833171,3228.4972663076323,2974.91386875327,3043.107036710632
35,3218.1532255177563,3534.4618801671418,3301.232690355206,3349.9325825396827
36,2388.311649240214,2548.2469975089607,2460.103768230596,2431.6017763107243
37,2012.54131191112,2146.9261555858616,2063.3882081856905,2076.2476217588305
38,5475.937604514963,5905.784272058111,5496.458524380054,5476.602403706095
39,7191.8012883010415,7766.620633237793,7284.048067540459,7327.448965699764
40,2284.347359341067,2509.044531772648,2386.0246230108023,2438.9452155456097
44,1252.6628779922985,1332.6672686333106,1278.01516620212,1288.4778676740527
45,2172.8373667583355,2235.6286266783823,2214.5764172468957,2135.6179857478987
46,1850.7755134725187,2049.257000640545,1949.5058830505725,1957.6652260502765
47,4480.613693507289,4769.059389178782,4602.472116455547,4581.313792431009
48,3221.9081519891893,3407.067464222005,3258.849709409918,3263.5314329157486
49,2089.0390711762057,2245.059179449321,2116.814282511403,2124.6777491889825
50,4189.509820724126,4575.986829932148,4312.967163668125,4297.854618271006
51,2094.06107068075,2292.479022771325,2170.7088152541205,2182.686246839414
52,2118.4227534389106,2220.9528396607598,2147.197512477501,2162.709114041229
53,2818.192510557481,3015.100215550477,2869.777558197153,2897.7210425231187
54,6309.797831863525,6762.867295349993,6339.035115718222,6398.180082644828
55,2812.8216695000515,3002.518307446963,2840.0433119227605,2822.599877029525
56,3613.678856508247,3943.3354873965673,3700.003458472259,3737.0630771088304
57,2972.79111755444,3198.3211127664817,3043.2954098412274,3062.6231918669214
58,1412.3694576214823,1507.401113766717,1439.540351859352,1449.7791319790003
