,Beta_C1,Beta_C2,Beta_C3,Beta_C4
0,238.9514199113673,29971.61220133716,3100.948483634702,31363.309681230698
1,201.1955274614248,24000.12426998426,2790.8528571223533,25805.858738658266
2,151.46091892021116,21786.348358609557,2690.385540561272,23556.242923552232
3,316.76237842949524,35311.04261384275,4733.728286464519,38941.48781941912
4,283.2969538277635,26933.764649517085,4479.104189870771,29716.446108392105
6,225.74622233382303,30524.161718755782,6217.298314556124,33884.33864149435
8,181.93911518511385,23734.854196472592,5906.876897474788,26376.761876016797
9,217.36894395291117,21973.49271106968,5725.904160262448,24532.97731503456
10,254.46748859744488,33121.02434634711,9188.348215046988,36929.88625444513
11,274.2596758654331,23666.898598947533,6960.69495701798,26360.174789513352
12,285.6015860212697,29812.85642466929,9197.396972794915,33183.25799714713
13,242.9669511413193,23038.67579102365,7386.579095339548,25512.75415273045
15,281.1294745795876,28045.05602659764,10100.031313688192,30875.19289929703
17,258.1431780011483,22216.639676842824,8484.977287286032,24252.089722967838
18,157.8354244703864,18307.83316733733,7233.569888468938,19996.254882351408
19,231.08881616149628,22201.94250072675,8988.640618938554,24058.224606476768
20,344.9567481795248,36068.730825850864,15116.351273774411,38975.59922359204
21,319.025895189773,28251.22258383027,11924.682450653814,30555.52269492872
23,344.1719792229423,39637.955780764285,18137.597530423474,42542.10907291739
24,310.66506473214315,31184.74761380149,14650.528540084832,33502.001314695655
25,233.58855582893744,19488.794112644213,9258.256666674277,20891.983940469345
26,274.3483642061841,28786.53790886261,13882.127181122934,30632.37896677185
27,240.62958113649097,23708.26323661688,11844.021435514229,25093.24593826152
28,237.05480137937272,29872.0907550686,14959.830079565703,31613.377168427207
29,191.4745683355964,21348.89865105145,10686.197541561678,22453.892547887437
30,154.66534467175023,17587.727781947095,8904.499593839077,18516.23735021004
31,238.2482959908658,25198.76913290054,12948.796606723872,26381.1756239354
32,187.33410249873572,16356.909706640628,8550.029610695183,17088.595998021694
34,245.78076671805027,23428.11215070144,12427.08049383315,24322.054517083016
35,172.3243059477242,16669.837127260565,8909.654519306105,17264.26964339504
36,177.07504865457764,18097.608579538064,9833.30601778592,18675.05806245156
37,284.9206590559549,23920.088394916624,13069.62770731364,24665.99993508005
38,206.90625249434112,20886.247989805837,11518.533856842703,21447.70716994223
39,168.60914873024163,18732.97796188361,10425.946117361374,19221.545967015703
40,196.28690404450964,20815.1100196574,11668.041436037554,21350.973087120565
41,300.9710866114172,26144.976325781776,14764.840437893845,26752.584462820178
42,228.0191520695846,26849.477643786384,15322.46451314299,27535.043287341647
43,164.5344151467839,18243.527811624877,10454.646860225195,18601.785285205475
44,197.18664910732755,19095.899064340934,10914.72487992467,19471.050879766328
45,139.649408320887,14515.988620237484,8346.668059090689,14776.972759410255
46,155.00831691005715,14701.042153909168,8535.424995473166,14957.7528503248
47,234.46458308920188,35451.56035054519,20642.959720632163,36050.27301390128
48,209.1456729675493,23652.236224337987,13832.373052505643,24036.86821867479
49,89.19995542632856,9016.627328867184,5228.259385177018,9166.567107210813
50,226.99648076212043,22259.67453404936,13117.45972670837,22588.496843192723
51,258.47706058223866,23864.53250737321,14039.735630868528,24135.855739989984
52,187.12145504763845,17869.550149180104,10635.89119810885,18078.639643516737
53,172.96716691190815,16825.17492626269,10001.075119642765,16963.856068176603
54,168.4043228395701,18998.68380893113,11376.482643459914,19184.87108385224
55,184.17847699192663,22552.46003996071,13506.551347853532,22735.889253150428
56,153.31921038779885,15211.259497466102,9060.350613502396,15291.851853253287
57,180.93883793433173,20940.05371074231,12680.948692602671,21112.58054588993
58,140.54281618344945,15743.70157206024,9434.574909715422,15774.115623205043
59,247.5729413691052,21255.975713340293,12745.886866557375,21252.101133081796
60,261.0074176049481,41873.202306977175,25412.29412994568,41961.96979284799
62,237.95521192442152,29782.874370530822,18112.736151843317,29826.76786809122
63,249.22729236648368,24561.604122684384,14888.562934029029,24612.07740930809
64,132.0813434674663,29724.141995203816,18105.04721746684,29626.536316295133
65,244.6769541566127,20290.698937426638,12188.715994840735,20360.556520057213
66,152.75240409881584,14369.033185444869,8690.419509915675,14327.82516325183
67,333.4985935144284,26562.47527396791,16008.411801906648,26354.2372697306
69,335.0943066564302,31090.704913220805,18968.252962227507,30835.83723145201
71,345.82708783208267,31560.715366095985,19229.87138997925,31334.864730053207
72,160.36132010025705,18783.31102403476,11614.720245217708,18714.22664727741
73,272.2314235471049,26416.675197704,16246.248325827806,26205.504146948424
75,254.89140201489565,21148.77626033314,13158.127605654918,20994.818155675224
76,182.43160568290872,17395.963068124373,10759.59814986874,17304.76088144147
77,294.79404101458465,27223.659765412325,16950.997898886068,27019.104054544227
78,240.12893936245112,18921.41439664869,11650.737679060068,18759.187280808797
80,232.83629906238156,19185.889832353525,11844.58873501785,19059.220874435443
81,249.568215306772,20451.185766162107,12656.332340859712,20269.15553727801
82,218.8482416849998,19801.56733037753,12367.47916653937,19636.79565540523
83,180.95971045098636,18442.81086846668,11490.907550374352,18251.820536017825
84,187.4532440377693,19997.938199294334,12479.79802866264,19826.34419446953
85,248.39975264653904,22591.9722000039,14097.273858797897,22312.09642590102
86,219.73946414579063,23208.374586352653,14544.68630517871,22858.990359120093
87,297.58533034445514,27607.96931784066,17428.75554056027,27385.4555222858
88,349.318146079507,30331.613956671725,18998.44416505841,30051.89584847673
89,266.1175452770228,26040.112210286014,16395.464311682787,25830.82602349081
90,308.24785979017315,26773.01386894088,16971.048301218183,26511.50191011129
91,156.09804175342444,14899.97535832746,9291.410770407092,14762.8881268291
92,242.67801609897973,20576.394405473213,13049.261571429435,20351.44420980484
93,262.8671969388979,31510.61279528936,19824.896329633564,31152.27700985497
94,260.1262294958628,22211.48726901937,14022.096193171325,21967.6172822328
95,261.94959269732533,24741.315077809773,15683.879920242129,24467.77630857187
96,283.4021995634656,27932.34767121871,17560.947177509206,27587.453519472965
97,340.70909619768537,31410.608861668847,19738.324791423525,30972.561351843164
98,289.4685378021875,28170.778528868832,17845.628306515282,27867.64992582447
99,198.820039068512,18176.33599969515,11548.516928011184,17999.984320362077
100,280.3207866809073,27834.765529781096,17467.804364316595,27332.47994090021
101,369.4150195190317,35398.532145116806,22424.794150083773,35000.61471341068
102,260.4240790672207,25855.876041942494,16229.725182957329,25535.226866315563
