,Delta_C1,Delta_C2,Delta_C3,Delta_C4
221,138442.04790241583,202651.5677408965,187234.26715551617,197287.35748961428
222,215644.3990961222,233237.7437156016,229688.60477356808,239167.20056486613
223,176268.96736369628,174412.7920181452,178205.0405813179,176708.8710914645
225,178586.77037925276,403461.2069965222,353229.3313062955,405835.0349747975
226,239572.97115715247,272094.0770219847,269222.78125917463,118644.76851380036
227,164839.04527160496,161192.75521761566,165692.46847084918,169137.07439021458
228,204620.195223698,203841.39093032145,202626.49532566484,212827.2712100064
229,209569.96854537827,209247.7313440353,209495.68044336527,216811.59857662392
230,180002.68180681815,177589.57922641467,179550.3180803897,181429.54968851345
231,278047.48082209175,270370.5623943933,272392.6212051004,276137.54438848223
232,228210.98273447287,231221.2500340972,230594.41819550784,235192.7639474485
233,194824.5067253848,201318.11433239703,200962.9670628053,204751.88503518008
234,240966.1970006656,240402.9395667408,242902.8851688094,244933.7750837664
235,247265.7526929088,241616.70229390293,244702.78283319448,244353.12359974315
236,211853.45908144276,211053.1729688272,213135.4908055828,213612.96581512276
238,29.62085778061302,1361.3990354132325,971.4189816262916,1297.150750236014
239,128.1785024870487,1044.3067674702572,718.698277242461,1063.1388532710498
240,340.8353235665712,1256.846456115978,1046.8571656268873,1368.6351484699253
241,591.908458976122,1322.6331495662455,1092.328331883377,1348.6862412586142
242,779.5576274424944,2822.567827214073,2397.550883632296,2974.354756938005
243,1399.5533452195905,3159.412850624892,2943.094349208596,3640.158123779258
244,1893.9731762539627,3816.269825771994,3241.956378420271,4015.970658604467
245,2052.1732359186035,2712.403131150912,2629.0584225214066,3262.2454466561703
246,3286.559675395408,6899.654224694496,6059.746333434314,7119.273424921437
247,4166.819053763698,14746.797771493884,12554.841070007133,14939.148555793136
248,4035.309283586868,5612.137140216255,5198.762700602977,5883.70077581752
250,7321.808447156641,8023.213708091511,7978.5923388712035,8324.401243605731
251,7065.413832132534,374269.302311122,263002.6678606824,360625.49630822736
252,9575.512894174011,13835.105687835685,13320.9972543475,14495.288981461104
